trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
736,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
737,737_0,FAILED,BOTORCH_MODULAR,,,3434,1,68,1,0.001000000000000000020816681712
738,738_0,FAILED,BOTORCH_MODULAR,,,5000,1,71,1,0.224327161758784338063676955244
739,739_0,FAILED,BOTORCH_MODULAR,,,1291,1,68,1,0.001000000000000000020816681712
740,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
741,741_0,FAILED,BOTORCH_MODULAR,,,2625,1,68,535,0.001000000000000000020816681712
742,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
743,743_0,FAILED,BOTORCH_MODULAR,,,524,1,67,1,0.001000000000000000020816681712
744,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
745,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
746,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
747,747_0,FAILED,BOTORCH_MODULAR,,,4217,1,67,1,0.001000000000000000020816681712
748,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
749,749_0,FAILED,BOTORCH_MODULAR,,,1579,1,69,514,0.001000000000000000020816681712
750,750_0,FAILED,BOTORCH_MODULAR,,,4634,1,66,1000,0.998999999999999999111821580300
751,751_0,FAILED,BOTORCH_MODULAR,,,4112,1,67,1,0.001000000000000000020816681712
752,752_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.357917118066219785976755929369
753,753_0,FAILED,BOTORCH_MODULAR,,,3315,1,67,1000,0.998999999999999999111821580300
754,754_0,FAILED,BOTORCH_MODULAR,,,4271,1,67,1,0.001000000000000000020816681712
755,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
756,756_0,FAILED,BOTORCH_MODULAR,,,3559,1,68,1,0.001000000000000000020816681712
757,726_0,FAILED,BOTORCH_MODULAR,,,1,1,62,1,0.001000000000000000020816681712
758,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
759,759_0,FAILED,BOTORCH_MODULAR,,,4199,1,66,568,0.001000000000000000020816681712
760,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
761,761_0,FAILED,BOTORCH_MODULAR,,,3524,1,68,556,0.001000000000000000020816681712
762,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
763,763_0,FAILED,BOTORCH_MODULAR,,,3557,1,67,1,0.001000000000000000020816681712
764,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
765,765_0,FAILED,BOTORCH_MODULAR,,,3956,1,68,1,0.001000000000000000020816681712
766,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
767,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
768,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
769,769_0,FAILED,BOTORCH_MODULAR,,,3086,1,68,1,0.001000000000000000020816681712
770,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
771,771_0,FAILED,BOTORCH_MODULAR,,,1,1,68,314,0.001000000000000000020816681712
772,590_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.001000000000000000020816681712
773,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
774,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
775,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
776,776_0,FAILED,BOTORCH_MODULAR,,,4472,1,66,1,0.001000000000000000020816681712
777,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
778,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
779,779_0,FAILED,BOTORCH_MODULAR,,,4784,1,66,1000,0.998999999999999999111821580300
780,780_0,FAILED,BOTORCH_MODULAR,,,3978,1,68,1,0.001000000000000000020816681712
781,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
782,782_0,FAILED,BOTORCH_MODULAR,,,4031,1,67,1,0.001000000000000000020816681712
783,726_0,FAILED,BOTORCH_MODULAR,,,1,1,62,1,0.001000000000000000020816681712
784,784_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,707,0.001000000000000000020816681712
785,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
786,590_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.001000000000000000020816681712
787,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
788,590_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.001000000000000000020816681712
789,559_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,1000,0.998999999999999999111821580300
790,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
791,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
792,792_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,680,0.001000000000000000020816681712
793,793_0,FAILED,BOTORCH_MODULAR,,,854,1,70,1,0.998999999999999999111821580300
794,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
795,795_0,FAILED,BOTORCH_MODULAR,,,4639,1,67,1,0.001000000000000000020816681712
796,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
797,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
798,798_0,FAILED,BOTORCH_MODULAR,,,3330,1,66,1000,0.998999999999999999111821580300
799,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
800,545_0,FAILED,BOTORCH_MODULAR,,,5000,1,65,1000,0.998999999999999999111821580300
801,801_0,FAILED,BOTORCH_MODULAR,,,3032,1,68,560,0.001000000000000000020816681712
802,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
803,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
804,545_0,FAILED,BOTORCH_MODULAR,,,5000,1,65,1000,0.998999999999999999111821580300
805,805_0,FAILED,BOTORCH_MODULAR,,,3599,1,67,475,0.001000000000000000020816681712
806,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
807,807_0,FAILED,BOTORCH_MODULAR,,,4074,1,67,1,0.001000000000000000020816681712
808,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
809,809_0,FAILED,BOTORCH_MODULAR,,,3824,1,67,249,0.001000000000000000020816681712
810,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
811,811_0,FAILED,BOTORCH_MODULAR,,,2363,1,68,1,0.001000000000000000020816681712
812,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
813,813_0,FAILED,BOTORCH_MODULAR,,,4824,1,67,1,0.001000000000000000020816681712
814,814_0,FAILED,BOTORCH_MODULAR,,,2893,1,67,1,0.998999999999999999111821580300
815,815_0,FAILED,BOTORCH_MODULAR,,,4936,1,66,1000,0.998999999999999999111821580300
816,707_0,FAILED,BOTORCH_MODULAR,,,1,1,67,1,0.001000000000000000020816681712
817,545_0,FAILED,BOTORCH_MODULAR,,,5000,1,65,1000,0.998999999999999999111821580300
818,818_0,FAILED,BOTORCH_MODULAR,,,3910,1,66,570,0.001000000000000000020816681712
819,559_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,1000,0.998999999999999999111821580300
820,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
821,821_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,690,0.001000000000000000020816681712
822,559_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,1000,0.998999999999999999111821580300
823,823_0,FAILED,BOTORCH_MODULAR,,,3872,1,67,1,0.001000000000000000020816681712
824,726_0,FAILED,BOTORCH_MODULAR,,,1,1,62,1,0.001000000000000000020816681712
825,825_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,668,0.001000000000000000020816681712
826,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
827,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
828,828_0,FAILED,BOTORCH_MODULAR,,,1217,1,70,1,0.001000000000000000020816681712
829,829_0,FAILED,BOTORCH_MODULAR,,,3277,1,68,1000,0.998999999999999999111821580300
830,830_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,662,0.001000000000000000020816681712
831,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
832,647_0,FAILED,BOTORCH_MODULAR,,,5000,1,70,1,0.001000000000000000020816681712
833,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
834,834_0,FAILED,BOTORCH_MODULAR,,,4275,1,67,1,0.001000000000000000020816681712
835,835_0,FAILED,BOTORCH_MODULAR,,,4882,1,67,1000,0.998999999999999999111821580300
836,836_0,FAILED,BOTORCH_MODULAR,,,3018,1,68,1,0.001000000000000000020816681712
837,837_0,FAILED,BOTORCH_MODULAR,,,4962,1,66,1000,0.998999999999999999111821580300
838,838_0,FAILED,BOTORCH_MODULAR,,,3651,1,68,1,0.001000000000000000020816681712
839,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
840,840_0,FAILED,BOTORCH_MODULAR,,,3607,1,68,1,0.001000000000000000020816681712
841,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
842,842_0,FAILED,BOTORCH_MODULAR,,,3680,1,67,568,0.001000000000000000020816681712
843,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
844,844_0,FAILED,BOTORCH_MODULAR,,,3421,1,67,1,0.001000000000000000020816681712
845,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
846,846_0,FAILED,BOTORCH_MODULAR,,,4914,1,68,1,0.001000000000000000020816681712
847,559_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,1000,0.998999999999999999111821580300
848,848_0,FAILED,BOTORCH_MODULAR,,,4160,1,67,1,0.001000000000000000020816681712
849,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
850,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
851,851_0,FAILED,BOTORCH_MODULAR,,,3057,1,68,1,0.001000000000000000020816681712
852,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
853,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
854,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
855,855_0,FAILED,BOTORCH_MODULAR,,,4618,1,66,1,0.001000000000000000020816681712
856,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
857,707_0,FAILED,BOTORCH_MODULAR,,,1,1,67,1,0.001000000000000000020816681712
858,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
859,859_0,FAILED,BOTORCH_MODULAR,,,1013,1,69,1,0.001000000000000000020816681712
860,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
861,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
862,862_0,FAILED,BOTORCH_MODULAR,,,4906,1,66,1000,0.998999999999999999111821580300
863,863_0,FAILED,BOTORCH_MODULAR,,,4083,1,67,1,0.001000000000000000020816681712
864,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
865,865_0,FAILED,BOTORCH_MODULAR,,,2871,1,68,1,0.001000000000000000020816681712
866,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
867,867_0,FAILED,BOTORCH_MODULAR,,,3237,1,68,581,0.001000000000000000020816681712
868,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
869,869_0,FAILED,BOTORCH_MODULAR,,,3544,1,67,563,0.001000000000000000020816681712
870,870_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,684,0.001000000000000000020816681712
871,559_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,1000,0.998999999999999999111821580300
872,872_0,FAILED,BOTORCH_MODULAR,,,2203,1,69,1,0.001000000000000000020816681712
873,873_0,FAILED,BOTORCH_MODULAR,,,1,1,59,1,0.001000000000000000020816681712
874,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
875,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
876,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
877,877_0,FAILED,BOTORCH_MODULAR,,,1,1,68,371,0.001000000000000000020816681712
878,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
879,879_0,FAILED,BOTORCH_MODULAR,,,1,1,68,1,0.001000000000000000020816681712
880,880_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,672,0.001000000000000000020816681712
881,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
882,882_0,FAILED,BOTORCH_MODULAR,,,4781,1,66,1,0.001000000000000000020816681712
883,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
884,884_0,FAILED,BOTORCH_MODULAR,,,4537,1,67,1,0.001000000000000000020816681712
885,885_0,FAILED,BOTORCH_MODULAR,,,5000,1,70,1,0.410479964655613649426868505543
886,886_0,FAILED,BOTORCH_MODULAR,,,3743,1,68,1,0.001000000000000000020816681712
887,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
888,888_0,FAILED,BOTORCH_MODULAR,,,4393,1,67,1,0.001000000000000000020816681712
889,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
890,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
891,891_0,FAILED,BOTORCH_MODULAR,,,4196,1,68,1,0.001000000000000000020816681712
892,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
893,893_0,FAILED,BOTORCH_MODULAR,,,423,1,67,1000,0.998999999999999999111821580300
894,894_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,666,0.001000000000000000020816681712
895,559_0,FAILED,BOTORCH_MODULAR,,,5000,1,68,1000,0.998999999999999999111821580300
896,896_0,FAILED,BOTORCH_MODULAR,,,2133,1,69,1,0.001000000000000000020816681712
897,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
898,898_0,FAILED,BOTORCH_MODULAR,,,1519,1,69,480,0.001000000000000000020816681712
899,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
900,900_0,FAILED,BOTORCH_MODULAR,,,4474,1,67,1,0.001000000000000000020816681712
901,901_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.398757085896003560243627816817
902,902_0,FAILED,BOTORCH_MODULAR,,,1226,1,69,1,0.001000000000000000020816681712
903,903_0,FAILED,BOTORCH_MODULAR,,,4360,1,66,1000,0.998999999999999999111821580300
904,904_0,FAILED,BOTORCH_MODULAR,,,1,1,67,1000,0.998999999999999999111821580300
905,581_0,FAILED,BOTORCH_MODULAR,,,1,1,65,1,0.001000000000000000020816681712
906,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
907,907_0,FAILED,BOTORCH_MODULAR,,,6,1,68,1000,0.998999999999999999111821580300
908,590_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.001000000000000000020816681712
909,568_0,FAILED,BOTORCH_MODULAR,,,1,1,64,1,0.001000000000000000020816681712
910,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
911,911_0,FAILED,BOTORCH_MODULAR,,,3557,1,68,1,0.001000000000000000020816681712
912,912_0,FAILED,BOTORCH_MODULAR,,,4654,1,67,1000,0.998999999999999999111821580300
913,913_0,FAILED,BOTORCH_MODULAR,,,4080,1,66,1,0.001000000000000000020816681712
914,726_0,FAILED,BOTORCH_MODULAR,,,1,1,62,1,0.001000000000000000020816681712
915,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
916,916_0,FAILED,BOTORCH_MODULAR,,,4386,1,66,591,0.001000000000000000020816681712
917,568_0,FAILED,BOTORCH_MODULAR,,,1,1,64,1,0.001000000000000000020816681712
918,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
919,919_0,FAILED,BOTORCH_MODULAR,,,4163,1,68,1,0.001000000000000000020816681712
920,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
921,921_0,FAILED,BOTORCH_MODULAR,,,4304,1,67,583,0.001000000000000000020816681712
922,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
923,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
924,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
925,925_0,FAILED,BOTORCH_MODULAR,,,4065,1,67,1,0.001000000000000000020816681712
926,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
927,927_0,FAILED,BOTORCH_MODULAR,,,4154,1,68,1,0.001000000000000000020816681712
928,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
929,929_0,FAILED,BOTORCH_MODULAR,,,4790,1,66,1,0.001000000000000000020816681712
930,930_0,FAILED,BOTORCH_MODULAR,,,4856,1,66,1000,0.998999999999999999111821580300
931,931_0,FAILED,BOTORCH_MODULAR,,,4355,1,67,1,0.001000000000000000020816681712
932,568_0,FAILED,BOTORCH_MODULAR,,,1,1,64,1,0.001000000000000000020816681712
933,545_0,FAILED,BOTORCH_MODULAR,,,5000,1,65,1000,0.998999999999999999111821580300
934,934_0,FAILED,BOTORCH_MODULAR,,,930,1,67,1,0.001000000000000000020816681712
935,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
936,707_0,FAILED,BOTORCH_MODULAR,,,1,1,67,1,0.001000000000000000020816681712
937,937_0,FAILED,BOTORCH_MODULAR,,,4992,1,66,1000,0.998999999999999999111821580300
938,938_0,FAILED,BOTORCH_MODULAR,,,3592,1,67,1,0.001000000000000000020816681712
939,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
940,940_0,FAILED,BOTORCH_MODULAR,,,3404,1,68,526,0.001000000000000000020816681712
941,590_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.001000000000000000020816681712
942,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
943,943_0,FAILED,BOTORCH_MODULAR,,,2663,1,68,476,0.001000000000000000020816681712
944,944_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.179482206392849424902991017916
945,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
946,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
947,947_0,FAILED,BOTORCH_MODULAR,,,3960,1,67,1,0.001000000000000000020816681712
948,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
949,949_0,FAILED,BOTORCH_MODULAR,,,447,1,67,1000,0.998999999999999999111821580300
950,707_0,FAILED,BOTORCH_MODULAR,,,1,1,67,1,0.001000000000000000020816681712
951,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
952,952_0,FAILED,BOTORCH_MODULAR,,,3138,1,68,1,0.001000000000000000020816681712
953,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
954,954_0,FAILED,BOTORCH_MODULAR,,,3817,1,67,1,0.001000000000000000020816681712
955,599_0,FAILED,BOTORCH_MODULAR,,,1,1,63,1,0.001000000000000000020816681712
956,956_0,FAILED,BOTORCH_MODULAR,,,4038,1,66,1000,0.998999999999999999111821580300
957,957_0,FAILED,BOTORCH_MODULAR,,,3653,1,67,1,0.001000000000000000020816681712
958,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
959,959_0,FAILED,BOTORCH_MODULAR,,,3840,1,67,1,0.001000000000000000020816681712
960,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
961,961_0,FAILED,BOTORCH_MODULAR,,,3630,1,67,1,0.001000000000000000020816681712
962,962_0,FAILED,BOTORCH_MODULAR,,,5000,1,69,1,0.289087484072667599832584528485
963,963_0,FAILED,BOTORCH_MODULAR,,,2148,1,68,531,0.001000000000000000020816681712
964,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
965,965_0,FAILED,BOTORCH_MODULAR,,,4464,1,67,1,0.001000000000000000020816681712
966,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
967,967_0,FAILED,BOTORCH_MODULAR,,,3636,1,68,1,0.001000000000000000020816681712
968,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
969,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
970,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
971,583_0,FAILED,BOTORCH_MODULAR,,,1,1,66,1,0.001000000000000000020816681712
972,972_0,FAILED,BOTORCH_MODULAR,,,4217,1,66,1000,0.998999999999999999111821580300
973,973_0,FAILED,BOTORCH_MODULAR,,,3573,1,67,1,0.001000000000000000020816681712
974,974_0,FAILED,BOTORCH_MODULAR,,,2411,1,68,1,0.998999999999999999111821580300
975,975_0,FAILED,BOTORCH_MODULAR,,,2483,1,72,1,0.001000000000000000020816681712
976,547_0,FAILED,BOTORCH_MODULAR,,,5000,1,66,1000,0.998999999999999999111821580300
977,977_0,FAILED,BOTORCH_MODULAR,,,4092,1,68,1,0.001000000000000000020816681712
978,540_0,FAILED,BOTORCH_MODULAR,,,5000,1,67,1000,0.998999999999999999111821580300
