trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1372,1372_0,FAILED,SOBOL,4160,3343,99,414,0.673996327375993131703069138894
1373,1373_0,FAILED,SOBOL,4765,2346,61,303,0.525502908200025542484468132898
1374,1374_0,FAILED,SOBOL,1559,3110,47,669,0.208715657634660600727727342019
1375,1375_0,FAILED,SOBOL,916,132,76,180,0.375702210139483239181856788491
1376,1376_0,FAILED,SOBOL,2869,4407,18,783,0.826968446815386393211610993603
1377,1377_0,FAILED,SOBOL,2534,1680,83,736,0.313028490083292143530968587584
1378,1378_0,FAILED,SOBOL,1202,3493,25,352,0.888998772401362602479935048905
1379,1379_0,FAILED,SOBOL,1812,847,54,872,0.712907594775781028317851450993
1380,1380_0,FAILED,SOBOL,4386,3994,40,225,0.021946751393377782191063118944
1381,1381_0,FAILED,SOBOL,3899,615,2,117,0.186005486531183122922428196944
1382,1382_0,FAILED,SOBOL,2415,4852,94,984,0.611931974261999078734675094893
1383,1383_0,FAILED,SOBOL,520,1912,35,495,0.788055513823404885087597904203
1384,1384_0,FAILED,SOBOL,3256,2636,71,597,0.477115776371210831285907261190
1385,1385_0,FAILED,SOBOL,3403,2127,22,152,0.636433869918808348131733509945
1386,1386_0,FAILED,SOBOL,353,2731,86,753,0.068212403945624833223604355226
1387,1387_0,FAILED,SOBOL,2251,358,43,273,0.267680876256898070408851708635
1388,1388_0,FAILED,SOBOL,4044,4793,51,641,0.966513313923031081031922440161
1389,1389_0,FAILED,SOBOL,4534,751,91,530,0.864534057000652000901652627363
1390,1390_0,FAILED,SOBOL,1644,3775,5,380,0.430854942139238139553469864040
1391,1391_0,FAILED,SOBOL,1037,1734,74,891,0.231357918677851548405755011117
1392,1392_0,FAILED,SOBOL,2679,3749,32,10,0.534422251060605035810624485748
1393,1393_0,FAILED,SOBOL,3014,225,69,463,0.043903502278029922500923731832
1394,1394_0,FAILED,SOBOL,752,4623,27,563,0.721294186076149368425092234247
1395,1395_0,FAILED,SOBOL,1393,2289,96,83,0.927219436202198266094853806862
1396,1396_0,FAILED,SOBOL,4912,2853,10,952,0.368744430186226990198150588185
1397,1397_0,FAILED,SOBOL,4306,1271,50,844,0.455162178214639445705813614040
1398,1398_0,FAILED,SOBOL,1882,3245,58,195,0.779667792299762352214997918054
1399,1399_0,FAILED,SOBOL,28,1243,15,706,0.573713987305760397816811746452
1400,1400_0,FAILED,SOBOL,3699,4230,79,324,0.130288892088457952667113204370
1401,1401_0,FAILED,SOBOL,3717,90,17,572,0.288245247835293427751679473658
1402,1402_0,FAILED,SOBOL,48,4448,78,454,0.977257257264107503935690601793
1403,1403_0,FAILED,SOBOL,1939,2388,44,943,0.684104475511237986040669056820
1404,1404_0,FAILED,SOBOL,4366,3068,62,92,0.113981460928916936148347360813
1405,1405_0,FAILED,SOBOL,4852,1526,99,203,0.214689069813117389129430989669
1406,1406_0,FAILED,SOBOL,1335,3305,9,835,0.519780762501060977776035088027
1407,1407_0,RUNNING,SOBOL,731,952,63,315,0.812962099121883552399481231987
1408,1408_0,RUNNING,SOBOL,2995,4212,30,714,0.388985214937478285257554944110
1409,1409_0,RUNNING,SOBOL,2700,1953,70,761,0.875479997079819494132379986695
1410,1410_0,RUNNING,SOBOL,1055,2595,38,143,0.326798531884327558838521099460
1411,1411_0,RUNNING,SOBOL,1704,574,91,632,0.027432591199874879761555490632
1412,1412_0,RUNNING,SOBOL,4591,4892,3,281,0.706698412073776149888715281122
1413,1413_0,RUNNING,SOBOL,3986,811,39,389,0.621552074141800359186049718119
1414,1414_0,RUNNING,SOBOL,2191,4031,56,521,0.176134120171889674288934202195
1415,1415_0,RUNNING,SOBOL,335,1716,23,1,0.475528612006455686511685598816
1416,1416_0,RUNNING,SOBOL,3382,3457,84,900,0.790366021083667824598251172574
1417,1417_0,RUNNING,SOBOL,3238,1777,35,346,0.073698734506964680424090374800
1418,1418_0,RUNNING,SOBOL,499,3707,73,743,0.630224196461960706194815884373
1419,1419_0,RUNNING,SOBOL,2358,709,6,232,0.952994077589362831304242718033
1420,1420_0,RUNNING,SOBOL,3839,3817,88,866,0.281451379070058460563075186656
1421,1421_0,RUNNING,SOBOL,4446,321,53,977,0.429267287019640231271466745966
1422,1422_0,RUNNING,SOBOL,1869,4831,43,125,0.866845055015757703920087351435
1423,1423_0,RUNNING,SOBOL,1223,2164,87,604,0.544042811952531346619821306376
1424,1424_0,RUNNING,SOBOL,2552,2694,20,488,0.221486091306433069414438818967
1425,1425_0,RUNNING,SOBOL,2848,1202,81,35,0.731401843456551459254910696473
1426,1426_0,RUNNING,SOBOL,898,4271,14,932,0.034519187793135647224218587326
1427,1427_0,RUNNING,SOBOL,1500,1312,59,421,0.366669678578153246384374597255
1428,1428_0,RUNNING,SOBOL,4707,3205,48,555,0.929042921330779813970934810641
1429,1429_0,RUNNING,SOBOL,4217,2325,13,663,0.765661935361102274910649612139
1430,1430_0,RUNNING,SOBOL,2107,2816,96,310,0.468444692257791783784881545216
