trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
759,759_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,190,5.593021864219086758396315417485,0.000500000000000000010408340856,False,True
760,760_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,143.000000000000000000000000000000,1,219,5.940079602388313340100012283074,0.050000000000000002775557561563,False,True
761,761_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,116.000000000000000000000000000000,5000,155,5.136707225020317402197633782635,0.050000000000000002775557561563,True,True
762,762_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,206,4.560065284179232847350249357987,0.000500000000000000010408340856,True,True
763,763_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,174.000000000000000000000000000000,1,293,6.239683784822495304922540526604,0.050000000000000002775557561563,True,True
764,764_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,233,5.604863947801133505777215759736,0.000500000000000000010408340856,True,True
765,765_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,140.000000000000000000000000000000,5000,198,5.216294599900127337832600460388,0.050000000000000002775557561563,False,True
766,766_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,102.000000000000000000000000000000,4599,143,5.171899084780056554677685198840,0.050000000000000002775557561563,False,True
767,767_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,128.000000000000000000000000000000,4999,118,5.081986757147310740378998161759,0.050000000000000002775557561563,False,True
768,768_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.660000000000000031086244689504,5842.000000000000000000000000000000,3107,2,4.655517814350110583632158522960,0.030208446482583164310886658654,False,True
769,769_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,854.000000000000000000000000000000,1,5,4.618301671936909436055884725647,0.035710305942258303846248423952,True,True
770,770_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,2,4.655875784968300123978224291932,0.015883784133065678018104094349,False,True
771,771_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.650000000000000022204460492503,7090.000000000000000000000000000000,1,2,4.331409069492884178487202007091,0.028460228655381236001487010867,False,True
772,772_0,FAILED,BoTorch,BOTORCH_MODULAR,,,5000,2,3.675161544626792675671822507866,0.000500000000000000010408340856,False,True
773,773_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,6011.000000000000000000000000000000,5000,2,3.589781622974819619287245586747,0.050000000000000002775557561563,False,True
774,774_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,1,2,4.824397477163844705216888542054,0.000500000000000000010408340856,True,True
775,775_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,4808.000000000000000000000000000000,1,2,4.501796796040833825713889382314,0.050000000000000002775557561563,False,True
776,776_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,213,5.267928658856484425143662519986,0.000500000000000000010408340856,False,True
777,777_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,148.000000000000000000000000000000,1,91,6.742577528521912277881256159162,0.050000000000000002775557561563,False,True
778,778_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,123.000000000000000000000000000000,5000,81,5.612424936828531940591346938163,0.050000000000000002775557561563,False,True
779,779_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,176.000000000000000000000000000000,5000,117,8.284696535908027570371814363170,0.050000000000000002775557561563,False,True
780,780_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,4550,2256,0.001000000000000000020816681712,0.000500000000000000010408340856,False,True
781,781_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,129.000000000000000000000000000000,5000,50,4.370975615716071516203555802349,0.050000000000000002775557561563,True,True
782,782_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,161.000000000000000000000000000000,1,107,7.031413506888781306258806580445,0.050000000000000002775557561563,True,True
783,783_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,142.000000000000000000000000000000,1,53,4.089110207717405742755545361433,0.050000000000000002775557561563,True,True
784,784_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,131.000000000000000000000000000000,5000,95,6.438705953831208361748394963797,0.050000000000000002775557561563,False,True
785,785_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,154.000000000000000000000000000000,1,134,7.153196696991797942644097929588,0.003522257046761908573506705267,False,True
786,786_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,148.000000000000000000000000000000,1,92,7.516454849801672111198058701120,0.050000000000000002775557561563,False,True
787,787_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,135.000000000000000000000000000000,1,29,4.489183163554363531488888838794,0.050000000000000002775557561563,True,True
788,788_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,145.000000000000000000000000000000,1,52,6.636607007641512012696694000624,0.050000000000000002775557561563,False,True
789,789_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,124.000000000000000000000000000000,1,40,3.621042922454845491841979310266,0.050000000000000002775557561563,True,True
