trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1690,1690_0,RUNNING,SOBOL,,,2296,4050,93,857,0.251643871463835266943931401329
1691,1691_0,RUNNING,SOBOL,,,1860,1225,61,909,0.414012895852327367229861465603
1692,1692_0,RUNNING,SOBOL,,,3137,4825,16,268,0.991720480056479614106024200737
1693,1693_0,RUNNING,SOBOL,,,3882,1760,76,544,0.635082165637984918937775091763
1694,1694_0,RUNNING,SOBOL,,,1121,2884,44,153,0.209428500421345226145675155749
1695,1695_0,RUNNING,SOBOL,,,1022,1626,75,810,0.795417194306850428020538856799
1696,1696_0,RUNNING,SOBOL,,,3984,3019,5,388,0.360018838824704312528979244235
1697,1697_0,RUNNING,SOBOL,,,3394,1087,90,675,0.003197279522195458235228615607
1698,1698_0,RUNNING,SOBOL,,,1604,4965,33,3,0.590650565244257408359374039719
1699,1699_0,FAILED,SOBOL,,,2357,308,14,201,0.745520558208227157592773437500
1700,1700_0,RUNNING,SOBOL,,,2638,3877,57,623,0.161477646859362722331354689231
1701,1701_0,RUNNING,SOBOL,,,4402,2098,48,316,0.459761604169383664153514246209
1702,1702_0,RUNNING,SOBOL,,,605,3181,79,989,0.883952977962791930366392989527
1703,1703_0,RUNNING,SOBOL,,,270,798,41,506,0.310238410312682399982975312014
1704,1704_0,FAILED,SOBOL,,,4735,4403,86,178,0.845047013131901669780177144276
1705,1705_0,FAILED,SOBOL,,,2896,1494,19,887,0.515682510634884239131281447044
1706,1706_0,RUNNING,SOBOL,,,2102,2613,51,309,0.078319275002926583284512673799
1707,1707_0,RUNNING,SOBOL,,,1273,2269,96,489,0.228802596319466838847844769589
1708,1708_0,RUNNING,SOBOL,,,3722,3704,28,818,0.678349564490839829211665801267
1709,1709_0,RUNNING,SOBOL,,,4235,324,68,120,0.941379604866728225687211306649
1710,1710_0,RUNNING,SOBOL,,,771,4243,12,699,0.402184352707117775960199423935
1711,1711_0,RUNNING,SOBOL,,,698,2385,36,984,0.715165963051840658515345694468
1712,1712_0,RUNNING,SOBOL,,,4299,3509,92,343,0.129190516758710155498235394589
1713,1713_0,RUNNING,SOBOL,,,3638,600,2,595,0.485965751778334398292003015740
1714,1714_0,RUNNING,SOBOL,,,1365,4200,70,204,0.919918003311380738651337196643
1715,1715_0,RUNNING,SOBOL,,,2175,761,78,31,0.757487991480156774848353506968
1716,1716_0,RUNNING,SOBOL,,,2832,4675,46,672,0.335717479724436995702774311212
1717,1717_0,RUNNING,SOBOL,,,4818,1295,63,393,0.037479579012840984197918459131
1718,1718_0,RUNNING,SOBOL,,,177,2735,18,784,0.619070428213104650971843057050
1719,1719_0,COMPLETED,SOBOL,0.600000000000000088817841970013,5770.000000000000000000000000000000,512,39,56,711,0.202332868548110139661488915408
1720,1720_0,RUNNING,SOBOL,,,4484,3912,25,102,0.642117114931344934447565719893
1721,1721_0,RUNNING,SOBOL,,,2574,1980,84,838,0.971527644284069569202699767629
1722,1722_0,RUNNING,SOBOL,,,2430,3378,41,479,0.434266890088096269018080874957
1723,1723_0,RUNNING,SOBOL,,,4084,1328,51,409,0.800641651391983066865520868305
1724,1724_0,RUNNING,SOBOL,,,428,3981,34,973,0.052235686711966988760025287775
1725,1725_0,RUNNING,SOBOL,,,2116,799,83,46,0.429661511871963719411127158310
1726,1726_0,RUNNING,SOBOL,,,3295,3141,3,603,0.678594788551330596604316269804
1727,1727_0,RUNNING,SOBOL,,,2508,219,49,682,0.554274325445294424596909266256
1728,1728_0,RUNNING,SOBOL,,,1340,2559,67,247,0.304451622534543275833129882812
1729,1729_0,RUNNING,SOBOL,,,1195,1880,19,804,0.176541412301361555492462684924
1730,1730_0,RUNNING,SOBOL,,,4880,4534,99,360,0.925866294976323889187597160344
1731,1731_0,RUNNING,SOBOL,,,4641,1104,24,171,0.079403879454359407863428543806
1732,1732_0,RUNNING,SOBOL,,,809,3451,94,727,0.828051587367430341757312817208
1733,1733_0,RUNNING,SOBOL,,,1579,1634,42,285,0.706492042226716909780748210324
1734,1734_0,RUNNING,SOBOL,,,2895,4291,74,849,0.456342399926856157055254925581
1735,1735_0,RUNNING,SOBOL,,,3690,2195,78,929,0.332105201559141305356348539135
1736,1736_0,RUNNING,SOBOL,,,2346,4853,8,485,0.581198858408257357233139828168
1737,1737_0,RUNNING,SOBOL,,,33,534,59,558,0.952303523251786798731188810052
1738,1738_0,RUNNING,SOBOL,,,3855,2879,26,122,0.204682296013459552597169022192
1739,1739_0,RUNNING,SOBOL,,,3960,371,89,767,0.635186977116391049413834934967
1740,1740_0,RUNNING,SOBOL,,,279,3025,22,336,0.385354511158540857795884448933
1741,1741_0,RUNNING,SOBOL,,,2343,2382,70,654,0.009863122617825865329210799359
1742,1742_0,RUNNING,SOBOL,,,3497,4723,40,215,0.759197768339887280042432848859
1743,1743_0,RUNNING,SOBOL,,,3043,1761,12,9,0.883494006002321863313397898310
1744,1744_0,RUNNING,SOBOL,,,1861,4103,80,578,0.135097326627001163013019890968
1745,1745_0,RUNNING,SOBOL,,,753,962,30,381,0.261043535979464669249949793084
1746,1746_0,RUNNING,SOBOL,,,4423,3615,61,942,0.509967540366575100563295563916
1747,1747_0,RUNNING,SOBOL,,,4810,2062,36,529,0.483181889165192834934003940361
1748,1748_0,RUNNING,SOBOL,,,992,4408,55,90,0.732281487122178109672177015455
1749,1749_0,RUNNING,SOBOL,,,1474,51,5,893,0.855804973658174317208136017143
1750,1750_0,RUNNING,SOBOL,,,2804,2710,87,461,0.108177805311977862090522251037
1751,1751_0,RUNNING,SOBOL,,,3268,652,65,256,0.232435481540858746019040381725
1752,1752_0,RUNNING,SOBOL,,,1949,3310,45,816,0.981077709358185501287152874283
1753,1753_0,RUNNING,SOBOL,,,509,1451,97,135,0.608038548409938761629689452093
1754,1754_0,RUNNING,SOBOL,,,4355,3798,14,704,0.357894386205822256918906987266
1755,1755_0,FAILED,SOBOL,,,4235,881,43,958,0.908497177988290771644130927598
1756,1756_0,RUNNING,SOBOL,,,551,3228,73,394,0.160626361016184104890669459564
1757,1757_0,FAILED,SOBOL,,,1983,1369,25,587,0.282231022141873844066850551826
1758,1758_0,RUNNING,SOBOL,,,3154,4027,92,30,0.531574276160448833117300182494
1759,1759_0,FAILED,SOBOL,,,2690,1988,57,200,0.656831382062286084355662296730
1760,1760_0,RUNNING,SOBOL,,,1510,4647,28,636,0.406443563796579865332603276329
1761,1761_0,FAILED,SOBOL,,,1035,291,76,313,0.035384022373706101871615459231
1762,1762_0,FAILED,SOBOL,,,4688,2636,10,756,0.784269898816943200614559827955
1763,1763_0,RUNNING,SOBOL,,,4460,1689,85,712,0.195102220537140963463329512706
1764,1764_0,RUNNING,SOBOL,,,639,4341,1,155,0.944193210197612597944782919512
1765,1765_0,RUNNING,SOBOL,,,1739,1201,53,833,0.566783003682270636325313262205
1766,1766_0,RUNNING,SOBOL,,,3086,3542,32,268,0.317194186350330697976573901542
1767,1767_0,RUNNING,SOBOL,,,3540,601,17,439,0.442383226042613375561529664992
1768,1768_0,RUNNING,SOBOL,,,2223,2941,100,882,0.691063581803813553605664310453
1769,1769_0,RUNNING,SOBOL,,,166,2298,48,75,0.818989403245970581934898291365
1770,1770_0,RUNNING,SOBOL,,,3995,4952,68,510,0.070836379932239651457948070856
1771,1771_0,FAILED,SOBOL,,,3817,2424,6,352,0.529175486007705364599473796261
1772,1772_0,RUNNING,SOBOL,,,148,4770,86,783,0.278782187646254897561703955944
1773,1773_0,RUNNING,SOBOL,,,2464,450,37,230,0.155243030415847887981684039005
1774,1774_0,RUNNING,SOBOL,,,3650,3109,54,670,0.904134386954829061266991629964
1775,1775_0,RUNNING,SOBOL,,,2853,1032,95,625,0.778886367453262229432198182622
1776,1776_0,FAILED,SOBOL,,,1698,3690,16,57,0.031021491589024664109475182272
1777,1777_0,RUNNING,SOBOL,,,926,1872,63,988,0.404044974407181123332577499241
1778,1778_0,RUNNING,SOBOL,,,4603,4219,46,428,0.653382287317886945032796575106
1779,1779_0,COMPLETED,SOBOL,0.579999999999999960031971113494,4242.000000000000000000000000000000,4999,145,71,106,0.369298091806471329157091076922
1780,1780_0,RUNNING,SOBOL,,,1154,2799,38,545,0.617987719859927842058766600530
1781,1781_0,RUNNING,SOBOL,,,1302,2119,91,476,0.993433925494551672841225808952
1782,1782_0,RUNNING,SOBOL,,,2625,4460,20,908,0.245271629888564351995583479038
1783,1783_0,RUNNING,SOBOL,,,3410,1557,29,864,0.120077370349317785747089715187
1784,1784_0,RUNNING,SOBOL,,,2079,3899,62,303,0.869158596962690377374372019403
1785,1785_0,RUNNING,SOBOL,,,389,716,11,750,0.743167212139815069882331499684
1786,1786_0,RUNNING,SOBOL,,,4203,3370,81,182,0.493588157854974285410065704127
1787,1787_0,RUNNING,SOBOL,,,4179,248,7,533,0.166326580755412567480533425623
1788,1788_0,RUNNING,SOBOL,,,334,2589,77,101,0.914488404195755721914906644088
1789,1789_0,RUNNING,SOBOL,,,2046,2027,27,919,0.540991919219493855308655838598
1790,1790_0,RUNNING,SOBOL,,,3365,4680,59,479,0.292301819000393148240135587912
1791,1791_0,FAILED,SOBOL,,,2589,1338,93,306,0.416592346061021079339781181261
1792,1792_0,FAILED,SOBOL,,,1260,3992,23,874,0.666170920744538319624439282052
1793,1793_0,FAILED,SOBOL,,,1129,927,75,177,0.790213596161454923105793568539
1794,1794_0,FAILED,SOBOL,,,4946,3267,42,737,0.041131889946758745657540146112
1795,1795_0,RUNNING,SOBOL,,,4560,2342,67,794,0.949938880527392059960334336211
1796,1796_0,RUNNING,SOBOL,,,890,4999,50,355,0.201047996154054997575144625443
1797,1797_0,RUNNING,SOBOL,,,1645,562,98,657,0.326535929711535555242107875529
1798,1798_0,RUNNING,SOBOL,,,2828,2909,18,225,0.576929700238630216446722442925
1799,1799_0,RUNNING,SOBOL,,,3595,1232,34,52,0.701135981051251300222304507770
1800,1800_0,RUNNING,SOBOL,,,2441,3577,52,612,0.451799147741869078220844357929
1801,1801_0,FAILED,SOBOL,,,103,1643,2,431,0.076825996315106753753454427169
1802,1802_0,RUNNING,SOBOL,,,3784,4302,82,999,0.824691351780667880611019882053
1803,1803_0,RUNNING,SOBOL,,,4030,1830,46,145,0.273335137920454163129591051984
1804,1804_0,RUNNING,SOBOL,,,209,4171,65,709,0.522923475651070446268420255365
1805,1805_0,RUNNING,SOBOL,,,2249,1069,14,281,0.894486416289582808580860273651
1806,1806_0,RUNNING,SOBOL,,,3592,3724,96,838,0.145394947027787574400647940820
1807,1807_0,RUNNING,SOBOL,,,3109,420,56,887,0.021129686405882239230713537381
1808,1808_0,RUNNING,SOBOL,,,1794,3074,36,452,0.769282237553969072685333685513
1809,1809_0,RUNNING,SOBOL,,,672,2469,87,507,0.647204455299302927606674984418
1810,1810_0,RUNNING,SOBOL,,,4505,4811,4,64,0.398523627372458555395695611878
1811,1811_0,RUNNING,SOBOL,,,4743,759,79,406,0.612464763000607481657766584249
1812,1812_0,RUNNING,SOBOL,,,1058,3418,12,963,0.363121988583356147817227110863
1813,1813_0,RUNNING,SOBOL,,,1556,1520,61,19,0.235669102378189554425347296274
1814,1814_0,RUNNING,SOBOL,,,2723,3866,31,584,0.983540398951619820877567690331
1815,1815_0,RUNNING,SOBOL,,,3197,2149,21,633,0.859312718253582685790092909883
1816,1816_0,RUNNING,SOBOL,,,2018,4496,89,190,0.110427313975989815908462787775
1817,1817_0,FAILED,SOBOL,,,604,100,40,761,0.487333950255066150614169373512
1818,1818_0,RUNNING,SOBOL,,,4261,2758,71,326,0.737722240686416674826375583507
1819,1819_0,FAILED,SOBOL,,,4300,1921,100,85,0.062372809831053019347102406300
1820,1820_0,RUNNING,SOBOL,,,486,4578,16,516,0.810000450342893585364834052598
1821,1821_0,RUNNING,SOBOL,,,1903,183,69,464,0.684527302633970990974887627090
1822,1822_0,RUNNING,SOBOL,,,3235,2529,48,903,0.435428176842629910403559279075
1823,1823_0,FAILED,SOBOL,,,4895,709,78,205,0.637239918947219874389986671304
1824,1824_0,FAILED,SOBOL,,,2166,4967,35,512,0.355435894053429346506334240985
1825,1825_0,FAILED,SOBOL,,,246,2467,54,374,0.134519485106691705222914379192
1826,1826_0,RUNNING,SOBOL,,,2987,3210,9,911,0.858187016801908564289647074474
1827,1827_0,RUNNING,SOBOL,,,3543,1741,49,819,0.933851561279967379292088480724
1828,1828_0,RUNNING,SOBOL,,,647,2562,91,406,0.089066135918721561770539096869
1829,1829_0,FAILED,SOBOL,,,1317,62,22,729,0.430834360178560027421212907939
1830,1830_0,RUNNING,SOBOL,,,4201,4242,67,48,0.592053116559982273159334908996
1831,1831_0,FAILED,SOBOL,,,4009,1996,19,497,0.295701888451352701281393819954
1832,1832_0,RUNNING,SOBOL,,,1745,3676,71,788,0.695998811407014694729866732814
1833,1833_0,RUNNING,SOBOL,,,1158,1176,39,82,0.790734000775963119522771194170
1834,1834_0,FAILED,SOBOL,,,3424,4496,100,634,0.200997391708195222159716308852
1835,1835_0,FAILED,SOBOL,,,2555,533,57,603,0.031784207336604593241435878781
1836,1836_0,RUNNING,SOBOL,,,444,3775,6,175,0.992108610440045612932635776815
1837,1837_0,RUNNING,SOBOL,,,2282,1275,87,945,0.527022081641480344416095249471
1838,1838_0,RUNNING,SOBOL,,,4390,3033,26,279,0.496840519392862889347384225402
1839,1839_0,RUNNING,SOBOL,,,4569,1436,75,719,0.827884187916293701192671505851
1840,1840_0,FAILED,SOBOL,,,2453,2881,14,6,0.179440510286018262142704315920
1841,1841_0,RUNNING,SOBOL,,,624,381,95,860,0.332621567670255913196086794414
1842,1842_0,RUNNING,SOBOL,,,2726,3936,44,417,0.674672434188425595991134287033
1843,1843_0,RUNNING,SOBOL,,,3244,1018,1,324,0.595123996399342991558967241872
1844,1844_0,RUNNING,SOBOL,,,984,4650,62,893,0.381957798916846502645938699061
1845,1845_0,RUNNING,SOBOL,,,1564,2151,30,224,0.100128051219508046321138294843
1846,1846_0,FAILED,SOBOL,,,3836,3517,82,561,0.876983964556828143876998638007
1847,1847_0,RUNNING,SOBOL,,,4343,218,34,988,0.237695142850279816926217790751
1848,1848_0,RUNNING,SOBOL,,,1450,4085,79,290,0.770603649806231305596782021894
1849,1849_0,RUNNING,SOBOL,,,787,1585,10,592,0.740679983874782954522686395649
1850,1850_0,RUNNING,SOBOL,,,3677,2717,52,133,0.267588116155937305595813313630
1851,1851_0,RUNNING,SOBOL,,,2847,2314,92,100,0.440715293468907476359675001731
1852,1852_0,RUNNING,SOBOL,,,114,3369,47,685,0.535392392521724103104929781693
1853,1853_0,RUNNING,SOBOL,,,2027,869,66,448,0.943464272882789334317976681632
1854,1854_0,RUNNING,SOBOL,,,4762,4814,23,769,0.032673629850149155107175147350
1855,1855_0,RUNNING,SOBOL,,,4827,2409,40,536,0.573588536240160484780403749028
1856,1856_0,RUNNING,SOBOL,,,1942,3152,98,249,0.419087276760488736115917163261
1857,1857_0,RUNNING,SOBOL,,,21,651,16,887,0.078659393204376107378017479732
1858,1858_0,RUNNING,SOBOL,,,2918,4909,71,330,0.914047116139903637055397211952
1859,1859_0,RUNNING,SOBOL,,,3611,122,86,423,0.868852602953091301962729176012
1860,1860_0,RUNNING,SOBOL,,,871,4302,28,854,0.154065101681277155654115063044
1861,1861_0,RUNNING,SOBOL,,,1541,1802,59,31,0.373641675550490603985309689961
1862,1862_0,RUNNING,SOBOL,,,4269,2622,5,694,0.649245808623731157638303557178
1863,1863_0,RUNNING,SOBOL,,,3765,1117,57,759,0.477770087348297234353111662131
1864,1864_0,RUNNING,SOBOL,,,1657,4438,8,457,0.513930605074390811637385922950
1865,1865_0,RUNNING,SOBOL,,,1070,1938,77,664,0.980601097177714153829697352194
1866,1866_0,RUNNING,SOBOL,,,3180,3618,37,122,0.011130287870764733748618624531
1867,1867_0,RUNNING,SOBOL,,,2799,1335,20,154,0.212276399105787272336698379149
1868,1868_0,RUNNING,SOBOL,,,532,3094,68,570,0.811616411235183465855413942336
1869,1869_0,RUNNING,SOBOL,,,2369,593,50,300,0.715297704702243186680732378591
1870,1870_0,RUNNING,SOBOL,,,4634,3836,88,978,0.308564888896420586039681666080
1871,1871_0,FAILED,SOBOL,,,4461,438,13,42,0.896897699313238261353831148881
1872,1872_0,RUNNING,SOBOL,,,2190,3992,51,735,0.110426991453394296449630473944
1873,1873_0,RUNNING,SOBOL,,,360,1493,33,381,0.393840226572006957272975569140
1874,1874_0,RUNNING,SOBOL,,,2619,2938,81,844,0.613453767850995035360028850846
1875,1875_0,RUNNING,SOBOL,,,3352,2091,64,936,0.662561500668525704682565447001
1876,1876_0,RUNNING,SOBOL,,,1248,3458,24,349,0.314520287211984383990426294986
1877,1877_0,RUNNING,SOBOL,,,1828,959,93,518,0.159755236780270926111313656293
1878,1878_0,RUNNING,SOBOL,,,3944,4591,44,199,0.817356771560385775288182230724
1879,1879_0,RUNNING,SOBOL,,,4137,1641,96,258,0.053192205078899858217145180106
1880,1880_0,RUNNING,SOBOL,,,1401,2774,42,967,0.955106595013290649021087119763
1881,1881_0,RUNNING,SOBOL,,,739,274,73,165,0.548374579472467260643497866113
1882,1882_0,RUNNING,SOBOL,,,3472,4141,15,612,0.459893527993932349495764810854
1883,1883_0,FAILED,SOBOL,,,3052,810,30,644,0.254864772642031334193291058909
1884,1884_0,RUNNING,SOBOL,,,163,4755,85,73,0.721242920784279650803227923461
1885,1885_0,RUNNING,SOBOL,,,2076,2255,3,810,0.749826275754719939747872103908
1886,1886_0,RUNNING,SOBOL,,,4967,3309,61,475,0.226311634413897982964769539649
1887,1887_0,RUNNING,SOBOL,,,4954,1860,7,961,0.413332563715055611996973539135
1888,1888_0,FAILED,SOBOL,,,2069,2603,58,264,0.562774170508608229113178822445
1889,1889_0,RUNNING,SOBOL,,,227,103,27,618,0.908592862170189641268791547191
1890,1890_0,FAILED,SOBOL,,,3124,4361,88,159,0.067544088795781137557483475575
1891,1891_0,RUNNING,SOBOL,,,3485,671,70,67,0.148060012578964228513456191649
1892,1892_0,FAILED,SOBOL,,,745,4851,18,650,0.860239731844514632363996042841
1893,1893_0,FAILED,SOBOL,,,1337,2351,99,481,0.643069224869832423152615774598
1894,1894_0,RUNNING,SOBOL,,,4065,3171,38,804,0.365199826927855630831487587784
1895,1895_0,RUNNING,SOBOL,,,3950,574,90,745,0.505491914756596050217751781020
1896,1896_0,RUNNING,SOBOL,,,1842,3894,48,32,0.471588928792625650121550506810
1897,1897_0,RUNNING,SOBOL,,,1176,1394,66,834,0.002512369794771075314637753806
1898,1898_0,FAILED,SOBOL,,,3287,3074,21,390,0.974598694214597327523108560854
1899,1899_0,RUNNING,SOBOL,,,2613,1879,36,359,0.800506053412333162810909925611
1900,1900_0,RUNNING,SOBOL,,,346,3637,79,927,0.206819596556946622145645164892
1901,1901_0,RUNNING,SOBOL,,,2261,1137,9,189,0.297747494984418159535977110863
1902,1902_0,RUNNING,SOBOL,,,4526,4380,55,527,0.709547458641231032494545161171
1903,1903_0,RUNNING,SOBOL,,,4667,978,46,463,0.121542115546762946598491339500
1904,1904_0,RUNNING,SOBOL,,,2395,4533,92,754,0.902351653996855018746714449662
1905,1905_0,RUNNING,SOBOL,,,488,2033,22,116,0.624268313897773596821139108215
1906,1906_0,RUNNING,SOBOL,,,2747,3478,65,669,0.399595238903537375296792788504
1907,1907_0,FAILED,SOBOL,,,3147,1551,79,576,0.322961840266361821516483132655
1908,1908_0,FAILED,SOBOL,,,1044,2918,35,149,0.668737907825037836140324998269
1909,1909_0,RUNNING,SOBOL,,,1702,419,53,972,0.825969938237220091536983090919
1910,1910_0,RUNNING,SOBOL,,,3817,4051,11,306,0.165760502479970456279900759000
1911,1911_0,RUNNING,SOBOL,,,4244,2196,63,240,0.961108821379020761277445217274
1912,1912_0,RUNNING,SOBOL,,,1508,3329,2,546,0.061809827586635945895210397794
1913,1913_0,RUNNING,SOBOL,,,924,829,83,340,0.466074863146990536755254197487
1914,1914_0,RUNNING,SOBOL,,,3657,4696,31,877,0.556813565358519557690897272551
1915,1915_0,RUNNING,SOBOL,,,2944,255,14,844,0.726992867559194566595692776900
1916,1916_0,FAILED,SOBOL,,,55,4200,74,433,0.265681986238807454903110283340
1917,1917_0,FAILED,SOBOL,,,1889,1700,43,704,0.231768736248835927060696349145
1918,1918_0,RUNNING,SOBOL,,,4781,2755,95,21,0.760936813892796659608563913935
1919,1919_0,FAILED,SOBOL,,,4690,3,69,284,0.344317029813304531504769556705
1920,1920_0,RUNNING,SOBOL,,,1962,4261,20,993,0.631789711846038715137297003821
1921,1921_0,RUNNING,SOBOL,,,120,1761,89,139,0.847376225773245117522947111866
1922,1922_0,RUNNING,SOBOL,,,2861,2503,50,586,0.128760732628405094590817725475
1923,1923_0,RUNNING,SOBOL,,,3749,2447,7,679,0.080635952018201353941329045938
1924,1924_0,RUNNING,SOBOL,,,852,3268,56,106,0.927663799840956926345825195312
1925,1925_0,RUNNING,SOBOL,,,1444,768,37,775,0.583428595600649746444332777173
1926,1926_0,FAILED,SOBOL,,,4329,4948,76,442,0.424840463632717713071684784154
1927,1927_0,FAILED,SOBOL,,,3901,1295,28,15,0.690000444158911707681625102850
1928,1928_0,FAILED,SOBOL,,,1637,2975,85,709,0.287080391954630587125762986034
1929,1929_0,RUNNING,SOBOL,,,971,474,4,408,0.194812182566151015361555209893
1930,1930_0,RUNNING,SOBOL,,,3238,3795,58,870,0.782298874007537947683488255279
1931,1931_0,FAILED,SOBOL,,,2662,1234,99,903,0.986347175540402520965699295630
1932,1932_0,RUNNING,SOBOL,,,551,4477,40,314,0.020978466993197799478343412716
1933,1933_0,RUNNING,SOBOL,,,2466,1976,72,552,0.491394890811294338117676261390
1934,1934_0,RUNNING,SOBOL,,,4575,3734,17,234,0.515900055378675448380931811698
1935,1935_0,FAILED,SOBOL,,,4442,2131,84,794,0.185199082449078566980915638851
1936,1936_0,FAILED,SOBOL,,,2327,3576,29,491,0.838694679658860020587951566995
1937,1937_0,RUNNING,SOBOL,,,419,1076,61,629,0.680122814169153544483492623840
1938,1938_0,RUNNING,SOBOL,,,2522,4631,2,88,0.343740731196478022102525073933
1939,1939_0,FAILED,SOBOL,,,3372,323,43,180,0.387951399894431225856550327080
1940,1940_0,FAILED,SOBOL,,,1112,3955,97,597,0.603748340761289026268343604897
1941,1941_0,FAILED,SOBOL,,,1770,1456,16,274,0.883172021564096243473329650442
1942,1942_0,FAILED,SOBOL,,,4042,2822,73,951,0.108558411717414857178276577088
1943,1943_0,FAILED,SOBOL,,,4156,927,25,502,0.779038599977269763385834266955
1944,1944_0,RUNNING,SOBOL,,,1264,4794,64,215,0.243880056424066432585462393945
1945,1945_0,RUNNING,SOBOL,,,679,2295,45,921,0.276209789250046022779372378864
1946,1946_0,RUNNING,SOBOL,,,3569,3427,94,364,0.746678646691143477198693290120
1947,1947_0,RUNNING,SOBOL,,,3032,1604,51,396,0.546514119498431649724068392970
1948,1948_0,RUNNING,SOBOL,,,299,2659,12,828,0.446160741735249777306648866215
1949,1949_0,COMPLETED,SOBOL,0.640000000000000013322676295502,3065.000000000000000000000000000000,2134,159,80,58,0.043479669479653239305694256700
1950,1950_0,RUNNING,SOBOL,,,4869,4104,32,719,0.949225888097658732078798493603
1951,1951_0,RUNNING,SOBOL,,,4845,1918,53,83,0.065364193892106417504983539857
1952,1952_0,RUNNING,SOBOL,,,2120,3598,11,640,0.910741796763613775667067784525
1953,1953_0,RUNNING,SOBOL,,,275,1098,80,496,0.568364677727222433745168927999
1954,1954_0,RUNNING,SOBOL,,,3018,4418,34,783,0.407772005554288607953594691935
1955,1955_0,FAILED,SOBOL,,,3594,611,23,939,0.363545989613980047305830112236
1956,1956_0,RUNNING,SOBOL,,,695,3853,65,276,0.644754022493958522943557909457
1957,1957_0,RUNNING,SOBOL,,,1289,1354,47,609,0.866279802100732965186580258887
1958,1958_0,RUNNING,SOBOL,,,4171,3111,91,178,0.141989993264898667346685101620
1959,1959_0,RUNNING,SOBOL,,,4056,631,43,369,0.968524687517434368366764374514
1960,1960_0,RUNNING,SOBOL,,,1794,4889,95,910,0.008556423716247082977837123963
1961,1961_0,RUNNING,SOBOL,,,1126,2389,13,210,0.473277713799849175657641353610
1962,1962_0,RUNNING,SOBOL,,,3396,3131,74,512,0.503834093777462799224053924263
1963,1963_0,RUNNING,SOBOL,,,2507,1820,83,733,0.703983273727819325316090726119
1964,1964_0,RUNNING,SOBOL,,,394,2640,31,55,0.303341632673516881091302366258
1965,1965_0,RUNNING,SOBOL,,,2312,140,63,815,0.208972157903015626212450683852
1966,1966_0,RUNNING,SOBOL,,,4417,4319,2,399,0.798322528038173939712862647866
1967,1967_0,RUNNING,SOBOL,,,4600,295,99,589,0.405185582537204047604006973415
1968,1968_0,RUNNING,SOBOL,,,2482,4163,38,126,0.618707919321954236124838644173
1969,1969_0,FAILED,SOBOL,,,576,1663,69,990,0.900171952420845578046737500699
1970,1970_0,FAILED,SOBOL,,,2677,2796,18,297,0.123690856812521815522032397894
1971,1971_0,RUNNING,SOBOL,,,3214,2236,27,452,0.171800766063854110088371385245
1972,1972_0,RUNNING,SOBOL,,,957,3291,88,771,0.819899725595489181628749975062
1973,1973_0,FAILED,SOBOL,,,1613,790,6,96,0.667083906926214664778740370821
1974,1974_0,FAILED,SOBOL,,,3887,4736,58,683,0.324646801475435509143352419414
1975,1975_0,FAILED,SOBOL,,,4313,1514,10,867,0.558502157038077706729950477893
1976,1976_0,FAILED,SOBOL,,,1419,2959,55,420,0.464417235495522606747442750930
1977,1977_0,FAILED,SOBOL,,,837,459,36,712,0.055735984474420546819217747725
1978,1978_0,FAILED,SOBOL,,,3724,4014,78,3,0.967152711715549284754445125145
1979,1979_0,RUNNING,SOBOL,,,2875,939,67,222,0.763089538823813251511296584795
1980,1980_0,FAILED,SOBOL,,,144,4573,21,557,0.229585047289729116126721919500
1981,1981_0,FAILED,SOBOL,,,1976,2072,90,326,0.260117607997730371227618206831
1982,1982_0,RUNNING,SOBOL,,,4714,3440,47,897,0.732587198575958664648055673752
1983,1983_0,RUNNING,SOBOL,,,4796,1196,15,658,0.130970505950972426756351296717
1984,1984_0,RUNNING,SOBOL,,,1914,4516,74,121,0.845135492140427269092128881312
1985,1985_0,RUNNING,SOBOL,,,70,2016,42,765,0.626168285213410835687852795672
1986,1986_0,RUNNING,SOBOL,,,2969,3696,97,458,0.349968405503779667053976254465
1987,1987_0,FAILED,SOBOL,,,3643,1258,60,303,0.426586218956857943229721286116
1988,1988_0,FAILED,SOBOL,,,900,3015,3,984,0.581713800586760032551580934523
1989,1989_0,FAILED,SOBOL,,,1494,516,83,151,0.921532793084159473906424864253
1990,1990_0,FAILED,SOBOL,,,4220,3757,29,564,0.086737009717151522525391271756
1991,1991_0,FAILED,SOBOL,,,3792,2488,81,887,0.788403796400874878891329444741
1992,1992_0,FAILED,SOBOL,,,1686,3229,32,335,0.188677307397127153043570046975
1993,1993_0,FAILED,SOBOL,,,1019,730,51,536,0.285361732246354249387110257885
1994,1994_0,FAILED,SOBOL,,,3132,4987,12,244,0.691750067895278375473822052300
1995,1995_0,COMPLETED,SOBOL,0.589999999999999968913755310496,1587.000000000000000000000000000000,2771,44,46,25,0.521555180510506088964461923752
1996,1996_0,RUNNING,SOBOL,,,502,4224,94,690,0.485769718455150711911016969680
1997,1997_0,RUNNING,SOBOL,,,2419,1724,25,430,0.018733983919024466829883479591
1998,1998_0,FAILED,SOBOL,,,4681,2544,64,858,0.988560694586485655399599181692
1999,1999_0,RUNNING,SOBOL,,,4512,1563,37,172,0.338119378920644531039130242789
2000,2000_0,FAILED,SOBOL,,,2238,2696,76,615,0.685774115502834291646649944596
