trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
238,238_0,RUNNING,GenerationStep_1,,,1080,4208,719,0.708169185791095556758989459922,0.000000000000999999999999999980
239,239_0,RUNNING,GenerationStep_1,,,1,372,2903,0.001000000000000000020816681712,0.900000000000000022204460492503
240,240_0,RUNNING,GenerationStep_1,,,5000,5000,858,0.001000000000000000020816681712,0.000000000000999999999999999980
241,241_0,RUNNING,GenerationStep_1,,,1487,2696,2697,0.530386799173803047402486754436,0.000100000000000000004792173602
242,242_0,RUNNING,GenerationStep_1,,,593,4054,3324,0.644428942715117636375055099052,0.000000000009999999999999999395
243,243_0,RUNNING,GenerationStep_1,,,4967,4524,3570,0.280167844975781676897241823099,0.000000000000999999999999999980
244,244_0,RUNNING,GenerationStep_1,,,3080,1,2361,0.865853452395407785502357000951,0.900000000000000022204460492503
245,245_0,RUNNING,GenerationStep_1,,,1,701,4658,0.001000000000000000020816681712,0.000000000000999999999999999980
246,246_0,FAILED,GenerationStep_1,,,1,5000,1198,0.458128447006536709817936525724,0.000000000000999999999999999980
247,247_0,FAILED,GenerationStep_1,,,4969,126,1330,0.391172604843890159287411734113,0.000000000000999999999999999980
248,248_0,FAILED,GenerationStep_1,,,201,4876,2106,0.633353545073855994651523815264,0.900000000000000022204460492503
249,249_0,FAILED,GenerationStep_1,,,5000,5000,1086,0.998999999999999999111821580300,0.000000000000999999999999999980
250,250_0,FAILED,GenerationStep_1,,,4136,833,3801,0.998999999999999999111821580300,0.900000000000000022204460492503
251,251_0,FAILED,GenerationStep_1,,,4284,1148,3161,0.439137509583936436197149077998,0.900000000000000022204460492503
252,252_0,FAILED,GenerationStep_1,,,4572,4931,1520,0.346131095282808110003003321253,0.900000000000000022204460492503
253,253_0,FAILED,GenerationStep_1,,,3610,3050,1877,0.454783542914985738914168678093,0.900000000000000022204460492503
254,254_0,FAILED,GenerationStep_1,,,5000,5000,3059,0.998999999999999999111821580300,0.900000000000000022204460492503
255,255_0,FAILED,GenerationStep_1,,,541,309,3759,0.343586759934135843597147186301,0.900000000000000022204460492503
256,256_0,FAILED,GenerationStep_1,,,1114,419,1624,0.578869795957792976359712611156,0.900000000000000022204460492503
257,257_0,FAILED,GenerationStep_1,,,251,2175,1084,0.080138371439187588984864873964,0.900000000000000022204460492503
258,258_0,FAILED,GenerationStep_1,,,3329,1,378,0.998999999999999999111821580300,0.000000000000999999999999999980
259,259_0,FAILED,GenerationStep_1,,,373,4493,4195,0.227643629870441649432066810732,0.000000000000999999999999999980
260,260_0,FAILED,GenerationStep_1,,,5000,1,4873,0.998999999999999999111821580300,0.900000000000000022204460492503
261,261_0,FAILED,GenerationStep_1,,,5000,5000,2947,0.001000000000000000020816681712,0.900000000000000022204460492503
262,262_0,FAILED,GenerationStep_1,,,3299,1,1695,0.366259370705578846116878821704,0.900000000000000022204460492503
263,263_0,FAILED,GenerationStep_1,,,15,4928,2399,0.528330386460416967508990637725,0.000000000000999999999999999980
264,264_0,FAILED,GenerationStep_1,,,5000,1,2704,0.001000000000000000020816681712,0.000000000000999999999999999980
265,265_0,FAILED,GenerationStep_1,,,5000,5000,3389,0.001000000000000000020816681712,0.900000000000000022204460492503
266,266_0,FAILED,GenerationStep_1,,,1,1,4455,0.998999999999999999111821580300,0.900000000000000022204460492503
267,267_0,FAILED,GenerationStep_1,,,1517,1,2007,0.001000000000000000020816681712,0.000000000000999999999999999980
268,268_0,FAILED,GenerationStep_1,,,752,1572,2239,0.998999999999999999111821580300,0.900000000000000022204460492503
269,269_0,FAILED,GenerationStep_1,,,4991,396,4655,0.318509058195822314374368033896,0.900000000000000022204460492503
270,270_0,RUNNING,GenerationStep_1,,,4217,4017,1160,0.331190735804319402735274024963,0.900000000000000022204460492503
271,271_0,RUNNING,GenerationStep_1,,,1,2293,1741,0.001000000000000000020816681712,0.900000000000000022204460492503
272,272_0,RUNNING,GenerationStep_1,,,1,1,1519,0.998999999999999999111821580300,0.000000000000999999999999999980
273,273_0,RUNNING,GenerationStep_1,,,1348,5000,2745,0.998999999999999999111821580300,0.000000000000999999999999999980
274,274_0,RUNNING,GenerationStep_1,,,3986,3451,4658,0.272038627497422802470339320280,0.000000000000999999999999999980
275,275_0,RUNNING,GenerationStep_1,,,5000,1,4393,0.998999999999999999111821580300,0.900000000000000022204460492503
276,276_0,FAILED,GenerationStep_1,,,5000,1330,3274,0.998999999999999999111821580300,0.000000000000999999999999999980
277,277_0,FAILED,GenerationStep_1,,,4592,4508,4110,0.263127366484015190462031341667,0.900000000000000022204460492503
278,278_0,FAILED,GenerationStep_1,,,4008,4612,3871,0.172798037966929857178755014502,0.900000000000000022204460492503
279,279_0,FAILED,GenerationStep_1,,,5000,1882,1536,0.001000000000000000020816681712,0.900000000000000022204460492503
280,280_0,FAILED,GenerationStep_1,,,1,5000,3466,0.001000000000000000020816681712,0.000000000000999999999999999980
281,281_0,FAILED,GenerationStep_1,,,5000,5000,3381,0.001000000000000000020816681712,0.000100000000000000004792173602
282,282_0,FAILED,GenerationStep_1,,,1,5000,1154,0.001000000000000000020816681712,0.900000000000000022204460492503
283,283_0,FAILED,GenerationStep_1,,,889,259,1566,0.639176453189458704251535436924,0.000000000000999999999999999980
284,284_0,FAILED,GenerationStep_1,,,3602,1,2021,0.998999999999999999111821580300,0.900000000000000022204460492503
285,285_0,FAILED,GenerationStep_1,,,4157,4476,3905,0.001000000000000000020816681712,0.000000000000999999999999999980
286,286_0,FAILED,GenerationStep_1,,,1,3716,3915,0.998999999999999999111821580300,0.900000000000000022204460492503
287,287_0,FAILED,GenerationStep_1,,,1,4388,2452,0.873239538529632763896870528697,0.000000000000999999999999999980
288,288_0,FAILED,GenerationStep_1,,,5000,5000,3574,0.998999999999999999111821580300,0.000000000000999999999999999980
289,289_0,FAILED,GenerationStep_1,,,125,598,1808,0.416227301098552104896555192681,0.900000000000000022204460492503
290,290_0,FAILED,GenerationStep_1,,,1404,4354,3088,0.828044648899440849376674123050,0.900000000000000022204460492503
291,291_0,FAILED,GenerationStep_1,,,3778,981,2854,0.490797229744992902222833208725,0.900000000000000022204460492503
292,292_0,FAILED,GenerationStep_1,,,5000,4911,2865,0.001000000000000000020816681712,0.900000000000000022204460492503
293,293_0,FAILED,GenerationStep_1,,,5000,1,1696,0.998999999999999999111821580300,0.900000000000000022204460492503
294,294_0,FAILED,GenerationStep_1,,,1257,2941,2542,0.214731302519400590878007051288,0.900000000000000022204460492503
295,295_0,FAILED,GenerationStep_1,,,1281,562,3865,0.425623703141928655391268421226,0.900000000000000022204460492503
296,296_0,FAILED,GenerationStep_1,,,3779,1,4793,0.998999999999999999111821580300,0.900000000000000022204460492503
297,297_0,FAILED,GenerationStep_1,,,2257,1,4039,0.998999999999999999111821580300,0.000000000000999999999999999980
298,298_0,FAILED,GenerationStep_1,,,5000,1,3099,0.001000000000000000020816681712,0.000000000000999999999999999980
299,299_0,FAILED,GenerationStep_1,,,5000,1,2219,0.096278729556095329900067270046,0.900000000000000022204460492503
300,300_0,RUNNING,GenerationStep_1,,,274,20,3180,0.595429381271406432674098141433,0.000000000000999999999999999980
301,301_0,RUNNING,GenerationStep_1,,,3542,519,4136,0.327057493266360022055039280531,0.900000000000000022204460492503
302,302_0,RUNNING,GenerationStep_1,,,1270,4936,1843,0.240765603187504811932839743349,0.000000000000999999999999999980
303,303_0,RUNNING,GenerationStep_1,,,795,4794,1499,0.210278363467079121296166022148,0.000000000000999999999999999980
304,304_0,RUNNING,GenerationStep_1,,,1,1,3975,0.998999999999999999111821580300,0.699999999999999955591079014994
305,305_0,RUNNING,GenerationStep_1,,,4535,5000,4837,0.001000000000000000020816681712,0.000000000000999999999999999980
306,306_0,RUNNING,GenerationStep_1,,,595,3432,931,0.748273181541026621843570865167,0.900000000000000022204460492503
307,307_0,RUNNING,GenerationStep_1,,,1,1,3607,0.001000000000000000020816681712,0.900000000000000022204460492503
308,308_0,RUNNING,GenerationStep_1,,,1,1,1159,0.272490969696834672841845303992,0.000000000000999999999999999980
309,309_0,RUNNING,GenerationStep_1,,,22,352,2544,0.296488137268190232731512878672,0.900000000000000022204460492503
310,310_0,RUNNING,GenerationStep_1,,,5000,1964,3353,0.998999999999999999111821580300,0.900000000000000022204460492503
311,311_0,RUNNING,GenerationStep_1,,,3610,48,4688,0.998999999999999999111821580300,0.900000000000000022204460492503
312,312_0,RUNNING,GenerationStep_1,,,1780,1660,1966,0.436824347841754001553482567033,0.900000000000000022204460492503
313,313_0,RUNNING,GenerationStep_1,,,4549,4538,2001,0.992922401757446615455648952775,0.000000000000999999999999999980
314,314_0,RUNNING,GenerationStep_1,,,4589,259,1674,0.998999999999999999111821580300,0.000000000000999999999999999980
315,315_0,RUNNING,GenerationStep_1,,,2,4594,1610,0.554297546032362808965388012439,0.900000000000000022204460492503
316,316_0,RUNNING,GenerationStep_1,,,140,2038,3231,0.633809418714645911308025461040,0.900000000000000022204460492503
317,317_0,RUNNING,GenerationStep_1,,,4893,700,4217,0.001000000000000000020816681712,0.000000000000999999999999999980
318,318_0,RUNNING,GenerationStep_1,,,5000,1,3755,0.998999999999999999111821580300,0.900000000000000022204460492503
319,319_0,RUNNING,GenerationStep_1,,,308,1696,1826,0.478531562933079746002817955741,0.000000000000999999999999999980
320,320_0,RUNNING,GenerationStep_1,,,131,4290,3092,0.659346693733180777563518404349,0.800000000000000044408920985006
321,321_0,RUNNING,GenerationStep_1,,,4994,462,4865,0.203387963189773340877408713823,0.900000000000000022204460492503
322,322_0,RUNNING,GenerationStep_1,,,5000,1,4360,0.001000000000000000020816681712,0.000000000000999999999999999980
323,323_0,FAILED,GenerationStep_1,,,5000,761,1712,0.001000000000000000020816681712,0.000000000000999999999999999980
324,324_0,FAILED,GenerationStep_1,,,340,5000,4017,0.006163080346050795257917265246,0.900000000000000022204460492503
325,325_0,FAILED,GenerationStep_1,,,5000,1,1785,0.998999999999999999111821580300,0.900000000000000022204460492503
326,326_0,FAILED,GenerationStep_1,,,4751,1,2341,0.388400048177141465899353534041,0.900000000000000022204460492503
327,327_0,FAILED,GenerationStep_1,,,1,5000,3823,0.001000000000000000020816681712,0.000000000100000000000000003643
328,328_0,FAILED,GenerationStep_1,,,4511,3119,3427,0.113293957063549638464294844198,0.900000000000000022204460492503
329,329_0,FAILED,GenerationStep_1,,,5000,1,756,0.998999999999999999111821580300,0.900000000000000022204460492503
330,330_0,RUNNING,GenerationStep_1,,,3892,4338,1198,0.673012957895620878012721277628,0.000000000000999999999999999980
331,331_0,RUNNING,GenerationStep_1,,,5000,5000,2189,0.998999999999999999111821580300,0.900000000000000022204460492503
332,332_0,RUNNING,GenerationStep_1,,,3772,169,2261,0.436363863380669125824340426334,0.000000000000999999999999999980
333,333_0,FAILED,GenerationStep_1,,,3139,5000,1489,0.001000000000000000020816681712,0.900000000000000022204460492503
334,334_0,FAILED,GenerationStep_1,,,5000,1,3073,0.998999999999999999111821580300,0.000000000000999999999999999980
335,335_0,FAILED,GenerationStep_1,,,4377,1791,2990,0.900669476816472802660484830994,0.000000000000999999999999999980
336,336_0,FAILED,GenerationStep_1,,,5000,3749,2398,0.001000000000000000020816681712,0.900000000000000022204460492503
337,337_0,FAILED,GenerationStep_1,,,5000,4047,1684,0.001000000000000000020816681712,0.900000000000000022204460492503
338,338_0,FAILED,GenerationStep_1,,,4411,280,687,0.886999605718140515797642819962,0.900000000000000022204460492503
339,339_0,FAILED,GenerationStep_1,,,1,5000,940,0.998999999999999999111821580300,0.900000000000000022204460492503
340,340_0,FAILED,GenerationStep_1,,,112,5000,2643,0.001000000000000000020816681712,0.900000000000000022204460492503
341,341_0,FAILED,GenerationStep_1,,,4169,610,989,0.289976397232195370889940022607,0.900000000000000022204460492503
342,342_0,FAILED,GenerationStep_1,,,4384,619,1323,0.655713147472029578288754692039,0.000000000000999999999999999980
343,343_0,FAILED,GenerationStep_1,,,790,3963,677,0.386149898609626063272770579715,0.900000000000000022204460492503
344,344_0,FAILED,GenerationStep_1,,,1253,4687,2202,0.689997761461987768605297333124,0.900000000000000022204460492503
345,345_0,FAILED,GenerationStep_1,,,1,1,1364,0.001000000000000000020816681712,0.900000000000000022204460492503
346,346_0,FAILED,GenerationStep_1,,,5000,1,2051,0.001000000000000000020816681712,0.900000000000000022204460492503
347,347_0,FAILED,GenerationStep_1,,,972,226,3639,0.781761413760721945998000137479,0.000000000000999999999999999980
348,348_0,FAILED,GenerationStep_1,,,2703,4793,2372,0.298269796755957550260518473806,0.000000000000999999999999999980
349,349_0,FAILED,GenerationStep_1,,,5000,2203,1773,0.998999999999999999111821580300,0.900000000000000022204460492503
350,350_0,FAILED,GenerationStep_1,,,23,176,1999,0.001000000000000000020816681712,0.000000000000999999999999999980
351,351_0,FAILED,GenerationStep_1,,,4417,128,1943,0.001000000000000000020816681712,0.900000000000000022204460492503
352,352_0,FAILED,GenerationStep_1,,,5000,1,4041,0.998999999999999999111821580300,0.000000000000999999999999999980
353,353_0,FAILED,GenerationStep_1,,,1,1,4082,0.001000000000000000020816681712,0.900000000000000022204460492503
354,354_0,FAILED,GenerationStep_1,,,406,1549,3329,0.270594503845895339999572115630,0.900000000000000022204460492503
355,355_0,FAILED,GenerationStep_1,,,5000,5000,3199,0.998999999999999999111821580300,0.900000000000000022204460492503
356,356_0,FAILED,GenerationStep_1,,,5000,4291,4735,0.022462552716378668404839658024,0.900000000000000022204460492503
357,357_0,FAILED,GenerationStep_1,,,4403,4453,3840,0.281334635696556201178708533917,0.900000000000000022204460492503
358,358_0,FAILED,GenerationStep_1,,,315,457,2050,0.858128858150276951910484513064,0.900000000000000022204460492503
359,359_0,FAILED,GenerationStep_1,,,1,5000,4405,0.001000000000000000020816681712,0.000000000000999999999999999980
360,360_0,RUNNING,GenerationStep_1,,,5000,4974,3022,0.001000000000000000020816681712,0.900000000000000022204460492503
361,361_0,RUNNING,GenerationStep_1,,,1,1033,3350,0.001000000000000000020816681712,0.000000000000999999999999999980
362,362_0,RUNNING,GenerationStep_1,,,5000,5000,1696,0.001000000000000000020816681712,0.900000000000000022204460492503
363,363_0,RUNNING,GenerationStep_1,,,2589,2349,1120,0.998999999999999999111821580300,0.900000000000000022204460492503
364,364_0,RUNNING,GenerationStep_1,,,4787,5000,2607,0.001000000000000000020816681712,0.900000000000000022204460492503
365,365_0,RUNNING,GenerationStep_1,,,5000,4491,4916,0.626976876155930118450498866878,0.900000000000000022204460492503
366,366_0,RUNNING,GenerationStep_1,,,5000,5000,3042,0.998999999999999999111821580300,0.000000000000999999999999999980
367,367_0,RUNNING,GenerationStep_1,,,1,5000,5000,0.531918475125577661088982495130,0.000000000000999999999999999980
368,368_0,RUNNING,GenerationStep_1,,,3997,3450,1320,0.804461580901836836865470559133,0.900000000000000022204460492503
369,369_0,RUNNING,GenerationStep_1,,,4161,4020,1431,0.363651718328586004425062583323,0.000000000000999999999999999980
370,370_0,RUNNING,GenerationStep_1,,,811,4761,3876,0.079295340793334001538994471048,0.900000000000000022204460492503
371,371_0,RUNNING,GenerationStep_1,,,2573,4706,2436,0.809687241322840312029995857301,0.000000000000999999999999999980
372,372_0,RUNNING,GenerationStep_1,,,627,3319,1215,0.813024467153899865756727649568,0.900000000000000022204460492503
373,373_0,RUNNING,GenerationStep_1,,,4892,3089,3640,0.371552553931070450587981213175,0.900000000000000022204460492503
374,374_0,RUNNING,GenerationStep_1,,,5000,1,3402,0.001000000000000000020816681712,0.000000000000999999999999999980
375,375_0,RUNNING,GenerationStep_1,,,1,4258,3601,0.870765110723718316343422429782,0.900000000000000022204460492503
376,376_0,RUNNING,GenerationStep_1,,,67,771,4719,0.404740618207075963930208217789,0.000000000000999999999999999980
377,377_0,RUNNING,GenerationStep_1,,,295,3409,4276,0.306878088457069042593872154612,0.000000000000999999999999999980
378,378_0,RUNNING,GenerationStep_1,,,354,4814,649,0.640142341444055240629040781641,0.900000000000000022204460492503
379,379_0,RUNNING,GenerationStep_1,,,1,4160,1011,0.001000000000000000020816681712,0.000000000000999999999999999980
380,380_0,RUNNING,GenerationStep_1,,,17,4883,4104,0.885622986726175565053154059569,0.900000000000000022204460492503
