trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1145,1145_0,RUNNING,SOBOL,,,3451,1242,46,185,0.160993952194228767682560032881
1146,1146_0,RUNNING,SOBOL,,,3628,4130,77,578,0.864405731115490238991583282768
1147,1147_0,RUNNING,SOBOL,,,759,986,9,420,0.321432892624288812921662383815
1148,1148_0,RUNNING,SOBOL,,,1969,3351,53,881,0.001863827975466847463106856431
1149,1149_0,RUNNING,SOBOL,,,4916,1457,32,101,0.560194348515942741606465915538
1150,1150_0,RUNNING,SOBOL,,,3940,3036,25,231,0.743531384764239189344436908868
1151,1151_0,RUNNING,SOBOL,,,1697,2393,92,766,0.192761671273037782370352033467
1152,1152_0,RUNNING,SOBOL,,,406,4444,48,289,0.387816811308264730584483004350
1153,1153_0,COMPLETED,SOBOL,0.750000000000000000000000000000,6344.000000000000000000000000000000,2728,51,68,692,0.922756706848740559934185512247
1154,1154_0,RUNNING,SOBOL,,,3123,3496,39,873,0.271891254451125885527318359891
1155,1155_0,RUNNING,SOBOL,,,14,1640,72,156,0.789287675615400030615376181231
1156,1156_0,RUNNING,SOBOL,,,1302,3947,15,679,0.594499089816585168932761007454
1157,1157_0,FAILED,SOBOL,,,4332,841,95,334,0.092460291216149931292633823432
1158,1158_0,FAILED,SOBOL,,,4685,4903,63,469,0.151047483613714589312237990271
1159,1159_0,RUNNING,SOBOL,,,2202,545,30,559,0.660647029777988836762858682050
1160,1160_0,RUNNING,SOBOL,,,990,2542,85,21,0.980421735577285291540761136275
1161,1161_0,RUNNING,SOBOL,,,3395,1934,5,992,0.454992311976850027921415176024
1162,1162_0,RUNNING,SOBOL,,,3321,4765,37,707,0.714089005267247611818959285301
1163,1163_0,FAILED,SOBOL,,,1044,370,54,298,0.225690484708175070904800918470
1164,1164_0,RUNNING,SOBOL,,,2334,2717,11,774,0.420745632179081452406421703927
1165,1165_0,RUNNING,SOBOL,,,4534,2072,81,247,0.893314334787428387940622087626
1166,1166_0,FAILED,SOBOL,,,4259,3672,64,111,0.834948004376143249061215101392
1167,1167_0,FAILED,SOBOL,,,1356,1776,46,893,0.354346358817070716806796326637
1168,1168_0,FAILED,SOBOL,,,146,3811,91,433,0.034777301603928209572380580994
1169,1169_0,RUNNING,SOBOL,,,2971,665,20,587,0.530736629212275157208011933108
1170,1170_0,RUNNING,SOBOL,,,2743,2860,100,970,0.183977137280628089133216462869
1171,1171_0,RUNNING,SOBOL,,,372,2256,16,4,0.631205490512773415012759414822
1172,1172_0,RUNNING,SOBOL,,,1584,4581,74,543,0.950980188876390464258747670101
1173,1173_0,RUNNING,SOBOL,,,4033,226,44,446,0.487921958208084094454903834048
1174,1174_0,RUNNING,SOBOL,,,4930,4266,1,315,0.304805798817425976920958419214
1175,1175_0,RUNNING,SOBOL,,,1935,1163,84,658,0.759831027049571283704665347614
1176,1176_0,RUNNING,SOBOL,,,647,3175,29,134,0.565042433815076905467833512375
1177,1177_0,RUNNING,SOBOL,,,3720,1321,58,855,0.125374828146770589398784068180
1178,1178_0,RUNNING,SOBOL,,,3583,3428,14,400,0.919397112589329434939600105281
1179,1179_0,RUNNING,SOBOL,,,782,1531,97,621,0.394205630730837586206405376288
1180,1180_0,RUNNING,SOBOL,,,2073,4212,40,83,0.214767157459631569116353944082
1181,1181_0,RUNNING,SOBOL,,,4794,1066,70,923,0.724616066569462424773462316807
1182,1182_0,RUNNING,SOBOL,,,3896,4521,88,807,0.533459591751918149604705376987
1183,1183_0,COMPLETED,SOBOL,0.739999999999999991118215802999,2708.000000000000000000000000000000,1719,126,5,213,0.031658734893426299095153808594
1184,1184_0,RUNNING,SOBOL,,,511,3117,60,736,0.335596053220331647093388482972
1185,1185_0,RUNNING,SOBOL,,,2607,2472,31,269,0.853241837330162566921387679031
1186,1186_0,RUNNING,SOBOL,,,2833,4041,51,168,0.451536604125052698499587222614
1187,1187_0,RUNNING,SOBOL,,,282,938,35,821,0.986725862611085191566928642715
1188,1188_0,RUNNING,SOBOL,,,1494,3556,77,344,0.682506880747154376365415373584
1189,1189_0,RUNNING,SOBOL,,,4124,1702,7,629,0.131975108997896301010754882554
1190,1190_0,RUNNING,SOBOL,,,4395,2636,50,510,0.065568507773801687488202105669
1191,1191_0,RUNNING,SOBOL,,,2470,2031,68,479,0.624148391259834123268035455112
1192,1192_0,RUNNING,SOBOL,,,1181,4963,23,941,0.803366114079952287063690619107
1193,1193_0,RUNNING,SOBOL,,,3186,608,93,33,0.260631217330694220368769720153
1194,1194_0,RUNNING,SOBOL,,,3179,3236,47,932,0.825232780778780594665988701308
1195,1195_0,RUNNING,SOBOL,,,1208,1343,68,88,0.360225390845909709813810195556
1196,1196_0,RUNNING,SOBOL,,,2497,4322,25,611,0.056250029724091293870102958863
1197,1197_0,RUNNING,SOBOL,,,4388,1179,92,394,0.505427661191672039642241998081
1198,1198_0,RUNNING,SOBOL,,,4116,4643,52,275,0.688779672898352179899461589230
1199,1199_0,FAILED,SOBOL,,,1520,249,32,746,0.247162907965481293270926244077
1200,1200_0,FAILED,SOBOL,,,309,2916,77,207,0.426624255245551475823617693095
1201,1201_0,FAILED,SOBOL,,,2825,2272,10,798,0.883598761713132230255496324389
1202,1202_0,FAILED,SOBOL,,,2595,3833,85,635,0.294967626260593529519127287131
1203,1203_0,RUNNING,SOBOL,,,542,726,6,354,0.765587169604376005516144232388
1204,1204_0,RUNNING,SOBOL,,,1751,3689,62,816,0.586392257589846810361677853507
1205,1205_0,RUNNING,SOBOL,,,3883,1832,30,158,0.099943015266209841995781459900
1206,1206_0,RUNNING,SOBOL,,,4782,2739,15,43,0.158545093894004812673514948074
1207,1207_0,RUNNING,SOBOL,,,2105,2133,95,947,0.652555262237787259138599438302
1208,1208_0,RUNNING,SOBOL,,,814,4782,39,470,0.956736145539209270616254343622
1209,1209_0,RUNNING,SOBOL,,,3571,426,72,504,0.478083778215572241521158503019
1210,1210_0,RUNNING,SOBOL,,,3747,4867,3,237,0.554871042437851458295483553229
1211,1211_0,RUNNING,SOBOL,,,640,473,83,768,0.006288548924028873089719926526
1212,1212_0,RUNNING,SOBOL,,,1927,2536,26,308,0.325819507574662547977339954741
1213,1213_0,RUNNING,SOBOL,,,4957,1892,58,713,0.859059606796130581507497936400
1214,1214_0,RUNNING,SOBOL,,,4060,3460,99,582,0.925215172046795486515691209206
1215,1215_0,RUNNING,SOBOL,,,1577,1567,19,423,0.384429553532972922980093244405
1216,1216_0,RUNNING,SOBOL,,,365,3941,75,899,0.189397216867655510119661244062
1217,1217_0,RUNNING,SOBOL,,,2770,799,41,121,0.746027941089123514117886770691
1218,1218_0,RUNNING,SOBOL,,,3003,2983,66,440,0.087100959271192546218287588999
1219,1219_0,RUNNING,SOBOL,,,134,2377,45,534,0.598899146616458932790294511506
1220,1220_0,RUNNING,SOBOL,,,1344,4382,88,10,0.793710613859817337711888285412
1221,1221_0,COMPLETED,SOBOL,0.750000000000000000000000000000,4868.000000000000000000000000000000,4291,26,21,980,0.266569972736760973930358886719
1222,1222_0,RUNNING,SOBOL,,,4565,4077,36,845,0.457475426452234379404160335980
1223,1223_0,RUNNING,SOBOL,,,2321,970,56,129,0.977070488797500691369180003676
1224,1224_0,RUNNING,SOBOL,,,1031,3289,12,668,0.657257747638970601933294801711
1225,1225_0,FAILED,SOBOL,,,3353,1432,79,321,0.153507731515914208619832947988
1226,1226_0,FAILED,SOBOL,,,3368,4252,61,106,0.895692725153639957014206629538
1227,1227_0,RUNNING,SOBOL,,,997,1107,30,891,0.417285913707688471685486319984
1228,1228_0,FAILED,SOBOL,,,2209,3152,88,414,0.222253584478050464356968518587
1229,1229_0,FAILED,SOBOL,,,4658,1257,5,568,0.716505501631647390148316389968
1230,1230_0,RUNNING,SOBOL,,,4305,2847,40,702,0.525363942787051230176587068854
1231,1231_0,RUNNING,SOBOL,,,1310,2200,69,295,0.039160256341099743127021071132
1232,1232_0,RUNNING,SOBOL,,,22,4558,14,756,0.358691222427412859108386555818
1233,1233_0,COMPLETED,SOBOL,0.739999999999999991118215802999,5067.000000000000000000000000000000,3096,162,97,225,0.829552514581009758920515650971
1234,1234_0,RUNNING,SOBOL,,,2697,3597,23,344,0.490332864800468060106908296802
1235,1235_0,RUNNING,SOBOL,,,419,1743,93,684,0.947549120077863293865050309250
1236,1236_0,RUNNING,SOBOL,,,1709,3766,50,146,0.627736371483653798897250908340
1237,1237_0,RUNNING,SOBOL,,,3908,661,67,867,0.186365162428468456035091094236
1238,1238_0,RUNNING,SOBOL,,,4884,4691,78,998,0.119973506920039649226161770912
1239,1239_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2265.000000000000000000000000000000,1981,337,7,31,0.569392887197434860446776383469
1240,1240_0,RUNNING,SOBOL,,,771,2672,52,553,0.764204347005113970858758420945
1241,1241_0,RUNNING,SOBOL,,,3596,2068,34,459,0.299442512949928629772955446242
1242,1242_0,RUNNING,SOBOL,,,3459,2603,91,789,0.722180562749505039477071477449
1243,1243_0,RUNNING,SOBOL,,,906,1957,21,192,0.218192604884505259033034008098
1244,1244_0,RUNNING,SOBOL,,,2120,4959,63,732,0.397653959600254902628790887320
1245,1245_0,RUNNING,SOBOL,,,4748,562,46,265,0.916999658999964606387322874070
1246,1246_0,RUNNING,SOBOL,,,3771,4009,11,381,0.858648779930546890426512618433
1247,1247_0,RUNNING,SOBOL,,,1844,863,81,601,0.331270197065547111758831988482
1248,1248_0,RUNNING,SOBOL,,,557,3552,37,77,0.027294843379408122163720662456
1249,1249_0,RUNNING,SOBOL,,,2560,1656,54,920,0.538843667779117851956982576667
1250,1250_0,RUNNING,SOBOL,,,2957,4466,28,520,0.129575631044805045233303530949
1251,1251_0,COMPLETED,SOBOL,0.729999999999999982236431605997,4925.000000000000000000000000000000,158,113,58,492,0.685956992320716385513890145376
1252,1252_0,RUNNING,SOBOL,,,1447,3052,1,968,0.990137868186458991459630851750
1253,1253_0,RUNNING,SOBOL,,,4170,2449,84,60,0.449114307930693013037881655691
1254,1254_0,RUNNING,SOBOL,,,4520,3373,73,179,0.266013510653749118972655196558
1255,1255_0,RUNNING,SOBOL,,,2345,1518,44,834,0.799004246929660433274023034755
1256,1256_0,RUNNING,SOBOL,,,1135,4147,99,374,0.619809327479451943609944919444
1257,1257_0,FAILED,SOBOL,,,3233,1042,17,655,0.070988892223685984284031746938
1258,1258_0,FAILED,SOBOL,,,3269,4594,96,497,0.407979078073054557407317588513
1259,1259_0,FAILED,SOBOL,,,1099,199,16,524,0.902229091692715923223033769318
1260,1260_0,FAILED,SOBOL,,,2386,2888,71,48,0.707166300343349596424502578884
1261,1261_0,RUNNING,SOBOL,,,4479,2243,38,957,0.228761392431333671071413959908
1262,1262_0,RUNNING,SOBOL,,,4206,3189,7,837,0.045416597051545978813713588806
1263,1263_0,FAILED,SOBOL,,,1411,1292,86,183,0.516275985671207360283574416826
1264,1264_0,FAILED,SOBOL,,,199,4295,29,643,0.835837399005889936098867565306
1265,1265_0,RUNNING,SOBOL,,,2916,1149,62,361,0.349635616093874002086039354253
1266,1266_0,RUNNING,SOBOL,,,2524,2709,33,196,0.938087049763649649669616792380
1267,1267_0,RUNNING,SOBOL,,,593,2104,53,793,0.496717744242399950049815515740
1268,1268_0,FAILED,SOBOL,,,1803,4733,9,254,0.176935461485758421806835372081
1269,1269_0,FAILED,SOBOL,,,3812,378,76,720,0.634149813229218151100496925210
1270,1270_0,RUNNING,SOBOL,,,4712,3802,69,605,0.575555144255980866141442220396
1271,1271_0,RUNNING,SOBOL,,,2156,698,48,384,0.110795213734731085031270936270
1272,1272_0,RUNNING,SOBOL,,,866,3639,92,908,0.305576222576200984271110883128
1273,1273_0,RUNNING,SOBOL,,,3500,1785,24,65,0.754993699319660649393881612923
1274,1274_0,RUNNING,SOBOL,,,3638,3589,55,673,0.208030995143577451811367495793
1275,1275_0,RUNNING,SOBOL,,,729,1693,35,333,0.727378598077222715545531173120
1276,1276_0,RUNNING,SOBOL,,,2018,4050,79,871,0.906809486955404309149741948204
1277,1277_0,RUNNING,SOBOL,,,4847,904,13,150,0.402819625556468940974497172647
1278,1278_0,RUNNING,SOBOL,,,3951,4995,44,19,0.336671997893601637752425403960
1279,1279_0,RUNNING,SOBOL,,,1667,600,65,986,0.848222725827246892826849489211
1280,1280_0,RUNNING,SOBOL,,,456,2644,22,463,0.544277823107317093587198542082
1281,1281_0,RUNNING,SOBOL,,,2659,1998,89,557,0.016897336708381772291120981322
1282,1282_0,RUNNING,SOBOL,,,3054,4183,18,879,0.675887785768136351016721619089
1283,1283_0,FAILED,SOBOL,,,64,1079,98,94,0.134862321978434923641643194969
1284,1284_0,FAILED,SOBOL,,,1273,3414,42,571,0.439073659963905793546246059122
1285,1285_0,RUNNING,SOBOL,,,4342,1560,75,418,0.995456924773752693802464364126
1286,1286_0,FAILED,SOBOL,,,4616,3090,82,283,0.804559126090258369679020233889
1287,1287_0,FAILED,SOBOL,,,2251,2485,3,691,0.255736787300556878133050986435
1288,1288_0,RUNNING,SOBOL,,,960,4508,59,229,0.076511420601978893940575687793
1289,1289_0,FAILED,SOBOL,,,3405,153,27,760,0.609504060411825809850938640011
1290,1290_0,RUNNING,SOBOL,,,3312,2953,8,545,0.369524551000446066506555098385
1291,1291_0,RUNNING,SOBOL,,,1072,2310,79,452,0.818704086001962427765477059438
1292,1292_0,RUNNING,SOBOL,,,2285,4683,34,976,0.514759190717712034057740311255
1293,1293_0,COMPLETED,SOBOL,0.729999999999999982236431605997,1943.000000000000000000000000000000,4601,290,51,6,0.049749897250905630863293538368
1294,1294_0,RUNNING,SOBOL,,,4250,4360,94,140,0.240898895492777237459236516770
1295,1295_0,RUNNING,SOBOL,,,1385,1216,24,857,0.697875305494293551866746838641
1296,1296_0,RUNNING,SOBOL,,,98,3278,66,317,0.877306201808154551002871812670
1297,1297_0,RUNNING,SOBOL,,,3039,1384,49,664,0.435687533341348187665431623827
1298,1298_0,RUNNING,SOBOL,,,2811,4820,70,780,0.775041564438492036615002689359
1299,1299_0,RUNNING,SOBOL,,,324,462,41,248,0.288590418580919494395686797361
1300,1300_0,RUNNING,SOBOL,,,1613,2781,96,709,0.109365044446662063037933876330
1301,1301_0,RUNNING,SOBOL,,,4024,2174,14,304,0.579986491324380071255006896536
1302,1302_0,RUNNING,SOBOL,,,4998,3725,31,435,0.646385333416983454135618103464
1303,1303_0,RUNNING,SOBOL,,,1886,1869,61,594,0.167731062559410920576041803542
1304,1304_0,RUNNING,SOBOL,,,676,3874,4,118,0.471942393109202384948730468750
1305,1305_0,RUNNING,SOBOL,,,3711,768,87,895,0.965954464986920391389446649555
1306,1306_0,RUNNING,SOBOL,,,3534,3978,43,351,0.016442486902698873196815299025
1307,1307_0,FAILED,SOBOL,,,851,834,73,631,0.549680682590231284301296454942
1308,1308_0,FAILED,SOBOL,,,2063,3502,18,170,0.869242103360593265648503802367
1309,1309_0,FAILED,SOBOL,,,4824,1608,100,828,0.320661513380706308939949167325
1310,1310_0,RUNNING,SOBOL,,,3846,2571,57,942,0.379020077224820839401076000286
1311,1311_0,FAILED,SOBOL,,,1788,1929,27,39,0.935648897912353283423669836338
1312,1312_0,FAILED,SOBOL,,,500,4908,85,516,0.740586113998666362157052844850
1313,1313_0,FAILED,SOBOL,,,2637,516,1,481,0.199802399018779386352662186255
1314,1314_0,FAILED,SOBOL,,,2863,3325,81,84,0.608960681406781056956845077366
1315,1315_0,RUNNING,SOBOL,,,272,1469,10,929,0.081821943817660211517583945806
1316,1316_0,RUNNING,SOBOL,,,1562,4119,55,406,0.276602945223450635836570654646
1317,1317_0,RUNNING,SOBOL,,,4074,1012,37,623,0.788399229034781434677370270947
1318,1318_0,RUNNING,SOBOL,,,4425,4419,20,742,0.971507934156805252889910207159
1319,1319_0,COMPLETED,SOBOL,0.739999999999999991118215802999,1887.000000000000000000000000000000,2460,62,90,271,0.467759821567684419552080044014
1320,1320_0,RUNNING,SOBOL,,,1250,3025,47,809,0.147977531375363458021610085780
1321,1321_0,RUNNING,SOBOL,,,3137,2418,64,219,0.667570690186694237766573678527
1322,1322_0,RUNNING,SOBOL,,,3144,4434,38,69,0.562719824986532279886830565374
1323,1323_0,COMPLETED,SOBOL,0.750000000000000000000000000000,6210.000000000000000000000000000000,1243,76,72,913,0.123295395778492092309086558544
1324,1324_0,RUNNING,SOBOL,,,2452,3011,16,390,0.302513170648366191972655769860
1325,1325_0,RUNNING,SOBOL,,,4432,2403,95,607,0.757782527107745407235483980912
1326,1326_0,RUNNING,SOBOL,,,4082,3339,61,726,0.948672927290201140060332818393
1327,1327_0,RUNNING,SOBOL,,,1555,1483,29,255,0.485857873082160940381157843149
1328,1328_0,RUNNING,SOBOL,,,264,4104,86,794,0.181638943267986185947648891670
1329,1329_0,RUNNING,SOBOL,,,2870,998,6,203,0.629111424727365364795161895017
1330,1330_0,RUNNING,SOBOL,,,2629,2567,76,366,0.032486220056191089655683867932
1331,1331_0,RUNNING,SOBOL,,,507,1924,9,647,0.528688724124804165782620657410
1332,1332_0,RUNNING,SOBOL,,,1796,4913,53,185,0.832625990401953508524002245395
1333,1333_0,FAILED,SOBOL,,,3839,520,33,843,0.352268473070114829237553522034
1334,1334_0,FAILED,SOBOL,,,4817,3973,24,958,0.418408746846020196397120116671
1335,1335_0,RUNNING,SOBOL,,,2070,829,92,55,0.891220625914633246544838129921
1336,1336_0,RUNNING,SOBOL,,,858,3507,48,532,0.711782100593671196442357995693
1337,1337_0,RUNNING,SOBOL,,,3526,1613,69,497,0.223627708261832591762896527143
1338,1338_0,RUNNING,SOBOL,,,3704,3720,13,765,0.801774105370044676277530015795
1339,1339_0,RUNNING,SOBOL,,,683,1864,80,233,0.258796032160520550480242718550
1340,1340_0,RUNNING,SOBOL,,,1894,3879,36,693,0.064007431490346794467072299994
1341,1341_0,RUNNING,SOBOL,,,4991,773,55,289,0.622343186749145349523359982413
1342,1342_0,RUNNING,SOBOL,,,4017,4815,89,419,0.680929981337860201762168799178
1343,1343_0,RUNNING,SOBOL,,,1621,458,22,578,0.130155033128336067305141909856
1344,1344_0,RUNNING,SOBOL,,,331,2786,65,102,0.449929724056273683263640350560
1345,1345_0,RUNNING,SOBOL,,,2803,2178,44,880,0.984874854315072267851860488008
1346,1346_0,RUNNING,SOBOL,,,3046,4374,75,561,0.334035333849489690649647855025
1347,1347_0,RUNNING,SOBOL,,,91,1230,42,468,0.851437941499054384841826959018
1348,1348_0,FAILED,SOBOL,,,1378,3263,98,992,0.531868891721591352528264451394
1349,1349_0,RUNNING,SOBOL,,,4257,1369,18,21,0.029823906635865569253462936672
1350,1350_0,RUNNING,SOBOL,,,4609,2967,27,156,0.213160872245207438924197163033
1351,1351_0,RUNNING,SOBOL,,,2278,2324,59,872,0.722766604894772179967787906207
1352,1352_0,RUNNING,SOBOL,,,1065,4669,2,333,0.917821759801357939245747274981
1353,1353_0,RUNNING,SOBOL,,,3319,276,82,680,0.392386149715632182033431263335
1354,1354_0,RUNNING,SOBOL,,,3402,3104,51,895,0.651972058663144671264433327451
1355,1355_0,FAILED,SOBOL,,,963,2500,33,110,0.163575917521491642769859709006
1356,1356_0,FAILED,SOBOL,,,2254,4493,78,587,0.483350601013749825440868335136
1357,1357_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5552.000000000000000000000000000000,4614,139,8,434,0.955916924204677331822210817336
1358,1358_0,RUNNING,SOBOL,,,4340,4198,50,298,0.772800835452973844397206448775
1359,1359_0,RUNNING,SOBOL,,,1275,1094,66,706,0.292201569311320796806796806777
1360,1360_0,RUNNING,SOBOL,,,66,3399,24,245,0.097412961205467579750560958018
1361,1361_0,RUNNING,SOBOL,,,3051,1545,94,776,0.593369909396395112111122216447
1362,1362_0,RUNNING,SOBOL,,,2662,4990,14,657,0.246580678464844826880408845682
1363,1363_0,RUNNING,SOBOL,,,453,595,96,317,0.693807604046538517472697549238
1364,1364_0,RUNNING,SOBOL,,,1664,2648,41,855,0.888862766388803682282571116957
1365,1365_0,RUNNING,SOBOL,,,3953,2003,70,134,0.425805963370949003277132760559
1366,1366_0,RUNNING,SOBOL,,,4849,3584,87,3,0.367440030768513670178521124399
1367,1367_0,RUNNING,SOBOL,,,2016,1688,4,970,0.822463831350207286163822573144
1368,1368_0,FAILED,SOBOL,,,727,4055,61,448,0.502894789008423659382174264465
1369,1369_0,RUNNING,SOBOL,,,3640,909,31,542,0.063228610990568992478166876481
1370,1370_0,RUNNING,SOBOL,,,3502,3797,100,212,0.981541667871177248017033889482
1371,1371_0,RUNNING,SOBOL,,,863,693,17,809,0.456355420731008043500054327524
1372,1372_0,RUNNING,SOBOL,,,2153,3643,73,269,0.152136483481153855779055561470
1373,1373_0,RUNNING,SOBOL,,,4714,1790,43,736,0.661980157872661956197646304645
1374,1374_0,RUNNING,SOBOL,,,3814,2704,2,620,0.595573456266894951660617607558
1375,1375_0,RUNNING,SOBOL,,,1800,2099,85,400,0.093777834126725787000644629643
1376,1376_0,RUNNING,SOBOL,,,590,4738,27,924,0.272995601560920453376724026384
1377,1377_0,RUNNING,SOBOL,,,2527,383,57,81,0.790636150952428562455054361635
1378,1378_0,RUNNING,SOBOL,,,2914,3203,37,481,0.388905454263091088229487013450
1379,1379_0,RUNNING,SOBOL,,,201,1307,55,508,0.924088526263833087703858382156
1380,1380_0,RUNNING,SOBOL,,,1414,4280,10,32,0.744650008378550443133292446873
1381,1381_0,RUNNING,SOBOL,,,4204,1134,81,941,0.194124423114582889127177622868
1382,1382_0,RUNNING,SOBOL,,,4476,4609,64,822,0.002967580230906605946034071408
1383,1383_0,RUNNING,SOBOL,,,2389,214,47,167,0.561541277231648594536750351836
1384,1384_0,RUNNING,SOBOL,,,1101,2873,90,628,0.865478550944477342810046138766
1385,1385_0,FAILED,SOBOL,,,3266,2228,20,346,0.322749840680509825219246522465
1386,1386_0,RUNNING,SOBOL,,,3226,3368,93,505,0.169100399624556307909273300538
1387,1387_0,RUNNING,SOBOL,,,1142,1513,25,477,0.641664819281548282070559707790
1388,1388_0,RUNNING,SOBOL,,,2353,4152,68,953,0.961469968611374459221963206801
1389,1389_0,RUNNING,SOBOL,,,1771,2735,92,901,0.552836094021797230801951172907
1390,1390_0,RUNNING,SOBOL,,,4811,2388,47,402,0.453411981930956220487871632940
1391,1391_0,RUNNING,SOBOL,,,3543,3901,63,657,0.241916946895420564844769728552
1392,1392_0,RUNNING,SOBOL,,,502,968,24,156,0.766273263463750464730139810854
1393,1393_0,RUNNING,SOBOL,,,1120,4846,36,11,0.932952676864340912921136350633
1394,1394_0,RUNNING,SOBOL,,,2923,277,78,511,0.088957663297653200018544339400
1395,1395_0,RUNNING,SOBOL,,,4193,3510,8,265,0.372556370286270976954767775169
1396,1396_0,RUNNING,SOBOL,,,2390,1359,56,766,0.651280918765813066073633308406
1397,1397_0,RUNNING,SOBOL,,,2101,4163,3,608,0.397076438743621085158963524009
1398,1398_0,RUNNING,SOBOL,,,3896,687,61,109,0.609527651963755467967587264866
1399,1399_0,RUNNING,SOBOL,,,2588,3100,30,856,0.834664836972951906801654331503
1400,1400_0,RUNNING,SOBOL,,,792,2043,82,355,0.173896525325253598071029159655
1401,1401_0,RUNNING,SOBOL,,,165,3145,71,499,0.028685643533244729874720491125
1402,1402_0,RUNNING,SOBOL,,,3213,1704,17,999,0.993565525867044940788730400527
1403,1403_0,RUNNING,SOBOL,,,4523,4585,100,246,0.715812097569927585638538403146
1404,1404_0,RUNNING,SOBOL,,,1475,558,39,746,0.308411512207239890681620408941
1405,1405_0,RUNNING,SOBOL,,,1261,4381,59,304,0.799490484597161432667178360134
1406,1406_0,RUNNING,SOBOL,,,4620,440,4,805,0.208890101462602617576891361750
1407,1407_0,RUNNING,SOBOL,,,3427,3359,88,50,0.486652008293196547406012086867
1408,1408_0,FAILED,SOBOL,,,69,1833,27,549,0.519771187204867590736512283911
1409,1409_0,RUNNING,SOBOL,,,2790,4123,33,531,0.226410584717988971892310701151
1410,1410_0,RUNNING,SOBOL,,,40,1732,78,494,0.954794597622007135129251764738
1411,1411_0,RUNNING,SOBOL,,,2228,2830,1,779,0.725999503541737811751488607115
1412,1412_0,RUNNING,SOBOL,,,4978,536,60,245,0.455228050898760561171485505838
1413,1413_0,RUNNING,SOBOL,,,3825,3629,98,79,0.369409560076892351521138380122
1414,1414_0,RUNNING,SOBOL,,,1545,987,43,930,0.577896631345152900216532998456
1415,1415_0,RUNNING,SOBOL,,,1233,4884,66,332,0.869052248157560769392659949517
1416,1416_0,RUNNING,SOBOL,,,3511,2221,25,677,0.078262033283710480402461939775
1417,1417_0,RUNNING,SOBOL,,,3256,2535,75,976,0.902159411940723687806098496367
1418,1418_0,COMPLETED,SOBOL,0.729999999999999982236431605997,542.000000000000000000000000000000,829,197,18,2,0.166006316747516396992168097313
1419,1419_0,RUNNING,SOBOL,,,1768,3799,94,725,0.402575748283416023909353498311
1420,1420_0,RUNNING,SOBOL,,,4193,1441,49,253,0.665581890385597896298008890881
1421,1421_0,COMPLETED,BOTORCH_MODULAR,0.739999999999999991118215802999,4097.000000000000000000000000000000,5000,65,65,778,0.001000000000000000020816681712
1422,1422_0,RUNNING,BOTORCH_MODULAR,,,1642,183,51,786,0.001000000000000000020816681712
1423,1423_0,FAILED,BOTORCH_MODULAR,,,5000,16,77,26,0.001000000000000000020816681712
1424,1424_0,COMPLETED,BOTORCH_MODULAR,0.729999999999999982236431605997,595.000000000000000000000000000000,2284,52,71,34,0.001000000000000000020816681712
1425,1425_0,FAILED,BOTORCH_MODULAR,,,5000,1,99,7,0.001000000000000000020816681712
1426,1426_0,RUNNING,BOTORCH_MODULAR,,,826,76,51,54,0.001000000000000000020816681712
1427,1427_0,RUNNING,SOBOL,,,4661,4975,30,582,0.879772627830505360435608963598
1428,1428_0,COMPLETED,SOBOL,0.729999999999999982236431605997,2168.000000000000000000000000000000,2391,121,70,153,0.356761431248858562614856282380
1429,1429_0,RUNNING,SOBOL,,,102,3208,10,991,0.232086776059120897253151838413
1430,1430_0,FAILED,SOBOL,,,2849,1810,89,311,0.505567504944279821899044691236
1431,1431_0,FAILED,SOBOL,,,3180,3093,54,424,0.640331904033198950898508883256
1432,1432_0,FAILED,SOBOL,,,1060,2008,45,869,0.101696526933461428576777052513
1433,1433_0,RUNNING,SOBOL,,,1435,3845,86,23,0.475928213784471143554810623755
1434,1434_0,RUNNING,SOBOL,,,4327,1178,13,719,0.764972234267741413304975139908
1435,1435_0,RUNNING,SOBOL,,,4048,3659,79,753,0.257576203372329448626487646834
1436,1436_0,FAILED,SOBOL,,,1794,1325,20,448,0.983344194607809196639891524683
1437,1437_0,FAILED,SOBOL,,,713,4412,61,661,0.609107778664678356506101408741
1438,1438_0,RUNNING,SOBOL,,,3447,494,38,107,0.132931144045665861064264845481
1439,1439_0,RUNNING,SOBOL,,,2567,4292,5,219,0.013749140674248337690155352675
1440,1440_0,FAILED,SOBOL,,,461,687,94,540,0.723892923507839403107766429457
1441,1441_0,RUNNING,SOBOL,,,2049,2524,35,319,0.848564574683085104389590469509
1442,1442_0,FAILED,SOBOL,,,4925,2377,64,889,0.387951231662183981807601185210
1443,1443_0,RUNNING,SOBOL,,,4836,2716,25,62,0.531900455251336112816318291152
1444,1444_0,FAILED,SOBOL,,,1942,2258,78,741,0.196006657546386131585336443095
1445,1445_0,RUNNING,SOBOL,,,551,4093,43,400,0.320712600216269516639755465803
1446,1446_0,RUNNING,SOBOL,,,2673,803,60,829,0.906075928365811744669144900399
1447,1447_0,RUNNING,SOBOL,,,3668,4608,99,966,0.791336713714525075147321331315
1448,1448_0,RUNNING,SOBOL,,,923,381,4,270,0.439818707607686543159530856428
