trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
322,322_0,FAILED,GenerationStep_1,,,1487,1,10,0.585464430182966455440407571587
323,323_0,FAILED,GenerationStep_1,,,3540,1,1,0.701151200054624390567425962217
324,324_0,FAILED,GenerationStep_1,,,2816,1,2,0.807692573041324912708205374656
325,325_0,FAILED,GenerationStep_1,,,344,4586,1,0.237491882925648351010394776495
326,326_0,FAILED,GenerationStep_1,,,4487,2171,6,0.307971556541884516899898471820
327,327_0,FAILED,GenerationStep_1,,,1898,4439,1,0.709281983231826784752627190755
328,328_0,FAILED,GenerationStep_1,,,3036,2748,1,0.322408241475502621575799366838
329,329_0,FAILED,GenerationStep_1,,,751,4230,1,0.792877784649204109257425443502
330,330_0,FAILED,GenerationStep_1,,,2082,1,9,0.611749726020223483224924621027
331,331_0,FAILED,GenerationStep_1,,,3256,1,10,0.592334102899897851912669466401
332,332_0,FAILED,GenerationStep_1,,,2651,1,1,0.991860671764898671476373692713
333,333_0,FAILED,GenerationStep_1,,,3986,1,1,0.250571335144057050214883020089
334,334_0,FAILED,GenerationStep_1,,,261,1,1,0.230812969014823732294416913646
335,335_0,FAILED,GenerationStep_1,,,2054,1,1,0.245201483942979969743447554720
336,128_0,FAILED,GenerationStep_1,,,1,1,10,0.998999999999999999111821580300
337,337_0,FAILED,GenerationStep_1,,,85,1,1,0.998999999999999999111821580300
338,338_0,RUNNING,GenerationStep_1,,,1502,4988,1,0.699070571850725852591779130307
339,339_0,FAILED,GenerationStep_1,,,5000,1,1,0.951097719701427424254802645009
340,111_0,FAILED,GenerationStep_1,,,5000,1,1,0.998999999999999999111821580300
341,341_0,RUNNING,GenerationStep_1,,,1012,3399,3,0.703608861072163804806223197374
342,342_0,RUNNING,GenerationStep_1,,,4938,3236,6,0.140277078184854187004049208554
343,343_0,FAILED,GenerationStep_1,,,1160,1,7,0.234459431458440420437128182130
344,344_0,FAILED,GenerationStep_1,,,4946,1,10,0.006004597303674670885631492467
345,345_0,FAILED,GenerationStep_1,,,3604,1,5,0.814230480728037608884051223868
346,346_0,RUNNING,GenerationStep_1,,,3282,3476,3,0.298279274257872539788394306015
347,347_0,FAILED,GenerationStep_1,,,4896,1,1,0.308942384569921624226651601930
348,348_0,FAILED,GenerationStep_1,,,433,1,10,0.799396593043836589664863367943
349,349_0,RUNNING,GenerationStep_1,,,3888,3228,4,0.659352950861868514209618297173
350,350_0,FAILED,GenerationStep_1,,,2913,1,10,0.637992565767236063933864897990
351,351_0,FAILED,GenerationStep_1,,,3735,2244,4,0.014282997010794750911144568306
352,352_0,FAILED,GenerationStep_1,,,303,2742,1,0.004662796422429455432678846449
353,353_0,FAILED,GenerationStep_1,,,2204,1,1,0.874560211554805011502367051435
354,354_0,FAILED,GenerationStep_1,,,4673,2417,7,0.311641317147025476153032741422
355,355_0,FAILED,GenerationStep_1,,,4746,3309,4,0.012620735400653185220853913506
356,356_0,FAILED,GenerationStep_1,,,609,4636,1,0.013918856337215334065260385898
357,357_0,FAILED,GenerationStep_1,,,2486,1,10,0.254707041430973946116722572697
358,358_0,FAILED,GenerationStep_1,,,4511,1,10,0.819474308758641134531330862956
359,359_0,FAILED,GenerationStep_1,,,375,3205,1,0.194661294123693789925866326485
360,360_0,FAILED,GenerationStep_1,,,2312,1,8,0.761841004689853162901158611930
361,361_0,FAILED,GenerationStep_1,,,723,1,1,0.236829278204796239704066351806
362,362_0,FAILED,GenerationStep_1,,,2696,4528,10,0.961232734550513834292928549985
363,363_0,FAILED,GenerationStep_1,,,1926,1,10,0.622790615300605532311806200596
364,364_0,FAILED,GenerationStep_1,,,2925,1,1,0.972306178612302285380053490371
365,128_0,FAILED,GenerationStep_1,,,1,1,10,0.998999999999999999111821580300
366,366_0,FAILED,GenerationStep_1,,,968,1,10,0.727193244408183447902160878584
367,367_0,FAILED,GenerationStep_1,,,4372,1,10,0.628357535741755346414549876499
368,368_0,COMPLETED,GenerationStep_1,0.770000000000000017763568394003,822.000000000000000000000000000000,58,69,6,0.232222058763470101672155010419
369,369_0,FAILED,GenerationStep_1,,,1212,23,5,0.237521071339559325386048271866
370,370_0,FAILED,GenerationStep_1,,,4302,1,1,0.998999999999999999111821580300
371,371_0,FAILED,GenerationStep_1,,,885,1,10,0.801879518068545404929636788438
372,372_0,FAILED,GenerationStep_1,,,4114,1,1,0.680981667135303059268380820868
373,373_0,FAILED,GenerationStep_1,,,4759,1,1,0.948877118597001301125715144735
374,374_0,FAILED,GenerationStep_1,,,1113,3567,9,0.970780132766266290467171984346
375,375_0,FAILED,GenerationStep_1,,,3439,1,1,0.251429830454617697643726614842
376,376_0,FAILED,GenerationStep_1,,,2779,1,10,0.994010491171242849262057461601
377,377_0,FAILED,GenerationStep_1,,,1713,1,8,0.245404501302535604789767376133
378,103_0,FAILED,GenerationStep_1,,,1,1,1,0.998999999999999999111821580300
379,379_0,FAILED,GenerationStep_1,,,4904,4000,4,0.129513133570944322103812851310
380,380_0,FAILED,GenerationStep_1,,,4021,3276,8,0.034173108524611583991514862646
381,381_0,FAILED,GenerationStep_1,,,4743,1,3,0.187498926010904953809443895807
382,382_0,FAILED,GenerationStep_1,,,4814,1,9,0.258807914101590375022254875148
383,383_0,FAILED,GenerationStep_1,,,2354,3966,1,0.987550038983930900116092743701
384,384_0,FAILED,GenerationStep_1,,,4357,1,1,0.886738044463660446403707737772
385,385_0,FAILED,GenerationStep_1,,,319,4607,4,0.963590171061765810023302947229
386,386_0,FAILED,GenerationStep_1,,,4028,1,1,0.721566960691611858358385234169
387,387_0,FAILED,GenerationStep_1,,,4147,4637,10,0.811272335721535009511740099697
388,388_0,FAILED,GenerationStep_1,,,2926,1,10,0.310523517105444513131118355886
389,389_0,FAILED,GenerationStep_1,,,3006,2236,7,0.998999999999999999111821580300
390,390_0,FAILED,GenerationStep_1,,,189,1,1,0.606919234133849183621123302146
391,391_0,FAILED,GenerationStep_1,,,3220,1,2,0.624469768174711004071752995515
392,392_0,FAILED,GenerationStep_1,,,4180,1,1,0.246394724408670134918608596308
393,393_0,FAILED,GenerationStep_1,,,1040,1,1,0.460405204129810452506887941126
394,394_0,FAILED,GenerationStep_1,,,4541,1,1,0.705091286757000501594916386239
395,395_0,FAILED,GenerationStep_1,,,5000,1,1,0.609509462869560647568789590878
396,396_0,FAILED,GenerationStep_1,,,3350,1,1,0.220898258110713952007131410937
397,397_0,RUNNING,GenerationStep_1,,,2361,5,1,0.592094697046720686017806656309
398,398_0,FAILED,GenerationStep_1,,,790,1,1,0.219081871667519495483489322396
399,399_0,FAILED,GenerationStep_1,,,124,1,1,0.641364402377392006648904043686
400,400_0,RUNNING,GenerationStep_1,,,5000,3378,10,0.001074960017985621693950570865
401,401_0,RUNNING,GenerationStep_1,,,529,4860,9,0.211417647666438168752023329944
402,402_0,FAILED,GenerationStep_1,,,78,1,1,0.224365935415562767207831029737
403,403_0,FAILED,GenerationStep_1,,,3485,1,1,0.839144220351074054953244285571
404,404_0,FAILED,GenerationStep_1,,,4232,1,1,0.451868304776360030228232744776
405,405_0,FAILED,GenerationStep_1,,,565,1,2,0.716677428870202359867391805892
406,406_0,RUNNING,GenerationStep_1,,,63,3026,10,0.229449949145610759826396929384
407,407_0,RUNNING,GenerationStep_1,,,1573,3696,1,0.193487901881769425171953002973
408,408_0,FAILED,GenerationStep_1,,,2401,1,1,0.436648107793763340378490056537
409,409_0,RUNNING,GenerationStep_1,,,1214,2065,10,0.193483384443093958671155974116
410,410_0,FAILED,GenerationStep_1,,,786,1,3,0.690361601444941297422985826415
411,411_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,6425.000000000000000000000000000000,3193,37,1,0.777651138338225522694813207636
412,412_0,RUNNING,GenerationStep_1,,,1287,3297,3,0.602239513228147282930535766354
413,413_0,FAILED,GenerationStep_1,,,32,1,3,0.517405413416149650984721120039
414,414_0,FAILED,GenerationStep_1,,,2695,1,1,0.236545618827107007042798159091
415,415_0,RUNNING,GenerationStep_1,,,3655,3684,10,0.686270941711373261284734326182
416,416_0,RUNNING,GenerationStep_1,,,37,3243,1,0.027013613369780590384161556017
417,417_0,FAILED,GenerationStep_1,,,831,1,1,0.485162229240949427477858080238
418,418_0,FAILED,GenerationStep_1,,,4811,5000,7,0.954942961695194325599800322379
419,419_0,FAILED,GenerationStep_1,,,1296,5000,10,0.614148872421825808842754668149
420,420_0,FAILED,GenerationStep_1,,,3797,1,3,0.629346485206207173490611239686
421,421_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,4287.000000000000000000000000000000,1660,58,1,0.227467424394123790554189668001
422,422_0,FAILED,GenerationStep_1,,,4895,1,1,0.311450863424454438277422241299
423,423_0,FAILED,GenerationStep_1,,,634,1,2,0.615451487602222124806417014042
424,424_0,FAILED,GenerationStep_1,,,2995,1,1,0.445322233521373345155325296219
425,425_0,FAILED,GenerationStep_1,,,803,1,1,0.223445798916802579325846522806
426,426_0,FAILED,GenerationStep_1,,,1873,1,1,0.643094619237108311438078089850
427,427_0,RUNNING,GenerationStep_1,,,2555,4701,4,0.683721569895491043666879704688
428,428_0,FAILED,GenerationStep_1,,,4489,1,1,0.599057903774975253341494862980
429,429_0,FAILED,GenerationStep_1,,,4912,1,1,0.434123186466048693876729203112
430,430_0,RUNNING,GenerationStep_1,,,4502,3251,6,0.256946704467470254940053564496
431,431_0,FAILED,GenerationStep_1,,,5000,1,1,0.374551265457090609700685490679
432,432_0,FAILED,GenerationStep_1,,,1780,1,5,0.645371533273291442256436312164
433,433_0,RUNNING,GenerationStep_1,,,2953,4512,1,0.356334421696310355009984505159
434,434_0,RUNNING,GenerationStep_1,,,3298,3558,1,0.864894607041867047314553929027
435,435_0,RUNNING,GenerationStep_1,,,4689,902,8,0.875508002255106498878944876196
436,436_0,FAILED,GenerationStep_1,,,1,1,1,0.473948225468911132907123828772
437,437_0,RUNNING,GenerationStep_1,,,1335,4194,1,0.010103936204889529815176274496
438,438_0,RUNNING,GenerationStep_1,,,3781,4475,1,0.704408195450728524811268016492
439,439_0,FAILED,GenerationStep_1,,,3604,1,1,0.238467905415125969170730968472
440,440_0,RUNNING,GenerationStep_1,,,1764,2128,10,0.850711305289187258438232674962
441,441_0,RUNNING,GenerationStep_1,,,255,2445,10,0.207624579646238066610308692361
442,442_0,RUNNING,GenerationStep_1,,,4822,4570,3,0.009859812253188059844033475088
443,443_0,FAILED,GenerationStep_1,,,1,1,1,0.574763529523939831200607386563
444,444_0,FAILED,GenerationStep_1,,,3263,4,3,0.665009138867671545369830710115
445,445_0,FAILED,GenerationStep_1,,,4274,4971,8,0.160702372252872482949470622771
446,446_0,FAILED,GenerationStep_1,,,168,1,1,0.688943592192439724364305675408
447,447_0,FAILED,GenerationStep_1,,,4193,2518,10,0.254174738413605272313589011901
448,448_0,FAILED,GenerationStep_1,,,1318,2603,1,0.217789832869809768522983972616
449,449_0,FAILED,GenerationStep_1,,,3891,1007,8,0.690077776013009680511345322884
450,450_0,FAILED,GenerationStep_1,,,3490,1,3,0.619494222564103136363655721652
451,451_0,FAILED,GenerationStep_1,,,3339,1,1,0.442595236933030877768402433503
452,452_0,FAILED,GenerationStep_1,,,153,1,1,0.230475901857106646453132725583
453,453_0,RUNNING,GenerationStep_1,,,1,3693,6,0.015045292914210479928716068798
454,454_0,FAILED,GenerationStep_1,,,637,1,3,0.577545016981388936727626060019
455,455_0,FAILED,GenerationStep_1,,,860,1,1,0.473396033254452230920605870779
456,456_0,FAILED,GenerationStep_1,,,4460,1,2,0.605774172038157976416528072150
457,457_0,FAILED,GenerationStep_1,,,2676,1,3,0.651551596235924290745344933384
458,458_0,FAILED,GenerationStep_1,,,5000,1,1,0.451938435643234326377637444239
459,459_0,FAILED,GenerationStep_1,,,4319,1,1,0.312673568533169299321627931931
460,460_0,FAILED,GenerationStep_1,,,2076,1,1,0.564909700536863734754433608032
461,461_0,FAILED,GenerationStep_1,,,799,1,4,0.689507866621926646111262471095
462,462_0,FAILED,GenerationStep_1,,,5000,4005,1,0.686943709573345495655871673080
463,463_0,FAILED,GenerationStep_1,,,4571,1,1,0.382595762629171332047661735487
464,464_0,FAILED,GenerationStep_1,,,3193,1881,10,0.290563787872254564170759749686
465,465_0,FAILED,GenerationStep_1,,,1089,1,1,0.521060479435307533080390385294
466,466_0,FAILED,GenerationStep_1,,,4470,3882,3,0.276405638603845760226107586277
467,467_0,FAILED,GenerationStep_1,,,4317,4757,10,0.726711486365395065156747023138
468,468_0,FAILED,GenerationStep_1,,,1401,5000,2,0.998999999999999999111821580300
469,469_0,FAILED,GenerationStep_1,,,4142,4483,1,0.868577555205933382609373438754
470,470_0,FAILED,GenerationStep_1,,,1720,3633,6,0.316795837281248771066799463370
471,471_0,FAILED,GenerationStep_1,,,3236,4122,2,0.998999999999999999111821580300
472,472_0,FAILED,GenerationStep_1,,,1644,8,1,0.618394340086029448144699927070
473,473_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,2919.000000000000000000000000000000,2716,43,2,0.685622400383462338169238137198
474,474_0,FAILED,GenerationStep_1,,,4750,3014,10,0.281420363890689084751528525885
475,475_0,FAILED,GenerationStep_1,,,1966,1,1,0.433394304642182204290179470263
476,476_0,FAILED,GenerationStep_1,,,4282,4345,8,0.947803281802009234269235093961
477,477_0,FAILED,GenerationStep_1,,,2300,2757,1,0.336067434928762176493677316103
478,478_0,FAILED,GenerationStep_1,,,537,3639,10,0.961554929397477664565485611092
479,479_0,FAILED,GenerationStep_1,,,5000,1,6,0.857742077911911260379440591350
480,480_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,3118.000000000000000000000000000000,4439,97,5,0.492907936649352729219231150637
481,481_0,RUNNING,GenerationStep_1,,,4735,13,6,0.546391749985224217667223456374
482,482_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,2096.000000000000000000000000000000,1420,113,5,0.466608094807861695230144505331
483,483_0,COMPLETED,GenerationStep_1,0.820000000000000062172489379009,5617.000000000000000000000000000000,4963,62,5,0.518746228888586680128014450020
484,484_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,6250.000000000000000000000000000000,897,22,6,0.605081778753717491881047862989
485,485_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,958.000000000000000000000000000000,144,70,5,0.557999948396279310536272078025
486,486_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,1543.000000000000000000000000000000,2868,129,5,0.369293298970047978446729075586
487,487_0,FAILED,GenerationStep_1,,,4015,1,10,0.721933618529890575032936794742
488,488_0,RUNNING,GenerationStep_1,,,701,4584,10,0.603273558756559635796179463796
489,489_0,FAILED,GenerationStep_1,,,4202,1,9,0.416406868603530155859004935337
490,490_0,RUNNING,GenerationStep_1,,,5000,4103,10,0.190893400730026363554259205557
491,491_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,2836.000000000000000000000000000000,4466,117,5,0.421827126548104003322947619381
492,492_0,RUNNING,GenerationStep_1,,,2470,3030,3,0.998999999999999999111821580300
493,493_0,RUNNING,GenerationStep_1,,,1,4805,1,0.001000000000000000020816681712
494,494_0,RUNNING,GenerationStep_1,,,91,2554,10,0.660762227474225860568424195662
495,495_0,RUNNING,GenerationStep_1,,,1,2938,7,0.998999999999999999111821580300
496,496_0,RUNNING,GenerationStep_1,,,1,1035,10,0.819233079954367338082477090211
497,497_0,RUNNING,GenerationStep_1,,,4340,2132,1,0.001000000000000000020816681712
498,498_0,FAILED,GenerationStep_1,,,285,1,8,0.704185803130076060085684730439
499,499_0,RUNNING,GenerationStep_1,,,5000,4290,7,0.998999999999999999111821580300
500,500_0,RUNNING,GenerationStep_1,,,4725,4802,4,0.895275581481337456857261258847
501,501_0,RUNNING,GenerationStep_1,,,5000,2884,9,0.001000000000000000020816681712
502,502_0,RUNNING,GenerationStep_1,,,488,4674,10,0.159262449018183344096044606886
503,503_0,RUNNING,GenerationStep_1,,,178,4225,1,0.393437913885432921645701753732
504,504_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,1753.000000000000000000000000000000,479,72,1,0.504755106440023193492550035444
505,505_0,FAILED,GenerationStep_1,,,3078,1,4,0.524477080840972109676556556224
506,506_0,RUNNING,GenerationStep_1,,,4763,4870,8,0.998999999999999999111821580300
507,507_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,1608.000000000000000000000000000000,317,119,5,0.397223086543694647865265778819
508,508_0,FAILED,GenerationStep_1,,,1,4322,1,0.001000000000000000020816681712
509,509_0,FAILED,GenerationStep_1,,,3311,3026,7,0.311382900596402945048168930953
510,510_0,COMPLETED,GenerationStep_1,0.820000000000000062172489379009,3268.000000000000000000000000000000,1800,90,10,0.757020229045989090366219897987
511,511_0,COMPLETED,GenerationStep_1,0.790000000000000035527136788005,1062.000000000000000000000000000000,2083,73,1,0.356242874423243871540023519628
512,512_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,2019.000000000000000000000000000000,619,126,10,0.728767161005691499475744876690
513,513_0,COMPLETED,GenerationStep_1,0.810000000000000053290705182008,3036.000000000000000000000000000000,1516,107,1,0.354157046628433946899860984558
514,514_0,RUNNING,GenerationStep_1,,,2943,4879,5,0.748019986100627809477714436071
515,515_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,1964.000000000000000000000000000000,2356,49,1,0.357818098368598569436471734662
516,516_0,RUNNING,GenerationStep_1,,,2125,3405,1,0.995912268921764876061786253558
517,517_0,RUNNING,GenerationStep_1,,,1,3899,10,0.313176521996307799522440973305
518,518_0,RUNNING,GenerationStep_1,,,5000,3861,3,0.985788387143027411418927385967
519,519_0,COMPLETED,GenerationStep_1,0.770000000000000017763568394003,911.000000000000000000000000000000,100,113,1,0.354021454379145450452881505043
520,520_0,FAILED,GenerationStep_1,,,152,2022,9,0.066310223446182578466157053754
521,521_0,FAILED,GenerationStep_1,,,4573,3765,10,0.491146696440556917995223784601
522,522_0,FAILED,GenerationStep_1,,,270,4508,2,0.314691547333926513463353558109
523,523_0,FAILED,GenerationStep_1,,,1942,2613,8,0.356250147352181523174863286840
524,524_0,COMPLETED,GenerationStep_1,0.839999999999999968913755310496,2756.000000000000000000000000000000,627,44,1,0.358467627592608195641332713421
525,525_0,FAILED,GenerationStep_1,,,3752,4971,10,0.001000000000000000020816681712
526,526_0,FAILED,GenerationStep_1,,,13,3534,10,0.749202039687322907113298242621
527,527_0,FAILED,GenerationStep_1,,,1259,28,1,0.362141078543238903453271859689
528,528_0,FAILED,GenerationStep_1,,,1,3208,10,0.001000000000000000020816681712
529,529_0,FAILED,GenerationStep_1,,,3367,2512,1,0.348828016735809598447559665146
530,530_0,COMPLETED,GenerationStep_1,0.800000000000000044408920985006,2345.000000000000000000000000000000,1244,137,2,0.351985147848184853902608892895
531,531_0,RUNNING,GenerationStep_1,,,89,3112,10,0.998999999999999999111821580300
532,532_0,FAILED,GenerationStep_1,,,4817,1874,10,0.090908322230548080367107388611
533,533_0,FAILED,GenerationStep_1,,,1,4867,10,0.991202454599420024194955658459
534,534_0,FAILED,GenerationStep_1,,,1,4461,10,0.466826871266949772198984192073
535,535_0,FAILED,GenerationStep_1,,,302,4859,1,0.967642061982060042168996005785
536,536_0,FAILED,GenerationStep_1,,,3393,3367,6,0.495605839816603277458995080451
537,537_0,FAILED,GenerationStep_1,,,4171,3924,9,0.752547523722478572949512454215
538,538_0,FAILED,GenerationStep_1,,,934,3471,1,0.772077093538025782670786156814
539,539_0,COMPLETED,GenerationStep_1,0.830000000000000071054273576010,2620.000000000000000000000000000000,895,84,1,0.355820313552275002688674021556
540,540_0,FAILED,GenerationStep_1,,,2052,1,1,0.992619215227740880891360575333
541,541_0,FAILED,GenerationStep_1,,,219,1,2,0.544053511156274094417995002004
