start_time,end_time,run_time,program_string,recent_samples_size,feature_id,p,big_windowSize,small_windowSize,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747701492,1747703566,2074,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1409 feature_id 1 p 435 big_windowSize 1325 small_windowSize 77,1409,1,435,1325,77,0.57,2063.0,0,,i7160,5157748,2063.0,483.6875,481.5992075358852,-1.0,0.0
1747703651,1747703664,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1433 feature_id 4 p 120 big_windowSize 973 small_windowSize 801,1433,4,120,973,801,,,1,,i7153,5158166,,,,,
1747703652,1747703664,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1614 feature_id 5 p 67 big_windowSize 358 small_windowSize 353,1614,5,67,358,353,,,1,,i7154,5158165,,,,,
1747703651,1747704031,380,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 455 feature_id 4 p 166 big_windowSize 432 small_windowSize 93,455,4,166,432,93,0.57,367.0,0,,i7183,5158164,367.0,482.08203125,482.0667067307692,-1.0,0.0
1747704121,1747704134,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1347 feature_id 5 p 276 big_windowSize 642 small_windowSize 201,1347,5,276,642,201,,,1,,i7142,5158293,,,,,
1747704121,1747704134,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1939 feature_id 3 p 95 big_windowSize 1746 small_windowSize 668,1939,3,95,1746,668,,,1,,i7143,5158291,,,,,
1747704122,1747704142,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1787 feature_id 4 p 386 big_windowSize 1378 small_windowSize 1090,1787,4,386,1378,1090,,,1,,i7143,5158290,,,,,
1747704126,1747704145,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1727 feature_id 2 p 111 big_windowSize 824 small_windowSize 456,1727,2,111,824,456,,,1,,i7144,5158287,,,,,
1747704126,1747704145,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1077 feature_id 0 p 462 big_windowSize 952 small_windowSize 283,1077,0,462,952,283,,,1,,i7144,5158289,,,,,
1747704126,1747704145,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1495 feature_id 6 p 496 big_windowSize 1090 small_windowSize 723,1495,6,496,1090,723,,,1,,i7144,5158288,,,,,
1747704121,1747704502,381,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1942 feature_id 7 p 175 big_windowSize 520 small_windowSize 62,1942,7,175,520,62,0.57,368.0,0,,i7143,5158292,368.0,482.86328125,482.378405448718,-1.0,0.0
1747704581,1747704594,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1378 feature_id 6 p 35 big_windowSize 1256 small_windowSize 1164,1378,6,35,1256,1164,,,1,,i7136,5158378,,,,,
1747704581,1747704594,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1498 feature_id 2 p 291 big_windowSize 177 small_windowSize 116,1498,2,291,177,116,,,1,,i7136,5158379,,,,,
1747704581,1747704594,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1929 feature_id 3 p 430 big_windowSize 1912 small_windowSize 1219,1929,3,430,1912,1219,,,1,,i7135,5158382,,,,,
1747704581,1747704594,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1840 feature_id 4 p 82 big_windowSize 1212 small_windowSize 523,1840,4,82,1212,523,,,1,,i7135,5158381,,,,,
1747704582,1747704594,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1207 feature_id 7 p 480 big_windowSize 480 small_windowSize 401,1207,7,480,480,401,,,1,,i7137,5158376,,,,,
1747704582,1747704594,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1611 feature_id 1 p 143 big_windowSize 1381 small_windowSize 996,1611,1,143,1381,996,,,1,,i7137,5158377,,,,,
1747704582,1747704595,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1879 feature_id 5 p 301 big_windowSize 1419 small_windowSize 483,1879,5,301,1419,483,,,1,,i7137,5158375,,,,,
1747719541,1747719554,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1547 feature_id 3 p 267 big_windowSize 561 small_windowSize 543,1547,3,267,561,543,,,1,,i7153,5161473,,,,,
1747719542,1747719554,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1970 feature_id 4 p 500 big_windowSize 1679 small_windowSize 1573,1970,4,500,1679,1573,,,1,,i7154,5161471,,,,,
1747719543,1747719556,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 866 feature_id 6 p 252 big_windowSize 310 small_windowSize 169,866,6,252,310,169,,,1,,i7154,5161472,,,,,
1747719668,1747719681,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1539 feature_id 6 p 210 big_windowSize 1148 small_windowSize 330,1539,6,210,1148,330,,,1,,i7154,5161491,,,,,
1747719668,1747719681,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1903 feature_id 0 p 240 big_windowSize 756 small_windowSize 645,1903,0,240,756,645,,,1,,i7154,5161489,,,,,
1747719668,1747719921,253,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1755 feature_id 3 p 20 big_windowSize 1445 small_windowSize 185,1755,3,20,1445,185,0.61,241.0,0,,i7154,5161490,241.0,483.3671875,483.3443287037037,-1.0,0.0
1747720008,1747720014,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1966 feature_id 2 p 364 big_windowSize 1185 small_windowSize 817,1966,2,364,1185,817,,,1,,i7151,5161596,,,,,
1747720008,1747720014,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1734 feature_id 7 p 429 big_windowSize 1471 small_windowSize 665,1734,7,429,1471,665,,,1,,i7151,5161597,,,,,
1747720008,1747720021,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1817 feature_id 1 p 396 big_windowSize 610 small_windowSize 357,1817,1,396,610,357,,,1,,i7153,5161594,,,,,
1747720008,1747720021,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1080 feature_id 1 p 200 big_windowSize 391 small_windowSize 197,1080,1,200,391,197,,,1,,i7167,5161591,,,,,
1747720009,1747721031,1022,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1603 feature_id 4 p 336 big_windowSize 796 small_windowSize 127,1603,4,336,796,127,0.57,1007.0,0,,i7164,5161592,1007.0,482.54296875,482.53709041262135,-1.0,0.0
1747721132,1747721144,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 836 feature_id 2 p 313 big_windowSize 653 small_windowSize 433,836,2,313,653,433,,,1,,i7142,5161826,,,,,
1747721132,1747721733,601,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1391 feature_id 4 p 148 big_windowSize 1168 small_windowSize 173,1391,4,148,1168,173,0.57,593.0,0,,i7142,5161825,593.0,482.19921875,465.94235131048384,-1.0,2.3088289619504987e-05
1747721132,1747722451,1319,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1917 feature_id 1 p 264 big_windowSize 1512 small_windowSize 243,1917,1,264,1512,243,0.57,1308.0,0,,i7142,5161827,1308.0,482.35546875,456.6895852913534,-1.0,0.0
1747722550,1747722563,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1592 feature_id 5 p 172 big_windowSize 1538 small_windowSize 732,1592,5,172,1538,732,,,1,,i7129,5162165,,,,,
1747722550,1747722563,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1978 feature_id 3 p 138 big_windowSize 426 small_windowSize 290,1978,3,138,426,290,,,1,,i7129,5162164,,,,,
1747722552,1747722565,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1695 feature_id 6 p 77 big_windowSize 230 small_windowSize 192,1695,6,77,230,192,,,1,,i7174,5162163,,,,,
1747722569,1747722588,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1682 feature_id 2 p 318 big_windowSize 1337 small_windowSize 1026,1682,2,318,1337,1026,,,1,,i7179,5162162,,,,,
1747722577,1747722596,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1454 feature_id 6 p 274 big_windowSize 771 small_windowSize 345,1454,6,274,771,345,,,1,,i7123,5162167,,,,,
1747722555,1747723257,702,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1247 feature_id 3 p 459 big_windowSize 574 small_windowSize 138,1247,3,459,574,138,0.61,685.0,0,,i7129,5162166,685.0,483.30078125,469.88556338028167,-1.0,0.0
1747723352,1747723365,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1718 feature_id 3 p 384 big_windowSize 1564 small_windowSize 936,1718,3,384,1564,936,,,1,,i7127,5162329,,,,,
1747723353,1747723366,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1987 feature_id 6 p 323 big_windowSize 1778 small_windowSize 581,1987,6,323,1778,581,,,1,,i7140,5162324,,,,,
1747723353,1747723366,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1447 feature_id 3 p 205 big_windowSize 1435 small_windowSize 526,1447,3,205,1435,526,,,1,,i7143,5162323,,,,,
1747723353,1747723366,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1855 feature_id 5 p 418 big_windowSize 454 small_windowSize 121,1855,5,418,454,121,,,1,,i7128,5162328,,,,,
1747723353,1747723366,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1122 feature_id 5 p 237 big_windowSize 547 small_windowSize 469,1122,5,237,547,469,,,1,,i7130,5162325,,,,,
1747723358,1747723384,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1223 feature_id 6 p 19 big_windowSize 1221 small_windowSize 991,1223,6,19,1221,991,,,1,,i7129,5162327,,,,,
1747723358,1747723919,561,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1329 feature_id 0 p 48 big_windowSize 860 small_windowSize 51,1329,0,48,860,51,0.57,537.0,0,,i7129,5162326,537.0,482.62109375,482.6104213169643,-1.0,0.0
1747724012,1747724025,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1161 feature_id 4 p 393 big_windowSize 839 small_windowSize 538,1161,4,393,839,538,,,1,,i7172,5162434,,,,,
1747724012,1747724025,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1791 feature_id 7 p 42 big_windowSize 1602 small_windowSize 418,1791,7,42,1602,418,,,1,,i7163,5162435,,,,,
1747724013,1747724026,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1267 feature_id 2 p 424 big_windowSize 1196 small_windowSize 473,1267,2,424,1196,473,,,1,,i7136,5162436,,,,,
1747724133,1747724145,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 963 feature_id 2 p 477 big_windowSize 882 small_windowSize 354,963,2,477,882,354,,,1,,i7136,5162441,,,,,
1747724133,1747724146,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1386 feature_id 7 p 157 big_windowSize 871 small_windowSize 572,1386,7,157,871,572,,,1,,i7151,5162439,,,,,
1747724139,1747724158,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 963 feature_id 4 p 24 big_windowSize 743 small_windowSize 228,963,4,24,743,228,,,1,,i7134,5162442,,,,,
1747724148,1747724161,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 470 feature_id 7 p 114 big_windowSize 288 small_windowSize 285,470,7,114,288,285,,,1,,i7169,5162443,,,,,
1747724134,1747724420,286,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 742 feature_id 7 p 292 big_windowSize 713 small_windowSize 131,742,7,292,713,131,0.57,273.0,0,,i7147,5162440,273.0,482.1484375,482.1303385416667,-1.0,0.0
1747724147,1747728042,3895,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1790 feature_id 1 p 464 big_windowSize 1772 small_windowSize 40,1790,1,464,1772,40,0.57,3881.0,0,,i7130,5162444,3881.0,483.31640625,366.03871193910254,-1.0,0.0
