start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1746659489,1746660178,689,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 5000 significance 0.999 gamma 0.999 max_node_size 4502 max_tree_depth 5000 max_time_stationary 3589,5000,0.999,0.999,4502,5000,3589,,,1,,i7173,4995893,,,,,
1746659454,1746660190,736,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4230 significance 0.4122749610534236 gamma 0.8508168615553222 max_node_size 1688 max_tree_depth 4319 max_time_stationary 5000,4230,0.4122749610534236,0.8508168615553222,1688,4319,5000,,,1,,i7176,4995879,,,,,
1746659493,1746660190,697,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 5000 significance 0.4399683785322268 gamma 0.999 max_node_size 2209 max_tree_depth 2826 max_time_stationary 997,5000,0.4399683785322268,0.999,2209,2826,997,,,1,,i7173,4995900,,,,,
1746659435,1746660205,770,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1739 significance 0.954468180745093 gamma 0.999 max_node_size 5000 max_tree_depth 5000 max_time_stationary 5000,1739,0.954468180745093,0.999,5000,5000,5000,,,1,,i7179,4995872,,,,,
1746659459,1746660208,749,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.001 gamma 0.001 max_node_size 3273 max_tree_depth 5000 max_time_stationary 4385,1,0.001,0.001,3273,5000,4385,,,1,,i7176,4995877,,,,,
1746659483,1746660220,737,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1816 significance 0.999 gamma 0.4913128578777077 max_node_size 4825 max_tree_depth 3194 max_time_stationary 5000,1816,0.999,0.4913128578777077,4825,3194,5000,,,1,,i7176,4995896,,,,,
1746659469,1746660256,787,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.001 gamma 0.001 max_node_size 2049 max_tree_depth 4928 max_time_stationary 3664,1,0.001,0.001,2049,4928,3664,,,1,,i7174,4995886,,,,,
1746659469,1746660262,793,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1484 significance 0.999 gamma 0.999 max_node_size 2583 max_tree_depth 5000 max_time_stationary 5000,1484,0.999,0.999,2583,5000,5000,,,1,,i7174,4995885,,,,,
1746659469,1746660262,793,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.999 gamma 0.001 max_node_size 1242 max_tree_depth 3860 max_time_stationary 1122,1,0.999,0.001,1242,3860,1122,,,1,,i7174,4995884,,,,,
1746659485,1746660265,780,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1542 significance 0.999 gamma 0.999 max_node_size 4337 max_tree_depth 3952 max_time_stationary 1703,1542,0.999,0.999,4337,3952,1703,,,1,,i7174,4995889,,,,,
1746659443,1746664675,5232,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.6206267736411067 gamma 0.999 max_node_size 4050 max_tree_depth 5000 max_time_stationary 1,1,0.6206267736411067,0.999,4050,5000,1,,,1,,i7185,4995870,,,,,
1746659479,1746664936,5457,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.35920186341718296 gamma 0.999 max_node_size 1914 max_tree_depth 4569 max_time_stationary 1,1,0.3592018634171829,0.999,1914,4569,1,,,1,,i7182,4995876,,,,,
1746659464,1746665151,5687,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4793 significance 0.7949534421390468 gamma 0.999 max_node_size 3636 max_tree_depth 3525 max_time_stationary 1,4793,0.7949534421390468,0.999,3636,3525,1,,,1,,i7175,4995881,,,,,
1746659485,1746665442,5957,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2310 significance 0.999 gamma 0.999 max_node_size 1376 max_tree_depth 5000 max_time_stationary 1,2310,0.999,0.999,1376,5000,1,,,1,,i7174,4995891,,,,,
1746659454,1746665601,6147,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.6591178969356476 gamma 0.999 max_node_size 2979 max_tree_depth 3826 max_time_stationary 1,1,0.6591178969356476,0.999,2979,3826,1,,,1,,i7176,4995878,,,,,
1746659493,1746665940,6447,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1750 significance 0.7783768847403095 gamma 0.999 max_node_size 3298 max_tree_depth 5000 max_time_stationary 1,1750,0.7783768847403095,0.999,3298,5000,1,,,1,,i7173,4995901,,,,,
1746659485,1746666541,7056,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4526 significance 0.999 gamma 0.999 max_node_size 4192 max_tree_depth 4938 max_time_stationary 1,4526,0.999,0.999,4192,4938,1,,,1,,i7174,4995892,,,,,
1746670825,1746671332,507,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 5000 significance 0.999 gamma 0.999 max_node_size 3873 max_tree_depth 4039 max_time_stationary 1358,5000,0.999,0.999,3873,4039,1358,,,1,,i7172,4997577,,,,,
1746670825,1746671338,513,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1480 significance 0.999 gamma 0.999 max_node_size 2790 max_tree_depth 5000 max_time_stationary 4012,1480,0.999,0.999,2790,5000,4012,,,1,,i7172,4997573,,,,,
1746670825,1746671344,519,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1701 significance 0.5421142467195552 gamma 0.999 max_node_size 3301 max_tree_depth 4746 max_time_stationary 4995,1701,0.5421142467195552,0.999,3301,4746,4995,,,1,,i7172,4997569,,,,,
1746670825,1746671344,519,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.999 gamma 0.001 max_node_size 1565 max_tree_depth 5000 max_time_stationary 784,1,0.999,0.001,1565,5000,784,,,1,,i7172,4997575,,,,,
1746670825,1746671344,519,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.6497081962522204 gamma 0.001 max_node_size 2314 max_tree_depth 4072 max_time_stationary 1489,1,0.6497081962522204,0.001,2314,4072,1489,,,1,,i7172,4997570,,,,,
1746670791,1746671344,553,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 5000 significance 0.999 gamma 0.999 max_node_size 2115 max_tree_depth 5000 max_time_stationary 587,5000,0.999,0.999,2115,5000,587,,,1,,i7175,4997549,,,,,
1746670828,1746671416,588,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 5000 significance 0.999 gamma 0.999 max_node_size 1157 max_tree_depth 3365 max_time_stationary 2820,5000,0.999,0.999,1157,3365,2820,,,1,,i7173,4997568,,,,,
1746670804,1746671417,613,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1934 significance 0.999 gamma 0.999 max_node_size 1147 max_tree_depth 5000 max_time_stationary 5000,1934,0.999,0.999,1147,5000,5000,,,1,,i7173,4997559,,,,,
1746670804,1746671424,620,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.3584752779061703 gamma 0.001 max_node_size 5000 max_tree_depth 3218 max_time_stationary 1861,1,0.3584752779061703,0.001,5000,3218,1861,,,1,,i7173,4997560,,,,,
1746670760,1746671424,664,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.001 gamma 0.001 max_node_size 2966 max_tree_depth 4337 max_time_stationary 4013,1,0.001,0.001,2966,4337,4013,,,1,,i7185,4997541,,,,,
1746670825,1746671427,602,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 5000 significance 0.001 gamma 0.999 max_node_size 3963 max_tree_depth 2977 max_time_stationary 128,5000,0.001,0.999,3963,2977,128,,,1,,i7172,4997572,,,,,
1746670789,1746671442,653,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4014 significance 0.055858751971301863 gamma 0.999 max_node_size 4790 max_tree_depth 5000 max_time_stationary 3851,4014,0.0558587519713018,0.999,4790,5000,3851,,,1,,i7174,4997552,,,,,
1746670789,1746671449,660,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.001 gamma 0.001 max_node_size 3504 max_tree_depth 5000 max_time_stationary 3667,1,0.001,0.001,3504,5000,3667,,,1,,i7174,4997551,,,,,
1746670811,1746671452,641,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2885 significance 0.6588833826007938 gamma 0.999 max_node_size 2183 max_tree_depth 2901 max_time_stationary 5000,2885,0.6588833826007938,0.999,2183,2901,5000,,,1,,i7173,4997566,,,,,
1746670789,1746671456,667,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1275 significance 0.999 gamma 0.999 max_node_size 5000 max_tree_depth 3696 max_time_stationary 2229,1275,0.999,0.999,5000,3696,2229,,,1,,i7174,4997555,,,,,
1746670798,1746671457,659,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.0045161268562669546 gamma 0.001 max_node_size 2314 max_tree_depth 4998 max_time_stationary 2636,1,0.0045161268562669,0.001,2314,4998,2636,,,1,,i7173,4997556,,,,,
1746670803,1746671463,660,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 5000 significance 0.981955083645198 gamma 0.999 max_node_size 4123 max_tree_depth 3395 max_time_stationary 5000,5000,0.981955083645198,0.999,4123,3395,5000,,,1,,i7173,4997562,,,,,
1746670779,1746671470,691,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.001 gamma 0.001 max_node_size 4908 max_tree_depth 5000 max_time_stationary 3994,1,0.001,0.001,4908,5000,3994,,,1,,i7174,4997548,,,,,
1746670812,1746671498,686,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.001 gamma 0.001 max_node_size 4293 max_tree_depth 4048 max_time_stationary 5000,1,0.001,0.001,4293,4048,5000,,,1,,i7173,4997567,,,,,
1746670764,1746671506,742,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.001 gamma 0.001 max_node_size 1829 max_tree_depth 5000 max_time_stationary 5000,1,0.001,0.001,1829,5000,5000,,,1,,i7176,4997546,,,,,
1746670802,1746671547,745,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4345 significance 0.7707840053284244 gamma 0.001 max_node_size 3503 max_tree_depth 5000 max_time_stationary 5000,4345,0.7707840053284244,0.001,3503,5000,5000,,,1,,i7179,4997565,,,,,
1746670825,1746675017,4192,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.999 gamma 0.001 max_node_size 4372 max_tree_depth 3126 max_time_stationary 1,1,0.999,0.001,4372,3126,1,,,1,,i7172,4997574,,,,,
1746670775,1746675413,4638,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.5925828407664775 gamma 0.999 max_node_size 4487 max_tree_depth 4338 max_time_stationary 1,1,0.5925828407664775,0.999,4487,4338,1,,,1,,i7175,4997547,,,,,
1746670792,1746675706,4914,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.21962118891855395 gamma 0.999 max_node_size 4121 max_tree_depth 5000 max_time_stationary 1,1,0.2196211889185539,0.999,4121,5000,1,,,1,,i7183,4997557,,,,,
1746670760,1746675962,5202,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.7801480028294743 gamma 0.999 max_node_size 2760 max_tree_depth 4849 max_time_stationary 1,1,0.7801480028294743,0.999,2760,4849,1,,,1,,i7181,4997543,,,,,
1746670825,1746675977,5152,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 5000 significance 0.999 gamma 0.001 max_node_size 4685 max_tree_depth 4121 max_time_stationary 1,5000,0.999,0.001,4685,4121,1,,,1,,i7172,4997578,,,,,
1746670803,1746676018,5215,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.43117343100904093 gamma 0.999 max_node_size 5000 max_tree_depth 4161 max_time_stationary 1,1,0.4311734310090409,0.999,5000,4161,1,,,1,,i7173,4997564,,,,,
1746670789,1746676203,5414,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.5913028548116462 gamma 0.999 max_node_size 1717 max_tree_depth 3912 max_time_stationary 1,1,0.5913028548116462,0.999,1717,3912,1,,,1,,i7174,4997554,,,,,
1746670789,1746676207,5418,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1 significance 0.999 gamma 0.999 max_node_size 3155 max_tree_depth 3579 max_time_stationary 1,1,0.999,0.999,3155,3579,1,,,1,,i7174,4997553,,,,,
1746681686,1746682193,507,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3893 significance 0.001 gamma 0.999 max_node_size 2271 max_tree_depth 4929 max_time_stationary 5000,3893,0.001,0.999,2271,4929,5000,,,1,,i7175,4999099,,,,,
