start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745439065,1745439097,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 2264 n_clusters 10 threshold 0.999,5000,2264,10,0.999,0.73,22.0,0,,i7180,4653666,22.0,491.32421875,488.08125,-1.0,0.9504987070557812
1745439329,1745439437,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4430 n_samples 126 n_clusters 1 threshold 0.3773856380364008,4430,126,1,0.3773856380364008,0.74,99.0,0,,i7178,4653909,99.0,546.38671875,507.779296875,-1.0,0.9988917620982638
1745439679,1745439693,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 615 n_samples 1 n_clusters 10 threshold 0.001,615,1,10,0.001,,,1,,i7178,4654191,,,,,
1745440015,1745440054,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 1191 n_samples 717 n_clusters 10 threshold 0.999,1191,717,10,0.999,0.72,22.0,0,,i7176,4654497,22.0,491.39453125,487.7765625,-1.0,0.9870243812338382
1745440329,1745440413,84,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 185 n_clusters 1 threshold 0.6717763473795141,5000,185,1,0.6717763473795141,0.74,74.0,0,,i7178,4654787,74.0,532.23828125,503.72734375,-1.0,0.9975526413003324
1745440611,1745440762,151,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 563 n_samples 1 n_clusters 10 threshold 0.001,563,1,10,0.001,,,1,,i7174,4655033,,,,,
1745440914,1745441022,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3832 n_samples 121 n_clusters 1 threshold 0.4717713996610826,3832,121,1,0.4717713996610826,0.73,96.0,0,,i7175,4655275,96.0,550.19921875,511.3714192708333,-1.0,0.9973448466937568
1745441203,1745441217,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 646 n_samples 1 n_clusters 10 threshold 0.001,646,1,10,0.001,,,1,,i7175,4655480,,,,,
1745441379,1745441392,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 547 n_samples 1 n_clusters 1 threshold 0.001,547,1,1,0.001,,,1,,i7178,4655620,,,,,
1745441530,1745441543,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 558 n_samples 1 n_clusters 10 threshold 0.001,558,1,10,0.001,,,1,,i7175,4655728,,,,,
1745441691,1745441704,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 522 n_samples 1 n_clusters 1 threshold 0.001,522,1,1,0.001,,,1,,i7175,4655837,,,,,
1745441891,1745441904,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 615 n_samples 1 n_clusters 10 threshold 0.001,615,1,10,0.001,,,1,,i7185,4655975,,,,,
1745442032,1745442046,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 497 n_samples 1 n_clusters 1 threshold 0.001,497,1,1,0.001,,,1,,i7178,4656080,,,,,
1745442189,1745442202,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 644 n_samples 1 n_clusters 10 threshold 0.001,644,1,10,0.001,,,1,,i7185,4656177,,,,,
1745442356,1745442370,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 499 n_samples 1 n_clusters 1 threshold 0.001,499,1,1,0.001,,,1,,i7175,4656297,,,,,
1745442518,1745442532,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 567 n_samples 1 n_clusters 10 threshold 0.001,567,1,10,0.001,,,1,,i7175,4656399,,,,,
1745442692,1745442705,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 610 n_samples 1 n_clusters 1 threshold 0.001,610,1,1,0.001,,,1,,i7178,4656522,,,,,
1745442852,1745442866,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 519 n_samples 1 n_clusters 10 threshold 0.001,519,1,10,0.001,,,1,,i7175,4656619,,,,,
1745443024,1745443044,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 647 n_samples 1 n_clusters 1 threshold 0.001,647,1,1,0.001,,,1,,i7175,4656734,,,,,
1745443184,1745443198,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 586 n_samples 1 n_clusters 10 threshold 0.001,586,1,10,0.001,,,1,,i7175,4656845,,,,,
1745443339,1745443352,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 542 n_samples 1 n_clusters 1 threshold 0.001,542,1,1,0.001,,,1,,i7183,4656941,,,,,
1745443523,1745443549,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 593 n_samples 1 n_clusters 10 threshold 0.001,593,1,10,0.001,,,1,,i7175,4657052,,,,,
1745443682,1745443758,76,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3629 n_samples 213 n_clusters 1 threshold 0.001,3629,213,1,0.001,0.74,60.0,0,,i7174,4657177,60.0,514.06640625,493.544921875,-1.0,0.9992380864425564
1745443900,1745443938,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 612 n_samples 1 n_clusters 10 threshold 0.001,612,1,10,0.001,,,1,,i7182,4657269,,,,,
1745444011,1745444031,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 467 n_samples 1 n_clusters 1 threshold 0.001,467,1,1,0.001,,,1,,i7185,4657382,,,,,
1745444176,1745444189,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 780 n_samples 1 n_clusters 1 threshold 0.001,780,1,1,0.001,,,1,,i7186,4657493,,,,,
1745444377,1745444422,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 539 n_samples 1 n_clusters 10 threshold 0.001,539,1,10,0.001,,,1,,i7182,4657595,,,,,
1745444498,1745444537,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2282 n_samples 123 n_clusters 1 threshold 0.999,2282,123,1,0.999,0.74,25.0,0,,i7186,4657701,25.0,495.2890625,489.61875,-1.0,0.999630587366088
1745444655,1745444668,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 619 n_samples 1 n_clusters 10 threshold 0.001,619,1,10,0.001,,,1,,i7186,4657816,,,,,
1745444817,1745444831,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 945 n_samples 1 n_clusters 10 threshold 0.001,945,1,10,0.001,,,1,,i7186,4657932,,,,,
1745444955,1745444969,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 509 n_samples 1 n_clusters 1 threshold 0.001,509,1,1,0.001,,,1,,i7186,4658027,,,,,
1745445200,1745445220,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 593 n_samples 1 n_clusters 10 threshold 0.001,593,1,10,0.001,,,1,,i7183,4658208,,,,,
1745445321,1745445334,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 732 n_samples 1 n_clusters 1 threshold 0.001,732,1,1,0.001,,,1,,i7185,4658310,,,,,
1745445461,1745445474,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 523 n_samples 1 n_clusters 10 threshold 0.001,523,1,10,0.001,,,1,,i7183,4658426,,,,,
1745445644,1745445657,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 838 n_samples 1 n_clusters 10 threshold 0.001,838,1,10,0.001,,,1,,i7183,4658563,,,,,
1745445843,1745445869,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 4161 n_samples 1 n_clusters 1 threshold 0.001,4161,1,1,0.001,,,1,,i7182,4658692,,,,,
1745446026,1745446052,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 590 n_samples 1 n_clusters 1 threshold 0.001,590,1,1,0.001,,,1,,i7182,4658800,,,,,
1745446136,1745446149,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 608 n_samples 1 n_clusters 10 threshold 0.001,608,1,10,0.001,,,1,,i7180,4658920,,,,,
1745446308,1745446321,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 534 n_samples 1 n_clusters 1 threshold 0.001,534,1,1,0.001,,,1,,i7186,4659061,,,,,
1745446460,1745446480,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 571 n_samples 1 n_clusters 10 threshold 0.001,571,1,10,0.001,,,1,,i7180,4659190,,,,,
1745446623,1745446720,97,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 671 n_samples 87 n_clusters 10 threshold 0.001,671,87,10,0.001,0.74,77.0,0,,i7186,4659288,77.0,508.69140625,493.80625,-1.0,0.9993766161802734
1745446854,1745446880,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 545 n_samples 1 n_clusters 1 threshold 0.001,545,1,1,0.001,,,1,,i7182,4659418,,,,,
1745446961,1745446974,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 600 n_samples 1 n_clusters 10 threshold 0.001,600,1,10,0.001,,,1,,i7186,4659553,,,,,
1745447153,1745447185,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 622 n_samples 1 n_clusters 1 threshold 0.001,622,1,1,0.001,,,1,,i7182,4659671,,,,,
1745447272,1745447286,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 727 n_samples 1 n_clusters 10 threshold 0.001,727,1,10,0.001,,,1,,i7185,4659783,,,,,
1745447458,1745447471,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 415 n_samples 1 n_clusters 1 threshold 0.001,415,1,1,0.001,,,1,,i7185,4659929,,,,,
1745447592,1745447605,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 725 n_samples 1 n_clusters 1 threshold 0.001,725,1,1,0.001,,,1,,i7178,4660038,,,,,
1745447739,1745447752,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 478 n_samples 1 n_clusters 1 threshold 0.001,478,1,1,0.001,,,1,,i7178,4660164,,,,,
1745447912,1745447937,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 650 n_samples 1 n_clusters 10 threshold 0.001,650,1,10,0.001,,,1,,i7176,4660304,,,,,
1745448075,1745448088,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 610 n_samples 1 n_clusters 1 threshold 0.001,610,1,1,0.001,,,1,,i7178,4660437,,,,,
1745448227,1745448241,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 518 n_samples 1 n_clusters 10 threshold 0.001,518,1,10,0.001,,,1,,i7178,4660553,,,,,
1745448433,1745448446,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier SPLL recent_samples_size 522 n_samples 1 n_clusters 1 threshold 0.001,522,1,1,0.001,,,1,,i7178,4660745,,,,,
