start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS,OO_Info_SLURM_JOB_ID
1747368729,1747368969,240,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 287 batch_size 840 detection_buf_size 4461 overlap 0.13732881492190063 alpha 0.668992113256827 gamma 4.334991245080717 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1527,287,840,4461,0.1373288149219006,0.668992113256827,4.334991245080717,str\(\'t-test\'\),str\(\'full\'\),1527,0.73,231.0,0,,i7150,231.0,529.046875,525.7211538461538,-1.0,0.0,5065813
1747370136,1747370349,213,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2906 batch_size 200 detection_buf_size 744 overlap 0.8396226849835366 alpha 0.22194058048166335 gamma 8.64938889189344 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1922,2906,200,744,0.8396226849835366,0.2219405804816633,8.64938889189344,str\(\'t-test\'\),str\(\'full\'\),1922,0.73,201.0,0,,i7125,201.0,528.9140625,527.7443953804348,-1.0,0.0,5066297
1747368307,1747371631,3324,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3615 batch_size 119 detection_buf_size 4608 overlap 0.06649365407973527 alpha 0.4024637437146157 gamma 9.638990906004794 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3169,3615,119,4608,0.0664936540797352,0.4024637437146157,9.638990906004794,str\(\'ks-test\'\),str\(\'bounded\'\),3169,0.73,3309.0,0,,i7176,3309.0,535.0,492.13615568693695,-1.0,0.0,5065662
1747377970,1747378085,115,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2207 batch_size 485 detection_buf_size 3633 overlap 0.9452886763177812 alpha 0.42446317632868885 gamma 1.7803476813379675 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 1606,2207,485,3633,0.9452886763177812,0.4244631763286888,1.7803476813379675,str\(\'t-test\'\),str\(\'full\'\),1606,0.73,97.0,0,,i7136,97.0,528.88671875,526.6529947916666,-1.0,0.0,5068953
1747378192,1747378258,66,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 492 batch_size 1400 detection_buf_size 2630 overlap 0.8457072531338781 alpha 0.901033625908196 gamma 7.829358553662897 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 741,492,1400,2630,0.8457072531338781,0.901033625908196,7.829358553662897,str\(\'ks-test\'\),str\(\'bounded\'\),741,0.73,43.0,0,,i7128,43.0,524.359375,523.9949776785714,-1.0,0.0,5069029
1747378369,1747378517,148,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3954 batch_size 439 detection_buf_size 3863 overlap 0.6602477142736316 alpha 0.02567290327139199 gamma 2.821080971185118 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4659,3954,439,3863,0.6602477142736316,0.0256729032713919,2.821080971185118,str\(\'ks-test\'\),str\(\'full\'\),4659,0.73,90.0,0,,i7146,90.0,529.78515625,527.3955965909091,-1.0,0.0,5069072
1747378483,1747378588,105,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1563 batch_size 1069 detection_buf_size 156 overlap 0.3635136462673545 alpha 0.58433243775554 gamma 9.83128202871047 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3805,1563,1069,156,0.3635136462673545,0.58433243775554,9.83128202871047,str\(\'ks-test\'\),str\(\'full\'\),3805,0.73,79.0,0,,i7170,79.0,524.75390625,522.2625,-1.0,0.0,5069115
1747379455,1747379560,105,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3520 batch_size 710 detection_buf_size 2971 overlap 0.4760568993706256 alpha 0.7556334484480322 gamma 0.4422200950225815 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 4739,3520,710,2971,0.4760568993706256,0.7556334484480322,0.4422200950225815,str\(\'ks-test\'\),str\(\'full\'\),4739,0.73,95.0,0,,i7120,95.0,529.33203125,526.8531901041666,-1.0,0.0,5069447
1747380010,1747380090,80,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4166 batch_size 864 detection_buf_size 1193 overlap 0.6093012215830386 alpha 0.48155921571329235 gamma 3.226045799009502 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2203,4166,864,1193,0.6093012215830386,0.4815592157132923,3.226045799009502,str\(\'ks-test\'\),str\(\'full\'\),2203,0.73,68.0,0,,i7180,68.0,529.12890625,525.5707465277778,-1.0,0.0,5069629
1747380327,1747380553,226,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1547 batch_size 254 detection_buf_size 4988 overlap 0.41398699552193285 alpha 0.9081307755894958 gamma 8.791078962283208 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1807,1547,254,4988,0.4139869955219328,0.9081307755894958,8.791078962283208,str\(\'ks-test\'\),str\(\'full\'\),1807,0.73,207.0,0,,i7119,207.0,528.9453125,527.5874660326087,-1.0,0.0,5069732
1747380984,1747381043,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 966 batch_size 1226 detection_buf_size 3183 overlap 0.7229335303213448 alpha 0.18602614470757545 gamma 6.346222377029248 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1262,966,1226,3183,0.7229335303213448,0.1860261447075754,6.346222377029248,str\(\'ks-test\'\),str\(\'full\'\),1262,0.73,44.0,0,,i7144,44.0,530.1640625,525.5842633928571,-1.0,0.0,5069922
1747381728,1747381827,99,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2351 batch_size 1559 detection_buf_size 696 overlap 0.24074735913425685 alpha 0.35979340110719205 gamma 5.692430825880729 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3276,2351,1559,696,0.2407473591342568,0.359793401107192,5.692430825880729,str\(\'ks-test\'\),str\(\'bounded\'\),3276,0.73,83.0,0,,i7184,83.0,529.7734375,526.7485795454545,-1.0,0.0,5070139
1747382127,1747382327,200,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3343 batch_size 586 detection_buf_size 1890 overlap 0.30034541263245046 alpha 0.7359160686079412 gamma 0.7006404744340107 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2127,3343,586,1890,0.3003454126324504,0.7359160686079412,0.7006404744340107,str\(\'ks-test\'\),str\(\'full\'\),2127,0.73,174.0,0,,i7153,174.0,529.67578125,443.0046875,-1.0,0.0,5070257
1747383180,1747383257,77,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2339 batch_size 2650 detection_buf_size 4546 overlap 0.6403275848329067 alpha 0.5765159046780318 gamma 1.0086754268761724 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2540,2339,2650,4546,0.6403275848329067,0.5765159046780318,1.0086754268761724,str\(\'ks-test\'\),str\(\'full\'\),2540,0.73,45.0,0,,i7150,45.0,524.9453125,524.6305803571429,-1.0,0.0,5070597
1747382511,1747383275,764,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 343 batch_size 327 detection_buf_size 566 overlap 0.09424025903083384 alpha 0.8363694460354746 gamma 4.544663178653457 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4071,343,327,566,0.0942402590308338,0.8363694460354746,4.544663178653457,str\(\'t-test\'\),str\(\'full\'\),4071,0.73,742.0,0,,i7153,742.0,535.31640625,531.1116578733767,-1.0,0.0,5070395
1747383847,1747383913,66,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2733 batch_size 948 detection_buf_size 4351 overlap 0.8822383353803307 alpha 0.27288049724325536 gamma 7.804478719717824 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4925,2733,948,4351,0.8822383353803307,0.2728804972432553,7.804478719717824,str\(\'t-test\'\),str\(\'full\'\),4925,0.73,51.0,0,,i7130,51.0,529.8515625,526.51611328125,-1.0,0.0,5070799
1747392071,1747392143,72,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2185 batch_size 674 detection_buf_size 1277 overlap 0.7774346504956484 alpha 0.06944420510716737 gamma 2.155943767501041 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3994,2185,674,1277,0.7774346504956484,0.0694442051071673,2.155943767501041,str\(\'t-test\'\),str\(\'full\'\),3994,0.73,62.0,0,,i7146,62.0,529.76171875,526.7873263888889,-1.0,0.0,5074119
1747392130,1747392169,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3684 batch_size 2253 detection_buf_size 49 overlap 0.7129027876090258 alpha 0.9405914553776383 gamma 7.166195481898264 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 138,3684,2253,49,0.7129027876090258,0.9405914553776384,7.166195481898264,str\(\'t-test\'\),str\(\'bounded\'\),138,0.73,31.0,0,,i7122,31.0,524.296875,524.0032552083334,-1.0,0.0,5074146
1747392333,1747392413,80,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4261 batch_size 666 detection_buf_size 2713 overlap 0.6748389869015664 alpha 0.9147074249219149 gamma 4.135001685824246 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2118,4261,666,2713,0.6748389869015664,0.9147074249219148,4.135001685824246,str\(\'t-test\'\),str\(\'bounded\'\),2118,0.73,65.0,0,,i7151,65.0,530.015625,527.0685763888889,-1.0,0.0,5074215
1747392753,1747392833,80,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1213 batch_size 956 detection_buf_size 411 overlap 0.5389807854257525 alpha 0.7429764516428113 gamma 5.984707299516537 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1801,1213,956,411,0.5389807854257525,0.7429764516428113,5.984707299516537,str\(\'t-test\'\),str\(\'bounded\'\),1801,0.73,65.0,0,,i7141,65.0,529.46875,525.8962673611111,-1.0,0.0,5074360
1747392931,1747392970,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4636 batch_size 1899 detection_buf_size 1683 overlap 0.9689302006606012 alpha 0.3707637673933059 gamma 0.9939753462048248 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 2957,4636,1899,1683,0.9689302006606012,0.3707637673933059,0.9939753462048248,str\(\'t-test\'\),str\(\'full\'\),2957,0.73,30.0,0,,i7151,30.0,525.22265625,524.334375,-1.0,0.0,5074406
1747392454,1747393335,881,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1257 batch_size 56 detection_buf_size 1420 overlap 0.34892707484774294 alpha 0.47498649056069553 gamma 8.527201801834629 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1254,1257,56,1420,0.3489270748477429,0.4749864905606955,8.527201801834629,str\(\'t-test\'\),str\(\'bounded\'\),1254,0.73,867.0,0,,i7135,867.0,535.44921875,532.9281513342696,-1.0,0.0,5074258
1747393111,1747393533,422,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2329 batch_size 1288 detection_buf_size 2900 overlap 0.0543466119710356 alpha 0.800860225977376 gamma 6.677824409271591 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3655,2329,1288,2900,0.0543466119710356,0.800860225977376,6.677824409271591,str\(\'t-test\'\),str\(\'full\'\),3655,0.73,412.0,0,,i7133,412.0,529.6796875,527.8871626420455,-1.0,0.0,5074473
1747393330,1747393562,232,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3213 batch_size 316 detection_buf_size 4206 overlap 0.4847950412295759 alpha 0.1789620679989457 gamma 1.6681735986089334 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2197,3213,316,4206,0.4847950412295759,0.1789620679989457,1.6681735986089334,str\(\'t-test\'\),str\(\'bounded\'\),2197,0.73,221.0,0,,i7142,221.0,530.34375,529.22703125,-1.0,0.0,5074542
1747392036,1747394551,2515,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4800 batch_size 45 detection_buf_size 2561 overlap 0.19903038309514523 alpha 0.5096753460485488 gamma 5.183839446883649 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4380,4800,45,2561,0.1990303830951452,0.5096753460485488,5.183839446883649,str\(\'t-test\'\),str\(\'full\'\),4380,0.73,2499.0,0,,i7141,2499.0,535.64453125,519.3433624751984,-1.0,0.0,5074104
1747395270,1747395343,73,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1889 batch_size 872 detection_buf_size 4819 overlap 0.967733751507476 alpha 0.50260770021379 gamma 0.4859562635738403 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4079,1889,872,4819,0.967733751507476,0.50260770021379,0.4859562635738403,str\(\'ks-test\'\),str\(\'bounded\'\),4079,0.73,62.0,0,,i7151,62.0,530.2265625,526.7035590277778,-1.0,0.0,5075178
1747395810,1747395869,59,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 128 batch_size 3667 detection_buf_size 57 overlap 0.26583407748490573 alpha 0.7700254485849292 gamma 3.826661699865945 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2553,128,3667,57,0.2658340774849057,0.7700254485849292,3.826661699865945,str\(\'t-test\'\),str\(\'bounded\'\),2553,0.73,48.0,0,,i7118,48.0,528.203125,527.2924107142857,-1.0,0.0,5075356
1747396210,1747396242,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 NOAAWeather 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3530 batch_size 4416 detection_buf_size 4468 overlap 0.8412718136534095 alpha 0.621322475232184 gamma 7.205907426225022 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3976,3530,4416,4468,0.8412718136534095,0.621322475232184,7.205907426225022,str\(\'t-test\'\),str\(\'full\'\),3976,0.73,23.0,0,,i7176,23.0,527.5390625,526.15703125,-1.0,0.0,5075475
