start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1747618940,1747618978,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 435 n_samples 3285 n_permutations 403 update_interval 2 n_consecutive_deviations 9,435,3285,403,2,9,,,1,,i7127,5128029,,,,,
1747618634,1747620718,2084,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1331 n_samples 1654 n_permutations 509 update_interval 231 n_consecutive_deviations 7,1331,1654,509,231,7,0.78,2062.0,0,,i7128,5127884,2062.0,1974.734375,1606.6925706129807,-1.0,0.9501875608795672
1747619086,1747621131,2045,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 296 n_samples 1975 n_permutations 860 update_interval 115 n_consecutive_deviations 5,296,1975,860,115,5,0.8,2024.0,0,,i7130,5128108,2024.0,1965.55859375,1733.1498285060975,-1.0,0.9727535871449988
1747618509,1747621235,2726,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2136 n_samples 4707 n_permutations 934 update_interval 213 n_consecutive_deviations 6,2136,4707,934,213,6,0.74,2706.0,0,,i7134,5127785,2706.0,1697.18359375,1328.554229624542,-1.0,0.9945234295662266
1747619841,1747621729,1888,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2275 n_samples 1207 n_permutations 337 update_interval 170 n_consecutive_deviations 2,2275,1207,337,170,2,0.79,1867.0,0,,i7173,5128495,1867.0,2937.26953125,1903.516906415344,-1.0,0.9974940070326694
1747619257,1747622392,3135,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4211 n_samples 4581 n_permutations 453 update_interval 239 n_consecutive_deviations 10,4211,4581,453,239,10,0.77,3111.0,0,,i7158,5128185,3111.0,1873.99609375,1567.2844948083068,-1.0,0.9926909977686128
1747620359,1747622746,2387,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4978 n_samples 1540 n_permutations 122 update_interval 190 n_consecutive_deviations 8,4978,1540,122,190,8,0.79,2365.0,0,,i7131,5128730,2365.0,1585.78515625,1407.1383695083682,-1.0,0.9997530275711038
1747618783,1747622895,4112,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4038 n_samples 776 n_permutations 787 update_interval 126 n_consecutive_deviations 3,4038,776,787,126,3,0.81,4095.0,0,,i7129,5127956,4095.0,1397.015625,1366.0974855885922,-1.0,0.9997841150097062
1747620944,1747623161,2217,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 737 n_samples 2166 n_permutations 87 update_interval 242 n_consecutive_deviations 2,737,2166,87,242,2,0.79,2201.0,0,,i7125,5129036,2201.0,2320.6328125,1870.05810106982,-1.0,0.9265265659433656
1747621610,1747623532,1922,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3421 n_samples 582 n_permutations 372 update_interval 152 n_consecutive_deviations 10,3421,582,372,152,10,0.79,1902.0,0,,i7118,5129329,1902.0,1465.62890625,1358.1569010416667,-1.0,0.9968688041007786
1747619625,1747623630,4005,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1822 n_samples 3000 n_permutations 223 update_interval 149 n_consecutive_deviations 1,1822,3000,223,149,1,0.8,3992.0,0,,i7174,5128371,3992.0,1417.4296875,1362.3641287406483,-1.0,0.996442215359958
1747618680,1747623669,4989,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3059 n_samples 4282 n_permutations 180 update_interval 107 n_consecutive_deviations 3,3059,4282,180,107,3,0.82,4956.0,0,,i7129,5127918,4956.0,1339.7265625,1280.908312939257,-1.0,0.9972055846856368
1747619426,1747623763,4337,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2612 n_samples 431 n_permutations 591 update_interval 26 n_consecutive_deviations 6,2612,431,591,26,6,0.85,4322.0,0,,i7131,5128296,4322.0,1276.67578125,1209.1515516993088,-1.0,0.9999516417621742
1747618466,1747624541,6075,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3553 n_samples 2489 n_permutations 255 update_interval 89 n_consecutive_deviations 1,3553,2489,255,89,1,0.82,6055.0,0,,i7133,5127751,6055.0,1393.98828125,1342.485359606672,-1.0,0.9999516417621742
1747623644,1747624752,1108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 427 n_samples 151 n_permutations 760 update_interval 179 n_consecutive_deviations 7,427,151,760,179,7,0.78,1093.0,0,,i7180,5130411,1093.0,2279.609375,1720.1677943638392,-1.0,0.8654691094485089
1747621914,1747625050,3136,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2336 n_samples 2858 n_permutations 943 update_interval 29 n_consecutive_deviations 4,2336,2858,943,29,4,0.84,3119.0,0,,i7157,5129532,3119.0,1295.3125,1245.0407419386945,-1.0,0.9988048606937334
1747622588,1747625351,2763,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2624 n_samples 3626 n_permutations 204 update_interval 171 n_consecutive_deviations 9,2624,3626,204,171,9,0.8,2749.0,0,,i7103,5129871,2749.0,2434.8671875,1890.299441561372,-1.0,0.9951451783382728
1747620084,1747625423,5339,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3379 n_samples 3484 n_permutations 978 update_interval 46 n_consecutive_deviations 8,3379,3484,978,46,8,0.83,5323.0,0,,i7132,5128623,5323.0,1293.1484375,1234.6955831577716,-1.0,0.9975596360697188
1747620636,1747625534,4898,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 749 n_samples 3776 n_permutations 692 update_interval 65 n_consecutive_deviations 4,749,3776,692,65,4,0.83,4876.0,0,,i7122,5128924,4876.0,1307.50390625,1235.0508769132653,-1.0,0.9937341540417124
1747624907,1747626416,1509,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2163 n_samples 1864 n_permutations 298 update_interval 110 n_consecutive_deviations 8,2163,1864,298,110,8,0.79,1494.0,0,,i7159,5131082,1494.0,3139.67578125,1864.107113486842,-1.0,0.9973541135589592
1747623350,1747626647,3297,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 254 n_samples 3957 n_permutations 473 update_interval 190 n_consecutive_deviations 3,254,3957,473,190,3,0.78,3276.0,0,,i7112,5130265,3276.0,2521.3984375,1672.5938328598486,-1.0,0.777688545315123
1747624303,1747627020,2717,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3115 n_samples 2279 n_permutations 536 update_interval 214 n_consecutive_deviations 5,3115,2279,536,214,5,0.79,2701.0,0,,i7180,5130771,2701.0,2131.0078125,1697.3611557904412,-1.0,0.9998514711266778
1747621282,1747628108,6826,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4946 n_samples 4400 n_permutations 728 update_interval 118 n_consecutive_deviations 6,4946,4400,728,118,6,0.8,6809.0,0,,i7130,5129235,6809.0,1347.78515625,1235.630673499268,-1.0,0.9998203836880756
1747625826,1747628633,2807,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1184 n_samples 3202 n_permutations 685 update_interval 129 n_consecutive_deviations 8,1184,3202,685,129,8,0.81,2788.0,0,,i7160,5131560,2788.0,1453.6953125,1303.1097642348757,-1.0,0.9951797199367198
1747626411,1747629250,2839,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4687 n_samples 3332 n_permutations 801 update_interval 202 n_consecutive_deviations 10,4687,3332,801,202,10,0.78,2817.0,0,,i7151,5131839,2817.0,1521.30859375,1471.277178697183,-1.0,0.9999171001637271
1747624582,1747629267,4685,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1407 n_samples 4907 n_permutations 153 update_interval 90 n_consecutive_deviations 9,1407,4907,153,90,9,0.82,4673.0,0,,i7164,5130865,4673.0,1285.01953125,1246.2795925506396,-1.0,0.991464771023744
1747628041,1747629321,1280,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3880 n_samples 289 n_permutations 633 update_interval 244 n_consecutive_deviations 9,3880,289,633,244,9,0.77,1247.0,0,,i7108,5132646,1247.0,1429.5234375,1366.3224347933071,-1.0,0.97380537881771
1747622932,1747629588,6656,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4150 n_samples 1350 n_permutations 841 update_interval 66 n_consecutive_deviations 7,4150,1350,841,66,7,0.82,6641.0,0,,i7115,5130041,6641.0,1332.140625,1235.0303878096847,-1.0,0.9999481876023296
1747628727,1747630175,1448,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 138 n_samples 1493 n_permutations 707 update_interval 13 n_consecutive_deviations 10,138,1493,707,13,10,0.8,1430.0,0,,i7152,5132955,1430.0,2247.953125,1756.852505387931,-1.0,0.9233262868472502
1747628345,1747630560,2215,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 590 n_samples 2527 n_permutations 57 update_interval 118 n_consecutive_deviations 3,590,2527,57,118,3,0.82,2198.0,0,,i7164,5132739,2198.0,1495.875,1439.0826998873874,-1.0,0.995663302314978
1747626131,1747630624,4493,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1082 n_samples 724 n_permutations 388 update_interval 77 n_consecutive_deviations 5,1082,724,388,77,5,0.83,4473.0,0,,i7183,5131692,4473.0,1413.17578125,1304.5202968402004,-1.0,0.999630404896617
1747625206,1747631341,6135,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3560 n_samples 4083 n_permutations 891 update_interval 234 n_consecutive_deviations 4,3560,4083,891,234,4,0.79,6116.0,0,,i7184,5131221,6116.0,1803.97265625,1582.182230067292,-1.0,0.9942505509384952
1747630231,1747631350,1119,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2430 n_samples 405 n_permutations 240 update_interval 209 n_consecutive_deviations 8,2430,405,240,209,8,0.79,1096.0,0,,i7101,5133631,1096.0,2823.87109375,1848.026332310268,-1.0,0.9999879104405436
1747627356,1747631506,4150,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1486 n_samples 2458 n_permutations 918 update_interval 146 n_consecutive_deviations 3,1486,2458,918,146,3,0.8,4123.0,0,,i7115,5132346,4123.0,1396.76171875,1330.9112224486714,-1.0,0.992697906088302
1747622266,1747632478,10212,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1853 n_samples 1056 n_permutations 611 update_interval 47 n_consecutive_deviations 4,1853,1056,611,47,4,0.83,10190.0,0,,i7133,5129670,10190.0,1303.6484375,1231.3829120710784,-1.0,0.999842835727066
1747627112,1747632914,5802,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1979 n_samples 4249 n_permutations 532 update_interval 159 n_consecutive_deviations 1,1979,4249,532,159,1,0.8,5758.0,0,,i7096,5132170,5758.0,1456.19140625,1349.1579125216265,-1.0,0.995944816342321
1747624010,1747633236,9226,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4011 n_samples 2659 n_permutations 430 update_interval 55 n_consecutive_deviations 1,4011,2659,430,55,1,0.82,9196.0,0,,i7094,5130585,9196.0,1342.58203125,1259.2208961047777,-1.0,0.999842835727066
1747629478,1747633477,3999,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2767 n_samples 1241 n_permutations 1000 update_interval 95 n_consecutive_deviations 1,2767,1241,1000,95,1,0.83,3984.0,0,,i7111,5133304,3984.0,1376.03515625,1298.5959028210723,-1.0,0.99991191892396
1747631661,1747633767,2106,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 818 n_samples 494 n_permutations 559 update_interval 123 n_consecutive_deviations 2,818,494,559,123,2,0.82,2079.0,0,,i7145,5134242,2079.0,1424.75,1358.9991257440477,-1.0,0.9999464605224072
1747629878,1747633772,3894,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1664 n_samples 3455 n_permutations 314 update_interval 220 n_consecutive_deviations 6,1664,3455,314,220,6,0.78,3875.0,0,,i7095,5133468,3875.0,1625.9296875,1548.7105268429486,-1.0,0.9901470090429904
1747627679,1747633921,6242,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2901 n_samples 4733 n_permutations 271 update_interval 21 n_consecutive_deviations 7,2901,4733,271,21,7,0.84,6212.0,0,,i7181,5132468,6212.0,1209.12890625,1172.3016026284108,-1.0,0.9962867781669464
1747626713,1747633976,7263,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 3707 n_samples 1682 n_permutations 158 update_interval 34 n_consecutive_deviations 6,3707,1682,158,34,6,0.83,7247.0,0,,i7125,5132022,7247.0,1279.91015625,1203.794050232438,-1.0,0.999994818760233
1747632017,1747634446,2429,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4714 n_samples 2946 n_permutations 131 update_interval 247 n_consecutive_deviations 7,4714,2946,131,247,7,0.78,2406.0,0,,i7106,5134412,2406.0,1562.25,1410.2305812757202,-1.0,0.9939154974335592
1747630967,1747634980,4013,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4821 n_samples 2025 n_permutations 462 update_interval 182 n_consecutive_deviations 4,4821,2025,462,182,4,0.79,3980.0,0,,i7117,5133932,3980.0,1437.46484375,1379.620078125,-1.0,0.9981831119216872
1747629144,1747635497,6353,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 4366 n_samples 3828 n_permutations 107 update_interval 138 n_consecutive_deviations 5,4366,3828,107,138,5,0.8,6326.0,0,,i7179,5133078,6326.0,1401.80859375,1271.36659601735,-1.0,0.9997754796100944
