start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1745453202,1745453219,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1254 n_reference_samples 3464 n_recent_samples 545 threshold 0.856612046951428 stability_offset 0.3,1254,3464,545,0.856612046951428,0.3,,,-9,,i7185,4663977
1745453331,1745453351,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1937 n_reference_samples 1150 n_recent_samples 1935 threshold 0.9226395725905895 stability_offset 0.2,1937,1150,1935,0.9226395725905896,0.2,,,-9,,i7183,4664054
1745453411,1745453424,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4121 n_reference_samples 2577 n_recent_samples 4056 threshold 0.11713685191236436 stability_offset 1e-09,4121,2577,4056,0.1171368519123643,1e-09,,,-9,,i7183,4664095
1745453552,1745453565,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2847 n_reference_samples 1565 n_recent_samples 731 threshold 0.6385836270842701 stability_offset 1e-07,2847,1565,731,0.6385836270842701,1e-07,,,-9,,i7183,4664166
1745453632,1745453661,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 633 n_reference_samples 4555 n_recent_samples 2693 threshold 0.321396309081465 stability_offset 0.9,633,4555,2693,0.321396309081465,0.9,,,-9,,i7183,4664238
1745453741,1745453758,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1013 n_reference_samples 613 n_recent_samples 980 threshold 0.025487072629854085 stability_offset 0.0001,1013,613,980,0.025487072629854,0.0001,,,-9,,i7183,4664324
1745453891,1745453907,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2540 n_reference_samples 3251 n_recent_samples 3098 threshold 0.9675074995830655 stability_offset 0.6,2540,3251,3098,0.9675074995830656,0.6,,,-9,,i7183,4664428
1745454192,1745454211,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3776 n_reference_samples 2298 n_recent_samples 2273 threshold 0.2882351604066789 stability_offset 0.4,3776,2298,2273,0.2882351604066789,0.4,,,-9,,i7182,4664631
1745454333,1745454355,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2199 n_reference_samples 3998 n_recent_samples 4237 threshold 0.7185265983063728 stability_offset 1e-12,2199,3998,4237,0.7185265983063728,1e-12,,,-9,,i7185,4664741
1745454401,1745454419,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1633 n_reference_samples 1390 n_recent_samples 3128 threshold 0.5589382475540042 stability_offset 1e-08,1633,1390,3128,0.5589382475540042,1e-08,,,-9,,i7180,4664804
1745454533,1745454548,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4420 n_reference_samples 4963 n_recent_samples 246 threshold 0.4950913706105202 stability_offset 0.01,4420,4963,246,0.4950913706105202,0.01,,,-9,,i7180,4664911
1745454611,1745454627,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3146 n_reference_samples 897 n_recent_samples 4499 threshold 0.7533322181273252 stability_offset 0.8,3146,897,4499,0.7533322181273252,0.8,,,-9,,i7180,4664963
1745454761,1745454774,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 329 n_reference_samples 2907 n_recent_samples 1464 threshold 0.1933691337518394 stability_offset 1e-05,329,2907,1464,0.1933691337518394,1e-05,,,-9,,i7180,4665052
1745454992,1745455008,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 573 n_reference_samples 780 n_recent_samples 2940 threshold 0.6599527576006949 stability_offset 0.2,573,780,2940,0.6599527576006949,0.2,,,-9,,i7180,4665215
1745455061,1745455084,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3371 n_reference_samples 3103 n_recent_samples 1137 threshold 0.3465648951921612 stability_offset 1e-11,3371,3103,1137,0.3465648951921612,1e-11,,,-9,,i7175,4665268
1745455192,1745455215,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4684 n_reference_samples 1508 n_recent_samples 4082 threshold 0.9010877028163522 stability_offset 0.001,4684,1508,4082,0.9010877028163522,0.001,,,-9,,i7178,4665371
1745455271,1745455291,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1838 n_reference_samples 4768 n_recent_samples 2428 threshold 0.09166370037198067 stability_offset 0.6,1838,4768,2428,0.0916637003719806,0.6,,,-9,,i7180,4665417
1745455412,1745455429,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2444 n_reference_samples 2492 n_recent_samples 88 threshold 0.12699840503372253 stability_offset 0.9,2444,2492,88,0.1269984050337225,0.9,,,-9,,i7182,4665509
1745455482,1745455505,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4000 n_reference_samples 3880 n_recent_samples 3286 threshold 0.8194588111825287 stability_offset 1e-06,4000,3880,3286,0.8194588111825287,1e-06,,,-9,,i7180,4665570
1745455612,1745455632,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2804 n_reference_samples 417 n_recent_samples 1309 threshold 0.43646843211352826 stability_offset 1e-10,2804,417,1309,0.4364684321135282,1e-10,,,-9,,i7178,4665673
1745455692,1745455715,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1218 n_reference_samples 3368 n_recent_samples 4655 threshold 0.6173179872836918 stability_offset 0.1,1218,3368,4655,0.6173179872836918,0.1,,,-9,,i7180,4665726
1745455832,1745455845,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 897 n_reference_samples 1760 n_recent_samples 1674 threshold 0.7901961148791015 stability_offset 1e-12,897,1760,1674,0.7901961148791015,1e-12,,,-9,,i7178,4665815
1745455892,1745455907,15,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3052 n_reference_samples 4437 n_recent_samples 4864 threshold 0.23423045362718403 stability_offset 0.4,3052,4437,4864,0.234230453627184,0.4,,,-9,,i7178,4665866
1745456032,1745456050,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4366 n_reference_samples 954 n_recent_samples 387 threshold 0.5217697853725404 stability_offset 0.6,4366,954,387,0.5217697853725404,0.6,,,-9,,i7178,4665962
1745456111,1745456134,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2161 n_reference_samples 2693 n_recent_samples 3740 threshold 0.4540473114773631 stability_offset 1e-05,2161,2693,3740,0.4540473114773631,1e-05,,,-9,,i7175,4666014
1745456232,1745456251,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1517 n_reference_samples 48 n_recent_samples 3901 threshold 0.26277723899669947 stability_offset 1e-06,1517,48,3901,0.2627772389966994,1e-06,,,-9,,i7178,4666114
1745456322,1745456338,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4932 n_reference_samples 3660 n_recent_samples 2091 threshold 0.6969594984017312 stability_offset 0.7,4932,3660,2091,0.6969594984017312,0.7,,,-9,,i7178,4666175
1745456453,1745456466,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3735 n_reference_samples 2045 n_recent_samples 2535 threshold 0.050762254782021045 stability_offset 0.01,3735,2045,2535,0.050762254782021,0.01,,,-9,,i7178,4666288
1745456531,1745456552,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 292 n_reference_samples 4095 n_recent_samples 889 threshold 0.9887700340580196 stability_offset 1e-08,292,4095,889,0.9887700340580196,1e-08,,,-9,,i7180,4666341
1745456652,1745456675,23,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 304 n_reference_samples 852 n_recent_samples 3797 threshold 0.08145965520851314 stability_offset 0.1,304,852,3797,0.0814596552085131,0.1,,,-9,,i7174,4666439
1745456750,1745456768,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3718 n_reference_samples 2865 n_recent_samples 2165 threshold 0.8937485338523984 stability_offset 1e-09,3718,2865,2165,0.8937485338523984,1e-09,,,-9,,i7178,4666490
1745456873,1745456890,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4944 n_reference_samples 1277 n_recent_samples 2581 threshold 0.35682983857020734 stability_offset 1e-07,4944,1277,2581,0.3568298385702073,1e-07,,,-9,,i7178,4666599
1745456954,1745456972,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1500 n_reference_samples 4852 n_recent_samples 795 threshold 0.6672309986073524 stability_offset 0.9,1500,4852,795,0.6672309986073524,0.9,,,-9,,i7175,4666661
1745457192,1745457210,18,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2183 n_reference_samples 2264 n_recent_samples 1571 threshold 0.6167972322627902 stability_offset 0.5,2183,2264,1571,0.6167972322627902,0.5,,,-9,,i7176,4666841
1745457273,1745457290,17,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4339 n_reference_samples 3962 n_recent_samples 4938 threshold 0.4233444402497262 stability_offset 0.001,4339,3962,4938,0.4233444402497262,0.001,,,-9,,i7185,4666887
1745457402,1745457422,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3073 n_reference_samples 492 n_recent_samples 432 threshold 0.8199186679888517 stability_offset 1e-11,3073,492,432,0.8199186679888517,1e-11,,,-9,,i7176,4666990
1745457493,1745457515,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 871 n_reference_samples 3127 n_recent_samples 3646 threshold 0.14018332485482096 stability_offset 0.3,871,3127,3646,0.1401833248548209,0.3,,,-9,,i7174,4667050
1745457592,1745457613,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1235 n_reference_samples 1688 n_recent_samples 27 threshold 0.46814805605076254 stability_offset 1e-09,1235,1688,27,0.4681480560507625,1e-09,,,-9,,i7175,4667126
1745457733,1745457757,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2792 n_reference_samples 4675 n_recent_samples 3397 threshold 0.5252127010673284 stability_offset 0.01,2792,4675,3397,0.5252127010673284,0.01,,,-9,,i7174,4667222
1745457823,1745457839,16,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4017 n_reference_samples 1185 n_recent_samples 1391 threshold 0.22006878109648823 stability_offset 0.8,4017,1185,1391,0.2200687810964882,0.8,,,-9,,i7174,4667278
1745457942,1745457963,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2432 n_reference_samples 2609 n_recent_samples 4602 threshold 0.7868140973988921 stability_offset 1e-05,2432,2609,4602,0.7868140973988921,1e-05,,,-9,,i7175,4667366
1745458034,1745458054,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1865 n_reference_samples 276 n_recent_samples 2878 threshold 0.9931837074458599 stability_offset 0.0001,1865,276,2878,0.99318370744586,0.0001,,,-9,,i7174,4667420
