trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,batch_size,theta,lambida
2123,2123_0,COMPLETED,SOBOL,0.160000000000000003330669073875,698.000000000000000000000000000000,0.320000000000000006661338147751,3678,3171,0.172209559912420789862252945568,0.588115799751132706241207870335
2124,2124_0,COMPLETED,SOBOL,0.059999999999999997779553950750,171.000000000000000000000000000000,0.000000000000000000000000000000,4767,2207,0.921499762449786041784705048485,0.385480419518426042913006313029
2125,2125_0,COMPLETED,SOBOL,0.140000000000000013322676295502,676.000000000000000000000000000000,0.309999999999999997779553950750,1574,3965,0.355373595619946691659407633779,0.941867234865203517557574741659
2126,2126_0,COMPLETED,SOBOL,0.059999999999999997779553950750,140.000000000000000000000000000000,0.000000000000000000000000000000,1720,2467,0.693744339566584655720760110853,0.126761053498834375119486139738
2127,2127_0,COMPLETED,SOBOL,0.160000000000000003330669073875,697.000000000000000000000000000000,0.320000000000000006661338147751,4933,3834,0.027097190966736524331270885568,0.700854660484939828712924736465
2128,2128_0,COMPLETED,SOBOL,0.059999999999999997779553950750,141.000000000000000000000000000000,0.000000000000000000000000000000,3531,448,0.775913172176945997726704717934,0.279739150295034044724218347255
2129,2129_0,COMPLETED,SOBOL,0.149999999999999994448884876874,682.000000000000000000000000000000,0.299999999999999988897769753748,319,3377,0.444864476335886882552017596026,0.828565017314627727529341427726
2130,2130_0,COMPLETED,SOBOL,0.149999999999999994448884876874,720.000000000000000000000000000000,0.330000000000000015543122344752,766,676,0.151863744670152650551031570103,0.896111010005697594671403294342
2131,2131_0,COMPLETED,SOBOL,0.059999999999999997779553950750,161.000000000000000000000000000000,0.000000000000000000000000000000,2571,2981,0.568984076539054473009571211151,0.462424140660092242161027797920
2132,2132_0,COMPLETED,SOBOL,0.149999999999999994448884876874,712.000000000000000000000000000000,0.320000000000000006661338147751,3983,1451,0.319875564636476317215141307315,0.509165980629622927366995099874
2133,2133_0,COMPLETED,SOBOL,0.059999999999999997779553950750,140.000000000000000000000000000000,0.000000000000000000000000000000,2176,4693,0.900908411764167249557999639364,0.069680716410279272543526474237
2134,2134_0,COMPLETED,SOBOL,0.160000000000000003330669073875,701.000000000000000000000000000000,0.320000000000000006661338147751,2305,125,0.255646056743618066420253853721,0.414070074368268259412673160114
2135,2135_0,COMPLETED,SOBOL,0.149999999999999994448884876874,664.000000000000000000000000000000,0.289999999999999980015985556747,4092,3679,0.961236563783418374029565711680,0.976382583420723704215049565391
2136,2136_0,COMPLETED,SOBOL,0.059999999999999997779553950750,143.000000000000000000000000000000,0.000000000000000000000000000000,2993,2167,0.212436006916034952896055187921,0.056421378450468184784227787532
2137,2137_0,COMPLETED,SOBOL,0.149999999999999994448884876874,684.000000000000000000000000000000,0.280000000000000026645352591004,1205,4160,0.504510934732202431796110886353,0.616719732964411404552151907410
2138,2138_0,COMPLETED,SOBOL,0.149999999999999994448884876874,732.000000000000000000000000000000,0.299999999999999988897769753748,212,1768,0.836545328876376115267987643165,0.672214422566816183213234126015
2139,2139_0,COMPLETED,SOBOL,0.059999999999999997779553950750,160.000000000000000000000000000000,0.000000000000000000000000000000,3406,4385,0.380329292947426456095172397909,0.250183003043755902705669313946
2140,2140_0,COMPLETED,SOBOL,0.149999999999999994448884876874,700.000000000000000000000000000000,0.320000000000000006661338147751,4494,980,0.629453266404755407137372458237,0.796017997205257454851334841806
2141,2141_0,COMPLETED,SOBOL,0.149999999999999994448884876874,791.000000000000000000000000000000,0.320000000000000006661338147751,1302,2660,0.087485713752172886148450459132,0.344690974779427061758241279676
2142,2142_0,COMPLETED,SOBOL,0.149999999999999994448884876874,733.000000000000000000000000000000,0.320000000000000006661338147751,1263,229,0.678816374978050585120570303843,0.969749138509854669010223915393
2143,2143_0,COMPLETED,SOBOL,0.149999999999999994448884876874,672.000000000000000000000000000000,0.299999999999999988897769753748,4457,3471,0.104947299685329203944306186713,0.420948091788217404474181648766
2144,2144_0,COMPLETED,SOBOL,0.149999999999999994448884876874,691.000000000000000000000000000000,0.299999999999999988897769753748,3367,1935,0.854235496499948232518306667771,0.623733910687267800732058731228
2145,2145_0,COMPLETED,SOBOL,0.059999999999999997779553950750,141.000000000000000000000000000000,0.000000000000000000000000000000,175,4239,0.428488219913281509487745779552,0.049649865984916691230566243576
2146,2146_0,COMPLETED,SOBOL,0.059999999999999997779553950750,156.000000000000000000000000000000,0.000000000000000000000000000000,1242,1709,0.229600504005234684612446471874,0.241344345670193444197693111164
2147,2147_0,COMPLETED,SOBOL,0.149999999999999994448884876874,830.000000000000000000000000000000,0.289999999999999980015985556747,3028,4638,0.554156135743763322842880825192,0.680808507431298504108951874514
2148,2148_0,COMPLETED,SOBOL,0.149999999999999994448884876874,957.000000000000000000000000000000,0.309999999999999997779553950750,4128,1248,0.303568855440709717274927470498,0.353392670655623075681717182306
2149,2149_0,COMPLETED,SOBOL,0.149999999999999994448884876874,786.000000000000000000000000000000,0.289999999999999980015985556747,2339,2615,0.979147848385293007034135825961,0.787073636071756510546038043685
2150,2150_0,COMPLETED,SOBOL,0.160000000000000003330669073875,713.000000000000000000000000000000,0.320000000000000006661338147751,2136,2261,0.364079195183143022873650807014,0.694076576737686967710772023565
2151,2151_0,COMPLETED,SOBOL,0.059999999999999997779553950750,149.000000000000000000000000000000,0.000000000000000000000000000000,3942,3941,0.914734720110148225025170631852,0.133783769240602840033815823517
2152,2152_0,COMPLETED,SOBOL,0.149999999999999994448884876874,708.000000000000000000000000000000,0.320000000000000006661338147751,2532,529,0.165431009644083665266478533340,0.835419327929615929129170126544
2153,2153_0,COMPLETED,SOBOL,0.059999999999999997779553950750,165.000000000000000000000000000000,0.000000000000000000000000000000,725,3146,0.614422365259565395056995384948,0.273127564422786239806129060526
2154,2154_0,COMPLETED,SOBOL,0.059999999999999997779553950750,139.000000000000000000000000000000,0.000000000000000000000000000000,361,926,0.789884409806411724730423884466,0.453486469779163625659634817566
2155,2155_0,COMPLETED,SOBOL,0.149999999999999994448884876874,830.000000000000000000000000000000,0.309999999999999997779553950750,3575,2918,0.488938665202166888867907346139,0.904804048892110635016194919444
2156,2156_0,COMPLETED,SOBOL,0.059999999999999997779553950750,175.000000000000000000000000000000,0.000000000000000000000000000000,4975,1403,0.739510454180929754919304741634,0.078298627050593497256336661394
2157,2157_0,COMPLETED,SOBOL,0.149999999999999994448884876874,754.000000000000000000000000000000,0.320000000000000006661338147751,1763,4957,0.040352102765161546038541473536,0.500305345246568333728021116258
2158,2158_0,COMPLETED,SOBOL,0.059999999999999997779553950750,140.000000000000000000000000000000,0.000000000000000000000000000000,1616,1436,0.876465264046378478290932889649,0.316991862442344451977760400041
2159,2159_0,COMPLETED,SOBOL,0.149999999999999994448884876874,718.000000000000000000000000000000,0.299999999999999988897769753748,4810,4756,0.342362555891834174914833965886,0.760367533627897551617991211970
