trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
22,22_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4960,1300,0.257090157173573974347391413176,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
23,23_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2223,3381,0.649065181098878341003910463769,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
24,24_0,COMPLETED,SOBOL,0.569999999999999951150186916493,2.000000000000000000000000000000,0.989999999999999991118215802999,2161,45,0.359524728631600731798556580543,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
25,25_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4428,4645,0.735781796967610701720730048692,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
26,26_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2916,2042,0.082548451524227864362082129901,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
27,27_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,498,2639,0.949894849222153392354073275783,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
28,28_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1195,1808,0.605898204814642626914178435982,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
29,29_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3459,3497,0.486941342663019915981692520290,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
30,30_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3887,1062,0.828294959014281628739695406693,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
31,31_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1462,4254,0.202655969267711039139001627518,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
32,32_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1521,1658,0.430233416002243740372534830385,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
33,33_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3788,3658,0.537384084802120964852178985893,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
34,34_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3556,1214,0.129752270257100454919907406293,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
35,35_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,1137,4093,0.775001942491158835046860531293,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
36,36_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,594,196,0.682370791083201755355958084692,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
37,37_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2858,4485,0.286739078467711794306893580142,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
38,38_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4488,1891,0.881491104435175643061484151985,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
39,39_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2062,2801,0.025730090152472257641891317803,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
40,40_0,COMPLETED,SOBOL,0.550000000000000044408920985006,1.000000000000000000000000000000,0.000000000000000000000000000000,2321,626,0.981885213920846600110792223859,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
41,41_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,4901,4055,0.110406244048848745098467816206,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
42,42_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,2755,1461,0.704672894887626188875628940878,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
43,43_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,25,3230,0.324755330793559560120797868876,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
44,44_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,732,2478,0.232002323471009741506776435926,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
45,45_0,COMPLETED,SOBOL,0.550000000000000044408920985006,0.000000000000000000000000000000,0.000000000000000000000000000000,3308,2838,0.861781499527394800885815584479,"\{\'nu\':0.5,\'kernel\':\'rbf\',\'gamma\':\'auto\'\}"
