trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,REQLABELS,recent_samples_size,window_size,ev_threshold,delta,divergence_metric,sample_period,online_scaling
0,0_0,COMPLETED,SOBOL,0.050000000000000002775557561563,1978.000000000000000000000000000000,0.000000000000000000000000000000,840,2094,0.172297933250665669113743661001,0.636189049243927051691116503207,str\(\'intersection\'\),0.050573051571846015794786666220,False
1,1_0,RUNNING,SOBOL,,,,2706,4127,0.795735135594382914092648206861,0.074584167778491972100596285600,str\(\'kl\'\),0.057954849274829037253375929595,True
2,2_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2417.000000000000000000000000000000,0.000000000000000000000000000000,4339,1240,0.293049382692202931011138389295,0.942655836071819019927886529331,str\(\'kl\'\),0.081802650587633252143859863281,False
3,3_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2605.000000000000000000000000000000,0.000000000000000000000000000000,2470,2639,0.666758392399177002296539740200,0.256396719651296733921697068581,str\(\'intersection\'\),0.029405776020139461068847452907,True
4,4_0,COMPLETED,SOBOL,0.050000000000000002775557561563,2641.000000000000000000000000000000,0.020000000000000000416333634234,1807,398,0.918658920641988507860276058636,0.441621508534997708750324818539,str\(\'intersection\'\),0.033650889787822962917474001188,False
5,5_0,COMPLETED,SOBOL,0.059999999999999997779553950750,11453.000000000000000000000000000000,0.000000000000000000000000000000,4923,3363,0.044990291889756915677534010456,0.753540194081142589155319910788,str\(\'kl\'\),0.074788863444700842686430064532,True
6,6_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2630.000000000000000000000000000000,0.000000000000000000000000000000,3293,1254,0.540910762496292552015120236319,0.135090396573767063115312225818,str\(\'kl\'\),0.098620445439592002712103635531,False
7,7_0,COMPLETED,SOBOL,0.050000000000000002775557561563,3072.000000000000000000000000000000,0.000000000000000000000000000000,174,4854,0.415483966954052430509136684122,0.571792035192251191233481222298,str\(\'intersection\'\),0.012500347364693881191399782438,True
8,8_0,COMPLETED,SOBOL,0.050000000000000002775557561563,4730.000000000000000000000000000000,0.000000000000000000000000000000,589,655,0.593196671077981574349280435854,0.818473057582974394819075314444,str\(\'kl\'\),0.021739962976425886154174804688,False
9,9_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2515.000000000000000000000000000000,0.000000000000000000000000000000,3718,2991,0.468012338170781749813187389009,0.382049022620543854422692220396,str\(\'intersection\'\),0.086787595720961688283701107594,True
10,10_0,COMPLETED,SOBOL,0.059999999999999997779553950750,1770.000000000000000000000000000000,0.000000000000000000000000000000,4586,2289,0.963872958993539197258826334291,0.511001335890963637176298561826,str\(\'intersection\'\),0.065615167813375591121527463656,False
11,11_0,RUNNING,SOBOL,,,,1460,4010,0.089959964072331782825031609718,0.199292202662676581903511419114,str\(\'kl\'\),0.045593602117151028896291364845,True
12,12_0,COMPLETED,SOBOL,0.040000000000000000832667268469,7526.000000000000000000000000000000,0.010000000000000000208166817117,2045,1839,0.341921078231185671114644719637,0.010138534607365728285044426116,str\(\'kl\'\),0.016079129669815304948254919282,False
13,13_0,COMPLETED,SOBOL,0.059999999999999997779553950750,2757.000000000000000000000000000000,0.000000000000000000000000000000,3924,4502,0.715874929990619413011643246136,0.696248982053250031754032534081,str\(\'intersection\'\),0.092360966885462414399654562658,True
14,14_0,COMPLETED,SOBOL,0.040000000000000000832667268469,2251.000000000000000000000000000000,0.080000000000000001665334536938,3053,203,0.213127438642084610087579221727,0.317674827739596377096376045301,str\(\'intersection\'\),0.071215578326955436549994260531,False
