trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
228,,,,,,,,,,,,,,,228_0,COMPLETED,SOBOL,27.000000000000000000000000000000,13.330000000000000071054273576010,2680,3561,614,222,131
229,,,,,,,,,,,,,,,229_0,ABANDONED,SOBOL,,,1653,2373,78,9,54
230,,,,,,,,,,,,,,,230_0,COMPLETED,SOBOL,32.000000000000000000000000000000,29.300000000000000710542735760100,304,4649,812,161,108
231,,,,,,,,,,,,,,,231_0,ABANDONED,SOBOL,,,4105,649,255,70,218
232,,,,,,,,,,,,,,,232_0,ABANDONED,SOBOL,,,4059,3054,831,21,69
233,,,,,,,,,,,,,,,233_0,ABANDONED,SOBOL,,,360,1629,360,236,240
234,,,,,,,,,,,,,,,234_0,ABANDONED,SOBOL,,,1435,3831,531,85,171
235,,,,,,,,,,,,,,,235_0,COMPLETED,SOBOL,30.000000000000000000000000000000,6.750000000000000000000000000000,2907,218,35,173,29
236,,,,,,,,,,,,,,,236_0,COMPLETED,SOBOL,47.000000000000000000000000000000,4.379999999999999893418589635985,3258,4929,459,134,36
237,,,,,,,,,,,,,,,237_0,ABANDONED,SOBOL,,,2411,1005,978,108,148
238,,,,,,,,,,,,,,,238_0,ABANDONED,SOBOL,,,4958,2094,661,45,125
239,,,,,,,,,,,,,,,239_0,ABANDONED,SOBOL,,,4724,3430,318,168,174
240,,,,,,,,,,,,,,,240_0,COMPLETED,SOBOL,108.000000000000000000000000000000,1.050000000000000044408920985006,870,1888,870,78,3
241,,,,,,,,,,,,,,,241_0,ABANDONED,SOBOL,,,3336,1112,553,17,230
242,,,,,,,,,,,,,,,242_0,ABANDONED,SOBOL,,,2986,4055,941,55,207
243,,,,,,,,,,,,,,,243_0,COMPLETED,SOBOL,11.000000000000000000000000000000,32.479999999999996873611962655559,1358,14,500,206,95
244,,,,,,,,,,,,,,,244_0,COMPLETED,SOBOL,32.000000000000000000000000000000,80.340000000000003410605131648481,595,2966,641,117,59
245,,,,,,,,,,,,,,,245_0,COMPLETED,SOBOL,26.000000000000000000000000000000,31.649999999999998578914528479800,3824,1737,175,145,134
246,,,,,,,,,,,,,,,246_0,COMPLETED,SOBOL,59.000000000000000000000000000000,3.060000000000000053290705182008,4339,4484,723,190,16
247,,,,,,,,,,,,,,,247_0,ABANDONED,SOBOL,,,70,834,219,37,160
248,,,,,,,,,,,,,,,248_0,ABANDONED,SOBOL,,,1731,3707,921,127,243
249,,,,,,,,,,,,,,,249_0,COMPLETED,SOBOL,26.000000000000000000000000000000,20.219999999999998863131622783840,2602,2246,395,100,74
250,,,,,,,,,,,,,,,250_0,ABANDONED,SOBOL,,,2082,1460,587,181,189
251,,,,,,,,,,,,,,,251_0,ABANDONED,SOBOL,,,969,4332,291,29,151
252,,,,,,,,,,,,,,,252_0,COMPLETED,SOBOL,40.000000000000000000000000000000,13.480000000000000426325641456060,4614,372,771,244,41
253,,,,,,,,,,,,,,,253_0,ABANDONED,SOBOL,,,4589,2721,517,148,214
254,,,,,,,,,,,,,,,254_0,COMPLETED,SOBOL,27.000000000000000000000000000000,33.820000000000000284217094304040,2116,4122,816,211,50
255,,,,,,,,,,,,,,,255_0,ABANDONED,SOBOL,,,3475,551,376,51,127
256,,,,,,,,,,,,,,,256_0,COMPLETED,SOBOL,49.000000000000000000000000000000,4.059999999999999609201495331945,1843,713,677,234,12
257,,,,,,,,,,,,,,,257_0,ABANDONED,SOBOL,,,104,3497,443,75,79
258,,,,,,,,,,,,,,,258_0,ABANDONED,SOBOL,,,4237,2427,994,172,222
259,,,,,,,,,,,,,,,259_0,COMPLETED,SOBOL,28.000000000000000000000000000000,12.289999999999999147348717087880,3848,3777,416,247,121
260,,,,,,,,,,,,,,,260_0,ABANDONED,SOBOL,,,482,281,896,26,196
261,,,,,,,,,,,,,,,261_0,COMPLETED,SOBOL,23.000000000000000000000000000000,9.359999999999999431565811391920,1324,2991,226,185,145
262,,,,,,,,,,,,,,,262_0,COMPLETED,SOBOL,54.000000000000000000000000000000,3.000000000000000000000000000000,3088,1683,712,88,33
263,,,,,,,,,,,,,,,263_0,COMPLETED,SOBOL,2168.000000000000000000000000000000,3.240000000000000213162820728030,3360,3151,796,96,26
264,,,,,,,,,,,,,,,264_0,ABANDONED,SOBOL,,,2220,2157,270,131,167
265,,,,,,,,,,,,,,,265_0,ABANDONED,SOBOL,,,835,4866,598,34,237
266,,,,,,,,,,,,,,,266_0,COMPLETED,SOBOL,37.000000000000000000000000000000,12.439999999999999502620084967930,4826,1059,94,193,66
267,,,,,,,,,,,,,,,267_0,ABANDONED,SOBOL,,,4904,4739,937,68,137
268,,,,,,,,,,,,,,,268_0,COMPLETED,SOBOL,23.000000000000000000000000000000,14.160000000000000142108547152020,757,1205,379,163,62
269,,,,,,,,,,,,,,,269_0,ABANDONED,SOBOL,,,2455,3337,739,4,99
270,,,,,,,,,,,,,,,270_0,ABANDONED,SOBOL,,,2854,2863,306,219,233
271,,,,,,,,,,,,,,,271_0,ABANDONED,SOBOL,,,1558,1830,757,58,92
272,,,,,,,,,,,,,,,272_0,COMPLETED,SOBOL,34.000000000000000000000000000000,1.459999999999999964472863211995,404,3962,116,155,7
273,,,,,,,,,,,,,,,273_0,ABANDONED,SOBOL,,,3927,116,572,122,177
274,,,,,,,,,,,,,,,274_0,COMPLETED,SOBOL,18.000000000000000000000000000000,12.289999999999999147348717087880,182,2338,536,200,155
275,,,,,,,,,,,,,,,275_0,ABANDONED,SOBOL,,,1609,4391,334,103,194
276,,,,,,,,,,,,,,,276_0,COMPLETED,SOBOL,556.000000000000000000000000000000,50.259999999999998010480339871719,2812,937,853,139,117
277,,,,,,,,,,,,,,,277_0,COMPLETED,SOBOL,1243.000000000000000000000000000000,33.380000000000002557953848736361,3709,4229,656,178,79
278,,,,,,,,,,,,,,,278_0,COMPLETED,SOBOL,23.000000000000000000000000000000,12.330000000000000071054273576010,1160,2516,956,239,164
279,,,,,,,,,,,,,,,279_0,ABANDONED,SOBOL,,,4512,1563,485,19,21
280,,,,,,,,,,,,,,,280_0,COMPLETED,SOBOL,31.000000000000000000000000000000,15.539999999999999147348717087880,4457,3453,977,203,106
281,,,,,,,,,,,,,,,281_0,ABANDONED,SOBOL,,,1126,2500,464,43,212
282,,,,,,,,,,,,,,,282_0,COMPLETED,SOBOL,34.000000000000000000000000000000,20.070000000000000284217094304040,1926,4543,668,140,129
283,,,,,,,,,,,,,,,283_0,COMPLETED,SOBOL,60.000000000000000000000000000000,7.290000000000000035527136788005,3734,776,149,106,48
284,,,,,,,,,,,,,,,284_0,COMPLETED,SOBOL,78.000000000000000000000000000000,1.429999999999999937827510620991,2758,4078,346,83,10
285,,,,,,,,,,,,,,,285_0,ABANDONED,SOBOL,,,1575,625,841,179,183
286,,,,,,,,,,,,,,,286_0,COMPLETED,SOBOL,28.000000000000000000000000000000,39.479999999999996873611962655559,4183,1402,518,242,81
287,,,,,,,,,,,,,,,287_0,ABANDONED,SOBOL,,,438,1053,623,64,119
288,,,,,,,,,,,,,,,288_0,COMPLETED,SOBOL,37.000000000000000000000000000000,10.980000000000000426325641456060,1514,3176,264,224,34
289,,,,,,,,,,,,,,,289_0,ABANDONED,SOBOL,,,2829,2142,798,3,143
290,,,,,,,,,,,,,,,290_0,ABANDONED,SOBOL,,,3179,3025,694,57,165
291,,,,,,,,,,,,,,,291_0,COMPLETED,SOBOL,19.000000000000000000000000000000,10.230000000000000426325641456060,2489,1679,247,216,27
292,,,,,,,,,,,,,,,292_0,COMPLETED,SOBOL,41.000000000000000000000000000000,11.449999999999999289457264239900,713,3801,887,118,63
293,,,,,,,,,,,,,,,293_0,ABANDONED,SOBOL,,,4880,267,430,155,238
294,,,,,,,,,,,,,,,294_0,ABANDONED,SOBOL,,,4802,3928,586,27,61
295,,,,,,,,,,,,,,,295_0,ABANDONED,SOBOL,,,2255,2840,778,90,209
296,,,,,,,,,,,,,,,296_0,COMPLETED,SOBOL,22.000000000000000000000000000000,28.559999999999998721023075631820,3414,1844,289,187,101
297,,,,,,,,,,,,,,,297_0,COMPLETED,SOBOL,28.000000000000000000000000000000,29.699999999999999289457264239900,3063,3303,204,133,94
298,,,,,,,,,,,,,,,298_0,ABANDONED,SOBOL,,,1279,1996,733,98,232
299,,,,,,,,,,,,,,,299_0,COMPLETED,SOBOL,30.000000000000000000000000000000,14.529999999999999360511537815910,517,4714,405,195,180
300,,,,,,,,,,,,,,,300_0,COMPLETED,SOBOL,293.000000000000000000000000000000,1.239999999999999991118215802999,3902,1220,907,35,5
301,,,,,,,,,,,,,,,301_0,ABANDONED,SOBOL,,,4261,2560,487,111,153
302,,,,,,,,,,,,,,,302_0,COMPLETED,SOBOL,16.000000000000000000000000000000,6.370000000000000106581410364015,148,1489,950,147,47
303,,,,,,,,,,,,,,,303_0,ABANDONED,SOBOL,,,1809,4284,186,49,114
304,,,,,,,,,,,,,,,304_0,COMPLETED,SOBOL,7.000000000000000000000000000000,17.690000000000001278976924368180,2524,400,627,208,195
305,,,,,,,,,,,,,,,305_0,ABANDONED,SOBOL,,,3499,4435,867,232,249
306,,,,,,,,,,,,,,,306_0,ABANDONED,SOBOL,,,2159,865,324,11,76
307,,,,,,,,,,,,,,,307_0,COMPLETED,SOBOL,43.000000000000000000000000000000,3.629999999999999893418589635985,1048,3658,558,170,22
308,,,,,,,,,,,,,,,308_0,ABANDONED,SOBOL,,,4668,4645,280,40,85
309,,,,,,,,,,,,,,,309_0,ABANDONED,SOBOL,,,1004,683,783,191,224
310,,,,,,,,,,,,,,,310_0,COMPLETED,SOBOL,79.000000000000000000000000000000,2.129999999999999893418589635985,3553,2397,608,129,14
311,,,,,,,,,,,,,,,311_0,COMPLETED,SOBOL,27.000000000000000000000000000000,15.910000000000000142108547152020,2656,2769,903,184,52
312,,,,,,,,,,,,,,,312_0,ABANDONED,SOBOL,,,1766,1309,413,94,133
313,,,,,,,,,,,,,,,313_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.000000000000000000000000000000,26,4171,710,245,216
314,,,,,,,,,,,,,,,314_0,ABANDONED,SOBOL,,,4315,523,231,32,109
315,,,,,,,,,,,,,,,315_0,ABANDONED,SOBOL,,,3771,3279,683,76,242
316,,,,,,,,,,,,,,,316_0,COMPLETED,SOBOL,22.000000000000000000000000000000,16.519999999999999573674358543940,561,2049,134,166,67
317,,,,,,,,,,,,,,,317_0,ABANDONED,SOBOL,,,1401,4993,992,14,32
318,,,,,,,,,,,,,,,318_0,COMPLETED,SOBOL,11.000000000000000000000000000000,11.570000000000000284217094304040,3010,950,449,229,169
319,,,,,,,,,,,,,,,319_0,COMPLETED,SOBOL,17.000000000000000000000000000000,4.179999999999999715782905695960,2299,175,502,53,38
320,,,,,,,,,,,,,,,320_0,COMPLETED,SOBOL,24.000000000000000000000000000000,23.120000000000000994759830064140,913,3117,362,142,123
321,,,,,,,,,,,,,,,321_0,ABANDONED,SOBOL,,,4748,1576,825,115,202
322,,,,,,,,,,,,,,,322_0,COMPLETED,SOBOL,47.000000000000000000000000000000,2.180000000000000159872115546023,4983,2893,169,237,1
323,,,,,,,,,,,,,,,323_0,ABANDONED,SOBOL,,,679,1780,643,24,175
324,,,,,,,,,,,,,,,324_0,ABANDONED,SOBOL,,,2377,3992,471,177,227
325,,,,,,,,,,,,,,,325_0,ABANDONED,SOBOL,,,3204,67,966,85,90
326,,,,,,,,,,,,,,,326_0,COMPLETED,SOBOL,34.000000000000000000000000000000,45.929999999999999715782905695960,2932,4768,543,109,97
327,,,,,,,,,,,,,,,327_0,ABANDONED,SOBOL,,,326,3366,852,48,135
328,,,,,,,,,,,,,,,328_0,COMPLETED,SOBOL,63.000000000000000000000000000000,53.399999999999998578914528479800,4004,1942,340,198,56
329,,,,,,,,,,,,,,,329_0,ABANDONED,SOBOL,,,4080,4338,762,149,158
330,,,,,,,,,,,,,,,330_0,COMPLETED,SOBOL,16.000000000000000000000000000000,2.470000000000000195399252334028,260,337,304,124,19
331,,,,,,,,,,,,,,,331_0,COMPLETED,SOBOL,42.000000000000000000000000000000,44.070000000000000284217094304040,1687,2623,569,213,73
332,,,,,,,,,,,,,,,332_0,ABANDONED,SOBOL,,,3631,3712,390,6,192
333,,,,,,,,,,,,,,,333_0,COMPLETED,SOBOL,24.000000000000000000000000000000,15.660000000000000142108547152020,1960,2212,923,221,111
334,,,,,,,,,,,,,,,334_0,COMPLETED,SOBOL,56.000000000000000000000000000000,2.779999999999999804600747665972,1238,4498,190,69,43
335,,,,,,,,,,,,,,,335_0,COMPLETED,SOBOL,19.000000000000000000000000000000,28.390000000000000568434188608080,4433,810,748,157,150
336,,,,,,,,,,,,,,,336_0,COMPLETED,SOBOL,65.000000000000000000000000000000,4.480000000000000426325641456060,4435,2974,402,84,49
337,,,,,,,,,,,,,,,337_0,COMPLETED,SOBOL,21.000000000000000000000000000000,29.109999999999999431565811391920,1224,1700,915,174,128
338,,,,,,,,,,,,,,,338_0,COMPLETED,SOBOL,18.000000000000000000000000000000,46.560000000000002273736754432321,3596,299,730,235,104
339,,,,,,,,,,,,,,,339_0,COMPLETED,SOBOL,30.000000000000000000000000000000,26.010000000000001563194018672220,2697,4848,779,196,82
340,,,,,,,,,,,,,,,340_0,ABANDONED,SOBOL,,,1713,1075,283,46,220
341,,,,,,,,,,,,,,,341_0,ABANDONED,SOBOL,,,249,3135,581,135,183
342,,,,,,,,,,,,,,,342_0,COMPLETED,SOBOL,123.000000000000000000000000000000,1.919999999999999928945726423990,4085,2174,107,107,8
343,,,,,,,,,,,,,,,343_0,ABANDONED,SOBOL,,,4004,4106,561,62,142
344,,,,,,,,,,,,,,,344_0,COMPLETED,SOBOL,29.000000000000000000000000000000,36.979999999999996873611962655559,1451,2704,860,126,119
345,,,,,,,,,,,,,,,345_0,ABANDONED,SOBOL,,,2968,1354,327,152,199
346,,,,,,,,,,,,,,,346_0,COMPLETED,SOBOL,24.000000000000000000000000000000,9.890000000000000568434188608080,2351,2444,632,71,65
347,,,,,,,,,,,,,,,347_0,COMPLETED,SOBOL,48.000000000000000000000000000000,6.769999999999999573674358543940,689,4578,492,223,27
348,,,,,,,,,,,,,,,348_0,ABANDONED,SOBOL,,,4979,730,949,8,166
349,,,,,,,,,,,,,,,349_0,ABANDONED,SOBOL,,,924,915,523,99,208
350,,,,,,,,,,,,,,,350_0,COMPLETED,SOBOL,25.000000000000000000000000000000,13.500000000000000000000000000000,2272,3627,351,189,141
351,,,,,,,,,,,,,,,351_0,ABANDONED,SOBOL,,,3320,2317,840,38,59
352,,,,,,,,,,,,,,,352_0,COMPLETED,SOBOL,188.000000000000000000000000000000,0.979999999999999982236431605997,3046,2537,671,30,6
353,,,,,,,,,,,,,,,353_0,ABANDONED,SOBOL,,,573,4251,970,92,232
354,,,,,,,,,,,,,,,354_0,COMPLETED,SOBOL,832.000000000000000000000000000000,65.629999999999995452526491135359,3770,442,467,182,92
355,,,,,,,,,,,,,,,355_0,COMPLETED,SOBOL,25.000000000000000000000000000000,4.129999999999999893418589635985,4319,3360,887,230,195
356,,,,,,,,,,,,,,,356_0,ABANDONED,SOBOL,,,14,1969,425,16,115
357,,,,,,,,,,,,,,,357_0,COMPLETED,SOBOL,45.000000000000000000000000000000,7.179999999999999715782905695960,1790,4761,689,167,46
358,,,,,,,,,,,,,,,358_0,ABANDONED,SOBOL,,,2618,1182,248,79,155
359,,,,,,,,,,,,,,,359_0,ABANDONED,SOBOL,,,3518,3984,262,118,162
360,,,,,,,,,,,,,,,360_0,COMPLETED,SOBOL,6.000000000000000000000000000000,3.009999999999999786837179271970,2065,94,805,144,24
361,,,,,,,,,,,,,,,361_0,ABANDONED,SOBOL,,,4669,1808,620,207,250
362,,,,,,,,,,,,,,,362_0,COMPLETED,SOBOL,66.000000000000000000000000000000,2.140000000000000124344978758018,4567,3853,845,185,13
363,,,,,,,,,,,,,,,363_0,ABANDONED,SOBOL,,,1024,196,342,88,188
364,,,,,,,,,,,,,,,364_0,COMPLETED,SOBOL,811.000000000000000000000000000000,3.540000000000000035527136788005,2178,3077,545,248,224
365,,,,,,,,,,,,,,,365_0,ABANDONED,SOBOL,,,2516,3227,476,34,109
366,,,,,,,,,,,,,,,366_0,ABANDONED,SOBOL,,,1824,2071,965,193,217
367,,,,,,,,,,,,,,,367_0,ABANDONED,SOBOL,,,127,4951,169,96,132
368,,,,,,,,,,,,,,,368_0,COMPLETED,SOBOL,57.000000000000000000000000000000,10.849999999999999644728632119950,4295,983,648,130,53
369,,,,,,,,,,,,,,,369_0,COMPLETED,SOBOL,27.000000000000000000000000000000,1.669999999999999928945726423990,3872,2797,196,210,169
370,,,,,,,,,,,,,,,370_0,COMPLETED,SOBOL,42.000000000000000000000000000000,2.490000000000000213162820728030,539,1252,745,51,30
371,,,,,,,,,,,,,,,371_0,COMPLETED,SOBOL,44.000000000000000000000000000000,50.719999999999998863131622783840,1261,4208,387,149,68
372,,,,,,,,,,,,,,,372_0,ABANDONED,SOBOL,,,3071,475,929,113,241
373,,,,,,,,,,,,,,,373_0,ABANDONED,SOBOL,,,3423,4671,565,74,203
374,,,,,,,,,,,,,,,374_0,COMPLETED,SOBOL,8.000000000000000000000000000000,51.609999999999999431565811391920,2238,628,123,172,122
375,,,,,,,,,,,,,,,375_0,ABANDONED,SOBOL,,,812,3582,763,12,39
376,,,,,,,,,,,,,,,376_0,COMPLETED,SOBOL,23.000000000000000000000000000000,6.690000000000000390798504668055,4770,2351,300,234,145
377,,,,,,,,,,,,,,,377_0,COMPLETED,SOBOL,46.000000000000000000000000000000,59.070000000000000284217094304040,4847,3690,706,104,89
378,,,,,,,,,,,,,,,378_0,ABANDONED,SOBOL,,,733,2263,232,138,229
379,,,,,,,,,,,,,,,379_0,ABANDONED,SOBOL,,,2473,4467,904,41,175
380,,,,,,,,,,,,,,,380_0,COMPLETED,SOBOL,95.000000000000000000000000000000,2.259999999999999786837179271970,3189,852,409,202,2
381,,,,,,,,,,,,,,,381_0,COMPLETED,SOBOL,33.000000000000000000000000000000,8.740000000000000213162820728030,2836,4315,87,241,56
382,,,,,,,,,,,,,,,382_0,ABANDONED,SOBOL,,,1495,388,605,17,137
383,,,,,,,,,,,,,,,383_0,ABANDONED,SOBOL,,,461,2591,277,177,204
384,,,,,,,,,,,,,,,384_0,ABANDONED,SOBOL,,,3950,1477,789,81,98
385,,,,,,,,,,,,,,,385_0,ABANDONED,SOBOL,,,4216,4824,367,5,246
386,,,,,,,,,,,,,,,386_0,COMPLETED,SOBOL,13.000000000000000000000000000000,48.850000000000001421085471520200,204,1129,824,225,71
387,,,,,,,,,,,,,,,387_0,COMPLETED,SOBOL,157.000000000000000000000000000000,1.370000000000000106581410364015,1590,3413,60,66,19
388,,,,,,,,,,,,,,,388_0,COMPLETED,SOBOL,29.000000000000000000000000000000,28.519999999999999573674358543940,2750,1905,507,165,157
389,,,,,,,,,,,,,,,389_0,COMPLETED,SOBOL,28.000000000000000000000000000000,9.599999999999999644728632119950,3728,2949,985,157,150
390,,,,,,,,,,,,,,,390_0,COMPLETED,SOBOL,129.000000000000000000000000000000,5.269999999999999573674358543940,1943,1755,452,121,42
391,,,,,,,,,,,,,,,391_0,COMPLETED,SOBOL,71.000000000000000000000000000000,23.899999999999998578914528479800,1102,4037,686,217,111
392,,,,,,,,,,,,,,,392_0,COMPLETED,SOBOL,36.000000000000000000000000000000,5.129999999999999893418589635985,4513,4976,635,225,185
393,,,,,,,,,,,,,,,393_0,ABANDONED,SOBOL,,,1146,968,178,2,14
394,,,,,,,,,,,,,,,394_0,COMPLETED,SOBOL,43.000000000000000000000000000000,35.109999999999999431565811391920,1909,3262,944,161,84
395,,,,,,,,,,,,,,,395_0,ABANDONED,SOBOL,,,3675,2066,494,65,225
396,,,,,,,,,,,,,,,396_0,COMPLETED,SOBOL,29.000000000000000000000000000000,42.950000000000002842170943040401,1634,1594,551,154,106
397,,,,,,,,,,,,,,,397_0,COMPLETED,SOBOL,49.000000000000000000000000000000,8.000000000000000000000000000000,171,3886,317,56,54
398,,,,,,,,,,,,,,,398_0,COMPLETED,SOBOL,15.000000000000000000000000000000,27.100000000000001421085471520200,4163,192,874,217,130
399,,,,,,,,,,,,,,,399_0,COMPLETED,SOBOL,83.000000000000000000000000000000,3.509999999999999786837179271970,3926,3529,298,141,29
400,,,,,,,,,,,,,,,400_0,ABANDONED,SOBOL,,,417,2414,769,105,172
401,,,,,,,,,,,,,,,401_0,ABANDONED,SOBOL,,,2890,700,594,44,71
402,,,,,,,,,,,,,,,402_0,ABANDONED,SOBOL,,,3164,4153,916,21,124
403,,,,,,,,,,,,,,,403_0,COMPLETED,SOBOL,7.000000000000000000000000000000,10.400000000000000355271367880050,2429,540,396,241,201
404,,,,,,,,,,,,,,,404_0,ABANDONED,SOBOL,,,767,2752,724,82,148
405,,,,,,,,,,,,,,,405_0,COMPLETED,SOBOL,50.000000000000000000000000000000,7.830000000000000071054273576010,4901,1326,214,180,37
406,,,,,,,,,,,,,,,406_0,ABANDONED,SOBOL,,,4823,2646,807,49,230
407,,,,,,,,,,,,,,,407_0,COMPLETED,SOBOL,19.000000000000000000000000000000,43.340000000000003410605131648481,845,1413,255,209,86
408,,,,,,,,,,,,,,,408_0,COMPLETED,SOBOL,35.000000000000000000000000000000,1.139999999999999902300373832986,2195,4359,615,112,4
409,,,,,,,,,,,,,,,409_0,COMPLETED,SOBOL,29.000000000000000000000000000000,13.109999999999999431565811391920,3124,4520,438,170,135
410,,,,,,,,,,,,,,,410_0,COMPLETED,SOBOL,44.000000000000000000000000000000,6.900000000000000355271367880050,1295,789,878,73,57
411,,,,,,,,,,,,,,,411_0,COMPLETED,SOBOL,28.000000000000000000000000000000,19.640000000000000568434188608080,495,3734,238,232,95
412,,,,,,,,,,,,,,,412_0,ABANDONED,SOBOL,,,3848,2190,704,10,206
413,,,,,,,,,,,,,,,413_0,COMPLETED,SOBOL,57.000000000000000000000000000000,84.890000000000000568434188608080,4241,4014,156,90,73
414,,,,,,,,,,,,,,,414_0,ABANDONED,SOBOL,,,92,44,660,188,244
415,,,,,,,,,,,,,,,415_0,ABANDONED,SOBOL,,,1869,2915,458,28,160
416,,,,,,,,,,,,,,,416_0,COMPLETED,SOBOL,54.000000000000000000000000000000,7.650000000000000355271367880050,2541,1759,983,250,18
417,,,,,,,,,,,,,,,417_0,COMPLETED,SOBOL,40.000000000000000000000000000000,5.070000000000000284217094304040,3440,3388,525,195,40
418,,,,,,,,,,,,,,,418_0,ABANDONED,SOBOL,,,1068,4790,834,133,189
419,,,,,,,,,,,,,,,419_0,ABANDONED,SOBOL,,,4591,1134,353,97,113
420,,,,,,,,,,,,,,,420_0,COMPLETED,SOBOL,53.000000000000000000000000000000,52.030000000000001136868377216160,946,2120,579,228,51
421,,,,,,,,,,,,,,,421_0,ABANDONED,SOBOL,,,2099,4922,313,76,103
422,,,,,,,,,,,,,,,422_0,ABANDONED,SOBOL,,,3572,1031,753,166,215
423,,,,,,,,,,,,,,,423_0,ABANDONED,SOBOL,,,2594,3823,740,143,222
424,,,,,,,,,,,,,,,424_0,COMPLETED,SOBOL,37.000000000000000000000000000000,101.209999999999993747223925311118,1747,246,198,115,80
425,,,,,,,,,,,,,,,425_0,COMPLETED,SOBOL,24.000000000000000000000000000000,2.040000000000000035527136788005,48,3046,932,205,11
426,,,,,,,,,,,,,,,426_0,ABANDONED,SOBOL,,,4372,1657,380,53,182
427,,,,,,,,,,,,,,,427_0,COMPLETED,SOBOL,75.000000000000000000000000000000,4.240000000000000213162820728030,3794,4564,959,102,33
428,,,,,,,,,,,,,,,428_0,ABANDONED,SOBOL,,,617,754,478,129,143
429,,,,,,,,,,,,,,,429_0,ABANDONED,SOBOL,,,1339,3476,649,39,197
430,,,,,,,,,,,,,,,430_0,COMPLETED,SOBOL,24.000000000000000000000000000000,26.559999999999998721023075631820,2992,2478,163,191,120
431,,,,,,,,,,,,,,,431_0,COMPLETED,SOBOL,27.000000000000000000000000000000,34.070000000000000284217094304040,3345,2689,333,246,66
432,,,,,,,,,,,,,,,432_0,ABANDONED,SOBOL,,,2317,1380,858,32,235
433,,,,,,,,,,,,,,,433_0,COMPLETED,SOBOL,101.000000000000000000000000000000,2.250000000000000000000000000000,4691,603,536,94,24
434,,,,,,,,,,,,,,,434_0,COMPLETED,SOBOL,26.000000000000000000000000000000,4.269999999999999573674358543940,4926,4267,442,212,210
435,,,,,,,,,,,,,,,435_0,ABANDONED,SOBOL,,,655,417,999,62,100
436,,,,,,,,,,,,,,,436_0,COMPLETED,SOBOL,23.000000000000000000000000000000,2.709999999999999964472863211995,2394,2543,140,151,62
437,,,,,,,,,,,,,,,437_0,ABANDONED,SOBOL,,,3267,1506,676,122,139
438,,,,,,,,,,,,,,,438_0,ABANDONED,SOBOL,,,2914,3641,819,68,177
439,,,,,,,,,,,,,,,439_0,COMPLETED,SOBOL,58.000000000000000000000000000000,2.250000000000000000000000000000,1417,2293,368,159,8
440,,,,,,,,,,,,,,,440_0,ABANDONED,SOBOL,,,383,4417,509,7,91
441,,,,,,,,,,,,,,,441_0,COMPLETED,SOBOL,27.000000000000000000000000000000,11.220000000000000639488462184090,4139,2822,599,175,117
442,,,,,,,,,,,,,,,442_0,COMPLETED,SOBOL,29.000000000000000000000000000000,9.500000000000000000000000000000,1668,3911,791,239,156
443,,,,,,,,,,,,,,,443_0,ABANDONED,SOBOL,,,2672,138,272,23,44
444,,,,,,,,,,,,,,,444_0,COMPLETED,SOBOL,101.000000000000000000000000000000,1.550000000000000044408920985006,3650,4697,223,46,21
445,,,,,,,,,,,,,,,445_0,COMPLETED,SOBOL,11.000000000000000000000000000000,31.519999999999999573674358543940,2021,1237,719,200,163
446,,,,,,,,,,,,,,,446_0,ABANDONED,SOBOL,,,1180,3286,423,110,248
447,,,,,,,,,,,,,,,447_0,COMPLETED,SOBOL,43.000000000000000000000000000000,11.900000000000000355271367880050,4411,2013,893,136,77
448,,,,,,,,,,,,,,,448_0,COMPLETED,SOBOL,34.000000000000000000000000000000,18.449999999999999289457264239900,4409,4704,497,179,123
449,,,,,,,,,,,,,,,449_0,ABANDONED,SOBOL,,,1174,1249,944,83,202
450,,,,,,,,,,,,,,,450_0,COMPLETED,SOBOL,21.000000000000000000000000000000,12.910000000000000142108547152020,2013,3293,180,243,146
451,,,,,,,,,,,,,,,451_0,ABANDONED,SOBOL,,,3647,2025,637,19,38
452,,,,,,,,,,,,,,,452_0,COMPLETED,SOBOL,45.000000000000000000000000000000,2.299999999999999822364316059975,2671,2830,873,42,31
453,,,,,,,,,,,,,,,453_0,COMPLETED,SOBOL,19.000000000000000000000000000000,19.280000000000001136868377216160,1662,1873,315,204,169
454,,,,,,,,,,,,,,,454_0,ABANDONED,SOBOL,,,274,3919,548,106,242
455,,,,,,,,,,,,,,,455_0,ABANDONED,SOBOL,,,4030,3648,591,216,216
456,,,,,,,,,,,,,,,456_0,COMPLETED,SOBOL,38.000000000000000000000000000000,4.910000000000000142108547152020,1426,4425,768,155,52
457,,,,,,,,,,,,,,,457_0,ABANDONED,SOBOL,,,2918,893,294,119,133
458,,,,,,,,,,,,,,,458_0,ABANDONED,SOBOL,,,3268,4274,215,64,187
459,,,,,,,,,,,,,,,459_0,COMPLETED,SOBOL,22.000000000000000000000000000000,3.589999999999999857891452847980,2401,429,727,163,14
