trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
393,,,,,,,,,,,,,,,393_0,FAILED,SOBOL,,,2397,710,4897,0.334513154327869433046771519003,0.753040005220100283622741699219,3.071518768006004318493751270580,str\(\'ks-test\'\),38,str\(\'bounded\'\)
394,,,,,,,,,,,,,,,394_0,FAILED,SOBOL,,,2282,3574,651,0.776232507470995147791370527557,0.287919248130172500399481805289,8.802506339514627242692768049892,str\(\'ks-test\'\),22,str\(\'bounded\'\)
395,,,,,,,,,,,,,,,395_0,FAILED,SOBOL,,,2937,900,2755,0.245821442615240803863940755036,0.690309301834553523669057994994,1.250902545766904960800047774683,str\(\'t-test\'\),35,str\(\'bounded\'\)
396,,,,,,,,,,,,,,,396_0,FAILED,SOBOL,,,4637,3999,1889,0.565457355881109791084782045800,0.916994529310613870620727539062,2.799182328615337667088169837371,str\(\'ks-test\'\),45,str\(\'bounded\'\)
397,,,,,,,,,,,,,,,397_0,FAILED,SOBOL,,,312,1648,4003,0.409816193731501687835816483130,0.077975668538361783688195316699,5.272000800650567420291281450773,str\(\'t-test\'\),12,str\(\'bounded\'\)
398,,,,,,,,,,,,,,,398_0,FAILED,SOBOL,,,1071,4732,3479,0.272773985782638173080982824104,0.168700362859293823136752621394,8.163681228594853678259823936969,str\(\'ks-test\'\),42,str\(\'bounded\'\)
399,,,,,,,,,,,,,,,399_0,COMPLETED,SOBOL,143.000000000000000000000000000000,0.000000000000000000000000000000,4146,2087,594,0.740257988618686746384867092274,0.820833845837041775617137773224,0.691114677036181124236691175611,str\(\'t-test\'\),3,str\(\'bounded\'\)
400,,,,,,,,,,,,,,,400_0,FAILED,SOBOL,,,3428,2666,4764,0.077624347556382422563814316163,0.532828116675838847626778260747,4.612220717828721561204474710394,str\(\'ks-test\'\),19,str\(\'bounded\'\)
401,,,,,,,,,,,,,,,401_0,FAILED,SOBOL,,,1523,325,1868,0.919813057061284800042244569340,0.442065826630219815829292429044,7.162207715306431410340337606613,str\(\'t-test\'\),26,str\(\'bounded\'\)
402,,,,,,,,,,,,,,,402_0,FAILED,SOBOL,,,1702,4216,4621,0.652433990024030241450248013280,0.663696387972682710909566594637,5.673803741338663719773194316076,str\(\'ks-test\'\),38,str\(\'bounded\'\)
403,,,,,,,,,,,,,,,403_0,FAILED,SOBOL,,,3549,1548,1266,0.371570067375898371864195723902,0.315641029994934818603269377491,3.141934743891470205312543839682,str\(\'t-test\'\),6,str\(\'bounded\'\)
404,,,,,,,,,,,,,,,404_0,FAILED,SOBOL,,,4035,3391,3388,0.940659790201112677721084764926,0.042212630633264781876423654694,2.180702299498952889678093924886,str\(\'ks-test\'\),15,str\(\'bounded\'\)
405,,,,,,,,,,,,,,,405_0,FAILED,SOBOL,,,862,1045,24,0.036561963191255930638590143644,0.951646795678883772318101819110,9.632785975233652209226420382038,str\(\'t-test\'\),30,str\(\'bounded\'\)
406,,,,,,,,,,,,,,,406_0,FAILED,SOBOL,,,415,2873,2498,0.143113119183108206122767569468,0.793857461092993599294231898966,6.273279416928999374647446529707,str\(\'ks-test\'\),24,str\(\'bounded\'\)
407,,,,,,,,,,,,,,,407_0,FAILED,SOBOL,,,4838,234,4133,0.860171865468844720759022948187,0.196545532388612637086922063645,3.819189235451631247997283935547,str\(\'t-test\'\),33,str\(\'bounded\'\)
408,,,,,,,,,,,,,,,408_0,FAILED,SOBOL,,,2746,4557,1214,0.446962529189884660851816988725,0.406666259607300184519829144847,0.250807577983476248650873685619,str\(\'ks-test\'\),47,str\(\'bounded\'\)
409,,,,,,,,,,,,,,,409_0,FAILED,SOBOL,,,2150,2222,2860,0.540729789212346045879087341746,0.567356995379552198066619439487,7.781318205379881725036739226198,str\(\'t-test\'\),10,str\(\'bounded\'\)
410,,,,,,,,,,,,,,,410_0,FAILED,SOBOL,,,2117,4356,998,0.362789799604564922042015950865,0.883891604794189378324631434225,6.986697449587286001815300551243,str\(\'t-test\'\),12,str\(\'bounded\'\)
411,,,,,,,,,,,,,,,411_0,FAILED,SOBOL,,,2790,1369,3112,0.643670400481671123316118610092,0.107004076806828385404202208520,4.514322242766619197595900914166,str\(\'ks-test\'\),46,str\(\'bounded\'\)
412,,,,,,,,,,,,,,,412_0,FAILED,SOBOL,,,4804,3217,2245,0.043347844177857045022683735169,0.254747781520709370983723829340,0.788480861349031392215636060428,str\(\'t-test\'\),35,str\(\'bounded\'\)
413,,,,,,,,,,,,,,,413_0,FAILED,SOBOL,,,457,1180,4349,0.947519455434754465095181785728,0.719756502440199286141364609648,8.339727211987598920472919417080,str\(\'ks-test\'\),22,str\(\'bounded\'\)
414,,,,,,,,,,,,,,,414_0,FAILED,SOBOL,,,904,3013,3130,0.872789639065042144316919348057,0.503478948067873743887901127891,5.134929302364588110663135012146,str\(\'t-test\'\),26,str\(\'bounded\'\)
415,,,,,,,,,,,,,,,415_0,FAILED,SOBOL,,,4000,56,235,0.155836085336282847979560983731,0.475335325237363603978479886791,2.584727898620069019841594126774,str\(\'ks-test\'\),19,str\(\'bounded\'\)
416,,,,,,,,,,,,,,,416_0,FAILED,SOBOL,,,3593,4384,4409,0.537781414050608863597346953611,0.139572019059211016589472365013,1.466045266067609098570301284781,str\(\'t-test\'\),2,str\(\'bounded\'\)
417,,,,,,,,,,,,,,,417_0,FAILED,SOBOL,,,1670,2356,1523,0.444062240567058341689232747740,0.853836834821850021448597090057,8.938892974419518466788758814801,str\(\'ks-test\'\),43,str\(\'bounded\'\)
418,,,,,,,,,,,,,,,418_0,FAILED,SOBOL,,,1556,3748,4978,0.239038424365222462730784513951,0.009247712327167392082349905991,7.605272743475624430686821142444,str\(\'t-test\'\),30,str\(\'bounded\'\)
419,,,,,,,,,,,,,,,419_0,FAILED,SOBOL,,,3382,766,1613,0.769371883034706161019755654706,0.980813210157677528577835346368,0.153441915159113706490501272128,str\(\'ks-test\'\),15,str\(\'bounded\'\)
420,,,,,,,,,,,,,,,420_0,FAILED,SOBOL,,,4182,3860,3734,0.418593613637611272615401958319,0.630388818686828056314652712899,3.917088232002221115379825278069,str\(\'t-test\'\),6,str\(\'bounded\'\)
421,,,,,,,,,,,,,,,421_0,RUNNING,SOBOL,,,1027,1826,380,0.574221889754757297552600903146,0.344952127924188944874117623840,6.448790204136632731035660981433,str\(\'ks-test\'\),38,str\(\'bounded\'\)
422,,,,,,,,,,,,,,,422_0,RUNNING,SOBOL,,,268,4905,2140,0.743203515915200063624013182562,0.377211444865912182144995767885,9.496399861817248932993607013486,str\(\'t-test\'\),9,str\(\'bounded\'\)
423,,,,,,,,,,,,,,,423_0,RUNNING,SOBOL,,,4673,1953,3785,0.275675218736752880577256519246,0.600520847853273198602153115644,1.965560100686736477726412886113,str\(\'ks-test\'\),48,str\(\'bounded\'\)
424,,,,,,,,,,,,,,,424_0,RUNNING,SOBOL,,,2891,2527,869,0.907198146201670163613073327724,0.764836666960269195847388346010,3.356389695375226356333087096573,str\(\'t-test\'\),33,str\(\'bounded\'\)
425,,,,,,,,,,,,,,,425_0,RUNNING,SOBOL,,,2316,503,2505,0.064900422200560567431715242037,0.229656071040779341529969315161,5.810875761113130089086098450935,str\(\'ks-test\'\),25,str\(\'bounded\'\)
426,,,,,,,,,,,,,,,426_0,RUNNING,SOBOL,,,2362,2717,1793,0.512482659865170719903915141913,0.702085974609479301911107995693,2.323277112357318596735922255903,str\(\'ks-test\'\),34,str\(\'bounded\'\)
427,,,,,,,,,,,,,,,427_0,RUNNING,SOBOL,,,3016,391,4835,0.481056366737931950794404656335,0.291895238837227233297255679645,9.771093373298645801128259336110,str\(\'t-test\'\),24,str\(\'bounded\'\)
428,,,,,,,,,,,,,,,428_0,RUNNING,SOBOL,,,4402,4715,513,0.831894993403926474861975748354,0.066201819462701677609928196944,6.153890857590362806206485402072,str\(\'ks-test\'\),7,str\(\'bounded\'\)
429,,,,,,,,,,,,,,,429_0,RUNNING,SOBOL,,,75,2065,3565,0.177238602982833975962861927655,0.913013748167082694884300053673,3.626260667568072637578779904288,str\(\'t-test\'\),50,str\(\'bounded\'\)
430,,,,,,,,,,,,,,,430_0,FAILED,SOBOL,,,1152,4060,3918,0.002437910759821534413538390851,0.816917816448956779495915725420,0.425734791636466991526788206102,str\(\'ks-test\'\),4,str\(\'bounded\'\)
431,,,,,,,,,,,,,,,431_0,FAILED,SOBOL,,,4229,1704,1970,0.968937141867354467805739659525,0.156983651403337726160103215989,7.950748185388744282420248055132,str\(\'t-test\'\),41,str\(\'bounded\'\)
432,,,,,,,,,,,,,,,432_0,FAILED,SOBOL,,,3189,3548,2685,0.337475757662206887754763329212,0.445984742920845722569112012934,6.725867849236355056063985102810,str\(\'ks-test\'\),30,str\(\'bounded\'\)
433,,,,,,,,,,,,,,,433_0,FAILED,SOBOL,,,1286,888,727,0.680679695438593634904123064189,0.544540100898593615319498439931,4.277303508771583828718121367274,str\(\'t-test\'\),14,str\(\'bounded\'\)
434,,,,,,,,,,,,,,,434_0,FAILED,SOBOL,,,1780,4574,2930,0.885719695396721351521307497023,0.327293021297082320497651153346,2.935066500050016014000675568241,str\(\'ks-test\'\),2,str\(\'bounded\'\)
435,,,,,,,,,,,,,,,435_0,FAILED,SOBOL,,,3625,2244,1139,0.105871001020073893239548112888,0.667555311342701296339896543941,5.402359131072648423810278472956,str\(\'t-test\'\),43,str\(\'bounded\'\)
436,,,,,,,,,,,,,,,436_0,FAILED,SOBOL,,,3803,2822,4219,0.706132980702444901233150176267,0.939991917474195415316273738426,9.294168842605314395655113912653,str\(\'ks-test\'\),28,str\(\'bounded\'\)
437,,,,,,,,,,,,,,,437_0,FAILED,SOBOL,,,628,168,2417,0.301050381964072577556379428643,0.038358434496447442463296084725,1.748062282501719799654438247671,str\(\'t-test\'\),17,str\(\'bounded\'\)
438,,,,,,,,,,,,,,,438_0,FAILED,SOBOL,,,489,3417,104,0.381538366181775945307208530721,0.192748473871499292897624400211,4.793841068600305455049692682223,str\(\'ks-test\'\),37,str\(\'bounded\'\)
439,,,,,,,,,,,,,,,439_0,FAILED,SOBOL,,,4914,1058,3303,0.599581884196028092048891267041,0.782267334643751421907609255868,7.339589258653112402441820449894,str\(\'t-test\'\),20,str\(\'bounded\'\)
440,,,,,,,,,,,,,,,440_0,FAILED,SOBOL,,,2514,4155,1342,0.217575261317193513477263877576,0.571151230197399883969922029792,8.604696620761416170353186316788,str\(\'ks-test\'\),11,str\(\'bounded\'\)
441,,,,,,,,,,,,,,,441_0,FAILED,SOBOL,,,1919,1492,4550,0.810327293068170528833604748797,0.418261176493018860256256630237,1.136397483996115509441438007343,str\(\'t-test\'\),46,str\(\'bounded\'\)
442,,,,,,,,,,,,,,,442_0,FAILED,SOBOL,,,1973,3182,3594,0.667929122466593971907400373311,0.871742394255474173370146218076,1.695834102293476419731632631738,str\(\'ks-test\'\),44,str\(\'bounded\'\)
443,,,,,,,,,,,,,,,443_0,FAILED,SOBOL,,,2626,1134,396,0.324642849411815426208249846241,0.149437051149085176060538060483,9.148508847979828217944486823399,str\(\'t-test\'\),1,str\(\'bounded\'\)
444,,,,,,,,,,,,,,,444_0,FAILED,SOBOL,,,4948,4232,4883,0.987341693947091703087437508657,0.485206134850159287452697753906,5.531330134496093009488504321780,str\(\'ks-test\'\),18,str\(\'bounded\'\)
445,,,,,,,,,,,,,,,445_0,FAILED,SOBOL,,,621,1257,1675,0.020824847714975478624177540610,0.521390285024419419812602427555,2.998793780781328521811701648403,str\(\'t-test\'\),27,str\(\'bounded\'\)
446,,,,,,,,,,,,,,,446_0,FAILED,SOBOL,,,760,4496,847,0.158866418415680527020938939131,0.740820030249655259169117016427,1.048181085256859601528844905260,str\(\'ks-test\'\),21,str\(\'bounded\'\)
447,,,,,,,,,,,,,,,447_0,FAILED,SOBOL,,,3837,2477,2639,0.813475688936188823241479894932,0.268258086673915374653631715773,8.578024356385693494075894705020,str\(\'t-test\'\),37,str\(\'bounded\'\)
448,,,,,,,,,,,,,,,448_0,FAILED,SOBOL,,,3737,3055,2084,0.493904027376323939702018606113,0.120539179950952535236297080701,7.353196429826319935330047883326,str\(\'ks-test\'\),47,str\(\'bounded\'\)
449,,,,,,,,,,,,,,,449_0,FAILED,SOBOL,,,1834,89,3885,0.525218480449169855539537365985,0.904979930594563497514570826752,4.899697318300605175522832723800,str\(\'t-test\'\),10,str\(\'bounded\'\)
450,,,,,,,,,,,,,,,450_0,FAILED,SOBOL,,,1388,3825,2301,0.791680999614298386291011411231,0.247575014697387824069707562558,3.557498452736996163991989305941,str\(\'ks-test\'\),23,str\(\'bounded\'\)
451,,,,,,,,,,,,,,,451_0,FAILED,SOBOL,,,3233,1780,4249,0.198942761048674587875950692251,0.774715083273127658181067545229,6.029649568504654943978948722361,str\(\'t-test\'\),34,str\(\'bounded\'\)
452,,,,,,,,,,,,,,,452_0,FAILED,SOBOL,,,4351,3624,1020,0.612094522861763801202528156864,0.610378273243084579213757479010,9.921483156760222854586572793778,str\(\'ks-test\'\),50,str\(\'bounded\'\)
453,,,,,,,,,,,,,,,453_0,FAILED,SOBOL,,,1176,653,2979,0.394121904050931337604168902544,0.395109397599473610718234795058,2.370470432964153495447590103140,str\(\'t-test\'\),8,str\(\'bounded\'\)
454,,,,,,,,,,,,,,,454_0,FAILED,SOBOL,,,99,2638,4504,0.288452091706916713409469821272,0.366032847024500396226898146779,4.166412324971520142469216807513,str\(\'ks-test\'\),40,str\(\'bounded\'\)
455,,,,,,,,,,,,,,,455_0,FAILED,SOBOL,,,4524,623,1462,0.693635094424709719440613753250,0.643916315130889427287286252977,6.716990392400884246626446838491,str\(\'t-test\'\),5,str\(\'bounded\'\)
456,,,,,,,,,,,,,,,456_0,FAILED,SOBOL,,,3060,4947,3270,0.124488748900592333113124254851,0.994331122010946311107204564905,7.982150238600560498980485135689,str\(\'ks-test\'\),13,str\(\'bounded\'\)
457,,,,,,,,,,,,,,,457_0,FAILED,SOBOL,,,2465,1986,219,0.904380741238594021425001301395,0.030318846836686133561222789012,0.508916330774314751295150927035,str\(\'t-test\'\),31,str\(\'bounded\'\)
458,,,,,,,,,,,,,,,458_0,FAILED,SOBOL,,,2194,4825,4079,0.456828049246221779000620699662,0.558294119739904948218622848799,6.359411780050025164712224068353,str\(\'t-test\'\),16,str\(\'bounded\'\)
459,,,,,,,,,,,,,,,459_0,FAILED,SOBOL,,,2867,2186,2434,0.550599086593836495318043944280,0.467779289105907103429871085609,3.891885522184893808628203260014,str\(\'ks-test\'\),29,str\(\'bounded\'\)
460,,,,,,,,,,,,,,,460_0,FAILED,SOBOL,,,4570,2760,2836,0.137385855877771967392675378505,0.178802876608446237316485394331,0.166077478781342519065233886977,str\(\'t-test\'\),39,str\(\'bounded\'\)
461,,,,,,,,,,,,,,,461_0,RUNNING,SOBOL,,,224,423,1200,0.854448379488661924341386111337,0.830696514310315214935087624326,7.712408129937947443011125869816,str\(\'ks-test\'\),5,str\(\'bounded\'\)
462,,,,,,,,,,,,,,,462_0,RUNNING,SOBOL,,,984,3512,1319,0.965876419166103006297419142356,0.922635185539722457725986259902,5.757523400722072359769754257286,str\(\'t-test\'\),49,str\(\'bounded\'\)
463,,,,,,,,,,,,,,,463_0,RUNNING,SOBOL,,,4080,844,4683,0.061782369481399652955122547837,0.083376479491591451442822346962,3.212161410143599127309244067874,str\(\'ks-test\'\),9,str\(\'bounded\'\)
464,,,,,,,,,,,,,,,464_0,RUNNING,SOBOL,,,3358,3937,49,0.630868432093411701799823276815,0.309075557418167612411252775928,2.093521651394665283874019223731,str\(\'t-test\'\),25,str\(\'bounded\'\)
465,,,,,,,,,,,,,,,465_0,RUNNING,SOBOL,,,1435,1590,3404,0.350008286770433163503923879034,0.711713070534169656156109340372,9.561444124475121597583893162664,str\(\'ks-test\'\),32,str\(\'bounded\'\)
466,,,,,,,,,,,,,,,466_0,RUNNING,SOBOL,,,1636,2933,568,0.083592407904565332876778427362,0.432032267654314627858269659555,8.227862036689185032400928321294,str\(\'t-test\'\),45,str\(\'bounded\'\)
467,,,,,,,,,,,,,,,467_0,RUNNING,SOBOL,,,3462,290,3464,0.925784954220056577334219127806,0.592962848702445644022418491659,0.780880157328210811051860673615,str\(\'ks-test\'\),12,str\(\'bounded\'\)
468,,,,,,,,,,,,,,,468_0,RUNNING,SOBOL,,,3947,4618,1816,0.263147359235212208172782766269,0.804069487528875415094375966873,4.544559886683710914212497300468,str\(\'t-test\'\),21,str\(\'bounded\'\)
469,,,,,,,,,,,,,,,469_0,RUNNING,SOBOL,,,792,2276,4701,0.730635198881849690089040905150,0.206510099412873376900634525555,7.071346159336157732866467995336,str\(\'ks-test\'\),36,str\(\'bounded\'\)
470,,,,,,,,,,,,,,,470_0,RUNNING,SOBOL,,,345,4119,2779,0.586774502633139460883171523164,0.047993137121200561689970953694,8.869118922925554926450786297210,str\(\'t-test\'\),18,str\(\'bounded\'\)
471,,,,,,,,,,,,,,,471_0,RUNNING,SOBOL,,,4750,1447,665,0.431137177294120210735428599946,0.957179842755198517778580935556,1.343118574961088551589227790828,str\(\'ks-test\'\),27,str\(\'bounded\'\)
472,,,,,,,,,,,,,,,472_0,RUNNING,SOBOL,,,2658,3295,4058,0.750769370861351537094208197232,0.684722364671528360702268400928,2.733991117951460214641201673658,str\(\'t-test\'\),42,str\(\'bounded\'\)
473,,,,,,,,,,,,,,,473_0,COMPLETED,SOBOL,484.000000000000000000000000000000,0.000000000000000000000000000000,2083,943,1953,0.220362142816185963001274217277,0.336906851969659304479876027472,5.183551948417910004707209736807,str\(\'ks-test\'\),3,str\(\'bounded\'\)
474,,,,,,,,,,,,,,,474_0,RUNNING,SOBOL,,,2100,4882,2665,0.844464808726683280326597014209,0.724090079618617932233348710724,0.572366607995703824407485171832,str\(\'t-test\'\),11,str\(\'bounded\'\)
475,,,,,,,,,,,,,,,475_0,RUNNING,SOBOL,,,2695,1897,707,0.126901856454089273507079838055,0.251280914572998892442257101720,8.123908419111742773566220421344,str\(\'ks-test\'\),46,str\(\'bounded\'\)
476,,,,,,,,,,,,,,,476_0,RUNNING,SOBOL,,,4743,2573,3938,0.555751584891229888363284317165,0.102674782579764728440707699519,6.575614295329899050557287409902,str\(\'t-test\'\),38,str\(\'bounded\'\)
477,,,,,,,,,,,,,,,477_0,RUNNING,SOBOL,,,318,534,1989,0.462397146355360721958760450434,0.887355140557512633847636607243,4.102886413294822176567322458141,str\(\'ks-test\'\),20,str\(\'bounded\'\)
478,,,,,,,,,,,,,,,478_0,RUNNING,SOBOL,,,809,3696,532,0.356516041744500411514451343464,0.858263320814818153614567108889,2.463522184709086904064179179841,str\(\'t-test\'\),28,str\(\'bounded\'\)
479,,,,,,,,,,,,,,,479_0,RUNNING,SOBOL,,,3983,740,3584,0.637031372305005838541092089145,0.136197585042566071678038497339,9.935998146267607467052584979683,str\(\'ks-test\'\),17,str\(\'bounded\'\)
480,,,,,,,,,,,,,,,480_0,RUNNING,SOBOL,,,3454,3897,1773,0.052179446021094921803751276457,0.470912170428782694830971422562,6.014906371910125670865454594605,str\(\'t-test\'\),1,str\(\'bounded\'\)
481,,,,,,,,,,,,,,,481_0,FAILED,SOBOL,,,1609,1867,4815,0.956960872219875469113503640983,0.506849099133163671915269787860,3.464981357064098155262854561443,str\(\'ks-test\'\),43,str\(\'bounded\'\)
482,,,,,,,,,,,,,,,482_0,FAILED,SOBOL,,,1417,2985,1361,0.724625165982171859369032063114,0.348446127666160454516841582517,4.953309063340538109798671939643,str\(\'t-test\'\),30,str\(\'bounded\'\)
483,,,,,,,,,,,,,,,483_0,FAILED,SOBOL,,,3321,5,4569,0.256488481512293198250063142041,0.626089988438412570204150142672,7.485268650787883615294049377553,str\(\'ks-test\'\),14,str\(\'bounded\'\)
484,,,,,,,,,,,,,,,484_0,COMPLETED,SOBOL,629.000000000000000000000000000000,0.000000000000000000000000000000,4087,4427,85,0.934912893913686260383144599473,0.977315879231318795916649833089,8.446486828745342734237055992708,str\(\'t-test\'\),4,str\(\'bounded\'\)
485,,,,,,,,,,,,,,,485_0,FAILED,SOBOL,,,1011,2392,3283,0.092980916112661363137625869513,0.013550825526937843035213404619,0.994341170378960748088559284952,str\(\'ks-test\'\),41,str\(\'bounded\'\)
486,,,,,,,,,,,,,,,486_0,FAILED,SOBOL,,,207,4299,4199,0.230815001614391807072124152000,0.232995758127421154215497267614,3.101531529325060709822992066620,str\(\'t-test\'\),7,str\(\'bounded\'\)
487,,,,,,,,,,,,,,,487_0,FAILED,SOBOL,,,4534,1348,2397,0.760782297685742348036797011446,0.760383048173040143602463558636,5.555683693434112058184837223962,str\(\'ks-test\'\),50,str\(\'bounded\'\)
488,,,,,,,,,,,,,,,488_0,FAILED,SOBOL,,,2875,3250,2950,0.425477454124018550363217627819,0.597176877815276396788135571114,9.124079691835678573852419503964,str\(\'t-test\'\),33,str\(\'bounded\'\)
489,,,,,,,,,,,,,,,489_0,FAILED,SOBOL,,,2221,1225,1158,0.581714652901515361094197942293,0.381668394837528457408382109861,1.593478474439121717054490545706,str\(\'ks-test\'\),24,str\(\'bounded\'\)
490,,,,,,,,,,,,,,,490_0,FAILED,SOBOL,,,2497,3362,4390,0.030761967787519099715165538100,0.908668987726792720671653569298,5.276069099964574959926721930970,str\(\'ks-test\'\),33,str\(\'bounded\'\)
491,,,,,,,,,,,,,,,491_0,FAILED,SOBOL,,,3072,1035,1504,0.997870597438886730579099548777,0.069650364896282554449946644581,2.748734370419755546066653550952,str\(\'t-test\'\),24,str\(\'bounded\'\)
492,,,,,,,,,,,,,,,492_0,FAILED,SOBOL,,,4502,4187,3150,0.319506479103118190554511102164,0.296244282228872168882816140467,1.328603641327470441524383204523,str\(\'ks-test\'\),9,str\(\'bounded\'\)
493,,,,,,,,,,,,,,,493_0,FAILED,SOBOL,,,97,1538,255,0.662345681931823526689129266742,0.698634097991511215930415801267,8.776067227054387132056945119984,str\(\'t-test\'\),48,str\(\'bounded\'\)
494,,,,,,,,,,,,,,,494_0,COMPLETED,SOBOL,12721.000000000000000000000000000000,0.000000000000000000000000000000,1208,4549,2265,0.518757191035896569886176621367,0.540101955760270313611215442506,7.134872126886621757080320094246,str\(\'ks-test\'\),6,str\(\'bounded\'\)
495,,,,,,,,,,,,,,,495_0,FAILED,SOBOL,,,4363,2192,4369,0.487696168225258575024128049336,0.449339427772909416614055544414,4.685936039628461280415194778470,str\(\'t-test\'\),39,str\(\'bounded\'\)
496,,,,,,,,,,,,,,,496_0,FAILED,SOBOL,,,3211,2863,978,0.823062499279156312148586494004,0.161425127726048223131272152386,0.639122032690793262510453587311,str\(\'ks-test\'\),29,str\(\'bounded\'\)
497,,,,,,,,,,,,,,,497_0,RUNNING,SOBOL,,,1385,205,3093,0.167796293916180727645581782781,0.813558848645538068566906986234,8.164411815341562572712064138614,str\(\'t-test\'\),15,str\(\'bounded\'\)
