trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
713,,,,,,,,,,,,,,,713_0,RUNNING,SOBOL,,,3053,4819,28,209,0.108947475278750066651767269832
714,,,,,,,,,,,,,,,714_0,RUNNING,SOBOL,,,4474,473,96,807,0.363890989338979120581996085093
715,,,,,,,,,,,,,,,715_0,RUNNING,SOBOL,,,1454,3104,16,419,0.818861037394031932024063280551
716,,,,,,,,,,,,,,,716_0,RUNNING,SOBOL,,,2003,1186,48,260,0.885357097277417737224425309250
717,,,,,,,,,,,,,,,717_0,RUNNING,SOBOL,,,3944,3642,65,904,0.429912548774853353616975937257
718,,,,,,,,,,,,,,,718_0,RUNNING,SOBOL,,,3451,1659,8,110,0.159419813280925165566159762420
719,,,,,,,,,,,,,,,719_0,RUNNING,SOBOL,,,621,4105,79,724,0.642290434112772312680306185939
720,,,,,,,,,,,,,,,720_0,RUNNING,SOBOL,,,357,1751,31,468,0.257037115683779127106589612595
721,,,,,,,,,,,,,,,721_0,RUNNING,SOBOL,,,3695,4364,58,825,0.801909212594851816824359502789
722,,,,,,,,,,,,,,,722_0,RUNNING,SOBOL,,,3837,977,15,164,0.546158332461491258236208068411
723,,,,,,,,,,,,,,,723_0,FAILED,SOBOL,,,2091,3579,100,549,0.028468744764104485234224029000
724,,,,,,,,,,,,,,,724_0,FAILED,SOBOL,,,1405,418,69,648,0.204089114686474198956389614068
725,,,,,,,,,,,,,,,725_0,COMPLETED,SOBOL,6594.000000000000000000000000000000,17.510000000000001563194018672220,4543,2884,45,2,0.721305242931470247391700922890
726,,,,,,,,,,,,,,,726_0,FAILED,SOBOL,,,2847,2447,76,984,0.992696238243952366886446725402
727,,,,,,,,,,,,,,,727_0,FAILED,SOBOL,,,1224,4922,13,372,0.448328146556392304056259945355
728,,,,,,,,,,,,,,,728_0,COMPLETED,SOBOL,12327.000000000000000000000000000000,2.600000000000000088817841970013,640,782,85,87,0.849599072879180350348349293199
729,,,,,,,,,,,,,,,729_0,FAILED,SOBOL,,,2810,3414,5,700,0.334101895263418546822009602693
730,,,,,,,,,,,,,,,730_0,FAILED,SOBOL,,,4816,1257,73,283,0.078350286433473234626312375894
731,,,,,,,,,,,,,,,731_0,FAILED,SOBOL,,,1757,3879,41,928,0.621030003005638708835078887205
732,,,,,,,,,,,,,,,732_0,FAILED,SOBOL,,,2287,1969,22,767,0.671899168347939834688986593392
733,,,,,,,,,,,,,,,733_0,FAILED,SOBOL,,,4267,4415,92,381,0.128749829133972537587027318295
734,,,,,,,,,,,,,,,734_0,COMPLETED,SOBOL,5128.000000000000000000000000000000,2.299999999999999822364316059975,3188,246,36,603,0.400140095749869917352015136203
735,,,,,,,,,,,,,,,735_0,FAILED,SOBOL,,,242,2702,53,247,0.916137501263990960964633814001
736,,,,,,,,,,,,,,,736_0,FAILED,SOBOL,,,206,2183,94,350,0.220458876358345157164819738682
737,,,,,,,,,,,,,,,737_0,FAILED,SOBOL,,,3241,4551,18,986,0.705026973577216220512298150425
738,,,,,,,,,,,,,,,738_0,COMPLETED,SOBOL,575.000000000000000000000000000000,1.760000000000000008881784197001,4310,149,62,28,0.945169596699997782707214355469
739,,,,,,,,,,,,,,,739_0,FAILED,SOBOL,,,2262,2527,26,634,0.495824446810409436015021356070
740,,,,,,,,,,,,,,,740_0,FAILED,SOBOL,,,1859,684,7,544,0.305052653150632957501642295028
741,,,,,,,,,,,,,,,741_0,FAILED,SOBOL,,,4694,3238,80,181,0.753924254359677470382905539736
742,,,,,,,,,,,,,,,742_0,FAILED,SOBOL,,,2677,1472,49,834,0.529300002036616201728236319468
743,,,,,,,,,,,,,,,743_0,FAILED,SOBOL,,,751,4016,64,439,0.045235820813104510307312011719
744,,,,,,,,,,,,,,,744_0,FAILED,SOBOL,,,1104,595,42,221,0.625895729454234217570274267928
745,,,,,,,,,,,,,,,745_0,FAILED,SOBOL,,,2952,2983,71,617,0.174844522403553137568366082633
746,,,,,,,,,,,,,,,746_0,FAILED,SOBOL,,,4655,2309,2,403,0.414986446572467693183483561370
747,,,,,,,,,,,,,,,747_0,FAILED,SOBOL,,,1274,4707,85,765,0.901260571209713812201869131968
748,,,,,,,,,,,,,,,748_0,FAILED,SOBOL,,,2145,1615,54,918,0.835237602712586513220571760030
749,,,,,,,,,,,,,,,749_0,FAILED,SOBOL,,,3803,4149,34,312,0.348493706719949836170258095080
750,,,,,,,,,,,,,,,750_0,FAILED,SOBOL,,,3672,1152,90,706,0.123868755443021658080304803207
751,,,,,,,,,,,,,,,751_0,FAILED,SOBOL,,,403,3677,23,70,0.575420041678473381807634723373
752,,,,,,,,,,,,,,,752_0,FAILED,SOBOL,,,491,1089,75,872,0.463120045898482213253544159670
753,,,,,,,,,,,,,,,753_0,RUNNING,SOBOL,,,3565,3467,39,479,0.976932670338079289784616321413
754,,,,,,,,,,,,,,,754_0,RUNNING,SOBOL,,,4048,1873,83,506,0.737567655699327584528646184481
755,,,,,,,,,,,,,,,755_0,RUNNING,SOBOL,,,1882,4241,6,141,0.188806222559884190337342602106
756,,,,,,,,,,,,,,,756_0,RUNNING,SOBOL,,,1499,2412,37,52,0.013656914083287119421328270619
757,,,,,,,,,,,,,,,757_0,RUNNING,SOBOL,,,4450,4956,52,657,0.561947772813960910731623243919
758,,,,,,,,,,,,,,,758_0,COMPLETED,SOBOL,6347.000000000000000000000000000000,2.870000000000000106581410364015,3020,374,21,325,0.785644007729366378178781360475
759,,,,,,,,,,,,,,,759_0,RUNNING,SOBOL,,,1055,2928,94,963,0.272332562955096391110743070385
760,,,,,,,,,,,,,,,760_0,RUNNING,SOBOL,,,857,1369,16,746,0.930934040470048795867796798120
761,,,,,,,,,,,,,,,761_0,RUNNING,SOBOL,,,2588,3767,99,108,0.384365939436480397173312439918
762,,,,,,,,,,,,,,,762_0,RUNNING,SOBOL,,,4958,905,30,878,0.144999749960377816160317365757
763,,,,,,,,,,,,,,,763_0,RUNNING,SOBOL,,,1615,3293,59,274,0.656619012551382219555762276286
764,,,,,,,,,,,,,,,764_0,COMPLETED,SOBOL,3341.000000000000000000000000000000,2.399999999999999911182158029987,2467,212,79,425,0.606222812188789261789167994721
765,,,,,,,,,,,,,,,765_0,RUNNING,SOBOL,,,4086,2737,11,789,0.094129138378426430167067451293
766,,,,,,,,,,,,,,,766_0,RUNNING,SOBOL,,,3289,1925,67,199,0.317824198456481077368351861878
767,,,,,,,,,,,,,,,767_0,RUNNING,SOBOL,,,137,4460,47,592,0.864897256480529952327174214588
768,,,,,,,,,,,,,,,768_0,RUNNING,SOBOL,,,148,1920,18,440,0.516256440987810538700841789250
769,,,,,,,,,,,,,,,769_0,RUNNING,SOBOL,,,3300,4464,94,835,0.035953687435016035145451951394
770,,,,,,,,,,,,,,,770_0,COMPLETED,SOBOL,1292.000000000000000000000000000000,2.390000000000000124344978758018,4095,197,26,184,0.306324596757069245178684013808
771,,,,,,,,,,,,,,,771_0,RUNNING,SOBOL,,,2476,2751,62,546,0.759444930324330913506969409354
772,,,,,,,,,,,,,,,772_0,RUNNING,SOBOL,,,1605,909,80,637,0.942938078662380552152910695440
773,,,,,,,,,,,,,,,773_0,RUNNING,SOBOL,,,4947,3287,7,31,0.489313829099759456386919964643
774,,,,,,,,,,,,,,,774_0,RUNNING,SOBOL,,,2580,1384,63,987,0.234492141211405408229850877433
775,,,,,,,,,,,,,,,775_0,RUNNING,SOBOL,,,849,3752,49,351,0.715268443444743717840594854351
776,,,,,,,,,,,,,,,776_0,COMPLETED,SOBOL,2200.000000000000000000000000000000,2.149999999999999911182158029987,1045,389,71,69,0.110826250260695813310007906693
777,,,,,,,,,,,,,,,777_0,RUNNING,SOBOL,,,3010,2914,42,705,0.566138993909582444175043747236
778,,,,,,,,,,,,,,,778_0,RUNNING,SOBOL,,,4441,2417,86,309,0.836508698651567073056867229752
779,,,,,,,,,,,,,,,779_0,RUNNING,SOBOL,,,1489,4952,2,916,0.354013564759865395625837436455
780,,,,,,,,,,,,,,,780_0,RUNNING,SOBOL,,,1892,1859,34,762,0.412755984401330378030792189747
781,,,,,,,,,,,,,,,781_0,RUNNING,SOBOL,,,4058,4256,54,400,0.894751039108261481125339287246
782,,,,,,,,,,,,,,,782_0,RUNNING,SOBOL,,,3574,1084,23,616,0.639928146639838768550134773250
783,,,,,,,,,,,,,,,783_0,FAILED,SOBOL,,,500,3472,90,220,0.185085174346342695717027027058
784,,,,,,,,,,,,,,,784_0,FAILED,SOBOL,,,393,1137,39,965,0.792062244558706884944854209607
785,,,,,,,,,,,,,,,785_0,FAILED,SOBOL,,,3662,3691,75,327,0.274715233484283116727198148510
786,,,,,,,,,,,,,,,786_0,FAILED,SOBOL,,,3794,1610,7,659,0.003203140696510672642133288335
787,,,,,,,,,,,,,,,787_0,FAILED,SOBOL,,,2137,4154,83,55,0.547945737814530708931215485791
788,,,,,,,,,,,,,,,788_0,FAILED,SOBOL,,,1285,2324,52,144,0.747061973625794073505801407009
789,,,,,,,,,,,,,,,789_0,FAILED,SOBOL,,,4666,4692,37,508,0.201818196842446923033875805231
790,,,,,,,,,,,,,,,790_0,FAILED,SOBOL,,,2961,599,93,480,0.457691631844267254880520567895
791,,,,,,,,,,,,,,,791_0,FAILED,SOBOL,,,1113,2977,20,874,0.975509217327460653734760853695
792,,,,,,,,,,,,,,,792_0,FAILED,SOBOL,,,760,1477,99,591,0.324243491152301444024885768158
793,,,,,,,,,,,,,,,793_0,FAILED,SOBOL,,,2687,4012,16,198,0.867281012618914215472898376902
794,,,,,,,,,,,,,,,794_0,FAILED,SOBOL,,,4703,699,59,787,0.595768191134557145716144077596
795,,,,,,,,,,,,,,,795_0,FAILED,SOBOL,,,1869,3224,30,423,0.080126285454258316942599549293
796,,,,,,,,,,,,,,,796_0,COMPLETED,SOBOL,1195.000000000000000000000000000000,2.450000000000000177635683940025,2252,144,11,271,0.154495123753324165027933645433
797,,,,,,,,,,,,,,,797_0,FAILED,SOBOL,,,4300,2532,78,876,0.669632072443142489781564563600
798,,,,,,,,,,,,,,,798_0,FAILED,SOBOL,,,3231,2169,47,107,0.925504778748378109654026957287
799,,,,,,,,,,,,,,,799_0,FAILED,SOBOL,,,196,4566,67,744,0.382941668501123766432669981441
800,,,,,,,,,,,,,,,800_0,COMPLETED,SOBOL,10991.000000000000000000000000000000,2.089999999999999857891452847980,251,241,87,844,0.699017511365935151346207021561
801,,,,,,,,,,,,,,,801_0,FAILED,SOBOL,,,3198,2707,1,490,0.249771404726430779064116904920
802,,,,,,,,,,,,,,,802_0,FAILED,SOBOL,,,4277,1955,70,526,0.474518182175233949049442117030
803,,,,,,,,,,,,,,,803_0,FAILED,SOBOL,,,2297,4430,43,138,0.958713246228173332497135561425
804,,,,,,,,,,,,,,,804_0,COMPLETED,SOBOL,14369.000000000000000000000000000000,67.670000000000001705302565824240,1748,1262,25,41,0.775721615878865122795104980469
805,,,,,,,,,,,,,,,805_0,FAILED,SOBOL,,,4807,3874,88,685,0.291025520874187371145325187172
806,,,,,,,,,,,,,,,806_0,FAILED,SOBOL,,,2800,798,32,329,0.050761770533397795879260172569
807,,,,,,,,,,,,,,,807_0,FAILED,SOBOL,,,630,3400,56,943,0.500478600295260367403216150706
808,,,,,,,,,,,,,,,808_0,FAILED,SOBOL,,,1215,2461,27,727,0.168823653860017658390191286344
809,,,,,,,,,,,,,,,809_0,FAILED,SOBOL,,,2838,4907,60,113,0.655212050018832092845855186170
810,,,,,,,,,,,,,,,810_0,FAILED,SOBOL,,,4532,423,16,905,0.879958128513768311762532903231
811,,,,,,,,,,,,,,,811_0,FAILED,SOBOL,,,1395,2879,96,261,0.428518660025671127566937457232
812,,,,,,,,,,,,,,,812_0,FAILED,SOBOL,,,2100,962,65,421,0.370279661906883106325949484017
813,,,,,,,,,,,,,,,813_0,FAILED,SOBOL,,,3846,3594,48,808,0.821214262632653069218235941662
814,,,,,,,,,,,,,,,814_0,FAILED,SOBOL,,,3705,1746,79,211,0.580949813337996556761311239825
815,,,,,,,,,,,,,,,815_0,FAILED,SOBOL,,,368,4368,9,566,0.095035917626693847126695402494
816,,,,,,,,,,,,,,,816_0,FAILED,SOBOL,,,612,1645,58,369,0.990434427248313986602568093076
817,,,,,,,,,,,,,,,817_0,FAILED,SOBOL,,,3441,4120,31,981,0.441787146659567975248705806735
818,,,,,,,,,,,,,,,818_0,COMPLETED,SOBOL,2282.000000000000000000000000000000,0.000000000000000000000000000000,3934,1181,100,1,0.218213912753388278309429892943
819,,,,,,,,,,,,,,,819_0,FAILED,SOBOL,,,1993,3647,14,647,0.731638156784698345802553376416
820,,,,,,,,,,,,,,,820_0,FAILED,SOBOL,,,1463,487,45,548,0.533023565368726859325931854983
821,,,,,,,,,,,,,,,821_0,FAILED,SOBOL,,,4483,3090,69,163,0.019095316113904119842414885966
822,,,,,,,,,,,,,,,822_0,FAILED,SOBOL,,,3063,2202,13,822,0.258339679418131684673909376215
823,,,,,,,,,,,,,,,823_0,FAILED,SOBOL,,,1010,4814,77,465,0.807460419459268496922277336125
824,,,,,,,,,,,,,,,824_0,FAILED,SOBOL,,,893,733,4,250,0.397879132421687264908882752934
825,,,,,,,,,,,,,,,825_0,FAILED,SOBOL,,,2555,3189,85,606,0.909597319291904571336715434882
826,,,,,,,,,,,,,,,826_0,FAILED,SOBOL,,,4915,1521,41,382,0.686022910548374054151565815118
827,,,,,,,,,,,,,,,827_0,FAILED,SOBOL,,,1660,3967,73,768,0.139081657378003015201883840746
828,,,,,,,,,,,,,,,828_0,FAILED,SOBOL,,,2346,2056,93,929,0.065216367008164521923418988081
829,,,,,,,,,,,,,,,829_0,FAILED,SOBOL,,,4209,4678,22,284,0.611657392280176237520095128275
830,,,,,,,,,,,,,,,830_0,ABANDONED,SOBOL,,,3403,22,53,703,0.850900580747052992514056768414
831,,,,,,,,,,,,,,,831_0,FAILED,SOBOL,,,26,2654,36,90,0.339652016518637522857204658067
832,,,,,,,,,,,,,,,832_0,FAILED,SOBOL,,,42,836,55,597,0.236962331546470533760739840545
833,,,,,,,,,,,,,,,833_0,FAILED,SOBOL,,,3384,3361,34,242,0.688523194937035398766056459863
834,,,,,,,,,,,,,,,834_0,FAILED,SOBOL,,,4142,1301,91,777,0.963873741598799793628415955027
835,,,,,,,,,,,,,,,835_0,FAILED,SOBOL,,,2411,3835,24,390,0.477120387421920921777740431935
836,,,,,,,,,,,,,,,836_0,FAILED,SOBOL,,,1710,1993,42,293,0.286348314924165625594554285271
837,,,,,,,,,,,,,,,837_0,FAILED,SOBOL,,,4862,4391,72,937,0.772628209648653863084177828568
838,,,,,,,,,,,,,,,838_0,COMPLETED,SOBOL,907.000000000000000000000000000000,8.429999999999999715782905695960,2532,280,3,81,0.512796413006260998201923939632
839,,,,,,,,,,,,,,,839_0,FAILED,SOBOL,,,914,2668,86,695,0.061739554839208725389720910925
840,,,,,,,,,,,,,,,840_0,FAILED,SOBOL,,,955,1786,8,975,0.642407140819355793048828218161
841,,,,,,,,,,,,,,,841_0,FAILED,SOBOL,,,3120,4329,82,360,0.158333501411601906827542052270
842,,,,,,,,,,,,,,,842_0,FAILED,SOBOL,,,4512,1001,50,653,0.433682843493297720538492967535
843,,,,,,,,,,,,,,,843_0,FAILED,SOBOL,,,1438,3555,64,10,0.882564021857455416331106334837
844,,,,,,,,,,,,,,,844_0,COMPLETED,SOBOL,6764.000000000000000000000000000000,1.810000000000000053290705182008,1982,462,96,169,0.816541220663115407951693214272
845,,,,,,,,,,,,,,,845_0,RUNNING,SOBOL,,,3948,2840,19,557,0.367190419657155875388099275369
846,,,,,,,,,,,,,,,846_0,RUNNING,SOBOL,,,3504,2500,62,459,0.107357418434694415476648998720
847,,,,,,,,,,,,,,,847_0,RUNNING,SOBOL,,,552,4868,27,814,0.591931285740807666684304422233
848,,,,,,,,,,,,,,,848_0,RUNNING,SOBOL,,,347,2241,77,121,0.446494690181687470253990568381
849,,,,,,,,,,,,,,,849_0,RUNNING,SOBOL,,,3728,4775,11,733,0.993558171050623051279160335980
850,,,,,,,,,,,,,,,850_0,COMPLETED,SOBOL,13556.000000000000000000000000000000,2.240000000000000213162820728030,3898,526,67,253,0.719228855473920680729804644216
851,,,,,,,,,,,,,,,851_0,RUNNING,SOBOL,,,2050,3051,46,899,0.207144639847800127174792805818
852,,,,,,,,,,,,,,,852_0,RUNNING,SOBOL,,,1330,1220,15,800,0.031995639951899648711908241694
853,,,,,,,,,,,,,,,853_0,RUNNING,SOBOL,,,4599,3608,97,414,0.543609132455661892002751756081
854,,,,,,,,,,,,,,,854_0,RUNNING,SOBOL,,,2857,1683,29,574,0.802269348574802254603355322615
855,,,,,,,,,,,,,,,855_0,RUNNING,SOBOL,,,1199,4081,59,218,0.255706898657605041780271903917
856,,,,,,,,,,,,,,,856_0,COMPLETED,SOBOL,959.000000000000000000000000000000,1.370000000000000106581410364015,689,61,37,497,0.914300936775282013790899782180
857,,,,,,,,,,,,,,,857_0,RUNNING,SOBOL,,,2738,2615,51,854,0.400998950185254221523223350232
858,,,,,,,,,,,,,,,858_0,RUNNING,SOBOL,,,4794,2096,20,131,0.126668905911967166755260905120
859,,,,,,,,,,,,,,,859_0,RUNNING,SOBOL,,,1759,4640,93,516,0.674950187487527775154205755825
860,,,,,,,,,,,,,,,860_0,RUNNING,SOBOL,,,2323,1560,74,678,0.624553790079429793635767964588
861,,,,,,,,,,,,,,,861_0,RUNNING,SOBOL,,,4249,3929,38,32,0.075798008056357502049138474831
862,,,,,,,,,,,,,,,862_0,RUNNING,SOBOL,,,3141,773,82,950,0.334457495478913180431135288018
863,,,,,,,,,,,,,,,863_0,RUNNING,SOBOL,,,306,3150,5,338,0.848264349831268194002120708319
864,,,,,,,,,,,,,,,864_0,RUNNING,SOBOL,,,186,1345,48,188,0.046326177692040802769124496763
865,,,,,,,,,,,,,,,865_0,RUNNING,SOBOL,,,3245,3791,66,584,0.529187340339645762021802966046
866,,,,,,,,,,,,,,,866_0,RUNNING,SOBOL,,,4362,871,10,432,0.756720898905768990516662597656
867,,,,,,,,,,,,,,,867_0,RUNNING,SOBOL,,,2192,3327,80,794,0.301285927558317789820563348258
868,,,,,,,,,,,,,,,868_0,COMPLETED,SOBOL,3975.000000000000000000000000000000,1.939999999999999946709294817992,1814,159,61,885,0.492529061501845721871006844594
869,,,,,,,,,,,,,,,869_0,RUNNING,SOBOL,,,4760,2790,28,279,0.947493458440527347441673100548
870,,,,,,,,,,,,,,,870_0,RUNNING,SOBOL,,,2715,1881,97,735,0.704412485310807801042187747953
871,,,,,,,,,,,,,,,871_0,RUNNING,SOBOL,,,735,4504,18,99,0.222052502328529965947012669858
872,,,,,,,,,,,,,,,872_0,RUNNING,SOBOL,,,1163,1045,89,321,0.576507320186123273231260100147
873,,,,,,,,,,,,,,,873_0,RUNNING,SOBOL,,,2908,3511,25,956,0.123752985632047063369043371495
874,,,,,,,,,,,,,,,874_0,FAILED,SOBOL,,,4643,1819,56,61,0.351285845244303340795255508056
875,,,,,,,,,,,,,,,875_0,FAILED,SOBOL,,,1305,4295,33,668,0.831466341355815541369622678758
876,,,,,,,,,,,,,,,876_0,FAILED,SOBOL,,,2153,2378,2,514,0.897962107529863717836349223944
877,,,,,,,,,,,,,,,877_0,FAILED,SOBOL,,,3776,4990,88,152,0.417307200198993089035326420344
878,,,,,,,,,,,,,,,878_0,FAILED,SOBOL,,,3594,350,44,867,0.174225528115406619322769188329
879,,,,,,,,,,,,,,,879_0,FAILED,SOBOL,,,457,2952,70,472,0.627484819659963277693748295860
880,,,,,,,,,,,,,,,880_0,FAILED,SOBOL,,,526,561,21,713,0.271469663510099046277446177555
881,,,,,,,,,,,,,,,881_0,FAILED,SOBOL,,,3546,3017,91,75,0.787476527208462395712729176012
882,,,,,,,,,,,,,,,882_0,FAILED,SOBOL,,,4000,2285,35,907,0.558893184548243882048268460494
883,,,,,,,,,,,,,,,883_0,FAILED,SOBOL,,,1947,4731,53,303,0.015734268179163336115466975684
884,,,,,,,,,,,,,,,884_0,FAILED,SOBOL,,,1549,1571,84,392,0.191354455927386868374640016555
885,,,,,,,,,,,,,,,885_0,FAILED,SOBOL,,,4379,4193,4,756,0.734039823615923570088170890813
886,,,,,,,,,,,,,,,886_0,FAILED,SOBOL,,,2996,1098,73,228,0.978263824259862357912709285301
887,,,,,,,,,,,,,,,887_0,FAILED,SOBOL,,,1056,3730,40,622,0.462760876556858435915131622096
888,,,,,,,,,,,,,,,888_0,FAILED,SOBOL,,,784,2130,68,843,0.864039368683472308596549282811
889,,,,,,,,,,,,,,,889_0,FAILED,SOBOL,,,2647,4605,45,449,0.319661699840798951832709917653
890,,,,,,,,,,,,,,,890_0,COMPLETED,SOBOL,1632.000000000000000000000000000000,1.879999999999999893418589635985,4965,105,76,539,0.091077182343229645677951111793
891,,,,,,,,,,,,,,,891_0,FAILED,SOBOL,,,1589,2571,12,175,0.608302768772467916669199894386
892,,,,,,,,,,,,,,,892_0,COMPLETED,SOBOL,2169.000000000000000000000000000000,4.990000000000000213162820728030,2456,660,31,23,0.659172257566824515429004804901
893,,,,,,,,,,,,,,,893_0,FAILED,SOBOL,,,4118,3262,57,628,0.141476899782195686405827927956
894,,,,,,,,,,,,,,,894_0,FAILED,SOBOL,,,3352,1438,13,358,0.385699725588783626228917000844
895,,,,,,,,,,,,,,,895_0,FAILED,SOBOL,,,98,4050,100,996,0.930577473616227557329239061801
896,,,,,,,,,,,,,,,896_0,COMPLETED,SOBOL,7438.000000000000000000000000000000,3.020000000000000017763568394003,107,400,29,306,0.482340011315420258419806032180
897,,,,,,,,,,,,,,,897_0,FAILED,SOBOL,,,3323,2866,59,918,0.966419376196339774409693745838
898,,,,,,,,,,,,,,,898_0,FAILED,SOBOL,,,4128,2426,15,64,0.691054761229082936679901649768
899,,,,,,,,,,,,,,,899_0,FAILED,SOBOL,,,2426,4902,98,709,0.242198343677446248367601810969
900,,,,,,,,,,,,,,,900_0,FAILED,SOBOL,,,1579,1733,66,611,0.058703998195007441041060047837
901,,,,,,,,,,,,,,,901_0,FAILED,SOBOL,,,4995,4346,46,225,0.508064331742003605363322549238
902,,,,,,,,,,,,,,,902_0,FAILED,SOBOL,,,2637,956,77,759,0.767882119564339493678062353865
903,,,,,,,,,,,,,,,903_0,FAILED,SOBOL,,,813,3559,10,403,0.283329206002876143877244885516
904,,,,,,,,,,,,,,,904_0,RUNNING,SOBOL,,,1085,1990,82,187,0.887775317789986750938169279834
905,,,,,,,,,,,,,,,905_0,RUNNING,SOBOL,,,2987,4436,6,543,0.436239185469225021485328852577
906,,,,,,,,,,,,,,,906_0,COMPLETED,SOBOL,4735.000000000000000000000000000000,2.439999999999999946709294817992,4408,264,75,445,0.160873395664617419020814281794
907,,,,,,,,,,,,,,,907_0,RUNNING,SOBOL,,,1540,2720,38,831,0.647632445571944104223405247467
908,,,,,,,,,,,,,,,908_0,RUNNING,SOBOL,,,1918,803,20,992,0.588891208203509486374116477236
909,,,,,,,,,,,,,,,909_0,RUNNING,SOBOL,,,4010,3435,93,346,0.102632237480953333874644783918
910,,,,,,,,,,,,,,,910_0,RUNNING,SOBOL,,,3516,1275,37,640,0.362448850465938443576874306018
911,,,,,,,,,,,,,,,911_0,RUNNING,SOBOL,,,535,3897,51,28,0.813515211431309559486635407666
912,,,,,,,,,,,,,,,912_0,RUNNING,SOBOL,,,448,1486,3,782,0.210436697689816348821878477793
913,,,,,,,,,,,,,,,913_0,RUNNING,SOBOL,,,3624,3961,86,427,0.723763445092365120814292822615
914,,,,,,,,,,,,,,,914_0,RUNNING,SOBOL,,,3766,710,43,588,0.998078216480091207074565318180
915,,,,,,,,,,,,,,,915_0,RUNNING,SOBOL,,,2181,3176,72,200,0.449802660377696172933070783984
916,,,,,,,,,,,,,,,916_0,ABANDONED,SOBOL,,,1315,16,91,104,0.250685718176886451757923168771
917,,,,,,,,,,,,,,,917_0,RUNNING,SOBOL,,,4613,2619,23,747,0.799462453944608575362451574620
918,,,,,,,,,,,,,,,918_0,RUNNING,SOBOL,,,2918,2043,54,266,0.540787753121927394772683328483
919,,,,,,,,,,,,,,,919_0,RUNNING,SOBOL,,,1134,4655,35,881,0.026990431310608985204790855050
920,,,,,,,,,,,,,,,920_0,RUNNING,SOBOL,,,706,1204,63,664,0.678252476824447558811925773625
921,,,,,,,,,,,,,,,921_0,RUNNING,SOBOL,,,2725,3660,27,50,0.131194691685959707871944601720
922,,,,,,,,,,,,,,,922_0,RUNNING,SOBOL,,,4731,1680,95,968,0.405508764119818787552418370979
923,,,,,,,,,,,,,,,923_0,RUNNING,SOBOL,,,1823,4126,19,324,0.917617710815742615437784479582
924,,,,,,,,,,,,,,,924_0,RUNNING,SOBOL,,,2221,2215,50,483,0.843249593777582018283567322214
925,,,,,,,,,,,,,,,925_0,RUNNING,SOBOL,,,4353,4837,64,871,0.331645604072138666662539208119
926,,,,,,,,,,,,,,,926_0,RUNNING,SOBOL,,,3274,493,8,149,0.072970204295590521126335659119
927,,,,,,,,,,,,,,,927_0,RUNNING,SOBOL,,,176,3125,81,503,0.619553578214719902206297774683
928,,,,,,,,,,,,,,,928_0,RUNNING,SOBOL,,,276,2391,73,902,0.298730299407616251006203356155
929,,,,,,,,,,,,,,,929_0,RUNNING,SOBOL,,,3150,4935,40,264,0.751509365031495679687623123755
930,,,,,,,,,,,,,,,930_0,RUNNING,SOBOL,,,4220,356,84,722,0.523961321761831633203598812543
931,,,,,,,,,,,,,,,931_0,RUNNING,SOBOL,,,2333,2910,4,117,0.043786521380767225164465372700
932,,,,,,,,,,,,,,,932_0,RUNNING,SOBOL,,,1789,1068,36,206,0.226777445340529071327040355754
933,,,,,,,,,,,,,,,933_0,RUNNING,SOBOL,,,4784,3446,52,571,0.707453276673331910018305279664
934,,,,,,,,,,,,,,,934_0,RUNNING,SOBOL,,,2767,1855,21,418,0.950519705614075061106404973543
935,,,,,,,,,,,,,,,935_0,RUNNING,SOBOL,,,2597,4200,41,449,0.448052142500877381703361379550
936,,,,,,,,,,,,,,,936_0,ABANDONED,SOBOL,,,1729,5,71,777,0.974415689131244988629987346940
937,,,,,,,,,,,,,,,937_0,RUNNING,SOBOL,,,993,2969,11,211,0.650493897641077678528631622612
938,,,,,,,,,,,,,,,938_0,FAILED,SOBOL,,,4654,1276,78,507,0.178495833238586781854806417869
939,,,,,,,,,,,,,,,939_0,FAILED,SOBOL,,,3944,3743,58,665,0.003910296117886900499338587167
940,,,,,,,,,,,,,,,940_0,FAILED,SOBOL,,,419,2054,31,119,0.545353204527869839246534411359
941,,,,,,,,,,,,,,,941_0,RUNNING,SOBOL,,,2498,4973,88,927,0.829557641481980634345916314487
942,,,,,,,,,,,,,,,942_0,FAILED,SOBOL,,,3191,785,24,350,0.373605933168903003860350509058
