trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
1102,,,,,,,,,,,,,,,1102_0,FAILED,SOBOL,,,3239,2876,2118,0.831039016576483824394472321728,0.001
1103,,,,,,,,,,,,,,,1103_0,FAILED,SOBOL,,,2294,1416,4803,0.338721129868179537947270318909,0.000001
1104,,,,,,,,,,,,,,,1104_0,FAILED,SOBOL,,,951,4365,1227,0.645701534394174769815322179056,0.5
1105,,,,,,,,,,,,,,,1105_0,FAILED,SOBOL,,,4377,83,3268,0.153352724554017189051435821057,0.00001
1106,,,,,,,,,,,,,,,1106_0,RUNNING,SOBOL,,,4677,4129,1338,0.917892698042094723476225226477,0.3
1107,,,,,,,,,,,,,,,1107_0,RUNNING,SOBOL,,,1247,159,4336,0.412203922381624565662860959492,0.01
1108,,,,,,,,,,,,,,,1108_0,FAILED,SOBOL,,,2384,3109,446,0.603373411497101219680416761548,0.000001
1109,,,,,,,,,,,,,,,1109_0,FAILED,SOBOL,,,3334,1336,2800,0.097715558968484397817100273187,0.0001
1110,,,,,,,,,,,,,,,1110_0,FAILED,SOBOL,,,2775,3730,4900,0.211937703907489782828577062901,0.4
1111,,,,,,,,,,,,,,,1111_0,FAILED,SOBOL,,,1850,1986,1941,0.703951984388753726484821982012,0.2
1112,,,,,,,,,,,,,,,1112_0,FAILED,SOBOL,,,537,4740,3291,0.280439760459586961971467644616,0.7
1113,,,,,,,,,,,,,,,1113_0,FAILED,SOBOL,,,3981,819,976,0.772484949201345472147295367904,0.00000000001
1114,,,,,,,,,,,,,,,1114_0,FAILED,SOBOL,,,4372,2739,3700,0.673580061310902200588657251501,0.6
1115,,,,,,,,,,,,,,,1115_0,FAILED,SOBOL,,,302,1709,722,0.183461700629442919785461185711,0.0000000001
1116,,,,,,,,,,,,,,,1116_0,FAILED,SOBOL,,,1459,3760,4684,0.863334052663296436236350928084,0.9
1117,,,,,,,,,,,,,,,1117_0,FAILED,SOBOL,,,3009,533,2311,0.373184783721342672180298905005,0.0000000001
1118,1754578190.000000000000000000000000000000,1754588345.000000000000000000000000000000,10155.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3725 n_reference_samples 4409 n_recent_samples 74 threshold 0.44415578234381975 stability_offset 0.00000000001,0.000000000000000000000000000000,,i7146,10122.000000000000000000000000000000,559.699218750000000000000000000000,491.118936452169577933091204613447,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.410250000000000003552713678801,5777748.000000000000000000000000000000,1118_0,COMPLETED,SOBOL,10122.000000000000000000000000000000,0.179999999999999993338661852249,3725,4409,74,0.444155782343819749424795872983,0.00000000001
1119,,,,,,,,,,,,,,,1119_0,FAILED,SOBOL,,,2150,1152,3014,0.951847075704485123814890812355,0.00000001
1120,,,,,,,,,,,,,,,1120_0,FAILED,SOBOL,,,856,3398,1591,0.001388088557869195929436734183,0.5
1121,,,,,,,,,,,,,,,1121_0,FAILED,SOBOL,,,4911,2319,3924,0.509048458786681257137729517126,0.2
1122,,,,,,,,,,,,,,,1122_0,FAILED,SOBOL,,,4868,2566,1791,0.173894147766754020301149807892,0.000000000001
1123,,,,,,,,,,,,,,,1123_0,FAILED,SOBOL,,,812,1721,3793,0.679605282515287401068349026900,0.000000001
1124,,,,,,,,,,,,,,,1124_0,FAILED,SOBOL,,,2116,4045,177,0.367161438167095177664833727249,0.5
1125,,,,,,,,,,,,,,,1125_0,FAILED,SOBOL,,,3691,398,2823,0.872903529508039399686936121725,0.000001
1126,,,,,,,,,,,,,,,1126_0,FAILED,SOBOL,,,2975,4665,4473,0.942277463158592620828812869149,0.0001
1127,,,,,,,,,,,,,,,1127_0,FAILED,SOBOL,,,1425,1047,2433,0.450178958736360046444247018371,0.01
1128,,,,,,,,,,,,,,,1128_0,FAILED,SOBOL,,,258,3176,3588,0.503023365847766412706221217377,0.9
1129,,,,,,,,,,,,,,,1129_0,FAILED,SOBOL,,,4328,2380,902,0.010955803146585823409919768778,0.00000001
1130,,,,,,,,,,,,,,,1130_0,FAILED,SOBOL,,,3937,4298,3179,0.421758276913315077738531044815,0.3
1131,,,,,,,,,,,,,,,1131_0,FAILED,SOBOL,,,493,142,1157,0.911854263635352269012912529433,0.1
1132,,,,,,,,,,,,,,,1132_0,RUNNING,SOBOL,,,1816,2818,4690,0.103755909921601413570257932406,0.6
1133,,,,,,,,,,,,,,,1133_0,RUNNING,SOBOL,,,2741,1466,2063,0.593820954922586685675867101963,0.001
1134,,,,,,,,,,,,,,,1134_0,RUNNING,SOBOL,,,3300,3468,549,0.713504338722676045847492787289,0.4
1135,,,,,,,,,,,,,,,1135_0,RUNNING,SOBOL,,,2350,2086,2610,0.205897284174337974471669099330,0.8
1136,,,,,,,,,,,,,,,1136_0,RUNNING,SOBOL,,,1203,4958,1538,0.778523493284359546784401118202,0.0000000001
1137,,,,,,,,,,,,,,,1137_0,RUNNING,SOBOL,,,4633,753,4204,0.270885482143610689664825486034,0.01
1138,,,,,,,,,,,,,,,1138_0,RUNNING,SOBOL,,,4421,4723,1017,0.535570845110341919870222682221,0.2
1139,,,,,,,,,,,,,,,1139_0,RUNNING,SOBOL,,,995,832,3390,0.045171237289905546985480100375,0.001
1140,,,,,,,,,,,,,,,1140_0,FAILED,SOBOL,,,2328,3703,2005,0.970407983392477024864319901098,0.5
1141,,,,,,,,,,,,,,,1141_0,FAILED,SOBOL,,,3274,2009,4984,0.480039332164451493234480494721,0.000000001
1142,,,,,,,,,,,,,,,1142_0,FAILED,SOBOL,,,2562,3054,2709,0.329283842673525228850195389896,0.00000001
1143,,,,,,,,,,,,,,,1143_0,FAILED,SOBOL,,,1633,1389,374,0.837196421854197958545285018772,0.0000001
1144,,,,,,,,,,,,,,,1144_0,FAILED,SOBOL,,,437,4065,4220,0.147193402729928507488565969652,0.00000000001
1145,,,,,,,,,,,,,,,1145_0,FAILED,SOBOL,,,3886,222,1280,0.655136923631653211863579144847,0.2
1146,,,,,,,,,,,,,,,1146_0,FAILED,SOBOL,,,4120,3410,4006,0.806647648576647058327182548965,0.7
1147,,,,,,,,,,,,,,,1147_0,FAILED,SOBOL,,,46,2301,1653,0.300752815367653969502725885832,0.00001
1148,,,,,,,,,,,,,,,1148_0,FAILED,SOBOL,,,1399,4430,3120,0.746044858189299664452676097426,0.000000000001
1149,1754612614.000000000000000000000000000000,1754620545.000000000000000000000000000000,7931.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2953 n_reference_samples 1124 n_recent_samples 122 threshold 0.24011908325925468 stability_offset 0.9,0.000000000000000000000000000000,,i7125,7900.000000000000000000000000000000,565.464843750000000000000000000000,532.169305358270207761961501091719,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.624875000000000069277916736610,5778052.000000000000000000000000000000,1149_0,COMPLETED,SOBOL,7900.000000000000000000000000000000,0.089999999999999996669330926125,2953,1124,122,0.240119083259254684215022734861,0.9
1150,,,,,,,,,,,,,,,1150_0,FAILED,SOBOL,,,3508,3809,2261,0.077063909243792291792196635924,0.000001
1151,,,,,,,,,,,,,,,1151_0,FAILED,SOBOL,,,1937,474,4575,0.569344208592548972625024816807,0.00000000001
1152,,,,,,,,,,,,,,,1152_0,FAILED,SOBOL,,,761,2799,647,0.383889068866148597258813879307,0.00000001
1153,,,,,,,,,,,,,,,1153_0,FAILED,SOBOL,,,4812,1641,3606,0.876138411622494506225677923794,0.6
1154,,,,,,,,,,,,,,,1154_0,FAILED,SOBOL,,,4716,3963,4807,0.640287971250712906190472040180,0.0000001
1155,,,,,,,,,,,,,,,1155_0,FAILED,SOBOL,,,660,345,2180,0.132436781039461493048037254994,0.0000000001
1156,,,,,,,,,,,,,,,1156_0,RUNNING,SOBOL,,,1955,2630,3218,0.820797912916168548314033159841,0.2
1157,,,,,,,,,,,,,,,1157_0,RUNNING,SOBOL,,,3530,1834,1196,0.312916732750833037624005328325,0.5
1158,,,,,,,,,,,,,,,1158_0,RUNNING,SOBOL,,,2814,3271,1421,0.495462421238422379143884199948,0.6
1159,,,,,,,,,,,,,,,1159_0,RUNNING,SOBOL,,,1264,2426,4087,0.985801591856405146074848744320,0.1
1160,,,,,,,,,,,,,,,1160_0,RUNNING,SOBOL,,,107,4594,510,0.060993706000968817004803668169,0.00000000001
1161,,,,,,,,,,,,,,,1161_0,RUNNING,SOBOL,,,4176,946,2570,0.551302871793508564302044305805,0.000000000001
1162,,,,,,,,,,,,,,,1162_0,RUNNING,SOBOL,,,3785,2925,294,0.890989334458485271461825050210,0.3
1163,,,,,,,,,,,,,,,1163_0,FAILED,SOBOL,,,341,1543,2941,0.398647646140307176931827370936,0.4
1164,,,,,,,,,,,,,,,1164_0,FAILED,SOBOL,,,1655,4258,1830,0.585744554143398987733348803886,0.000000001
1165,,,,,,,,,,,,,,,1165_0,FAILED,SOBOL,,,2580,54,3832,0.093432870650663968348226262606,0.7
1166,,,,,,,,,,,,,,,1166_0,FAILED,SOBOL,,,3139,4848,3471,0.224694499613717207919805218808,0.000000001
1167,,,,,,,,,,,,,,,1167_0,FAILED,SOBOL,,,2189,693,785,0.730649770025163847186888688157,0.0000000001
1168,,,,,,,,,,,,,,,1168_0,RUNNING,SOBOL,,,1051,3525,4435,0.284928034160286169917952747710,0.000000000001
1169,,,,,,,,,,,,,,,1169_0,RUNNING,SOBOL,,,4482,2173,2393,0.790913294525817045510507341533,0.00000001
1170,,,,,,,,,,,,,,,1170_0,FAILED,SOBOL,,,4572,3603,3003,0.027238226257264616658737566013,0.2
1171,1754659247.000000000000000000000000000000,1754662120.000000000000000000000000000000,2873.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1146 n_reference_samples 1937 n_recent_samples 5 threshold 0.5192743899431079 stability_offset 0.6,0.000000000000000000000000000000,,i7152,2827.000000000000000000000000000000,578.644531250000000000000000000000,540.328344298245610843878239393234,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.525500000000000078159700933611,5778291.000000000000000000000000000000,1171_0,COMPLETED,SOBOL,2827.000000000000000000000000000000,0.579999999999999960031971113494,1146,1937,5,0.519274389943107927969379034039,0.6
1172,,,,,,,,,,,,,,,1172_0,FAILED,SOBOL,,,2489,4769,3967,0.465147804012522092520498517842,0.3
1173,,,,,,,,,,,,,,,1173_0,FAILED,SOBOL,,,3435,927,1614,0.957153977744281236894607900467,0.5
1174,,,,,,,,,,,,,,,1174_0,RUNNING,SOBOL,,,2723,4178,764,0.856961108416318895208974026900,0.00001
1175,,,,,,,,,,,,,,,1175_0,RUNNING,SOBOL,,,1794,286,3723,0.351309459103271382041100423521,0.0000001
1176,,,,,,,,,,,,,,,1176_0,RUNNING,SOBOL,,,588,3001,2299,0.664298338754102601910744851921,0.8
1177,,,,,,,,,,,,,,,1177_0,FAILED,SOBOL,,,4037,1307,4614,0.158616684615612041353571726177,0.0001
1178,,,,,,,,,,,,,,,1178_0,FAILED,SOBOL,,,4271,4516,1888,0.254605148458853347559482926954,0.9
1179,,,,,,,,,,,,,,,1179_0,FAILED,SOBOL,,,197,1181,4867,0.762274543743580612620291958592,0.001
1180,,,,,,,,,,,,,,,1180_0,RUNNING,SOBOL,,,1560,3349,978,0.190930156540125600672652694811,0.0001
1181,,,,,,,,,,,,,,,1181_0,RUNNING,SOBOL,,,3114,2192,3351,0.698629556650295802100458786299,0.4
1182,,,,,,,,,,,,,,,1182_0,RUNNING,SOBOL,,,3669,2710,4337,0.609761762471869639412602737139,0.0000000001
1183,,,,,,,,,,,,,,,1183_0,RUNNING,SOBOL,,,2098,1602,1398,0.119606290314346552783320021263,0.7
1184,,,,,,,,,,,,,,,1184_0,RUNNING,SOBOL,,,912,3887,2747,0.927159013871103554471631014167,0.0000001
1185,,,,,,,,,,,,,,,1185_0,FAILED,SOBOL,,,4963,582,414,0.437033531667664620901092575878,0.000001
1186,,,,,,,,,,,,,,,1186_0,FAILED,SOBOL,,,4979,3875,2169,0.552804668981581981412887216720,0.7
1187,,,,,,,,,,,,,,,1187_0,FAILED,SOBOL,,,906,570,4816,0.062412201272323726553015177387,0.00001
1188,,,,,,,,,,,,,,,1188_0,FAILED,SOBOL,,,2102,2698,1205,0.984353097336366777980742881482,0.00000000001
1189,,,,,,,,,,,,,,,1189_0,FAILED,SOBOL,,,3655,1590,3207,0.493990630734711888560894976763,0.00000001
1190,,,,,,,,,,,,,,,1190_0,FAILED,SOBOL,,,3118,3358,4096,0.315339803185313960476321426540,0.0000001
1191,,,,,,,,,,,,,,,1191_0,RUNNING,SOBOL,,,1546,2201,1410,0.823244294205680460230212247552,0.000001
1192,,,,,,,,,,,,,,,1192_0,RUNNING,SOBOL,,,213,4525,2560,0.129960415372624982222049538905,0.01
1193,,,,,,,,,,,,,,,1193_0,RUNNING,SOBOL,,,4265,1190,519,0.637894892629235932268727538030,0.6
1194,,,,,,,,,,,,,,,1194_0,FAILED,SOBOL,,,4031,2994,2932,0.789411802200600476453473675065,0.9
1195,,,,,,,,,,,,,,,1195_0,FAILED,SOBOL,,,604,1299,305,0.283509828880429248787464757697,0.00001
1196,,,,,,,,,,,,,,,1196_0,FAILED,SOBOL,,,1780,4170,3843,0.732097959682345367227185306547,0.000001
1197,,,,,,,,,,,,,,,1197_0,RUNNING,SOBOL,,,2727,278,1821,0.226166000125929717023964826694,0.6
1198,,,,,,,,,,,,,,,1198_0,RUNNING,SOBOL,,,3421,4780,796,0.091009971236810094374902746495,0.1
1199,,,,,,,,,,,,,,,1199_0,RUNNING,SOBOL,,,2493,937,3462,0.583298358745872991271141927427,0.7
1200,,,,,,,,,,,,,,,1200_0,FAILED,SOBOL,,,1140,3613,2385,0.401123840786516638878822504921,0.001
1201,,,,,,,,,,,,,,,1201_0,FAILED,SOBOL,,,4588,1948,4446,0.893382227187976218907294878591,0.3
1202,1754709199.000000000000000000000000000000,1754711289.000000000000000000000000000000,2090.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4483 n_reference_samples 3534 n_recent_samples 13 threshold 0.1600613460429013 stability_offset 0.000000001,0.000000000000000000000000000000,,i7150,2061.000000000000000000000000000000,559.074218750000000000000000000000,536.639723557692263966600876301527,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5779290.000000000000000000000000000000,1202_0,COMPLETED,SOBOL,2061.000000000000000000000000000000,0.000000000000000000000000000000,4483,3534,13,0.160061346042901286867987664664,0.000000001
1203,,,,,,,,,,,,,,,1203_0,FAILED,SOBOL,,,1040,2182,2992,0.665781524436548366452370828483,0.0000001
1204,,,,,,,,,,,,,,,1204_0,FAILED,SOBOL,,,2207,4857,1603,0.349796274172142152014686189432,0.6
1205,,,,,,,,,,,,,,,1205_0,FAILED,SOBOL,,,3130,702,3976,0.855546453673392548466836160515,0.0000000001
1206,,,,,,,,,,,,,,,1206_0,FAILED,SOBOL,,,2598,4246,3712,0.959641798075288487979150886531,0.00000000001
1207,,,,,,,,,,,,,,,1207_0,FAILED,SOBOL,,,1646,43,773,0.467537109026685382406895996610,0.00001
1208,,,,,,,,,,,,,,,1208_0,FAILED,SOBOL,,,342,2913,4622,0.516855100551620094684324158152,0.7
1209,,,,,,,,,,,,,,,1209_0,FAILED,SOBOL,,,3775,1532,2289,0.024780397739261390832599118994,0.8
1210,,,,,,,,,,,,,,,1210_0,FAILED,SOBOL,,,4165,4604,4878,0.435589056132361318596224464272,0.5
1211,,,,,,,,,,,,,,,1211_0,FAILED,SOBOL,,,108,957,1880,0.925675999209284783297846388450,0.0000000001
1212,,,,,,,,,,,,,,,1212_0,FAILED,SOBOL,,,1256,3281,3342,0.121119289353489881233549851913,0.00000001
1213,,,,,,,,,,,,,,,1213_0,FAILED,SOBOL,,,2832,2436,989,0.611176246194168881764596790163,0.7
1214,,,,,,,,,,,,,,,1214_0,RUNNING,SOBOL,,,3521,2623,1389,0.696142026310786588005896646791,0.000000001
1215,,,,,,,,,,,,,,,1215_0,RUNNING,SOBOL,,,1973,1826,4348,0.188541156388819214351215691750,0.00001
1216,,,,,,,,,,,,,,,1216_0,RUNNING,SOBOL,,,650,3956,424,0.764693543143570408915365987923,0.3
1217,,,,,,,,,,,,,,,1217_0,RUNNING,SOBOL,,,4717,337,2739,0.257062672113999746148493841247,0.00000000001
1218,,,,,,,,,,,,,,,1218_0,RUNNING,SOBOL,,,4818,2810,3804,0.009507107863202690634096825306,0.1
1219,,,,,,,,,,,,,,,1219_0,RUNNING,SOBOL,,,745,1653,1782,0.501552311476320067384904177743,0.0001
1220,,,,,,,,,,,,,,,1220_0,RUNNING,SOBOL,,,1951,3821,2815,0.451680956687778245584041769689,0.8
1221,1754713472.000000000000000000000000000000,1754724013.000000000000000000000000000000,10541.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3504 n_reference_samples 486 n_recent_samples 188 threshold 0.9436952222976833 stability_offset 0.5,0.000000000000000000000000000000,,i7132,10501.000000000000000000000000000000,582.832031250000000000000000000000,526.376553579923893266823142766953,-1.000000000000000000000000000000,0.359999999999999986677323704498,1.625000000000000000000000000000,5779309.000000000000000000000000000000,1221_0,COMPLETED,SOBOL,10501.000000000000000000000000000000,1.729999999999999982236431605997,3504,486,188,0.943695222297683322665307059651,0.5
1222,,,,,,,,,,,,,,,1222_0,RUNNING,SOBOL,,,2967,4421,2424,0.870426888721063773957098419487,0.0000001
1223,,,,,,,,,,,,,,,1223_0,FAILED,SOBOL,,,1395,1115,4485,0.364769051063805804790973752461,0.4
1224,,,,,,,,,,,,,,,1224_0,FAILED,SOBOL,,,52,3401,913,0.682028628069907383313363880006,0.000000000001
1225,,,,,,,,,,,,,,,1225_0,FAILED,SOBOL,,,4104,2292,3579,0.176339837538078414436171215129,0.9
1226,,,,,,,,,,,,,,,1226_0,FAILED,SOBOL,,,3870,4073,1166,0.272334482289850687841692433722,0.7
1227,,,,,,,,,,,,,,,1227_0,FAILED,SOBOL,,,443,230,3167,0.779994837647303929095699004392,0.5
1228,,,,,,,,,,,,,,,1228_0,FAILED,SOBOL,,,1629,3062,2052,0.204394981360062955033640719193,0.8
1229,,,,,,,,,,,,,,,1229_0,RUNNING,SOBOL,,,2576,1397,4698,0.712086289592087307021017750230,0.9
1230,,,,,,,,,,,,,,,1230_0,FAILED,SOBOL,,,3270,3693,2599,0.596297766730189304773546155047,0.00001
1231,,,,,,,,,,,,,,,1231_0,FAILED,SOBOL,,,2342,1999,558,0.106148482916876674142514502819,0.001
1232,,,,,,,,,,,,,,,1232_0,FAILED,SOBOL,,,979,4713,4212,0.909430747060105182377753862966,0.2
1233,,,,,,,,,,,,,,,1233_0,RUNNING,SOBOL,,,4427,822,1527,0.419312401250004795905113041954,0.000001
1234,,,,,,,,,,,,,,,1234_0,RUNNING,SOBOL,,,4645,4949,3381,0.653623478451743733508294553758,0.01
1235,,,,,,,,,,,,,,,1235_0,RUNNING,SOBOL,,,1201,744,1028,0.145779424633830784197030538962,0.0000001
1236,,,,,,,,,,,,,,,1236_0,RUNNING,SOBOL,,,2358,3459,4995,0.838641343530267424632995698630,0.00000001
1237,,,,,,,,,,,,,,,1237_0,RUNNING,SOBOL,,,3282,2077,1997,0.330766351709142314430067699504,0.5
1238,,,,,,,,,,,,,,,1238_0,RUNNING,SOBOL,,,2749,2830,386,0.477619827138260011345494149282,0.6
1239,,,,,,,,,,,,,,,1239_0,RUNNING,SOBOL,,,1798,1477,2700,0.967950905878096845569302786316,0.3
1240,,,,,,,,,,,,,,,1240_0,FAILED,SOBOL,,,504,4309,1272,0.047659273255616425857272844269,0.0001
1241,,,,,,,,,,,,,,,1241_0,FAILED,SOBOL,,,3936,154,4231,0.537959399120882197919968348288,0.4
1242,,,,,,,,,,,,,,,1242_0,FAILED,SOBOL,,,4326,3165,1642,0.877652042694389789012632263621,0.00001
1243,,,,,,,,,,,,,,,1243_0,FAILED,SOBOL,,,270,2370,4015,0.385303217982873313918190660843,0.00000000001
1244,,,,,,,,,,,,,,,1244_0,RUNNING,SOBOL,,,1407,4655,130,0.567899101024493591083341925696,0.0000000001
1245,,,,,,,,,,,,,,,1245_0,RUNNING,SOBOL,,,2983,1037,3109,0.075581229187548157333331744212,0.000000001
1246,,,,,,,,,,,,,,,1246_0,RUNNING,SOBOL,,,3673,4053,4584,0.242538878276944147582838695598,0.6
1247,,,,,,,,,,,,,,,1247_0,RUNNING,SOBOL,,,2124,406,2249,0.748502240566536802823804919171,0.0001
1248,,,,,,,,,,,,,,,1248_0,RUNNING,SOBOL,,,810,2574,3595,0.298264489410445088335421814918,0.7
1249,,,,,,,,,,,,,,,1249_0,RUNNING,SOBOL,,,4879,1729,655,0.804258789703249932223627638450,0.000001
1250,,,,,,,,,,,,,,,1250_0,FAILED,SOBOL,,,4913,3387,3493,0.375258712757378820601417146463,0.8
1251,,,,,,,,,,,,,,,1251_0,FAILED,SOBOL,,,845,2309,846,0.883202218787744630645875076880,0.000001
1252,,,,,,,,,,,,,,,1252_0,FAILED,SOBOL,,,2168,4398,4384,0.070032939897850157717762442644,0.6
1253,,,,,,,,,,,,,,,1253_0,FAILED,SOBOL,,,3717,1142,2381,0.577945533949881795621195124113,0.0000000001
1254,,,,,,,,,,,,,,,1254_0,FAILED,SOBOL,,,3027,3768,243,0.738455913599580515693787674536,0.01
1255,,,,,,,,,,,,,,,1255_0,FAILED,SOBOL,,,1451,540,2928,0.248087247500196089733393023380,0.5
1256,,,,,,,,,,,,,,,1256_0,FAILED,SOBOL,,,304,2747,1852,0.798708515087142578714463070355,0.3
1257,,,,,,,,,,,,,,,1257_0,FAILED,SOBOL,,,4361,1717,3893,0.308308922138065100160275733288,0.000000000001
1258,,,,,,,,,,,,,,,1258_0,FAILED,SOBOL,,,3970,4731,1482,0.155840950129553679204263971769,0.000000001
1259,,,,,,,,,,,,,,,1259_0,FAILED,SOBOL,,,538,810,4109,0.648090307757258399234956414148,0.000000000001
1260,,,,,,,,,,,,,,,1260_0,FAILED,SOBOL,,,1842,3721,498,0.336301427796483032306440463799,0.9
1261,,,,,,,,,,,,,,,1261_0,FAILED,SOBOL,,,2793,1977,2519,0.828581712273880888197652438976,0.2
1262,,,,,,,,,,,,,,,1262_0,FAILED,SOBOL,,,3326,3120,4795,0.978010669117793440818786621094,0.0001
1263,,,,,,,,,,,,,,,1263_0,FAILED,SOBOL,,,2402,1348,2129,0.472084909059107327156112887678,0.1
1264,,,,,,,,,,,,,,,1264_0,FAILED,SOBOL,,,1236,4141,3279,0.543492430396378067847251713829,0.8
1265,,,,,,,,,,,,,,,1265_0,FAILED,SOBOL,,,4679,171,1218,0.037597582316026091631133709825,0.0000001
1266,,,,,,,,,,,,,,,1266_0,RUNNING,SOBOL,,,4393,4373,4325,0.770061659414321142413939469407,0.7
1267,,,,,,,,,,,,,,,1267_0,RUNNING,SOBOL,,,945,91,1347,0.277994081841781759401044382685,0.00000001
1268,,,,,,,,,,,,,,,1268_0,RUNNING,SOBOL,,,2298,2884,2809,0.706428576843813105234914928587,0.0000000001
1269,,,,,,,,,,,,,,,1269_0,FAILED,SOBOL,,,3226,1424,436,0.214330087292939425180904322588,0.00000000001
1270,,,,,,,,,,,,,,,1270_0,FAILED,SOBOL,,,2532,3485,1949,0.096213542427867657091944408876,0.000000000001
1271,,,,,,,,,,,,,,,1271_0,RUNNING,SOBOL,,,1585,2055,4889,0.601955618897452970905703750759,0.5
1272,,,,,,,,,,,,,,,1272_0,RUNNING,SOBOL,,,409,4965,966,0.413652643689885746169920821558,0.000000001
1273,,,,,,,,,,,,,,,1273_0,RUNNING,SOBOL,,,3836,732,3299,0.919363793309778021267675285344,0.01
1274,,,,,,,,,,,,,,,1274_0,FAILED,SOBOL,,,4070,2515,713,0.511472053436562434924894660071,0.00000000001
1275,,,,,,,,,,,,,,,1275_0,FAILED,SOBOL,,,18,1797,3711,0.003834057167172431803553456220,0.2
1276,,,,,,,,,,,,,,,1276_0,FAILED,SOBOL,,,1351,4004,2321,0.949370178386569008033291083848,0.00001
1277,,,,,,,,,,,,,,,1277_0,FAILED,SOBOL,,,2923,464,4675,0.441763108966872097838063382369,0.6
1278,,,,,,,,,,,,,,,1278_0,FAILED,SOBOL,,,3460,4634,3025,0.374686971282586434028871735791,0.3
1279,1754839796.000000000000000000000000000000,1754844982.000000000000000000000000000000,5186.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1907 n_reference_samples 1064 n_recent_samples 66 threshold 0.8647520311549306 stability_offset 0.7,0.000000000000000000000000000000,,i7093,5126.000000000000000000000000000000,619.316406250000000000000000000000,580.221268203883482783567160367966,-1.000000000000000000000000000000,0.349999999999999977795539507497,1.625000000000000000000000000000,5779922.000000000000000000000000000000,1279_0,COMPLETED,SOBOL,5126.000000000000000000000000000000,2.319999999999999840127884453977,1907,1064,66,0.864752031154930600465036150126,0.7
1280,,,,,,,,,,,,,,,1280_0,RUNNING,SOBOL,,,711,3154,3916,0.182012808300554745910559972799,0.0000000001
1281,,,,,,,,,,,,,,,1281_0,FAILED,SOBOL,,,4784,2387,1601,0.672108780151233098365537443897,0.8
1282,,,,,,,,,,,,,,,1282_0,FAILED,SOBOL,,,4761,4470,615,0.935250372448936051483769915649,0.00000001
1283,,,,,,,,,,,,,,,1283_0,FAILED,SOBOL,,,694,1242,2637,0.429568733181804440768303265941,0.1
1284,,,,,,,,,,,,,,,1284_0,FAILED,SOBOL,,,2007,3293,1521,0.617198481973260659749769274640,0.000001
1285,,,,,,,,,,,,,,,1285_0,FAILED,SOBOL,,,3556,2263,4148,0.111546817788854238373552618668,0.00001
1286,,,,,,,,,,,,,,,1286_0,RUNNING,SOBOL,,,2866,2684,3162,0.198113469945266851279797037932,0.000001
1287,,,,,,,,,,,,,,,1287_0,RUNNING,SOBOL,,,1290,1604,1101,0.690119658548384862228886049706,0.0001
1288,,,,,,,,,,,,,,,1288_0,FAILED,SOBOL,,,152,3851,4756,0.263083160508424063195320741215,0.3
1289,,,,,,,,,,,,,,,1289_0,FAILED,SOBOL,,,4209,593,2089,0.755119309322908494053194772277,0.001
1290,,,,,,,,,,,,,,,1290_0,RUNNING,SOBOL,,,3818,3663,4500,0.656224409408867392912156901730,0.00000000001
1291,,,,,,,,,,,,,,,1291_0,FAILED,SOBOL,,,386,1891,2499,0.166098912334069620522214449920,0.000000000001
1292,,,,,,,,,,,,,,,1292_0,FAILED,SOBOL,,,1681,4840,3531,0.849510766750201540276066225488,0.8
1293,,,,,,,,,,,,,,,1293_0,FAILED,SOBOL,,,2632,871,885,0.359355309464037431244065601277,0.01
