trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
7664,,,,,,,,,,,,,,,7664_0,ABANDONED,SOBOL,,,3790,3,169,1477,1056
7665,,,,,,,,,,,,,,,7665_0,ABANDONED,SOBOL,,,516,0,329,613,588
7666,,,,,,,,,,,,,,,7666_0,ABANDONED,SOBOL,,,2363,4,115,1682,433
7667,,,,,,,,,,,,,,,7667_0,ABANDONED,SOBOL,,,3138,2,397,283,1964
7668,,,,,,,,,,,,,,,7668_0,ABANDONED,SOBOL,,,2887,3,265,226,1640
7669,,,,,,,,,,,,,,,7669_0,ABANDONED,SOBOL,,,1479,1,232,1875,235
7670,,,,,,,,,,,,,,,7670_0,ABANDONED,SOBOL,,,806,2,461,930,763
7671,,,,,,,,,,,,,,,7671_0,ABANDONED,SOBOL,,,4714,0,52,1045,1357
7672,,,,,,,,,,,,,,,7672_0,ABANDONED,SOBOL,,,4381,4,488,1907,704
7673,,,,,,,,,,,,,,,7673_0,ABANDONED,SOBOL,,,1097,1,17,59,1174
7674,,,,,,,,,,,,,,,7674_0,ABANDONED,SOBOL,,,1772,3,292,1237,1831
7675,,,,,,,,,,,,,,,7675_0,ABANDONED,SOBOL,,,2556,1,197,853,301
7676,1754077835.000000000000000000000000000000,1754078010.000000000000000000000000000000,175.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3468 feature_id 2 p 80 big_windowSize 670 small_windowSize 101,0.000000000000000000000000000000,,i7186,5735819.000000000000000000000000000000,122.000000000000000000000000000000,552.781250000000000000000000000000,552.781250000000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,7676_0,COMPLETED,SOBOL,122.000000000000000000000000000000,0.000000000000000000000000000000,3468,2,80,670,101
7677,,,,,,,,,,,,,,,7677_0,ABANDONED,SOBOL,,,2069,0,425,1304,1507
7678,,,,,,,,,,,,,,,7678_0,ABANDONED,SOBOL,,,225,4,133,500,1474
7679,,,,,,,,,,,,,,,7679_0,ABANDONED,SOBOL,,,4123,1,355,1599,880
7680,,,,,,,,,,,,,,,7680_0,ABANDONED,SOBOL,,,4130,2,176,1885,668
7681,,,,,,,,,,,,,,,7681_0,ABANDONED,SOBOL,,,216,0,336,18,1199
7682,,,,,,,,,,,,,,,7682_0,ABANDONED,SOBOL,,,2063,4,108,1212,1791
7683,,,,,,,,,,,,,,,7683_0,ABANDONED,SOBOL,,,3477,1,389,816,322
7684,1754078456.000000000000000000000000000000,1754078469.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2552 feature_id 4 p 272 big_windowSize 633 small_windowSize 30,1.000000000000000000000000000000,,i7184,5735889.000000000000000000000000000000,,,,,,,7684_0,FAILED,SOBOL,,,2552,4,272,633,30
7685,,,,,,,,,,,,,,,7685_0,ABANDONED,SOBOL,,,1774,1,240,1279,1622
7686,,,,,,,,,,,,,,,7686_0,ABANDONED,SOBOL,,,1101,3,453,459,1406
7687,,,,,,,,,,,,,,,7687_0,ABANDONED,SOBOL,,,4379,1,44,1577,999
7688,,,,,,,,,,,,,,,7688_0,ABANDONED,SOBOL,,,4711,3,480,1440,1067
7689,,,,,,,,,,,,,,,7689_0,ABANDONED,SOBOL,,,807,1,9,587,534
7690,,,,,,,,,,,,,,,7690_0,ABANDONED,SOBOL,,,1482,2,300,1641,439
7691,,,,,,,,,,,,,,,7691_0,ABANDONED,SOBOL,,,2886,0,205,261,1907
7692,,,,,,,,,,,,,,,7692_0,ABANDONED,SOBOL,,,3143,3,72,204,1740
7693,1754078497.000000000000000000000000000000,1754078510.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2355 feature_id 0 p 417 big_windowSize 1833 small_windowSize 146,1.000000000000000000000000000000,,i7182,5735895.000000000000000000000000000000,,,,,,,7693_0,FAILED,SOBOL,,,2355,0,417,1833,146
7694,,,,,,,,,,,,,,,7694_0,ABANDONED,SOBOL,,,510,4,142,905,866
7695,,,,,,,,,,,,,,,7695_0,ABANDONED,SOBOL,,,3799,2,364,1008,1273
7696,,,,,,,,,,,,,,,7696_0,ABANDONED,SOBOL,,,4047,4,24,385,276
7697,,,,,,,,,,,,,,,7697_0,ABANDONED,SOBOL,,,455,2,497,1519,1868
7698,,,,,,,,,,,,,,,7698_0,ABANDONED,SOBOL,,,2302,3,190,715,1153
7699,,,,,,,,,,,,,,,7699_0,ABANDONED,SOBOL,,,3394,0,284,1314,745
7700,,,,,,,,,,,,,,,7700_0,ABANDONED,SOBOL,,,3104,2,433,1130,921
7701,,,,,,,,,,,,,,,7701_0,ABANDONED,SOBOL,,,1378,0,88,781,1452
7702,,,,,,,,,,,,,,,7702_0,ABANDONED,SOBOL,,,706,3,347,1959,1545
7703,,,,,,,,,,,,,,,7703_0,ABANDONED,SOBOL,,,4931,1,126,76,76
7704,,,,,,,,,,,,,,,7704_0,ABANDONED,SOBOL,,,4638,3,320,940,1985
7705,,,,,,,,,,,,,,,7705_0,ABANDONED,SOBOL,,,1036,1,161,1090,392
7706,,,,,,,,,,,,,,,7706_0,ABANDONED,SOBOL,,,1711,4,405,146,613
7707,,,,,,,,,,,,,,,7707_0,ABANDONED,SOBOL,,,2813,2,123,1759,1019
7708,,,,,,,,,,,,,,,7708_0,ABANDONED,SOBOL,,,3685,4,225,1699,1320
7709,,,,,,,,,,,,,,,7709_0,ABANDONED,SOBOL,,,1969,1,257,335,788
7710,,,,,,,,,,,,,,,7710_0,ABANDONED,SOBOL,,,124,2,59,1405,193
7711,,,,,,,,,,,,,,,7711_0,ABANDONED,SOBOL,,,4340,0,469,505,1661
7712,,,,,,,,,,,,,,,7712_0,ABANDONED,SOBOL,,,4255,4,309,109,946
7713,,,,,,,,,,,,,,,7713_0,ABANDONED,SOBOL,,,33,1,212,1992,1412
7714,,,,,,,,,,,,,,,7714_0,ABANDONED,SOBOL,,,1937,2,472,813,1567
7715,1754079096.000000000000000000000000000000,1754079335.000000000000000000000000000000,239.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3659 feature_id 0 p 2 big_windowSize 1162 small_windowSize 38,0.000000000000000000000000000000,,i7186,5735963.000000000000000000000000000000,227.000000000000000000000000000000,551.125000000000000000000000000000,551.125000000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,7715_0,COMPLETED,SOBOL,227.000000000000000000000000000000,0.000000000000000000000000000000,3659,0,2,1162,38
7716,,,,,,,,,,,,,,,7716_0,ABANDONED,SOBOL,,,2658,3,150,1344,362
7717,,,,,,,,,,,,,,,7717_0,ABANDONED,SOBOL,,,1573,0,370,745,1766
7718,,,,,,,,,,,,,,,7718_0,ABANDONED,SOBOL,,,995,4,64,1549,1237
7719,,,,,,,,,,,,,,,7719_0,ABANDONED,SOBOL,,,4581,1,410,415,645
7720,,,,,,,,,,,,,,,7720_0,ABANDONED,SOBOL,,,4915,3,99,537,1296
7721,,,,,,,,,,,,,,,7721_0,ABANDONED,SOBOL,,,703,0,382,1437,828
7722,,,,,,,,,,,,,,,7722_0,ABANDONED,SOBOL,,,1277,4,185,367,171
7723,,,,,,,,,,,,,,,7723_0,ABANDONED,SOBOL,,,2990,1,343,1731,1699
7724,,,,,,,,,,,,,,,7724_0,ABANDONED,SOBOL,,,3327,4,444,1790,1899
7725,,,,,,,,,,,,,,,7725_0,ABANDONED,SOBOL,,,2231,2,37,176,494
7726,,,,,,,,,,,,,,,7726_0,ABANDONED,SOBOL,,,326,3,282,1120,528
7727,,,,,,,,,,,,,,,7727_0,ABANDONED,SOBOL,,,3922,0,247,970,1120
7728,1754079155.000000000000000000000000000000,1754079691.000000000000000000000000000000,536.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3860 feature_id 3 p 399 big_windowSize 1608 small_windowSize 116,0.000000000000000000000000000000,,i7184,5735965.000000000000000000000000000000,523.000000000000000000000000000000,553.894531250000000000000000000000,550.620951704545404936652630567551,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,7728_0,COMPLETED,SOBOL,523.000000000000000000000000000000,0.000000000000000000000000000000,3860,3,399,1608,116
7729,,,,,,,,,,,,,,,7729_0,ABANDONED,SOBOL,,,586,0,114,490,1520
7730,,,,,,,,,,,,,,,7730_0,ABANDONED,SOBOL,,,2489,4,327,1309,1491
7731,,,,,,,,,,,,,,,7731_0,ABANDONED,SOBOL,,,3263,2,170,663,898
7732,,,,,,,,,,,,,,,7732_0,ABANDONED,SOBOL,,,2897,3,53,848,692
7733,,,,,,,,,,,,,,,7733_0,ABANDONED,SOBOL,,,1489,1,460,1244,1159
7734,,,,,,,,,,,,,,,7734_0,ABANDONED,SOBOL,,,912,2,232,50,1813
7735,1754079207.000000000000000000000000000000,1754079543.000000000000000000000000000000,336.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4820 feature_id 0 p 265 big_windowSize 1917 small_windowSize 284,0.000000000000000000000000000000,,i7184,5735967.000000000000000000000000000000,321.000000000000000000000000000000,550.683593750000000000000000000000,550.683593750000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,7735_0,COMPLETED,SOBOL,321.000000000000000000000000000000,0.000000000000000000000000000000,4820,0,265,1917,284
7736,,,,,,,,,,,,,,,7736_0,ABANDONED,SOBOL,,,4529,4,197,1038,1653
7737,,,,,,,,,,,,,,,7737_0,ABANDONED,SOBOL,,,1245,2,293,935,249
7738,,,,,,,,,,,,,,,7738_0,ABANDONED,SOBOL,,,1820,3,17,1864,782
7739,,,,,,,,,,,,,,,7739_0,ABANDONED,SOBOL,,,2604,1,488,234,1373
7740,,,,,,,,,,,,,,,7740_0,ABANDONED,SOBOL,,,3557,2,354,294,1042
7741,,,,,,,,,,,,,,,7741_0,ABANDONED,SOBOL,,,2159,0,135,1673,575
7742,,,,,,,,,,,,,,,7742_0,ABANDONED,SOBOL,,,253,4,426,619,417
7743,,,,,,,,,,,,,,,7743_0,ABANDONED,SOBOL,,,4151,1,79,1472,1945
7744,,,,,,,,,,,,,,,7744_0,ABANDONED,SOBOL,,,4195,4,422,908,1430
7745,,,,,,,,,,,,,,,7745_0,ABANDONED,SOBOL,,,290,1,76,1058,963
7746,1754080233.000000000000000000000000000000,1754080246.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2115 feature_id 3 p 366 big_windowSize 239 small_windowSize 59,1.000000000000000000000000000000,,i7186,5735990.000000000000000000000000000000,,,,,,,7746_0,FAILED,SOBOL,,,2115,3,366,239,59
7747,,,,,,,,,,,,,,,7747_0,ABANDONED,SOBOL,,,3519,1,146,1853,1589
7748,,,,,,,,,,,,,,,7748_0,ABANDONED,SOBOL,,,2646,2,14,1668,1763
7749,,,,,,,,,,,,,,,7749_0,ABANDONED,SOBOL,,,1858,0,483,305,360
7750,,,,,,,,,,,,,,,7750_0,ABANDONED,SOBOL,,,1203,4,208,1499,639
7751,,,,,,,,,,,,,,,7751_0,ABANDONED,SOBOL,,,4491,1,305,599,1232
7752,,,,,,,,,,,,,,,7752_0,ABANDONED,SOBOL,,,4785,3,235,479,830
7753,,,,,,,,,,,,,,,7753_0,ABANDONED,SOBOL,,,871,0,270,1613,1298
7754,,,,,,,,,,,,,,,7754_0,ABANDONED,SOBOL,,,1524,4,41,684,1705
7755,1754080298.000000000000000000000000000000,1754080310.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2938 feature_id 2 p 448 big_windowSize 1283 small_windowSize 177,1.000000000000000000000000000000,,i7186,5735992.000000000000000000000000000000,,,,,,,7755_0,FAILED,SOBOL,,,2938,2,448,1283,177
7756,,,,,,,,,,,,,,,7756_0,ABANDONED,SOBOL,,,3227,4,332,1223,477
7757,,,,,,,,,,,,,,,7757_0,ABANDONED,SOBOL,,,2449,1,174,874,1881
7758,,,,,,,,,,,,,,,7758_0,ABANDONED,SOBOL,,,621,3,386,1928,1098
7759,,,,,,,,,,,,,,,7759_0,ABANDONED,SOBOL,,,3900,0,103,45,506
7760,,,,,,,,,,,,,,,7760_0,ABANDONED,SOBOL,,,3965,2,254,1409,1510
7761,,,,,,,,,,,,,,,7761_0,ABANDONED,SOBOL,,,363,0,220,556,107
7762,,,,,,,,,,,,,,,7762_0,ABANDONED,SOBOL,,,2188,3,464,1735,884
7763,,,,,,,,,,,,,,,7763_0,ABANDONED,SOBOL,,,3290,1,57,356,1477
7764,,,,,,,,,,,,,,,7764_0,ABANDONED,SOBOL,,,3032,4,158,172,1184
7765,,,,,,,,,,,,,,,7765_0,ABANDONED,SOBOL,,,1316,2,315,1802,717
7766,,,,,,,,,,,,,,,7766_0,ABANDONED,SOBOL,,,661,3,118,998,313
7767,,,,,,,,,,,,,,,7767_0,ABANDONED,SOBOL,,,4876,0,403,1101,1842
7768,1754080333.000000000000000000000000000000,1754080346.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4546 feature_id 4 p 90 big_windowSize 1978 small_windowSize 223,1.000000000000000000000000000000,,i7186,5735995.000000000000000000000000000000,,,,,,,7768_0,FAILED,SOBOL,,,4546,4,90,1978,223
7769,,,,,,,,,,,,,,,7769_0,ABANDONED,SOBOL,,,954,1,438,111,1627
7770,,,,,,,,,,,,,,,7770_0,ABANDONED,SOBOL,,,1607,2,131,1180,1344
7771,,,,,,,,,,,,,,,7771_0,ABANDONED,SOBOL,,,2699,0,350,784,752
7772,,,,,,,,,,,,,,,7772_0,ABANDONED,SOBOL,,,3622,3,499,727,584
7773,,,,,,,,,,,,,,,7773_0,ABANDONED,SOBOL,,,1897,1,29,1373,1052
7774,,,,,,,,,,,,,,,7774_0,ABANDONED,SOBOL,,,70,4,289,429,1959
7775,,,,,,,,,,,,,,,7775_0,ABANDONED,SOBOL,,,4295,2,193,1547,430
7776,,,,,,,,,,,,,,,7776_0,ABANDONED,SOBOL,,,4299,3,33,1069,1208
7777,,,,,,,,,,,,,,,7777_0,ABANDONED,SOBOL,,,86,1,441,966,678
7778,1754080837.000000000000000000000000000000,1754080849.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2011 feature_id 4 p 244 big_windowSize 1769 small_windowSize 335,1.000000000000000000000000000000,,i7184,5736039.000000000000000000000000000000,,,,,,,7778_0,FAILED,SOBOL,,,2011,4,244,1769,335
7779,,,,,,,,,,,,,,,7779_0,ABANDONED,SOBOL,,,3723,1,277,140,1804
7780,,,,,,,,,,,,,,,7780_0,ABANDONED,SOBOL,,,2769,4,378,325,1597
7781,,,,,,,,,,,,,,,7781_0,ABANDONED,SOBOL,,,1674,1,96,1705,4
7782,,,,,,,,,,,,,,,7782_0,ABANDONED,SOBOL,,,1079,2,340,526,969
7783,,,,,,,,,,,,,,,7783_0,ABANDONED,SOBOL,,,4675,0,180,1379,1377
7784,,,,,,,,,,,,,,,7784_0,ABANDONED,SOBOL,,,4967,4,375,1514,560
7785,,,,,,,,,,,,,,,7785_0,ABANDONED,SOBOL,,,745,2,153,397,1092
7786,,,,,,,,,,,,,,,7786_0,ABANDONED,SOBOL,,,1342,3,413,1341,1936
7787,,,,,,,,,,,,,,,7787_0,ABANDONED,SOBOL,,,3064,0,68,695,468
7788,1754080897.000000000000000000000000000000,1754081065.000000000000000000000000000000,168.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3429 feature_id 3 p 217 big_windowSize 754 small_windowSize 136,0.000000000000000000000000000000,,i7184,5736045.000000000000000000000000000000,159.000000000000000000000000000000,550.507812500000000000000000000000,550.507812500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,7788_0,COMPLETED,SOBOL,159.000000000000000000000000000000,0.000000000000000000000000000000,3429,3,217,754,136
7789,,,,,,,,,,,,,,,7789_0,ABANDONED,SOBOL,,,2343,0,312,1150,1730
7790,,,,,,,,,,,,,,,7790_0,ABANDONED,SOBOL,,,420,3,5,81,1259
7791,,,,,,,,,,,,,,,7791_0,ABANDONED,SOBOL,,,4006,1,476,1948,853
7792,,,,,,,,,,,,,,,7792_0,ABANDONED,SOBOL,,,3756,3,138,569,1850
7793,,,,,,,,,,,,,,,7793_0,ABANDONED,SOBOL,,,472,1,359,1469,258
7794,,,,,,,,,,,,,,,7794_0,ABANDONED,SOBOL,,,2397,2,84,274,724
7795,,,,,,,,,,,,,,,7795_0,ABANDONED,SOBOL,,,3181,0,429,1638,1131
7796,,,,,,,,,,,,,,,7796_0,ABANDONED,SOBOL,,,2843,3,295,1820,1454
7797,,,,,,,,,,,,,,,7797_0,ABANDONED,SOBOL,,,1444,0,201,207,923
7798,,,,,,,,,,,,,,,7798_0,ABANDONED,SOBOL,,,850,4,493,1026,82
7799,,,,,,,,,,,,,,,7799_0,ABANDONED,SOBOL,,,4748,2,20,876,1551
7800,,,,,,,,,,,,,,,7800_0,ABANDONED,SOBOL,,,4416,2,457,15,390
7801,,,,,,,,,,,,,,,7801_0,ABANDONED,SOBOL,,,1141,0,48,1897,1984
7802,,,,,,,,,,,,,,,7802_0,ABANDONED,SOBOL,,,1738,4,261,844,1013
7803,,,,,,,,,,,,,,,7803_0,ABANDONED,SOBOL,,,2512,1,229,1193,607
7804,,,,,,,,,,,,,,,7804_0,ABANDONED,SOBOL,,,3511,4,111,1251,806
7805,,,,,,,,,,,,,,,7805_0,ABANDONED,SOBOL,,,2103,2,394,652,1338
7806,,,,,,,,,,,,,,,7806_0,ABANDONED,SOBOL,,,181,3,166,1581,1683
7807,,,,,,,,,,,,,,,7807_0,ABANDONED,SOBOL,,,4089,1,324,447,215
7808,,,,,,,,,,,,,,,7808_0,ABANDONED,SOBOL,,,4076,3,121,1650,1578
7809,,,,,,,,,,,,,,,7809_0,ABANDONED,SOBOL,,,173,1,400,255,50
7810,,,,,,,,,,,,,,,7810_0,ABANDONED,SOBOL,,,2078,3,159,1449,957
7811,,,,,,,,,,,,,,,7811_0,ABANDONED,SOBOL,,,3481,0,314,581,1425
7812,,,,,,,,,,,,,,,7812_0,ABANDONED,SOBOL,,,2528,3,463,895,1225
7813,,,,,,,,,,,,,,,7813_0,ABANDONED,SOBOL,,,1739,0,57,1015,633
7814,,,,,,,,,,,,,,,7814_0,ABANDONED,SOBOL,,,1164,4,251,195,350
7815,,,,,,,,,,,,,,,7815_0,ABANDONED,SOBOL,,,4453,2,223,1840,1754
7816,1754081524.000000000000000000000000000000,1754081823.000000000000000000000000000000,299.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4744 feature_id 2 p 286 big_windowSize 1205 small_windowSize 182,0.000000000000000000000000000000,,i7114,5736135.000000000000000000000000000000,285.000000000000000000000000000000,551.554687500000000000000000000000,551.554687500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,7816_0,COMPLETED,SOBOL,285.000000000000000000000000000000,0.000000000000000000000000000000,4744,2,286,1205,182
7817,,,,,,,,,,,,,,,7817_0,ABANDONED,SOBOL,,,831,0,196,824,1711
7818,,,,,,,,,,,,,,,7818_0,ABANDONED,SOBOL,,,1409,4,498,1878,1307
7819,,,,,,,,,,,,,,,7819_0,ABANDONED,SOBOL,,,2822,1,30,26,840
7820,,,,,,,,,,,,,,,7820_0,ABANDONED,SOBOL,,,3187,4,132,467,516
7821,,,,,,,,,,,,,,,7821_0,ABANDONED,SOBOL,,,2408,1,350,1569,1108
7822,,,,,,,,,,,,,,,7822_0,ABANDONED,SOBOL,,,505,3,93,640,1887
7823,,,,,,,,,,,,,,,7823_0,ABANDONED,SOBOL,,,3784,0,435,1270,483
7824,,,,,,,,,,,,,,,7824_0,ABANDONED,SOBOL,,,4002,3,211,152,1471
7825,,,,,,,,,,,,,,,7825_0,ABANDONED,SOBOL,,,402,1,302,1750,879
7826,1754081576.000000000000000000000000000000,1754081588.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2307 feature_id 4 p 15 big_windowSize 946 small_windowSize 96,1.000000000000000000000000000000,,i7184,5736144.000000000000000000000000000000,,,,,,,7826_0,FAILED,SOBOL,,,2307,4,15,946,96
7827,,,,,,,,,,,,,,,7827_0,ABANDONED,SOBOL,,,3408,2,482,1081,1501
7828,,,,,,,,,,,,,,,7828_0,ABANDONED,SOBOL,,,3070,4,365,1398,1832
7829,,,,,,,,,,,,,,,7829_0,ABANDONED,SOBOL,,,1353,1,147,515,304
7830,,,,,,,,,,,,,,,7830_0,ABANDONED,SOBOL,,,778,2,419,1693,711
7831,,,,,,,,,,,,,,,7831_0,ABANDONED,SOBOL,,,4995,0,79,345,1179
7832,,,,,,,,,,,,,,,7832_0,ABANDONED,SOBOL,,,4662,4,383,707,762
7833,,,,,,,,,,,,,,,7833_0,ABANDONED,SOBOL,,,1071,2,106,1321,1354
7834,,,,,,,,,,,,,,,7834_0,ABANDONED,SOBOL,,,1648,3,330,377,1633
7835,1754082396.000000000000000000000000000000,1754082409.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2739 feature_id 0 p 175 big_windowSize 1526 small_windowSize 229,1.000000000000000000000000000000,,i7182,5736244.000000000000000000000000000000,,,,,,,7835_0,FAILED,SOBOL,,,2739,0,175,1526,229
7836,1754082455.000000000000000000000000000000,1754082573.000000000000000000000000000000,118.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3739 feature_id 2 p 42 big_windowSize 1968 small_windowSize 436,0.000000000000000000000000000000,,i7181,5736251.000000000000000000000000000000,106.000000000000000000000000000000,553.070312500000000000000000000000,550.953725961538452793320175260305,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000125000000000000002602085214,7836_0,COMPLETED,SOBOL,106.000000000000000000000000000000,7.620000000000000106581410364015,3739,2,42,1968,436
7837,,,,,,,,,,,,,,,7837_0,ABANDONED,SOBOL,,,2012,0,447,69,1965
7838,,,,,,,,,,,,,,,7838_0,ABANDONED,SOBOL,,,110,3,238,1138,1061
7839,,,,,,,,,,,,,,,7839_0,ABANDONED,SOBOL,,,4336,1,267,773,594
7840,,,,,,,,,,,,,,,7840_0,ABANDONED,SOBOL,,,4260,3,490,375,1809
7841,,,,,,,,,,,,,,,7841_0,ABANDONED,SOBOL,,,49,0,23,1723,342
7842,,,,,,,,,,,,,,,7842_0,ABANDONED,SOBOL,,,1893,3,295,545,687
7843,,,,,,,,,,,,,,,7843_0,ABANDONED,SOBOL,,,3604,1,202,1429,1219
7844,,,,,,,,,,,,,,,7844_0,ABANDONED,SOBOL,,,2732,4,85,1113,1386
7845,,,,,,,,,,,,,,,7845_0,ABANDONED,SOBOL,,,1635,2,428,978,980
7846,,,,,,,,,,,,,,,7846_0,ABANDONED,SOBOL,,,960,3,141,1782,9
7847,,,,,,,,,,,,,,,7847_0,ABANDONED,SOBOL,,,4557,0,356,184,1603
7848,,,,,,,,,,,,,,,7848_0,ABANDONED,SOBOL,,,4850,4,168,804,458
7849,,,,,,,,,,,,,,,7849_0,ABANDONED,SOBOL,,,630,1,321,1168,1927
7850,,,,,,,,,,,,,,,7850_0,ABANDONED,SOBOL,,,1303,2,112,100,1086
7851,,,,,,,,,,,,,,,7851_0,ABANDONED,SOBOL,,,3023,0,393,1998,554
7852,,,,,,,,,,,,,,,7852_0,ABANDONED,SOBOL,,,3313,3,260,1558,847
7853,,,,,,,,,,,,,,,7853_0,ABANDONED,SOBOL,,,2226,1,230,409,1254
7854,,,,,,,,,,,,,,,7854_0,ABANDONED,SOBOL,,,379,4,454,1354,1720
7855,1754082500.000000000000000000000000000000,1754082594.000000000000000000000000000000,94.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3966 feature_id 1 p 50 big_windowSize 739 small_windowSize 127,0.000000000000000000000000000000,,i7182,5736256.000000000000000000000000000000,81.000000000000000000000000000000,550.511718750000000000000000000000,550.511718750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,7855_0,COMPLETED,SOBOL,81.000000000000000000000000000000,0.000000000000000000000000000000,3966,1,50,739,127
7856,,,,,,,,,,,,,,,7856_0,ABANDONED,SOBOL,,,3874,4,337,1872,1140
7857,,,,,,,,,,,,,,,7857_0,ABANDONED,SOBOL,,,591,2,183,227,734
7858,,,,,,,,,,,,,,,7858_0,ABANDONED,SOBOL,,,2436,3,377,1047,263
7859,,,,,,,,,,,,,,,7859_0,ABANDONED,SOBOL,,,3219,1,97,928,1857
7860,,,,,,,,,,,,,,,7860_0,ABANDONED,SOBOL,,,2962,2,245,611,1556
