trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
938,,,,,,,,,,,,,,,938_0,RUNNING,SOBOL,,,4161,2517,99,624,0.650175513001158833503723144531
939,,,,,,,,,,,,,,,939_0,RUNNING,SOBOL,,,4251,1663,35,481,0.472072618810459976312898788819
940,,,,,,,,,,,,,,,940_0,RUNNING,SOBOL,,,81,2679,64,902,0.847872672628611323553116108087
941,,,,,,,,,,,,,,,941_0,RUNNING,SOBOL,,,1910,808,18,147,0.558951811162754941264552144276
942,,,,,,,,,,,,,,,942_0,RUNNING,SOBOL,,,3677,4793,83,726,0.184028537344187503865811095238
943,,,,,,,,,,,,,,,943_0,RUNNING,SOBOL,,,3021,389,51,556,0.108048921750858423207475311756
944,,,,,,,,,,,,,,,944_0,RUNNING,SOBOL,,,1390,4060,47,72,0.728429087631404348357477829268
945,,,,,,,,,,,,,,,945_0,RUNNING,SOBOL,,,679,2181,96,818,0.923905470060184641489797741087
946,,,,,,,,,,,,,,,946_0,RUNNING,SOBOL,,,4985,3508,6,301,0.302420096389949322190915381725
947,,,,,,,,,,,,,,,947_0,RUNNING,SOBOL,,,4540,1221,89,35,0.810570700034499158626033477049
948,,,,,,,,,,,,,,,948_0,RUNNING,SOBOL,,,1054,4419,11,581,0.430918135190382578514345368603
949,,,,,,,,,,,,,,,949_0,RUNNING,SOBOL,,,1571,1294,59,344,0.220827333793044089382817674050
950,,,,,,,,,,,,,,,950_0,RUNNING,SOBOL,,,2772,3086,44,797,0.599634058499708744172096430702
951,,,,,,,,,,,,,,,951_0,RUNNING,SOBOL,,,3349,2355,23,985,0.671680854011327044261747687415
952,,,,,,,,,,,,,,,952_0,RUNNING,SOBOL,,,2324,3218,76,376,0.055153199156746268716489112194
953,,,,,,,,,,,,,,,953_0,RUNNING,SOBOL,,,380,94,31,639,0.358696093726903197929090083562
954,,,,,,,,,,,,,,,954_0,RUNNING,SOBOL,,,4042,4238,72,248,0.976298016509041244326283504051
955,,,,,,,,,,,,,,,955_0,RUNNING,SOBOL,,,3916,2299,87,286,0.094343347290530801818597694819
956,,,,,,,,,,,,,,,956_0,RUNNING,SOBOL,,,430,3312,15,832,0.710946864664554589730016687099
957,,,,,,,,,,,,,,,957_0,FAILED,SOBOL,,,682,2133,22,287,0.690990363597869916567617565306
958,,,,,,,,,,,,,,,958_0,FAILED,SOBOL,,,3892,4396,85,889,0.457885825766250476043239814317
959,,,,,,,,,,,,,,,959_0,FAILED,SOBOL,,,3565,937,49,102,0.052949774045497180474662002325
960,,,,,,,,,,,,,,,960_0,FAILED,SOBOL,,,1634,3201,59,688,0.783075128268450493251862098987
961,1754332111.000000000000000000000000000000,1754338791.000000000000000000000000000000,6680.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2288 n_samples 263 k_neighbors 90 n_permutations 548 significance_level 0.9947107812967151,0.000000000000000000000000000000,,i7028,6650.000000000000000000000000000000,740.187500000000000000000000000000,695.388616238755616905109491199255,-1.000000000000000000000000000000,0.630000000000000004440892098501,0.999692307692307546851395727572,5765906.000000000000000000000000000000,961_0,COMPLETED,SOBOL,6650.000000000000000000000000000000,0.750000000000000000000000000000,2288,263,90,548,0.994710781296715085275650380936
962,,,,,,,,,,,,,,,962_0,FAILED,SOBOL,,,2828,2526,4,150,0.231647136865183705944915004693
963,,,,,,,,,,,,,,,963_0,FAILED,SOBOL,,,4405,1557,67,873,0.263305420402437428961661680660
964,,,,,,,,,,,,,,,964_0,FAILED,SOBOL,,,86,3821,28,459,0.525450778510421545597353087942
965,,,,,,,,,,,,,,,965_0,FAILED,SOBOL,,,579,1217,70,239,0.404291007097810517478819747339
966,,,,,,,,,,,,,,,966_0,RUNNING,SOBOL,,,4854,3485,37,590,0.635419699940830473572361825063
967,,,,,,,,,,,,,,,967_0,FAILED,SOBOL,,,2681,2434,100,437,0.854235817579552580980362108676
968,,,,,,,,,,,,,,,968_0,FAILED,SOBOL,,,2128,4702,7,773,0.122126973560079926661714466718
969,,,,,,,,,,,,,,,969_0,FAILED,SOBOL,,,1453,1837,38,975,0.162427843969315283123577842161
970,,,,,,,,,,,,,,,970_0,FAILED,SOBOL,,,3429,4106,57,327,0.923576540697365944154739736405
971,,,,,,,,,,,,,,,971_0,FAILED,SOBOL,,,4352,564,18,668,0.580987409992143488679516849515
972,1754347750.000000000000000000000000000000,1754361433.000000000000000000000000000000,13683.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1155 n_samples 2832 k_neighbors 77 n_permutations 3 significance_level 0.31691947517357766,0.000000000000000000000000000000,,i7095,13655.000000000000000000000000000000,1313.472656250000000000000000000000,851.871662399414731225988361984491,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.646923076923076934008349780925,5765992.000000000000000000000000000000,972_0,COMPLETED,SOBOL,13655.000000000000000000000000000000,13.269999999999999573674358543940,1155,2832,77,3,0.316919475173577658289048031293
973,,,,,,,,,,,,,,,973_0,FAILED,SOBOL,,,940,378,35,814,0.753512880042195298813112458447
974,,,,,,,,,,,,,,,974_0,FAILED,SOBOL,,,4176,3114,73,478,0.019642188958823681571574937266
975,,,,,,,,,,,,,,,975_0,FAILED,SOBOL,,,3214,1594,11,514,0.486982719430699928508943230554
976,,,,,,,,,,,,,,,976_0,FAILED,SOBOL,,,1277,4331,96,162,0.723773600371554470811474857328
977,,,,,,,,,,,,,,,977_0,FAILED,SOBOL,,,2030,2248,52,84,0.558903013586998009820661081903
978,,,,,,,,,,,,,,,978_0,FAILED,SOBOL,,,2544,4984,43,748,0.292707782931625859479396467577
979,,,,,,,,,,,,,,,979_0,FAILED,SOBOL,,,4756,974,79,274,0.198643124544993054936270482358
980,,,,,,,,,,,,,,,980_0,RUNNING,SOBOL,,,443,3711,16,923,0.965819458143785558590366235876
981,,,,,,,,,,,,,,,981_0,RUNNING,SOBOL,,,300,1254,83,647,0.088857373641803863439925237344
982,,,,,,,,,,,,,,,982_0,RUNNING,SOBOL,,,4581,3986,24,61,0.824650641435757281172413968307
983,1754361368.000000000000000000000000000000,1754363135.000000000000000000000000000000,1767.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3043 n_samples 58 k_neighbors 63 n_permutations 964 significance_level 0.6682409581318498,0.000000000000000000000000000000,,i7142,1738.000000000000000000000000000000,770.886718750000000000000000000000,738.176802201704504113877192139626,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.999461538461538401278971832653,5766066.000000000000000000000000000000,983_0,COMPLETED,SOBOL,1738.000000000000000000000000000000,1.870000000000000106581410364015,3043,58,63,964,0.668240958131849804857438357431
984,,,,,,,,,,,,,,,984_0,RUNNING,SOBOL,,,2464,2790,45,363,0.433365024894475925343328981398
985,,,,,,,,,,,,,,,985_0,RUNNING,SOBOL,,,1732,634,1,379,0.346299088241532437848491099430
986,,,,,,,,,,,,,,,986_0,RUNNING,SOBOL,,,3701,3366,94,793,0.614477808693423832586688604351
987,,,,,,,,,,,,,,,987_0,FAILED,SOBOL,,,3990,1929,31,202,0.894662401162087950190482388280
988,,,,,,,,,,,,,,,988_0,FAILED,SOBOL,,,819,4660,64,601,0.129461928352713584455813133900
989,,,,,,,,,,,,,,,989_0,RUNNING,SOBOL,,,923,856,98,912,0.510679752979427581394133994763
990,,,,,,,,,,,,,,,990_0,RUNNING,SOBOL,,,3963,3280,10,264,0.279538568194955594492512318539
991,,,,,,,,,,,,,,,991_0,RUNNING,SOBOL,,,3665,2053,71,727,0.246905942967161534662423605369
992,,,,,,,,,,,,,,,992_0,RUNNING,SOBOL,,,1846,4477,36,63,0.978964462308213101415788059967
993,,,,,,,,,,,,,,,993_0,RUNNING,SOBOL,,,2359,1476,18,173,0.798821365464478683193760844006
994,,,,,,,,,,,,,,,994_0,RUNNING,SOBOL,,,3069,3900,78,525,0.037690633337944749736703187182
995,1754390189.000000000000000000000000000000,1754393725.000000000000000000000000000000,3536.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4617 n_samples 183 k_neighbors 41 n_permutations 498 significance_level 0.44165275976620616,0.000000000000000000000000000000,,i7144,3510.000000000000000000000000000000,807.765625000000000000000000000000,744.112916076487294958496931940317,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.998999999999999999111821580300,5766300.000000000000000000000000000000,995_0,COMPLETED,SOBOL,3510.000000000000000000000000000000,1.040000000000000035527136788005,4617,183,41,498,0.441652759766206159941503983646
996,,,,,,,,,,,,,,,996_0,RUNNING,SOBOL,,,186,2607,54,834,0.705761739535257226485498449620
997,,,,,,,,,,,,,,,997_0,RUNNING,SOBOL,,,323,2357,49,613,0.333152422202751041790946828769
998,,,,,,,,,,,,,,,998_0,RUNNING,SOBOL,,,4798,4777,58,215,0.566216168826445986894668749301
999,,,,,,,,,,,,,,,999_0,RUNNING,SOBOL,,,2596,1142,20,812,0.907830422472208686812678024580
1000,,,,,,,,,,,,,,,1000_0,RUNNING,SOBOL,,,1899,3561,88,398,0.177686865705996760445017912389
1001,,,,,,,,,,,,,,,1001_0,RUNNING,SOBOL,,,1397,487,69,350,0.106868048487231137588793217219
1002,,,,,,,,,,,,,,,1002_0,RUNNING,SOBOL,,,3172,2907,26,952,0.869982255538925497440061462839
1003,,,,,,,,,,,,,,,1003_0,RUNNING,SOBOL,,,4123,1762,89,43,0.650190844442695370375417951436
1004,,,,,,,,,,,,,,,1004_0,RUNNING,SOBOL,,,1070,4182,6,629,0.388057740334421419348132076266
1005,,,,,,,,,,,,,,,1005_0,RUNNING,SOBOL,,,1207,1674,60,439,0.949402961367741271558884363913
1006,,,,,,,,,,,,,,,1006_0,RUNNING,SOBOL,,,4221,4249,47,853,0.213597439574077729851353524282
1007,1754390951.000000000000000000000000000000,1754397193.000000000000000000000000000000,6242.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3308 n_samples 459 k_neighbors 84 n_permutations 139 significance_level 0.30863649913668634,0.000000000000000000000000000000,,i7112,6217.000000000000000000000000000000,749.574218750000000000000000000000,698.912453675881465642305556684732,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.993384615384615421440628324490,5766313.000000000000000000000000000000,1007_0,COMPLETED,SOBOL,6217.000000000000000000000000000000,1.760000000000000008881784197001,3308,459,84,139,0.308636499136686337507740063302
1008,,,,,,,,,,,,,,,1008_0,RUNNING,SOBOL,,,1495,3034,24,538,0.543461869753897208745740954328
1009,,,,,,,,,,,,,,,1009_0,FAILED,SOBOL,,,2075,1053,30,709,0.739214900353923454190407937858
1010,,,,,,,,,,,,,,,1010_0,FAILED,SOBOL,,,2811,3629,65,123,0.471054382445290686920458256282
1011,,,,,,,,,,,,,,,1011_0,FAILED,SOBOL,,,4974,2329,3,899,0.004687717780470848638607606063
1012,,,,,,,,,,,,,,,1012_0,FAILED,SOBOL,,,537,4904,92,298,0.769928997598588460427038171474
1013,1754391293.000000000000000000000000000000,1754391462.000000000000000000000000000000,169.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 50 n_samples 133 k_neighbors 12 n_permutations 22 significance_level 0.1444165185019374,0.000000000000000000000000000000,,i7106,145.000000000000000000000000000000,703.867187500000000000000000000000,703.867187500000000000000000000000,-1.000000000000000000000000000000,0.699999999999999955591079014994,0.886615384615384583000263774011,5766319.000000000000000000000000000000,1013_0,COMPLETED,SOBOL,145.000000000000000000000000000000,1.750000000000000000000000000000,50,133,12,22,0.144416518501937402030321777602
1014,,,,,,,,,,,,,,,1014_0,FAILED,SOBOL,,,4519,2714,96,686,0.878246164634823744954417179542
1015,,,,,,,,,,,,,,,1015_0,FAILED,SOBOL,,,2932,1330,32,340,0.599036389740183916607918490627
1016,,,,,,,,,,,,,,,1016_0,RUNNING,SOBOL,,,2261,3911,75,988,0.362227544197812667547964338155
1017,,,,,,,,,,,,,,,1017_0,FAILED,SOBOL,,,1670,2003,82,754,0.417436427660286435425973650126
1018,,,,,,,,,,,,,,,1018_0,FAILED,SOBOL,,,3451,4584,14,418,0.683681982994079562310218989296
1019,,,,,,,,,,,,,,,1019_0,FAILED,SOBOL,,,3787,710,52,577,0.841067019240930635604058807075
1020,,,,,,,,,,,,,,,1020_0,FAILED,SOBOL,,,708,3290,43,226,0.073903177583590148880254844244
1021,1754432734.000000000000000000000000000000,1754439213.000000000000000000000000000000,6479.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 760 n_samples 231 k_neighbors 56 n_permutations 679 significance_level 0.2675879609361291,0.000000000000000000000000000000,,i7085,6439.000000000000000000000000000000,703.945312500000000000000000000000,679.652887964396313691395334899426,-1.000000000000000000000000000000,0.640000000000000013322676295502,0.999846153846153828936849095044,5766788.000000000000000000000000000000,1021_0,COMPLETED,SOBOL,6439.000000000000000000000000000000,1.060000000000000053290705182008,760,231,56,679,0.267587960936129076738865251173
1022,,,,,,,,,,,,,,,1022_0,FAILED,SOBOL,,,3809,2655,39,30,0.506543620973825436948345668497
1023,,,,,,,,,,,,,,,1023_0,FAILED,SOBOL,,,3482,1428,76,996,0.974827828394249085164346979582
1024,,,,,,,,,,,,,,,1024_0,RUNNING,SOBOL,,,1711,3852,19,332,0.234951978499069819017464055833
1025,,,,,,,,,,,,,,,1025_0,RUNNING,SOBOL,,,2210,2101,38,410,0.041836279295384887211284308250
1026,,,,,,,,,,,,,,,1026_0,RUNNING,SOBOL,,,2910,4525,70,762,0.810751030132174532738531524956
1027,,,,,,,,,,,,,,,1027_0,RUNNING,SOBOL,,,4487,808,8,234,0.717690961780026559502232430532
1028,,,,,,,,,,,,,,,1028_0,RUNNING,SOBOL,,,8,3232,99,570,0.445795107999816531130221619605
1029,,,,,,,,,,,,,,,1029_0,FAILED,SOBOL,,,501,1732,4,845,0.577675671765580767136327722255
1030,,,,,,,,,,,,,,,1030_0,FAILED,SOBOL,,,4927,4152,91,446,0.336805049153044822052294193782
1031,,,,,,,,,,,,,,,1031_0,FAILED,SOBOL,,,2755,517,28,545,0.181339994564652440267593647150
1032,,,,,,,,,,,,,,,1032_0,FAILED,SOBOL,,,2048,2937,68,131,0.919293282620608831479103173479
1033,,,,,,,,,,,,,,,1033_0,FAILED,SOBOL,,,1531,1112,86,115,0.866320114636793703333239591302
1034,,,,,,,,,,,,,,,1034_0,FAILED,SOBOL,,,3355,3531,21,716,0.095429488139227039433798438495
1035,,,,,,,,,,,,,,,1035_0,FAILED,SOBOL,,,4277,2387,60,305,0.376619622409343712821083727249
1036,,,,,,,,,,,,,,,1036_0,FAILED,SOBOL,,,1234,4807,48,892,0.646532001264393363371141276730
1037,,,,,,,,,,,,,,,1037_0,RUNNING,SOBOL,,,1019,2298,93,207,0.209936246721073999088602590746
1038,,,,,,,,,,,,,,,1038_0,RUNNING,SOBOL,,,4101,4874,2,621,0.937963445534929607383389793540
1039,,,,,,,,,,,,,,,1039_0,RUNNING,SOBOL,,,3140,1083,64,406,0.532024707313627054361404589145
1040,,,,,,,,,,,,,,,1040_0,RUNNING,SOBOL,,,1356,3659,32,804,0.304976707909256239403816834965
1041,,,,,,,,,,,,,,,1041_0,RUNNING,SOBOL,,,1951,428,25,944,0.482514833433553558261763782866
1042,,,,,,,,,,,,,,,1042_0,RUNNING,SOBOL,,,2618,3004,82,358,0.742866571819409737820194550295
1043,,,,,,,,,,,,,,,1043_0,RUNNING,SOBOL,,,4830,1704,46,637,0.773583081942051609125599043182
1044,,,,,,,,,,,,,,,1044_0,FAILED,SOBOL,,,364,4279,62,35,0.016149629879742860572022777887
1045,,,,,,,,,,,,,,,1045_0,FAILED,SOBOL,,,223,758,42,255,0.882390862543135923168335921218
1046,,,,,,,,,,,,,,,1046_0,FAILED,SOBOL,,,4663,3339,53,920,0.156347138654440637184350748612
1047,,,,,,,,,,,,,,,1047_0,RUNNING,SOBOL,,,3125,1955,15,71,0.374155810957774503933137566491
1048,,,,,,,,,,,,,,,1048_0,FAILED,SOBOL,,,2386,4536,80,719,0.603179686022922378896282680216
1049,,,,,,,,,,,,,,,1049_0,FAILED,SOBOL,,,1809,1378,74,517,0.671730427686125008968076599558
1050,,,,,,,,,,,,,,,1050_0,RUNNING,SOBOL,,,3619,3959,34,181,0.413301251139491787611746076436
1051,1754490309.000000000000000000000000000000,1754492470.000000000000000000000000000000,2161.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3907 n_samples 85 k_neighbors 97 n_permutations 842 significance_level 0.06976558818481862,0.000000000000000000000000000000,,i7092,2123.000000000000000000000000000000,770.820312500000000000000000000000,736.135428779069798110867850482464,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.999615384615384572342122737609,5773633.000000000000000000000000000000,1051_0,COMPLETED,SOBOL,2123.000000000000000000000000000000,1.850000000000000088817841970013,3907,85,97,842,0.069765588184818622119465203468
1052,,,,,,,,,,,,,,,1052_0,RUNNING,SOBOL,,,896,2666,10,490,0.829114002821967011058745811170
1053,,,,,,,,,,,,,,,1053_0,RUNNING,SOBOL,,,841,1508,26,54,0.461541308017447582390246907380
1054,,,,,,,,,,,,,,,1054_0,RUNNING,SOBOL,,,4041,3771,68,655,0.702431798765435821962910267757
1055,1754490698.000000000000000000000000000000,1754498492.000000000000000000000000000000,7794.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3743 n_samples 312 k_neighbors 7 n_permutations 371 significance_level 0.7945180013105273,0.000000000000000000000000000000,,i7094,7747.000000000000000000000000000000,701.562500000000000000000000000000,661.685013289304151840042322874069,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.983615384615384780175872947439,5773637.000000000000000000000000000000,1055_0,COMPLETED,SOBOL,7747.000000000000000000000000000000,7.530000000000000248689957516035,3743,312,7,371,0.794518001310527299807517920271
1056,,,,,,,,,,,,,,,1056_0,FAILED,SOBOL,,,1764,2575,88,957,0.056607661738991739419635251807
1057,,,,,,,,,,,,,,,1057_0,FAILED,SOBOL,,,2442,888,57,786,0.220180975275114182432290022007
1058,,,,,,,,,,,,,,,1058_0,FAILED,SOBOL,,,2991,3151,50,387,0.991061013365164389377071074705
1059,,,,,,,,,,,,,,,1059_0,FAILED,SOBOL,,,4540,2182,87,609,0.521802404768764938047809209820
1060,,,,,,,,,,,,,,,1060_0,FAILED,SOBOL,,,269,4446,20,195,0.251841604769229898685978241701
1061,,,,,,,,,,,,,,,1061_0,RUNNING,SOBOL,,,396,592,78,470,0.631273098498582818649538239697
1062,,,,,,,,,,,,,,,1062_0,RUNNING,SOBOL,,,4720,2860,17,821,0.392366097547113878984959001173
1063,,,,,,,,,,,,,,,1063_0,RUNNING,SOBOL,,,2517,1809,54,170,0.110200610334053636374385121144
1064,,,,,,,,,,,,,,,1064_0,RUNNING,SOBOL,,,1974,4077,40,506,0.850086810695007466520678462985
1065,,,,,,,,,,,,,,,1065_0,RUNNING,SOBOL,,,1324,2463,9,740,0.935526192471385020787977282453
1066,,,,,,,,,,,,,,,1066_0,RUNNING,SOBOL,,,3250,4730,99,91,0.166568731091916555353549256324
1067,,,,,,,,,,,,,,,1067_0,RUNNING,SOBOL,,,4203,1189,35,930,0.321058968106284758903257170459
1068,,,,,,,,,,,,,,,1068_0,RUNNING,SOBOL,,,996,3457,72,266,0.592934715809300572075812851836
1069,,,,,,,,,,,,,,,1069_0,RUNNING,SOBOL,,,1133,1002,14,582,0.031590892683714628941249458194
1070,,,,,,,,,,,,,,,1070_0,RUNNING,SOBOL,,,4300,3739,81,247,0.757654722649604095430220240814
1071,,,,,,,,,,,,,,,1071_0,RUNNING,SOBOL,,,3387,2219,44,781,0.727912137819454074794123243919
1072,,,,,,,,,,,,,,,1072_0,RUNNING,SOBOL,,,1421,4956,51,429,0.498930973296985047493734555246
1073,,,,,,,,,,,,,,,1073_0,FAILED,SOBOL,,,2149,1623,95,319,0.288560233440250168968077559839
1074,,,,,,,,,,,,,,,1074_0,FAILED,SOBOL,,,2732,4359,13,983,0.546979059521108812447209857055
1075,1754493629.000000000000000000000000000000,1754494861.000000000000000000000000000000,1232.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4896 n_samples 349 k_neighbors 74 n_permutations 12 significance_level 0.9538921394329518,0.000000000000000000000000000000,,i7097,1180.000000000000000000000000000000,776.378906250000000000000000000000,721.561718749999954525264911353588,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.999461538461538401278971832653,5773657.000000000000000000000000000000,1075_0,COMPLETED,SOBOL,1180.000000000000000000000000000000,1.350000000000000088817841970013,4896,349,74,12,0.953892139432951813304839561170
1076,,,,,,,,,,,,,,,1076_0,RUNNING,SOBOL,,,611,3086,33,660,0.194495065709576003820657774668
1077,,,,,,,,,,,,,,,1077_0,RUNNING,SOBOL,,,132,1879,66,881,0.813185427894815848759435539250
1078,,,,,,,,,,,,,,,1078_0,FAILED,SOBOL,,,4442,4611,29,295,0.085206650225445629276421755094
1079,,,,,,,,,,,,,,,1079_0,FAILED,SOBOL,,,2855,683,93,696,0.429717606637626869936497087110
1080,,,,,,,,,,,,,,,1080_0,FAILED,SOBOL,,,2344,3415,3,94,0.656776194449514183482108364842
1081,,,,,,,,,,,,,,,1081_0,ABANDONED,SOBOL,,,1588,9,46,142,0.618134238993748974522191019787
1082,,,,,,,,,,,,,,,1082_0,RUNNING,SOBOL,,,3528,2741,61,556,0.357739552123472082101329760917
1083,,,,,,,,,,,,,,,1083_0,RUNNING,SOBOL,,,3865,1303,23,467,0.140905756879597915398605323389
1084,,,,,,,,,,,,,,,1084_0,RUNNING,SOBOL,,,626,4036,85,865,0.898319340806454369463551756780
1085,,,,,,,,,,,,,,,1085_0,RUNNING,SOBOL,,,660,1170,45,432,0.242639857592061164437424736207
1086,,,,,,,,,,,,,,,1086_0,RUNNING,SOBOL,,,3831,3590,62,768,0.968611351290717736972624152259
1087,,,,,,,,,,,,,,,1087_0,FAILED,SOBOL,,,3543,2368,25,240,0.501300771735608607926337754179
1088,,,,,,,,,,,,,,,1088_0,FAILED,SOBOL,,,1573,4788,82,591,0.272349126860499390900827165751
1089,,,,,,,,,,,,,,,1089_0,FAILED,SOBOL,,,2310,1790,63,669,0.452736831532791261789583359132
1090,,,,,,,,,,,,,,,1090_0,FAILED,SOBOL,,,2889,4210,31,5,0.711246090346947301696900467505
1091,,,,,,,,,,,,,,,1091_0,RUNNING,SOBOL,,,4427,498,93,971,0.805279846049845260402832991531
1092,,,,,,,,,,,,,,,1092_0,RUNNING,SOBOL,,,147,2917,2,322,0.045851349145174025156990182950
1093,,,,,,,,,,,,,,,1093_0,FAILED,SOBOL,,,596,2042,97,109,0.915016528904437964619944523292
1094,,,,,,,,,,,,,,,1094_0,FAILED,SOBOL,,,4910,4466,10,695,0.187069174416363226409742992473
1095,,,,,,,,,,,,,,,1095_0,FAILED,SOBOL,,,2698,828,73,284,0.343509819889441125884133043655
1096,,,,,,,,,,,,,,,1096_0,FAILED,SOBOL,,,2184,3252,33,885,0.570477974968031098512710741488
1097,,,,,,,,,,,,,,,1097_0,FAILED,SOBOL,,,1436,172,15,870,0.642026793733239120598454974242
1098,,,,,,,,,,,,,,,1098_0,FAILED,SOBOL,,,3372,2596,80,456,0.381602587215602417902715615128
1099,,,,,,,,,,,,,,,1099_0,FAILED,SOBOL,,,4335,1448,41,555,0.101387984344735740394050083069
1100,,,,,,,,,,,,,,,1100_0,FAILED,SOBOL,,,1099,3872,53,156,0.858893904538825192496176441637
1101,,,,,,,,,,,,,,,1101_0,RUNNING,SOBOL,,,1001,1358,8,966,0.297305031161755328739104697888
1102,,,,,,,,,,,,,,,1102_0,FAILED,SOBOL,,,4198,3939,99,364,0.538225041557103378586646158510
1103,,,,,,,,,,,,,,,1103_0,FAILED,SOBOL,,,3275,144,38,642,0.943191995961591644892507702025
1104,,,,,,,,,,,,,,,1104_0,FAILED,SOBOL,,,1299,2725,69,57,0.205189320122823121161914627919
1105,,,,,,,,,,,,,,,1105_0,FAILED,SOBOL,,,1969,738,76,198,0.009193592663854360802488940863
1106,,,,,,,,,,,,,,,1106_0,FAILED,SOBOL,,,2522,3319,19,596,0.780042207572609225252335818368
1107,,,,,,,,,,,,,,,1107_0,FAILED,SOBOL,,,4695,2014,55,380,0.748353973118588311486121256166
1108,,,,,,,,,,,,,,,1108_0,FAILED,SOBOL,,,421,4595,39,794,0.478483605852350613041323867947
1109,,,,,,,,,,,,,,,1109_0,FAILED,SOBOL,,,244,448,59,511,0.607440222522243833402910695440
1110,,,,,,,,,,,,,,,1110_0,FAILED,SOBOL,,,4564,3023,48,159,0.368442788837477552821297877017
1111,,,,,,,,,,,,,,,1111_0,FAILED,SOBOL,,,2987,1646,86,820,0.149656681600958102462683996237
1112,,,,,,,,,,,,,,,1112_0,FAILED,SOBOL,,,2447,4221,21,485,0.889574305143207344492850552342
1113,,,,,,,,,,,,,,,1113_0,FAILED,SOBOL,,,1788,2318,27,281,0.833633509164676045344322119490
1114,,,,,,,,,,,,,,,1114_0,FAILED,SOBOL,,,3718,4893,67,929,0.064768384052440522435922787281
1115,,,,,,,,,,,,,,,1115_0,FAILED,SOBOL,,,4046,1025,4,81,0.407326552588492651896245888565
1116,,,,,,,,,,,,,,,1116_0,FAILED,SOBOL,,,836,3601,91,745,0.679172780644148543771621007181
1117,,,,,,,,,,,,,,,1117_0,FAILED,SOBOL,,,862,2443,74,807,0.062328275687992575060381028607
1118,,,,,,,,,,,,,,,1118_0,FAILED,SOBOL,,,3941,4710,33,393,0.790265041768550835499240747595
1119,,,,,,,,,,,,,,,1119_0,FAILED,SOBOL,,,3604,1248,94,615,0.695255992608144857136664995778
1120,,,,,,,,,,,,,,,1120_0,FAILED,SOBOL,,,1824,3516,13,216,0.468239416385069495696313879307
1121,,,,,,,,,,,,,,,1121_0,FAILED,SOBOL,,,2420,572,44,44,0.256846460215747363076133069626
1122,,,,,,,,,,,,,,,1122_0,FAILED,SOBOL,,,3091,2840,51,630,0.517290534868836360260502260644
