trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
654,,,,,,,,,,,,,,,654_0,COMPLETED,SOBOL,19.000000000000000000000000000000,2.649999999999999911182158029987,4308,6,2418,str\(\'KL\'\),str\(\'tstat\'\),0.153603742867708198405196640124,75,2
655,,,,,,,,,,,,,,,655_0,COMPLETED,SOBOL,43.000000000000000000000000000000,4.370000000000000106581410364015,885,20,4833,str\(\'H\'\),str\(\'stdev\'\),0.912413172056898424955306836637,6,1
656,,,,,,,,,,,,,,,656_0,COMPLETED,SOBOL,49.000000000000000000000000000000,10.109999999999999431565811391920,761,5,669,str\(\'KL\'\),str\(\'tstat\'\),0.781068441011011582730816371622,67,2
657,,,,,,,,,,,,,,,657_0,COMPLETED,SOBOL,40.000000000000000000000000000000,2.180000000000000159872115546023,4204,19,3410,str\(\'H\'\),str\(\'stdev\'\),0.028137126473709941215650687241,11,3
658,,,,,,,,,,,,,,,658_0,COMPLETED,SOBOL,37.000000000000000000000000000000,49.500000000000000000000000000000,3678,1,1552,str\(\'KL\'\),str\(\'stdev\'\),0.364766733920201646768077807792,33,1
659,,,,,,,,,,,,,,,659_0,COMPLETED,SOBOL,46.000000000000000000000000000000,1.550000000000000044408920985006,1514,15,3826,str\(\'H\'\),str\(\'tstat\'\),0.576515498504042600558250342146,89,2
660,,,,,,,,,,,,,,,660_0,COMPLETED,SOBOL,35.000000000000000000000000000000,5.500000000000000000000000000000,1903,4,2890,str\(\'H\'\),str\(\'stdev\'\),0.461288862982764835685145499156,20,2
661,,,,,,,,,,,,,,,661_0,COMPLETED,SOBOL,41.000000000000000000000000000000,7.799999999999999822364316059975,2826,12,613,str\(\'KL\'\),str\(\'tstat\'\),0.722195201743394132876119329012,51,1
662,,,,,,,,,,,,,,,662_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,4919,8,4976,str\(\'H\'\),str\(\'tstat\'\),0.887032537098974005473905890540,79,1
663,,,,,,,,,,,,,,,663_0,COMPLETED,SOBOL,42.000000000000000000000000000000,2.250000000000000000000000000000,198,16,2229,str\(\'KL\'\),str\(\'stdev\'\),0.178993928955867881436248012506,48,3
664,,,,,,,,,,,,,,,664_0,COMPLETED,SOBOL,38.000000000000000000000000000000,0.000000000000000000000000000000,418,1,4436,str\(\'KL\'\),str\(\'stdev\'\),0.416910158153623366938944627691,98,2
665,,,,,,,,,,,,,,,665_0,COMPLETED,SOBOL,38.000000000000000000000000000000,5.299999999999999822364316059975,4466,15,2183,str\(\'H\'\),str\(\'tstat\'\),0.641328831600025295323064256081,30,3
666,,,,,,,,,,,,,,,666_0,COMPLETED,SOBOL,39.000000000000000000000000000000,1.360000000000000097699626167014,2810,7,2781,str\(\'KL\'\),str\(\'tstat\'\),0.998895445981994312134588653862,2,3
667,,,,,,,,,,,,,,,667_0,FAILED,SOBOL,,,2463,21,58,str\(\'H\'\),str\(\'stdev\'\),0.192360628832131619336820449462,70,1
668,,,,,,,,,,,,,,,668_0,COMPLETED,SOBOL,20.000000000000000000000000000000,0.770000000000000017763568394003,1621,10,1619,str\(\'H\'\),str\(\'tstat\'\),0.830015947019681288310266609187,39,2
669,,,,,,,,,,,,,,,669_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,3188,18,4345,str\(\'KL\'\),str\(\'stdev\'\),0.103459773764014245633902078225,82,3
670,,,,,,,,,,,,,,,670_0,COMPLETED,SOBOL,45.000000000000000000000000000000,4.969999999999999751310042483965,3912,3,1242,str\(\'H\'\),str\(\'stdev\'\),0.258080879665911200326888774725,61,2
671,,,,,,,,,,,,,,,671_0,COMPLETED,SOBOL,40.000000000000000000000000000000,2.149999999999999911182158029987,1125,12,3501,str\(\'KL\'\),str\(\'tstat\'\),0.558946189789101488543110463070,17,2
672,,,,,,,,,,,,,,,672_0,COMPLETED,SOBOL,23.000000000000000000000000000000,0.930000000000000048849813083507,1245,10,3990,str\(\'KL\'\),str\(\'tstat\'\),0.014331020697951318138008147685,52,2
673,,,,,,,,,,,,,,,673_0,COMPLETED,SOBOL,36.000000000000000000000000000000,2.520000000000000017763568394003,4034,18,1268,str\(\'H\'\),str\(\'stdev\'\),0.802196452891454137024140891299,22,1
674,,,,,,,,,,,,,,,674_0,COMPLETED,SOBOL,34.000000000000000000000000000000,1.520000000000000017763568394003,3224,3,3145,str\(\'KL\'\),str\(\'stdev\'\),0.586709648637101066626087231271,50,1
675,,,,,,,,,,,,,,,675_0,COMPLETED,SOBOL,49.000000000000000000000000000000,10.699999999999999289457264239900,1656,11,893,str\(\'H\'\),str\(\'tstat\'\),0.347275423623621459778831876974,80,2
676,,,,,,,,,,,,,,,676_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.280000000000000026645352591004,2347,0,2452,str\(\'H\'\),str\(\'stdev\'\),0.739321509407833254989839133486,13,2
677,,,,,,,,,,,,,,,677_0,COMPLETED,SOBOL,38.000000000000000000000000000000,21.219999999999998863131622783840,2694,13,4711,str\(\'KL\'\),str\(\'tstat\'\),0.451461619015783077735193273838,68,3
678,,,,,,,,,,,,,,,678_0,COMPLETED,SOBOL,50.000000000000000000000000000000,3.049999999999999822364316059975,4426,7,329,str\(\'H\'\),str\(\'tstat\'\),0.157745518554002039923744860062,90,1
679,,,,,,,,,,,,,,,679_0,FAILED,SOBOL,,,378,21,3055,str\(\'KL\'\),str\(\'stdev\'\),0.900960944930091489624146561255,35,2
680,,,,,,,,,,,,,,,680_0,COMPLETED,SOBOL,69.000000000000000000000000000000,23.429999999999999715782905695960,238,5,262,str\(\'KL\'\),str\(\'stdev\'\),0.632027000177651676615653286717,84,2
681,,,,,,,,,,,,,,,681_0,COMPLETED,SOBOL,31.000000000000000000000000000000,2.750000000000000000000000000000,4960,13,2535,str\(\'H\'\),str\(\'tstat\'\),0.434500965276733042141898977206,41,3
682,,,,,,,,,,,,,,,682_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.560000000000000053290705182008,2942,9,1879,str\(\'KL\'\),str\(\'tstat\'\),0.205839765476062891425002021606,19,2
683,,,,,,,,,,,,,,,683_0,COMPLETED,SOBOL,41.000000000000000000000000000000,1.899999999999999911182158029987,2019,17,4620,str\(\'H\'\),str\(\'stdev\'\),0.977136851307004672406719691935,62,3
684,,,,,,,,,,,,,,,684_0,COMPLETED,SOBOL,21.000000000000000000000000000000,1.139999999999999902300373832986,1480,6,3685,str\(\'H\'\),str\(\'tstat\'\),0.125097969917580487120289944869,32,2
685,,,,,,,,,,,,,,,685_0,COMPLETED,SOBOL,39.000000000000000000000000000000,6.080000000000000071054273576010,3642,20,938,str\(\'KL\'\),str\(\'stdev\'\),0.816659112431109002194773438532,99,3
686,,,,,,,,,,,,,,,686_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.550000000000000044408920985006,4083,2,4100,str\(\'H\'\),str\(\'stdev\'\),0.540990380033850692953478755953,71,2
687,,,,,,,,,,,,,,,687_0,COMPLETED,SOBOL,63.000000000000000000000000000000,14.689999999999999502620084967930,641,15,1823,str\(\'KL\'\),str\(\'tstat\'\),0.267749617254361527152184407896,4,1
688,,,,,,,,,,,,,,,688_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,850,1,2659,str\(\'H\'\),str\(\'stdev\'\),0.397661111794412158726430561728,63,3
689,,,,,,,,,,,,,,,689_0,COMPLETED,SOBOL,40.000000000000000000000000000000,69.510000000000005115907697472721,4272,15,93,str\(\'KL\'\),str\(\'tstat\'\),0.668861288053914870843641438114,8,2
690,,,,,,,,,,,,,,,690_0,COMPLETED,SOBOL,42.000000000000000000000000000000,2.750000000000000000000000000000,3473,5,4480,str\(\'H\'\),str\(\'tstat\'\),0.940176630904898003038283604837,36,3
691,,,,,,,,,,,,,,,691_0,COMPLETED,SOBOL,41.000000000000000000000000000000,0.869999999999999995559107901499,1252,19,2070,str\(\'KL\'\),str\(\'stdev\'\),0.242798286825418485612715358002,91,2
692,,,,,,,,,,,,,,,692_0,COMPLETED,SOBOL,36.000000000000000000000000000000,6.250000000000000000000000000000,2127,8,1130,str\(\'KL\'\),str\(\'tstat\'\),0.857550251239910688028089680301,24,3
693,,,,,,,,,,,,,,,693_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,3070,17,3545,str\(\'H\'\),str\(\'stdev\'\),0.084212575171142819985270477900,54,1
694,,,,,,,,,,,,,,,694_0,COMPLETED,SOBOL,38.000000000000000000000000000000,6.599999999999999644728632119950,4812,4,1653,str\(\'KL\'\),str\(\'stdev\'\),0.308516578357666715337614959935,76,3
695,,,,,,,,,,,,,,,695_0,COMPLETED,SOBOL,33.000000000000000000000000000000,3.089999999999999857891452847980,148,12,4223,str\(\'H\'\),str\(\'tstat\'\),0.500225415410473939203939153231,45,2
696,,,,,,,,,,,,,,,696_0,COMPLETED,SOBOL,34.000000000000000000000000000000,4.990000000000000213162820728030,487,8,1430,str\(\'H\'\),str\(\'tstat\'\),0.776927561324089799299486003292,94,3
697,,,,,,,,,,,,,,,697_0,FAILED,SOBOL,,,4554,21,3860,str\(\'KL\'\),str\(\'stdev\'\),0.039590249599888924225687958369,27,2
698,,,,,,,,,,,,,,,698_0,COMPLETED,SOBOL,43.000000000000000000000000000000,16.559999999999998721023075631820,2546,0,713,str\(\'H\'\),str\(\'stdev\'\),0.322126902693882610773101760060,5,2
699,,,,,,,,,,,,,,,699_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,2259,14,3298,str\(\'KL\'\),str\(\'tstat\'\),0.611844640348106594274213421158,73,1
700,,,,,,,,,,,,,,,700_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,1865,3,4864,str\(\'KL\'\),str\(\'stdev\'\),0.472740138342604032661853352693,43,1
701,,,,,,,,,,,,,,,701_0,COMPLETED,SOBOL,35.000000000000000000000000000000,1.790000000000000035527136788005,3413,11,2273,str\(\'H\'\),str\(\'tstat\'\),0.718052474290132525247543071600,85,2
702,,,,,,,,,,,,,,,702_0,COMPLETED,SOBOL,22.000000000000000000000000000000,18.559999999999998721023075631820,3864,10,2924,str\(\'KL\'\),str\(\'tstat\'\),0.922363638244569350455037692882,57,2
703,,,,,,,,,,,,,,,703_0,COMPLETED,SOBOL,35.000000000000000000000000000000,4.549999999999999822364316059975,1016,19,491,str\(\'H\'\),str\(\'stdev\'\),0.136356057031080141195289456846,14,1
704,,,,,,,,,,,,,,,704_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,1072,7,3004,str\(\'KL\'\),str\(\'stdev\'\),0.357197533847764148173808962383,63,1
705,,,,,,,,,,,,,,,705_0,FAILED,SOBOL,,,3890,21,419,str\(\'H\'\),str\(\'tstat\'\),0.584570965986698887206785002491,18,3
706,,,,,,,,,,,,,,,706_0,COMPLETED,SOBOL,39.000000000000000000000000000000,4.639999999999999680255768907955,3367,0,4777,str\(\'KL\'\),str\(\'tstat\'\),0.804201771054416925110785996367,40,2
707,,,,,,,,,,,,,,,707_0,COMPLETED,SOBOL,35.000000000000000000000000000000,2.430000000000000159872115546023,1828,14,2347,str\(\'H\'\),str\(\'stdev\'\),0.004519202047958970069885253906,85,3
708,,,,,,,,,,,,,,,708_0,COMPLETED,SOBOL,62.000000000000000000000000000000,31.109999999999999431565811391920,2217,2,782,str\(\'H\'\),str\(\'tstat\'\),0.895058971971273376055933113093,2,1
709,,,,,,,,,,,,,,,709_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.179999999999999937827510620991,2514,11,3216,str\(\'KL\'\),str\(\'stdev\'\),0.171457561125978819038806477693,72,2
710,,,,,,,,,,,,,,,710_0,COMPLETED,SOBOL,40.000000000000000000000000000000,4.570000000000000284217094304040,4605,10,1353,str\(\'H\'\),str\(\'stdev\'\),0.437639050645753757695644026171,100,2
711,,,,,,,,,,,,,,,711_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,509,18,3944,str\(\'KL\'\),str\(\'tstat\'\),0.745356605194509080902776076982,30,1
712,,,,,,,,,,,,,,,712_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.189999999999999946709294817992,107,2,1737,str\(\'KL\'\),str\(\'tstat\'\),0.975247656149789698964980289020,82,1
713,,,,,,,,,,,,,,,713_0,COMPLETED,SOBOL,43.000000000000000000000000000000,1.080000000000000071054273576010,4780,16,4146,str\(\'H\'\),str\(\'stdev\'\),0.215524054788053032183370305574,49,2
714,,,,,,,,,,,,,,,714_0,COMPLETED,SOBOL,20.000000000000000000000000000000,6.019999999999999573674358543940,3121,6,1048,str\(\'KL\'\),str\(\'stdev\'\),0.424934808462858193411904039749,21,2
715,,,,,,,,,,,,,,,715_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.110000000000000097699626167014,2149,20,3615,str\(\'H\'\),str\(\'tstat\'\),0.633790679207071661060979295144,53,3
716,,,,,,,,,,,,,,,716_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.220000000000000195399252334028,1308,9,4554,str\(\'H\'\),str\(\'stdev\'\),0.281212425146251943086639357716,34,3
717,,,,,,,,,,,,,,,717_0,COMPLETED,SOBOL,40.000000000000000000000000000000,7.429999999999999715782905695960,3500,17,1984,str\(\'KL\'\),str\(\'tstat\'\),0.535326480800285886552103420399,91,3
718,,,,,,,,,,,,,,,718_0,COMPLETED,SOBOL,34.000000000000000000000000000000,3.540000000000000035527136788005,4226,4,2587,str\(\'H\'\),str\(\'tstat\'\),0.822448769452050365558193334437,69,1
719,,,,,,,,,,,,,,,719_0,COMPLETED,SOBOL,38.000000000000000000000000000000,37.770000000000003126388037344441,813,13,172,str\(\'KL\'\),str\(\'stdev\'\),0.111517263751476997102329846712,12,3
720,,,,,,,,,,,,,,,720_0,COMPLETED,SOBOL,32.000000000000000000000000000000,1.629999999999999893418589635985,668,4,4328,str\(\'H\'\),str\(\'tstat\'\),0.240910879949107759046000865055,74,3
721,,,,,,,,,,,,,,,721_0,COMPLETED,SOBOL,33.000000000000000000000000000000,1.979999999999999982236431605997,4139,12,1587,str\(\'KL\'\),str\(\'stdev\'\),0.949862708497792529449554876919,4,3
722,,,,,,,,,,,,,,,722_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.810000000000000053290705182008,3605,8,3454,str\(\'H\'\),str\(\'stdev\'\),0.659300726588815444451086023037,26,3
723,,,,,,,,,,,,,,,723_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.520000000000000017763568394003,1433,16,1181,str\(\'KL\'\),str\(\'tstat\'\),0.399430386172607565509196092535,96,1
724,,,,,,,,,,,,,,,724_0,COMPLETED,SOBOL,17.000000000000000000000000000000,1.830000000000000071054273576010,1987,6,2117,str\(\'KL\'\),str\(\'stdev\'\),0.513686197079718076530241432920,13,2
725,,,,,,,,,,,,,,,725_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,2901,19,4394,str\(\'H\'\),str\(\'tstat\'\),0.302850652901455741350389416766,58,1
726,,,,,,,,,,,,,,,726_0,COMPLETED,SOBOL,39.000000000000000000000000000000,4.639999999999999680255768907955,4982,1,22,str\(\'KL\'\),str\(\'tstat\'\),0.089996398901566868056001169407,86,3
727,,,,,,,,,,,,,,,727_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,289,15,2769,str\(\'H\'\),str\(\'stdev\'\),0.843963711783289882717440377746,41,1
728,,,,,,,,,,,,,,,728_0,COMPLETED,SOBOL,38.000000000000000000000000000000,14.490000000000000213162820728030,347,10,562,str\(\'H\'\),str\(\'stdev\'\),0.621780190562829404576916658698,93,2
729,,,,,,,,,,,,,,,729_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.669999999999999928945726423990,4384,19,2815,str\(\'KL\'\),str\(\'tstat\'\),0.320001660034060497750374452153,35,1
730,,,,,,,,,,,,,,,730_0,COMPLETED,SOBOL,42.000000000000000000000000000000,1.149999999999999911182158029987,2716,3,2226,str\(\'H\'\),str\(\'tstat\'\),0.041605200685560707329901930507,7,1
731,,,,,,,,,,,,,,,731_0,COMPLETED,SOBOL,29.000000000000000000000000000000,0.000000000000000000000000000000,2399,11,4949,str\(\'KL\'\),str\(\'stdev\'\),0.767125375596806380329439889465,65,2
732,,,,,,,,,,,,,,,732_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,1683,1,3388,str\(\'KL\'\),str\(\'tstat\'\),0.130440882023423909696902001087,45,3
733,,,,,,,,,,,,,,,733_0,COMPLETED,SOBOL,46.000000000000000000000000000000,5.889999999999999680255768907955,3280,14,662,str\(\'H\'\),str\(\'stdev\'\),0.936062478767707983884349687287,77,1
734,,,,,,,,,,,,,,,734_0,COMPLETED,SOBOL,33.000000000000000000000000000000,1.580000000000000071054273576010,3997,8,3755,str\(\'KL\'\),str\(\'stdev\'\),0.704220510939136179473507581861,55,3
735,,,,,,,,,,,,,,,735_0,FAILED,SOBOL,,,1198,21,1496,str\(\'H\'\),str\(\'tstat\'\),0.478765839148312832840304054116,23,2
736,,,,,,,,,,,,,,,736_0,COMPLETED,SOBOL,47.000000000000000000000000000000,10.580000000000000071054273576010,1161,0,1014,str\(\'H\'\),str\(\'tstat\'\),0.963794410334899986914081182476,59,1
737,,,,,,,,,,,,,,,737_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,3959,14,3737,str\(\'KL\'\),str\(\'stdev\'\),0.219664811786264180248906541237,15,1
738,,,,,,,,,,,,,,,738_0,COMPLETED,SOBOL,19.000000000000000000000000000000,6.990000000000000213162820728030,3161,6,1849,str\(\'H\'\),str\(\'stdev\'\),0.389605558801442375393975225961,43,3
739,,,,,,,,,,,,,,,739_0,COMPLETED,SOBOL,51.000000000000000000000000000000,118.810000000000002273736754432321,1565,20,4102,str\(\'KL\'\),str\(\'tstat\'\),0.676430402616038928265140839358,88,1
740,,,,,,,,,,,,,,,740_0,COMPLETED,SOBOL,39.000000000000000000000000000000,3.560000000000000053290705182008,2441,9,2543,str\(\'KL\'\),str\(\'stdev\'\),0.285355022475123398795204820999,6,2
741,,,,,,,,,,,,,,,741_0,COMPLETED,SOBOL,40.000000000000000000000000000000,21.429999999999999715782905695960,2759,18,284,str\(\'H\'\),str\(\'tstat\'\),0.523875075316056593166536003991,75,3
742,,,,,,,,,,,,,,,742_0,COMPLETED,SOBOL,41.000000000000000000000000000000,3.299999999999999822364316059975,4498,3,4676,str\(\'KL\'\),str\(\'tstat\'\),0.865086526123806875965271956375,97,3
743,,,,,,,,,,,,,,,743_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.000000000000000000000000000000,460,11,1950,str\(\'H\'\),str\(\'stdev\'\),0.076186047352850436165105918462,28,1
744,,,,,,,,,,,,,,,744_0,COMPLETED,SOBOL,16.000000000000000000000000000000,0.000000000000000000000000000000,176,6,4743,str\(\'H\'\),str\(\'stdev\'\),0.329665200082585208019025913018,78,3
745,,,,,,,,,,,,,,,745_0,COMPLETED,SOBOL,47.000000000000000000000000000000,7.679999999999999715782905695960,4868,20,2469,str\(\'KL\'\),str\(\'tstat\'\),0.603820135034620730785093201121,46,1
746,,,,,,,,,,,,,,,746_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.939999999999999946709294817992,2857,2,3116,str\(\'H\'\),str\(\'tstat\'\),0.753764220878481827625705591345,25,1
747,,,,,,,,,,,,,,,747_0,COMPLETED,SOBOL,46.000000000000000000000000000000,20.670000000000001705302565824240,1945,16,375,str\(\'KL\'\),str\(\'stdev\'\),0.063238124942407006323641383005,56,2
748,,,,,,,,,,,,,,,748_0,COMPLETED,SOBOL,42.000000000000000000000000000000,3.209999999999999964472863211995,1551,5,1309,str\(\'KL\'\),str\(\'tstat\'\),0.914306300688535023013514546619,37,3
749,,,,,,,,,,,,,,,749_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.000000000000000000000000000000,3724,13,4057,str\(\'H\'\),str\(\'stdev\'\),0.143923387030139571240994200707,94,1
750,,,,,,,,,,,,,,,750_0,COMPLETED,SOBOL,37.000000000000000000000000000000,4.700000000000000177635683940025,4177,8,905,str\(\'KL\'\),str\(\'stdev\'\),0.496359940277412536868695269732,66,3
751,,,,,,,,,,,,,,,751_0,COMPLETED,SOBOL,40.000000000000000000000000000000,6.190000000000000390798504668055,705,17,3182,str\(\'H\'\),str\(\'tstat\'\),0.694921021755784740214778594236,9,2
752,,,,,,,,,,,,,,,752_0,COMPLETED,SOBOL,31.000000000000000000000000000000,0.000000000000000000000000000000,931,8,2338,str\(\'KL\'\),str\(\'stdev\'\),0.563058412367478000604137378104,70,1
753,,,,,,,,,,,,,,,753_0,COMPLETED,SOBOL,40.000000000000000000000000000000,1.629999999999999893418589635985,4345,16,4905,str\(\'H\'\),str\(\'tstat\'\),0.370436354909092213638643897866,1,3
754,,,,,,,,,,,,,,,754_0,COMPLETED,SOBOL,35.000000000000000000000000000000,5.820000000000000284217094304040,3538,4,528,str\(\'KL\'\),str\(\'tstat\'\),0.022356983404606581289364442000,29,2
755,,,,,,,,,,,,,,,755_0,COMPLETED,SOBOL,39.000000000000000000000000000000,4.370000000000000106581410364015,1345,12,2937,str\(\'H\'\),str\(\'stdev\'\),0.794658661128953114349826591933,98,3
756,,,,,,,,,,,,,,,756_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.520000000000000017763568394003,2036,1,3877,str\(\'H\'\),str\(\'tstat\'\),0.180877417229115960983776290050,17,1
757,,,,,,,,,,,,,,,757_0,COMPLETED,SOBOL,42.000000000000000000000000000000,5.860000000000000319744231092045,3007,15,1462,str\(\'KL\'\),str\(\'stdev\'\),0.877342540903016887554599634313,61,3
758,,,,,,,,,,,,,,,758_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,4737,5,3344,str\(\'H\'\),str\(\'stdev\'\),0.731751829734072045674508899538,83,2
759,,,,,,,,,,,,,,,759_0,COMPLETED,SOBOL,41.000000000000000000000000000000,6.240000000000000213162820728030,65,19,774,str\(\'KL\'\),str\(\'tstat\'\),0.459515655130147915308214123797,39,3
760,,,,,,,,,,,,,,,760_0,COMPLETED,SOBOL,40.000000000000000000000000000000,2.089999999999999857891452847980,551,4,3567,str\(\'KL\'\),str\(\'tstat\'\),0.198272108307108285707442973944,89,3
761,,,,,,,,,,,,,,,761_0,COMPLETED,SOBOL,39.000000000000000000000000000000,9.089999999999999857891452847980,4649,12,1137,str\(\'H\'\),str\(\'stdev\'\),0.985192909926176030310784881294,32,2
762,,,,,,,,,,,,,,,762_0,COMPLETED,SOBOL,17.000000000000000000000000000000,1.229999999999999982236431605997,2629,10,4294,str\(\'KL\'\),str\(\'stdev\'\),0.655157114289701025811041290581,11,1
763,,,,,,,,,,,,,,,763_0,COMPLETED,SOBOL,41.000000000000000000000000000000,4.099999999999999644728632119950,2330,18,1709,str\(\'H\'\),str\(\'tstat\'\),0.410880776686593895963284239770,67,3
764,,,,,,,,,,,,,,,764_0,COMPLETED,SOBOL,53.000000000000000000000000000000,50.649999999999998578914528479800,1791,7,144,str\(\'H\'\),str\(\'stdev\'\),0.549014558177441380770744672191,48,1
765,,,,,,,,,,,,,,,765_0,FAILED,SOBOL,,,3328,21,2735,str\(\'KL\'\),str\(\'tstat\'\),0.260210040928795960368802298035,80,1
766,,,,,,,,,,,,,,,766_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.800000000000000044408920985006,3771,1,2073,str\(\'H\'\),str\(\'tstat\'\),0.101448756152763969184960046732,52,2
767,,,,,,,,,,,,,,,767_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,955,14,4507,str\(\'KL\'\),str\(\'stdev\'\),0.839822066221386220874478567566,20,3
768,,,,,,,,,,,,,,,768_0,COMPLETED,SOBOL,45.000000000000000000000000000000,3.859999999999999875655021241982,939,1,3747,str\(\'H\'\),str\(\'stdev\'\),0.916132251674309339151136555301,2,2
769,,,,,,,,,,,,,,,769_0,COMPLETED,SOBOL,39.000000000000000000000000000000,17.589999999999999857891452847980,3787,14,1006,str\(\'KL\'\),str\(\'tstat\'\),0.142581855688244107938089655363,69,3
770,,,,,,,,,,,,,,,770_0,COMPLETED,SOBOL,40.000000000000000000000000000000,4.129999999999999893418589635985,3334,7,4114,str\(\'H\'\),str\(\'tstat\'\),0.499647833209484804051214723586,98,1
771,,,,,,,,,,,,,,,771_0,FAILED,SOBOL,,,1785,21,1841,str\(\'KL\'\),str\(\'stdev\'\),0.691142998578026857003919758426,30,3
772,,,,,,,,,,,,,,,772_0,COMPLETED,SOBOL,27.000000000000000000000000000000,23.399999999999998578914528479800,2336,10,276,str\(\'KL\'\),str\(\'tstat\'\),0.331251303933560836689764528273,60,2
773,,,,,,,,,,,,,,,773_0,COMPLETED,SOBOL,39.000000000000000000000000000000,11.210000000000000852651282912120,2623,18,2553,str\(\'H\'\),str\(\'stdev\'\),0.602726064963266305873901274026,18,3
774,,,,,,,,,,,,,,,774_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,4633,4,1941,str\(\'KL\'\),str\(\'stdev\'\),0.756812270393595110107298751245,39,1
775,,,,,,,,,,,,,,,775_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,567,12,4688,str\(\'H\'\),str\(\'tstat\'\),0.059707559317350389349599026900,82,3
776,,,,,,,,,,,,,,,776_0,COMPLETED,SOBOL,35.000000000000000000000000000000,1.500000000000000000000000000000,69,5,2481,str\(\'H\'\),str\(\'tstat\'\),0.281824458708986647081928822445,33,1
777,,,,,,,,,,,,,,,777_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,4733,19,4733,str\(\'KL\'\),str\(\'stdev\'\),0.526923122972249968753999382898,88,3
778,,,,,,,,,,,,,,,778_0,COMPLETED,SOBOL,42.000000000000000000000000000000,16.670000000000001705302565824240,2993,1,386,str\(\'H\'\),str\(\'stdev\'\),0.863992454193532433137647785770,66,3
779,,,,,,,,,,,,,,,779_0,COMPLETED,SOBOL,39.000000000000000000000000000000,74.260000000000005115907697472721,2050,15,3108,str\(\'KL\'\),str\(\'tstat\'\),0.077772153062745930096610891269,11,2
780,,,,,,,,,,,,,,,780_0,FAILED,SOBOL,,,1331,4,4047,str\(\'KL\'\),str\(\'stdev\'\),0.960016385298222307831395028188,79,2
781,,,,,,,,,,,,,,,781_0,FAILED,SOBOL,,,3552,12,1321,str\(\'H\'\),str\(\'tstat\'\),0.222952706577256326569980160457,49,3
782,1753459116.000000000000000000000000000000,1753459123.000000000000000000000000000000,7.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4349 feature_id 8 batch_size 3174 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.38826402931846676 subsets 20,1.000000000000000000000000000000,,i7183,5681636.000000000000000000000000000000,,,,,,,782_0,FAILED,SOBOL,,,4349,8,3174,str\(\'KL\'\),str\(\'tstat\'\),0.388264029318466763474049230354,20,1
