trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
135,,,,,,,,,,,,,,,135_0,COMPLETED,SOBOL,38.000000000000000000000000000000,4.500000000000000000000000000000,3981,0,2532,str\(\'H\'\),str\(\'stdev\'\),0.624017184048891060399455454899,96,1
136,,,,,,,,,,,,,,,136_0,COMPLETED,SOBOL,40.000000000000000000000000000000,13.820000000000000284217094304040,4177,3,350,str\(\'H\'\),str\(\'stdev\'\),0.823539910795167084955892278231,12,2
137,,,,,,,,,,,,,,,137_0,COMPLETED,SOBOL,30.000000000000000000000000000000,3.220000000000000195399252334028,2146,1,2910,str\(\'KL\'\),str\(\'tstat\'\),0.406683759478852158153472373670,76,1
138,,,,,,,,,,,,,,,138_0,FAILED,SOBOL,,,1073,4,2176,str\(\'H\'\),str\(\'tstat\'\),0.230655266489833588039459755237,75,1
139,,,,,,,,,,,,,,,139_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,2792,0,4576,str\(\'KL\'\),str\(\'stdev\'\),0.500105783693492234043276312150,38,2
140,,,,,,,,,,,,,,,140_0,FAILED,SOBOL,,,3207,4,3421,str\(\'KL\'\),str\(\'tstat\'\),0.093717540061101320403302850082,90,2
141,,,,,,,,,,,,,,,141_0,COMPLETED,SOBOL,22.000000000000000000000000000000,8.970000000000000639488462184090,551,1,821,str\(\'H\'\),str\(\'stdev\'\),0.676018399054184593310878881312,23,1
142,,,,,,,,,,,,,,,142_0,COMPLETED,SOBOL,54.000000000000000000000000000000,2.680000000000000159872115546023,1390,2,4096,str\(\'KL\'\),str\(\'stdev\'\),0.998487592458724981803186437901,29,1
143,,,,,,,,,,,,,,,143_0,COMPLETED,SOBOL,45.000000000000000000000000000000,1.719999999999999973354647408996,4983,2,1655,str\(\'H\'\),str\(\'tstat\'\),0.270729879397898887116724608859,60,3
144,,,,,,,,,,,,,,,144_0,COMPLETED,SOBOL,47.000000000000000000000000000000,4.709999999999999964472863211995,4739,2,3022,str\(\'KL\'\),str\(\'stdev\'\),0.382208128500729826804160893516,38,3
145,,,,,,,,,,,,,,,145_0,COMPLETED,SOBOL,24.000000000000000000000000000000,7.459999999999999964472863211995,1458,1,619,str\(\'H\'\),str\(\'tstat\'\),0.855347952634096131419028097298,51,2
146,,,,,,,,,,,,,,,146_0,FAILED,SOBOL,,,346,4,4454,str\(\'KL\'\),str\(\'tstat\'\),0.538469616854563404295674899913,99,3
147,,,,,,,,,,,,,,,147_0,COMPLETED,SOBOL,27.000000000000000000000000000000,5.009999999999999786837179271970,3314,1,1897,str\(\'H\'\),str\(\'stdev\'\),0.200552772467955942037320937743,15,1
148,,,,,,,,,,,,,,,148_0,FAILED,SOBOL,,,2567,4,709,str\(\'H\'\),str\(\'tstat\'\),0.644217950902879255004052083677,66,3
149,,,,,,,,,,,,,,,149_0,COMPLETED,SOBOL,26.000000000000000000000000000000,2.410000000000000142108547152020,1161,0,3152,str\(\'KL\'\),str\(\'stdev\'\),0.118200801905244595735311463613,48,2
150,,,,,,,,,,,,,,,150_0,COMPLETED,SOBOL,44.000000000000000000000000000000,4.379999999999999893418589635985,1883,3,1777,str\(\'H\'\),str\(\'stdev\'\),0.300824742553755630769529716417,2,2
151,,,,,,,,,,,,,,,151_0,COMPLETED,SOBOL,29.000000000000000000000000000000,2.750000000000000000000000000000,4226,1,4374,str\(\'KL\'\),str\(\'tstat\'\),0.960116165610030325439083753736,86,1
152,,,,,,,,,,,,,,,152_0,COMPLETED,SOBOL,46.000000000000000000000000000000,4.370000000000000106581410364015,3873,3,1555,str\(\'KL\'\),str\(\'tstat\'\),0.730852624654769855716551774094,21,3
153,,,,,,,,,,,,,,,153_0,COMPLETED,SOBOL,34.000000000000000000000000000000,1.090000000000000079936057773011,2467,0,3956,str\(\'H\'\),str\(\'stdev\'\),0.008207803744822741304210111934,92,2
154,,,,,,,,,,,,,,,154_0,COMPLETED,SOBOL,48.000000000000000000000000000000,5.500000000000000000000000000000,732,2,961,str\(\'KL\'\),str\(\'stdev\'\),0.325082572257146262817428805647,60,1
155,,,,,,,,,,,,,,,155_0,COMPLETED,SOBOL,46.000000000000000000000000000000,2.149999999999999911182158029987,3077,2,3520,str\(\'H\'\),str\(\'tstat\'\),0.912496323401108422324057301012,29,1
156,,,,,,,,,,,,,,,156_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,3589,3,4716,str\(\'H\'\),str\(\'stdev\'\),0.492233189310878505029478446886,81,3
157,,,,,,,,,,,,,,,157_0,COMPLETED,SOBOL,22.000000000000000000000000000000,3.069999999999999840127884453977,308,1,2275,str\(\'KL\'\),str\(\'tstat\'\),0.768745817415416254902993387077,8,2
158,,,,,,,,,,,,,,,158_0,FAILED,SOBOL,,,1652,4,2810,str\(\'H\'\),str\(\'tstat\'\),0.586117833616212058345240620838,44,3
159,,,,,,,,,,,,,,,159_0,COMPLETED,SOBOL,26.000000000000000000000000000000,22.219999999999998863131622783840,4621,0,211,str\(\'KL\'\),str\(\'stdev\'\),0.176323793200775985612338558894,70,3
160,,,,,,,,,,,,,,,160_0,COMPLETED,SOBOL,39.000000000000000000000000000000,0.869999999999999995559107901499,4566,3,2098,str\(\'KL\'\),str\(\'stdev\'\),0.863818958414718562899281550926,50,3
161,,,,,,,,,,,,,,,161_0,COMPLETED,SOBOL,19.000000000000000000000000000000,0.000000000000000000000000000000,1598,1,4654,str\(\'H\'\),str\(\'tstat\'\),0.405419959800317863951590879878,63,2
162,,,,,,,,,,,,,,,162_0,FAILED,SOBOL,,,214,4,428,str\(\'KL\'\),str\(\'tstat\'\),0.208681080795824536178173502776,87,2
163,,,,,,,,,,,,,,,163_0,COMPLETED,SOBOL,40.000000000000000000000000000000,5.259999999999999786837179271970,3496,0,2832,str\(\'H\'\),str\(\'stdev\'\),0.561095336299389568779361070483,2,1
164,,,,,,,,,,,,,,,164_0,COMPLETED,SOBOL,37.000000000000000000000000000000,2.479999999999999982236431605997,2973,3,4174,str\(\'H\'\),str\(\'tstat\'\),0.096108532974496480028037126431,53,3
165,,,,,,,,,,,,,,,165_0,COMPLETED,SOBOL,27.000000000000000000000000000000,3.540000000000000035527136788005,630,0,1577,str\(\'KL\'\),str\(\'stdev\'\),0.634673904081806572463619886548,35,2
166,,,,,,,,,,,,,,,166_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,2403,2,3343,str\(\'H\'\),str\(\'stdev\'\),0.938381937656551645687841300969,15,2
167,,,,,,,,,,,,,,,167_0,COMPLETED,SOBOL,79.000000000000000000000000000000,5.209999999999999964472863211995,3809,2,899,str\(\'KL\'\),str\(\'tstat\'\),0.291882151111960419509472330901,98,1
168,,,,,,,,,,,,,,,168_0,FAILED,SOBOL,,,4319,4,3720,str\(\'KL\'\),str\(\'tstat\'\),0.030917161570861936142895487478,8,3
169,,,,,,,,,,,,,,,169_0,COMPLETED,SOBOL,46.000000000000000000000000000000,5.639999999999999680255768907955,1975,0,1161,str\(\'H\'\),str\(\'stdev\'\),0.738821156961843361621333770017,80,1
170,,,,,,,,,,,,,,,170_0,COMPLETED,SOBOL,49.000000000000000000000000000000,6.190000000000000390798504668055,1214,3,3766,str\(\'KL\'\),str\(\'stdev\'\),0.935563603233546037252210680890,72,3
171,,,,,,,,,,,,,,,171_0,COMPLETED,SOBOL,21.000000000000000000000000000000,3.020000000000000017763568394003,2620,1,1365,str\(\'H\'\),str\(\'tstat\'\),0.333652440972626196380446117473,42,3
172,,,,,,,,,,,,,,,172_0,COMPLETED,SOBOL,43.000000000000000000000000000000,1.719999999999999973354647408996,3377,2,11,str\(\'H\'\),str\(\'stdev\'\),0.759643449952825955406865432451,93,3
173,,,,,,,,,,,,,,,173_0,COMPLETED,SOBOL,52.000000000000000000000000000000,11.000000000000000000000000000000,408,2,2610,str\(\'KL\'\),str\(\'tstat\'\),0.470582599738612772366508352206,21,2
174,,,,,,,,,,,,,,,174_0,FAILED,SOBOL,,,1560,4,2465,str\(\'H\'\),str\(\'tstat\'\),0.166878609314560888421397066850,31,1
175,,,,,,,,,,,,,,,175_0,COMPLETED,SOBOL,22.000000000000000000000000000000,0.000000000000000000000000000000,4841,0,4906,str\(\'KL\'\),str\(\'stdev\'\),0.563881013218313409396387214656,57,2
176,,,,,,,,,,,,,,,176_0,FAILED,SOBOL,,,4890,4,1039,str\(\'H\'\),str\(\'tstat\'\),0.705071493778377744732210885559,35,2
177,,,,,,,,,,,,,,,177_0,COMPLETED,SOBOL,22.000000000000000000000000000000,0.750000000000000000000000000000,1296,1,3442,str\(\'KL\'\),str\(\'stdev\'\),0.057349638447165486587753235881,54,3
178,,,,,,,,,,,,,,,178_0,COMPLETED,SOBOL,47.000000000000000000000000000000,1.889999999999999902300373832986,497,2,1477,str\(\'H\'\),str\(\'stdev\'\),0.361798089096322661450955138207,96,3
179,,,,,,,,,,,,,,,179_0,COMPLETED,SOBOL,23.000000000000000000000000000000,2.709999999999999964472863211995,3152,1,4034,str\(\'KL\'\),str\(\'tstat\'\),0.899141391417011659470404083550,17,1
180,,,,,,,,,,,,,,,180_0,COMPLETED,SOBOL,40.000000000000000000000000000000,0.989999999999999991118215802999,2728,3,2732,str\(\'KL\'\),str\(\'stdev\'\),0.444157746292650701391835355025,69,1
181,,,,,,,,,,,,,,,181_0,COMPLETED,SOBOL,21.000000000000000000000000000000,15.419999999999999928945726423990,1009,1,289,str\(\'H\'\),str\(\'tstat\'\),0.793400714259594685984211537289,44,3
182,,,,,,,,,,,,,,,182_0,FAILED,SOBOL,,,2043,4,4794,str\(\'KL\'\),str\(\'tstat\'\),0.600295623911544673489970591618,6,1
183,,,,,,,,,,,,,,,183_0,COMPLETED,SOBOL,24.000000000000000000000000000000,1.770000000000000017763568394003,4074,0,2197,str\(\'H\'\),str\(\'stdev\'\),0.138725337760522954289044150755,83,3
184,,,,,,,,,,,,,,,184_0,COMPLETED,SOBOL,57.000000000000000000000000000000,4.299999999999999822364316059975,4034,2,4376,str\(\'H\'\),str\(\'stdev\'\),0.431380360260605832944946769203,24,2
185,,,,,,,,,,,,,,,185_0,COMPLETED,SOBOL,77.000000000000000000000000000000,4.519999999999999573674358543940,2315,2,1976,str\(\'KL\'\),str\(\'tstat\'\),0.829597218815237291700270816364,89,1
186,,,,,,,,,,,,,,,186_0,FAILED,SOBOL,,,893,4,3100,str\(\'H\'\),str\(\'tstat\'\),0.525145200898870845307442323247,62,1
187,,,,,,,,,,,,,,,187_0,COMPLETED,SOBOL,27.000000000000000000000000000000,8.650000000000000355271367880050,2925,0,541,str\(\'KL\'\),str\(\'stdev\'\),0.237298805335536600047419142356,26,2
188,,,,,,,,,,,,,,,188_0,FAILED,SOBOL,,,3740,4,1855,str\(\'KL\'\),str\(\'tstat\'\),0.668903244804590957350853841490,77,2
189,,,,,,,,,,,,,,,189_0,COMPLETED,SOBOL,30.000000000000000000000000000000,2.049999999999999822364316059975,146,0,4296,str\(\'H\'\),str\(\'stdev\'\),0.070155755944550035607676363725,11,1
190,,,,,,,,,,,,,,,190_0,COMPLETED,SOBOL,34.000000000000000000000000000000,1.689999999999999946709294817992,1803,3,630,str\(\'KL\'\),str\(\'stdev\'\),0.263256803141906858822807180331,41,1
191,,,,,,,,,,,,,,,191_0,COMPLETED,SOBOL,26.000000000000000000000000000000,0.979999999999999982236431605997,4459,1,3230,str\(\'H\'\),str\(\'tstat\'\),0.974324471933767144449234365311,73,2
192,,,,,,,,,,,,,,,192_0,COMPLETED,SOBOL,37.000000000000000000000000000000,5.030000000000000248689957516035,4531,3,793,str\(\'KL\'\),str\(\'tstat\'\),0.551272840943187514284318240243,43,3
193,,,,,,,,,,,,,,,193_0,COMPLETED,SOBOL,49.000000000000000000000000000000,2.540000000000000035527136788005,1875,2,3391,str\(\'H\'\),str\(\'stdev\'\),0.218472584240138517630569481298,71,1
194,,,,,,,,,,,,,,,194_0,COMPLETED,SOBOL,39.000000000000000000000000000000,4.349999999999999644728632119950,94,3,1684,str\(\'KL\'\),str\(\'stdev\'\),0.395475697757676269983306838185,79,3
195,,,,,,,,,,,,,,,195_0,COMPLETED,SOBOL,22.000000000000000000000000000000,1.500000000000000000000000000000,3688,0,4124,str\(\'H\'\),str\(\'tstat\'\),0.873732347516342988669180158467,9,2
196,,,,,,,,,,,,,,,196_0,FAILED,SOBOL,,,2931,4,2940,str\(\'H\'\),str\(\'stdev\'\),0.281937814712524437155138912203,58,3
197,,,,,,,,,,,,,,,197_0,COMPLETED,SOBOL,30.000000000000000000000000000000,18.800000000000000710542735760100,900,0,380,str\(\'KL\'\),str\(\'tstat\'\),0.948295282144099527243952252320,31,1
198,,,,,,,,,,,,,,,198_0,COMPLETED,SOBOL,50.000000000000000000000000000000,3.000000000000000000000000000000,2290,3,4547,str\(\'H\'\),str\(\'tstat\'\),0.624851453339681062182364712498,20,1
199,,,,,,,,,,,,,,,199_0,COMPLETED,SOBOL,32.000000000000000000000000000000,5.349999999999999644728632119950,4009,1,2145,str\(\'KL\'\),str\(\'stdev\'\),0.105900110775604849866482481957,94,2
200,,,,,,,,,,,,,,,200_0,FAILED,SOBOL,,,4125,4,4954,str\(\'KL\'\),str\(\'stdev\'\),0.343474460445344464964989583677,1,3
201,,,,,,,,,,,,,,,201_0,COMPLETED,SOBOL,33.000000000000000000000000000000,7.070000000000000284217094304040,2094,0,2359,str\(\'H\'\),str\(\'tstat\'\),0.925771623905748075600286028930,88,2
202,,,,,,,,,,,,,,,202_0,COMPLETED,SOBOL,42.000000000000000000000000000000,1.520000000000000017763568394003,940,2,2561,str\(\'KL\'\),str\(\'tstat\'\),0.748764943121001169679118447675,64,3
203,,,,,,,,,,,,,,,203_0,COMPLETED,SOBOL,64.000000000000000000000000000000,37.810000000000002273736754432321,2659,2,119,str\(\'H\'\),str\(\'stdev\'\),0.021003296585753561398490774081,49,2
204,,,,,,,,,,,,,,,204_0,COMPLETED,SOBOL,54.000000000000000000000000000000,2.189999999999999946709294817992,3182,3,1316,str\(\'H\'\),str\(\'tstat\'\),0.573824873734265605840221269318,98,2
205,,,,,,,,,,,,,,,205_0,COMPLETED,SOBOL,23.000000000000000000000000000000,3.379999999999999893418589635985,525,1,3873,str\(\'KL\'\),str\(\'stdev\'\),0.156964788943529137688059904576,16,1
206,,,,,,,,,,,,,,,206_0,FAILED,SOBOL,,,1288,4,1209,str\(\'H\'\),str\(\'stdev\'\),0.480404574597254385714961699705,36,3
207,,,,,,,,,,,,,,,207_0,COMPLETED,SOBOL,45.000000000000000000000000000000,1.459999999999999964472863211995,4882,0,3614,str\(\'KL\'\),str\(\'tstat\'\),0.749851396268233605368891403486,53,1
208,,,,,,,,,,,,,,,208_0,FAILED,SOBOL,,,4775,4,2325,str\(\'H\'\),str\(\'stdev\'\),0.893491487061604860997476862394,27,1
209,,,,,,,,,,,,,,,209_0,COMPLETED,SOBOL,22.000000000000000000000000000000,0.000000000000000000000000000000,1493,0,4764,str\(\'KL\'\),str\(\'tstat\'\),0.367478033596649766856501173606,62,2
210,,,,,,,,,,,,,,,210_0,COMPLETED,SOBOL,97.000000000000000000000000000000,20.199999999999999289457264239900,457,3,163,str\(\'H\'\),str\(\'tstat\'\),0.051577848434448243797323385706,89,1
211,,,,,,,,,,,,,,,211_0,COMPLETED,SOBOL,22.000000000000000000000000000000,1.429999999999999937827510620991,3425,1,2761,str\(\'KL\'\),str\(\'stdev\'\),0.710873204965144389610998132412,25,3
212,,,,,,,,,,,,,,,212_0,COMPLETED,SOBOL,48.000000000000000000000000000000,1.000000000000000000000000000000,2610,2,3907,str\(\'KL\'\),str\(\'tstat\'\),0.132953622104600072129088061956,74,2
213,,,,,,,,,,,,,,,213_0,COMPLETED,SOBOL,22.000000000000000000000000000000,4.589999999999999857891452847980,1204,1,1506,str\(\'H\'\),str\(\'stdev\'\),0.606097379712387973604847957176,40,3
214,,,,,,,,,,,,,,,214_0,FAILED,SOBOL,,,2006,4,3570,str\(\'KL\'\),str\(\'stdev\'\),0.787750765290111343297496659943,10,2
215,,,,,,,,,,,,,,,215_0,COMPLETED,SOBOL,21.000000000000000000000000000000,7.240000000000000213162820728030,4349,1,1009,str\(\'H\'\),str\(\'tstat\'\),0.449837616436183473922483244678,78,3
216,,,,,,,,,,,,,,,216_0,COMPLETED,SOBOL,49.000000000000000000000000000000,5.080000000000000071054273576010,3765,3,3200,str\(\'H\'\),str\(\'tstat\'\),0.242948233807459473831968921331,16,1
217,,,,,,,,,,,,,,,217_0,COMPLETED,SOBOL,21.000000000000000000000000000000,5.110000000000000319744231092045,2359,1,758,str\(\'KL\'\),str\(\'stdev\'\),0.519464780515059842969094461296,97,3
218,,,,,,,,,,,,,,,218_0,FAILED,SOBOL,,,695,4,4325,str\(\'H\'\),str\(\'stdev\'\),0.835368532944470665313474455616,54,2
219,,,,,,,,,,,,,,,219_0,COMPLETED,SOBOL,29.000000000000000000000000000000,3.910000000000000142108547152020,3039,0,1729,str\(\'KL\'\),str\(\'tstat\'\),0.425578173190355291133357695799,34,1
220,,,,,,,,,,,,,,,220_0,COMPLETED,SOBOL,43.000000000000000000000000000000,1.739999999999999991118215802999,3463,3,570,str\(\'KL\'\),str\(\'stdev\'\),0.980095711706206240698691090074,82,1
221,,,,,,,,,,,,,,,221_0,COMPLETED,SOBOL,28.000000000000000000000000000000,1.649999999999999911182158029987,182,0,2974,str\(\'H\'\),str\(\'tstat\'\),0.257454571457579717286279219479,7,2
222,,,,,,,,,,,,,,,222_0,COMPLETED,SOBOL,42.000000000000000000000000000000,0.729999999999999982236431605997,1611,2,1945,str\(\'KL\'\),str\(\'tstat\'\),0.075805229030549522994952837962,45,2
223,,,,,,,,,,,,,,,223_0,COMPLETED,SOBOL,46.000000000000000000000000000000,0.989999999999999991118215802999,4580,2,4503,str\(\'H\'\),str\(\'stdev\'\),0.663222898777574343398555356544,68,3
224,,,,,,,,,,,,,,,224_0,COMPLETED,SOBOL,37.000000000000000000000000000000,7.070000000000000284217094304040,4672,3,2639,str\(\'H\'\),str\(\'stdev\'\),0.345835108350962427969932377891,39,3
225,,,,,,,,,,,,,,,225_0,COMPLETED,SOBOL,187.000000000000000000000000000000,12.529999999999999360511537815910,1704,0,40,str\(\'KL\'\),str\(\'tstat\'\),0.884396560855209790119602075720,75,2
226,,,,,,,,,,,,,,,226_0,COMPLETED,SOBOL,61.000000000000000000000000000000,1.290000000000000035527136788005,235,3,4876,str\(\'H\'\),str\(\'tstat\'\),0.688628705369308535821915029373,76,1
227,,,,,,,,,,,,,,,227_0,COMPLETED,SOBOL,43.000000000000000000000000000000,1.389999999999999902300373832986,3517,2,2437,str\(\'KL\'\),str\(\'stdev\'\),0.042125238163396715174169315787,13,3
228,,,,,,,,,,,,,,,228_0,COMPLETED,SOBOL,43.000000000000000000000000000000,6.629999999999999893418589635985,3101,3,1131,str\(\'KL\'\),str\(\'tstat\'\),0.614073338404297786041752260644,61,2
229,,,,,,,,,,,,,,,229_0,COMPLETED,SOBOL,25.000000000000000000000000000000,0.689999999999999946709294817992,758,1,3692,str\(\'H\'\),str\(\'stdev\'\),0.155670659128576527319154365614,28,2
230,,,,,,,,,,,,,,,230_0,FAILED,SOBOL,,,2460,4,1394,str\(\'KL\'\),str\(\'stdev\'\),0.458400043895468123356096157295,23,1
231,,,,,,,,,,,,,,,231_0,COMPLETED,SOBOL,31.000000000000000000000000000000,2.910000000000000142108547152020,3867,0,3795,str\(\'H\'\),str\(\'tstat\'\),0.810810380795970564449248740857,91,3
232,,,,,,,,,,,,,,,232_0,COMPLETED,SOBOL,54.000000000000000000000000000000,5.389999999999999680255768907955,4295,2,1606,str\(\'H\'\),str\(\'tstat\'\),0.509928293921053432669054927828,4,1
233,,,,,,,,,,,,,,,233_0,COMPLETED,SOBOL,52.000000000000000000000000000000,1.800000000000000044408920985006,1951,2,4203,str\(\'KL\'\),str\(\'stdev\'\),0.220863748174160712256508531937,84,2
234,,,,,,,,,,,,,,,234_0,FAILED,SOBOL,,,1111,4,871,str\(\'H\'\),str\(\'stdev\'\),0.416628036392852674207887275770,67,2
235,,,,,,,,,,,,,,,235_0,COMPLETED,SOBOL,21.000000000000000000000000000000,1.300000000000000044408920985006,2517,1,3312,str\(\'KL\'\),str\(\'tstat\'\),0.813626506822183737099862810283,46,3
236,,,,,,,,,,,,,,,236_0,FAILED,SOBOL,,,3322,4,4626,str\(\'KL\'\),str\(\'stdev\'\),0.280674200925976058407229629665,95,1
237,,,,,,,,,,,,,,,237_0,COMPLETED,SOBOL,26.000000000000000000000000000000,2.979999999999999982236431605997,353,0,2067,str\(\'H\'\),str\(\'tstat\'\),0.988574262842536022333206346957,19,3
238,,,,,,,,,,,,,,,238_0,COMPLETED,SOBOL,37.000000000000000000000000000000,2.680000000000000159872115546023,1429,3,2862,str\(\'KL\'\),str\(\'tstat\'\),0.685840834924951181506003194954,33,2
239,,,,,,,,,,,,,,,239_0,COMPLETED,SOBOL,27.000000000000000000000000000000,9.000000000000000000000000000000,4710,1,458,str\(\'H\'\),str\(\'stdev\'\),0.083925977131351831017624931519,55,1
240,,,,,,,,,,,,,,,240_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.829999999999999960031971113494,4935,3,4247,str\(\'KL\'\),str\(\'tstat\'\),0.194903358867391934827750787917,30,3
241,,,,,,,,,,,,,,,241_0,COMPLETED,SOBOL,25.000000000000000000000000000000,4.030000000000000248689957516035,1341,1,1807,str\(\'H\'\),str\(\'stdev\'\),0.544150022367015484547891901457,59,1
242,,,,,,,,,,,,,,,242_0,FAILED,SOBOL,,,617,4,3278,str\(\'KL\'\),str\(\'stdev\'\),0.849576653376221679891955318453,91,1
243,,,,,,,,,,,,,,,243_0,COMPLETED,SOBOL,27.000000000000000000000000000000,6.740000000000000213162820728030,3273,0,680,str\(\'H\'\),str\(\'tstat\'\),0.388010300699621446529619106514,22,2
244,,,,,,,,,,,,,,,244_0,FAILED,SOBOL,,,2761,4,2023,str\(\'H\'\),str\(\'stdev\'\),0.954344910966232418125798631081,70,3
245,,,,,,,,,,,,,,,245_0,COMPLETED,SOBOL,24.000000000000000000000000000000,1.139999999999999902300373832986,1042,1,4425,str\(\'KL\'\),str\(\'tstat\'\),0.306626989109441638881037306419,43,1
246,,,,,,,,,,,,,,,246_0,COMPLETED,SOBOL,45.000000000000000000000000000000,5.530000000000000248689957516035,2157,2,492,str\(\'H\'\),str\(\'tstat\'\),0.112551313947886227895267552412,7,3
247,,,,,,,,,,,,,,,247_0,COMPLETED,SOBOL,28.000000000000000000000000000000,1.219999999999999973354647408996,4188,1,3052,str\(\'KL\'\),str\(\'stdev\'\),0.649898311801254791042481429031,82,2
248,,,,,,,,,,,,,,,248_0,FAILED,SOBOL,,,3915,4,241,str\(\'KL\'\),str\(\'stdev\'\),0.918146212885156298710853661760,13,2
249,,,,,,,,,,,,,,,249_0,COMPLETED,SOBOL,31.000000000000000000000000000000,1.770000000000000017763568394003,2197,0,2683,str\(\'H\'\),str\(\'tstat\'\),0.319402642628178023986862399397,100,2
250,,,,,,,,,,,,,,,250_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.149999999999999911182158029987,845,3,2246,str\(\'KL\'\),str\(\'tstat\'\),0.013979578886181117519660332960,52,3
251,,,,,,,,,,,,,,,251_0,COMPLETED,SOBOL,24.000000000000000000000000000000,2.299999999999999822364316059975,2877,1,4842,str\(\'H\'\),str\(\'stdev\'\),0.725050928339362132923895387648,37,1
252,,,,,,,,,,,,,,,252_0,COMPLETED,SOBOL,47.000000000000000000000000000000,0.989999999999999991118215802999,3624,2,3492,str\(\'H\'\),str\(\'tstat\'\),0.182095523728057734347274276843,86,2
253,,,,,,,,,,,,,,,253_0,COMPLETED,SOBOL,53.000000000000000000000000000000,2.310000000000000053290705182008,30,2,1087,str\(\'KL\'\),str\(\'stdev\'\),0.580316062944009947166534857388,3,3
254,,,,,,,,,,,,,,,254_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.810000000000000053290705182008,1772,3,3986,str\(\'H\'\),str\(\'stdev\'\),0.774395781256258519675839124830,49,3
255,,,,,,,,,,,,,,,255_0,COMPLETED,SOBOL,41.000000000000000000000000000000,9.779999999999999360511537815910,4428,0,1428,str\(\'KL\'\),str\(\'tstat\'\),0.486553304295986865923850928084,65,1
256,,,,,,,,,,,,,,,256_0,COMPLETED,SOBOL,59.000000000000000000000000000000,17.179999999999999715782905695960,4420,3,57,str\(\'H\'\),str\(\'tstat\'\),0.279462753077968972803546421346,59,1
257,,,,,,,,,,,,,,,257_0,COMPLETED,SOBOL,25.000000000000000000000000000000,1.090000000000000079936057773011,1763,0,2656,str\(\'KL\'\),str\(\'stdev\'\),0.989311197230592354046052605554,29,2
258,,,,,,,,,,,,,,,258_0,COMPLETED,SOBOL,45.000000000000000000000000000000,0.890000000000000013322676295502,29,2,2429,str\(\'H\'\),str\(\'stdev\'\),0.685102591857314147105739721155,21,3
